model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.85885891227919,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,25.028094303404025,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.6684854045652587,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0036302807752750105,0.007331513292757963,0.00034192475213745937,-0.004043157269620411,0,none,,,0.6666258505579745,none,,,24.040763906281754,1.1733606501439884,,,,
franken,20,1,1,200,20000,1600,0,0,0.00017175013248160262,0.006602082404677449,5.483070274928687e-6,-0.006435815342470774,0,none,,,0.6703021354124887,none,,5,24.00065889186056,1.1946347068538405,0.0001892906943569507,0.009799720926598043,1.1171234475627494e-5,-0.009621601466716721
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,2.718201301873605,0.0,,,,
observed,20,1,2,,,,,0,1.9829876008417717,0.0,1.9829876008417717,0.0,0,none,,,,none,,,2.4723956718836275,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.00630879185811782,-0.02859076519339195,0.0034467934304817705,0.031452763621028,0,none,,,1.0243785619076962,none,,,2.5676505582912217,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,1.116054932,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,7.892488996285198e8,7.892489180091869e8,0.05782213527828699,-18.438489159976687,0,none,4.049475349,,1.8607252482108607,none,,5,3.670414859328976,1.1984166740269195,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,1.468572794637493,0.0,,,,
observed,20,1,3,,,,,0,0.22253630299177524,0.0,0.22253630299177524,0.0,0,none,,,,none,,,1.0195283291560244,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.004239164125729685,-0.0019618314062485043,0.0007251236641174732,0.005475871867860717,0,none,,,0.9495322336438627,none,,,1.0094277926511372,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.274491786,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.757416896,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,-2.084541214804879,0.0,,,,
observed,20,1,4,,,,,0,0.0675772294935855,0.0,0.0675772294935855,0.0,0,none,,,,none,,,-2.3726480165499075,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0043997753276309145,0.005351283223814766,0.0012042252799387683,-0.0021557331761226195,0,none,,,0.6420447949483516,none,,,-2.3788363862172046,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.106788459,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.001233302,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,6.678873162584371,0.0,,,,
observed,20,1,5,,,,,0,0.08746429872889086,0.0,0.08746429872889086,0.0,0,none,,,,none,,,6.630354369212528,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.004370940630921932,0.009125253241294836,0.0010451504447491445,-0.005799463055122047,0,none,,,0.7248917521313639,none,,,6.650741730556615,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.10784759,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.200004561,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,2.6205525487233254,0.0,,,,
observed,20,1,6,,,,,0,0.1435494359382781,0.0,0.1435494359382781,0.0,0,none,,,,none,,,2.568672371708522,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.00539800315179013,0.011246466379705463,0.0006985701098340528,-0.006547033337749382,0,none,,,1.087185038005782,none,,,2.576563815644338,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.256796159,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,3.306975814243296e17,3.306975814243296e17,0.08313475623958094,-34.21197116462482,0,none,4.571303153,,12.166864693784643,none,,5,7.993415304685834,0.00010920854831236262,,,,
truth,20,1,7,,,,,0,,,,,0,none,,,,none,,,12.944149225927958,0.0,,,,
observed,20,1,7,,,,,0,0.09697767377444765,0.0,0.09697767377444765,0.0,0,none,,,,none,,,13.319750346675168,75.0,,,,
ideal,20,1,7,200,20000,1600,1,0,0.0032858747845102864,-0.003936490047444563,0.00046122943521914204,0.006761135396735707,0,none,,,0.5878200388996838,none,,,13.303916818816521,0.11946902654866776,,,,
particle,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.112622609,,NaN,none,,,NaN,NaN,,,,
franken,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.004849136,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,8,,,,,0,,,,,0,none,,,,none,,,15.286891532334675,0.0,,,,
observed,20,1,8,,,,,0,0.01493167687885227,0.0,0.01493167687885227,0.0,0,none,,,,none,,,15.055799807840776,75.0,,,,
ideal,20,1,8,200,20000,1600,1,0,0.004511228642141145,-0.0022843308649322194,0.0011103967682902503,0.005685162738783116,0,none,,,0.598165986340884,none,,,15.07903268371824,0.11946902654866776,,,,
particle,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.114127925,,NaN,none,,,NaN,NaN,,,,
franken,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.638089143,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,9,,,,,0,,,,,0,none,,,,none,,,4.378442866951223,0.0,,,,
observed,20,1,9,,,,,0,0.06356763840590288,0.0,0.06356763840590288,0.0,0,none,,,,none,,,4.814317245363084,75.0,,,,
ideal,20,1,9,200,20000,1600,1,0,0.0031035401315245522,-0.0006604975053899157,0.000904679985358459,0.00285935765155601,0,none,,,0.9442877310193565,none,,,4.850680833801729,0.11946902654866776,,,,
particle,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.142212562,,NaN,none,,,NaN,NaN,,,,
franken,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.920124164,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,10,,,,,0,,,,,0,none,,,,none,,,7.557373732592003,0.0,,,,
observed,20,1,10,,,,,0,0.15775672006450772,0.0,0.15775672006450772,0.0,0,none,,,,none,,,7.131230769047884,75.0,,,,
ideal,20,1,10,200,20000,1600,1,0,0.004383201027514723,0.00867998529004003,0.0008212893044701654,-0.005118073566995474,0,none,,,0.5677307362674398,none,,,7.140303440316197,0.11946902654866776,,,,
particle,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.099236836,,NaN,none,,,NaN,NaN,,,,
franken,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.814358461,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,11,,,,,0,,,,,0,none,,,,none,,,9.40430245417463,0.0,,,,
observed,20,1,11,,,,,0,0.1075454202243505,0.0,0.1075454202243505,0.0,0,none,,,,none,,,9.443033318102277,75.0,,,,
ideal,20,1,11,200,20000,1600,1,0,0.0034145036391111487,-0.015233391522155785,0.0005834709516728577,0.018064424209594077,0,none,,,0.8780120350890317,none,,,9.44846853720437,0.11946902654866776,,,,
particle,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.095452147,,NaN,none,,,NaN,NaN,,,,
franken,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.857633277,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,12,,,,,0,,,,,0,none,,,,none,,,1.4555904471042116,0.0,,,,
observed,20,1,12,,,,,0,0.009170358819139194,0.0,0.009170358819139194,0.0,0,none,,,,none,,,1.57519391558422,75.0,,,,
ideal,20,1,12,200,20000,1600,1,0,0.0026112317634667034,0.016170529993116228,0.00016848270826884558,-0.01372778093791837,0,none,,,0.6043581065541431,none,,,1.5576590865297102,0.11946902654866776,,,,
particle,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.11167925,,NaN,none,,,NaN,NaN,,,,
franken,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.86804531,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,13,,,,,0,,,,,0,none,,,,none,,,10.93788943154967,0.0,,,,
observed,20,1,13,,,,,0,0.021567954338201835,0.0,0.021567954338201835,0.0,0,none,,,,none,,,11.319096893137013,75.0,,,,
ideal,20,1,13,200,20000,1600,1,0,0.004339130333164944,-0.004421830012391122,0.0004522102282010244,0.00830875011735504,0,none,,,0.5501498744122459,none,,,11.323676791719425,0.11946902654866776,,,,
particle,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.128956525,,NaN,none,,,NaN,NaN,,,,
franken,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.73919439,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,14,,,,,0,,,,,0,none,,,,none,,,9.12806205471625,0.0,,,,
observed,20,1,14,,,,,0,0.13670440274352263,0.0,0.13670440274352263,0.0,0,none,,,,none,,,8.863475643391412,75.0,,,,
ideal,20,1,14,200,20000,1600,1,0,0.0024789108654661766,0.004452208962068142,0.0004553319771860848,-0.002428630073788051,0,none,,,1.2692608194774861,none,,,8.869688313829823,0.11946902654866776,,,,
particle,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.102769486,,NaN,none,,,NaN,NaN,,,,
franken,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.806450275,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,15,,,,,0,,,,,0,none,,,,none,,,11.751415984744913,0.0,,,,
observed,20,1,15,,,,,0,0.04507117401218518,0.0,0.04507117401218518,0.0,0,none,,,,none,,,11.709384050539668,75.0,,,,
ideal,20,1,15,200,20000,1600,1,0,0.0038177156316194227,0.02190806814279837,0.0007311531383565414,-0.018821505649535487,0,none,,,0.6395829879744771,none,,,11.684201343204114,0.11946902654866776,,,,
particle,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.118884112,,NaN,none,,,NaN,NaN,,,,
franken,20,1,15,200,20000,1600,1,0,-3.743250177112976e25,-3.743250177112976e25,0.13292457041630446,-36.34322187874274,0,none,3.809682959,,7.147560400496195,none,,5,15.075945413432484,2.7480196630433886e-12,,,,
truth,20,1,16,,,,,0,,,,,0,none,,,,none,,,1.2934199864415432,0.0,,,,
observed,20,1,16,,,,,0,0.06137543365804464,0.0,0.06137543365804464,0.0,0,none,,,,none,,,1.457572547668276,75.0,,,,
