model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.111454594940426,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.95458390818701,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.6745607471350141,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0026649520251824333,-0.00654839574593713,0.00017359598646373903,0.009039751784655825,0,none,,,0.6737631991531956,none,,,24.034602177139597,1.2732112068416046,,,,
franken,20,1,1,200,20000,1600,0,0,0.00014515435360671283,-0.0013167660984677587,8.505407581763235e-6,0.001453415044492708,0,none,,,0.6731022471369359,none,,5,24.003026468449953,1.1946279799899497,0.00020954750194320535,-0.0026374412861020157,1.8924706424978803e-5,0.002828064081620242
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,24.711387253474975,0.0,,,,
observed,20,1,2,,,,,0,2.28977565679682,0.0,2.28977565679682,0.0,0,none,,,,none,,,24.186565381020316,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.0036981118308880415,0.011248298476273622,0.0008945628808294751,-0.008444749526215056,0,none,,,0.865682272711106,none,,,24.185739870484824,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,Inf,Inf,2.2335292188494213e-30,0.0,0,none,0.078728233,,4.318556188728662,none,,,25.37264575936002,0.0,,,,
franken,20,1,2,200,20000,1600,0,0,1.5623078339583782e17,1.5623078339583786e17,0.45180240918698067,-29.548634698333604,0,none,4.136183746,,1.932343932953783,none,,5,23.967867715368996,3.2203725524865526e-9,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,18.952323557496726,0.0,,,,
observed,20,1,3,,,,,0,0.03437404367692394,0.0,0.03437404367692394,0.0,0,none,,,,none,,,18.704213764139805,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.003991675727024929,0.01775068417300148,0.0002425707007620095,-0.014001579146738564,0,none,,,0.4913884343483611,none,,,18.713291091955288,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.116809036,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.279671163,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,-4.963019130699806,0.0,,,,
observed,20,1,4,,,,,0,0.056495581503134565,0.0,0.056495581503134565,0.0,0,none,,,,none,,,-4.973261310347958,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.003210876516344463,0.00430340902713681,0.00021790180571036968,-0.0013104343165027156,0,none,,,0.5626929302519567,none,,,-4.986320210120501,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.18459775,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.138006439,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,2.0372688399050265,0.0,,,,
observed,20,1,5,,,,,0,0.12627535195537914,0.0,0.12627535195537914,0.0,0,none,,,,none,,,1.684474720478927,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.003181481943746152,-0.010633254203039769,0.0002807783394798905,0.013533957807306032,0,none,,,0.7186871989333414,none,,,1.6992431550727618,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.10363826,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,4.086568894864537e14,4.086568894864796e14,0.000792458069674455,-25.918458479387652,0,none,4.533962868,,9.976691058261874,none,,5,-4.477613300937549,2.10488050794381e-9,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,14.243649791060141,0.0,,,,
observed,20,1,6,,,,,0,0.022936562172067177,0.0,0.022936562172067177,0.0,0,none,,,,none,,,13.994315036797172,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.005366796822420789,-0.012180387065307849,0.0019824558443177994,0.015564728043410839,0,none,,,0.6133818432055669,none,,,13.991803319336661,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.273093756,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.198187425,,NaN,none,,5,NaN,NaN,,,,
