model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,25.69152909183184,0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,25.79936250773938,0,,,,
ideal,9,1,1,800,128000,1600,0,0,,,,,0,none,,,0.6655736031056474,none,,,24,1.2000000000000002,,,,
particle,9,1,1,800,128000,1600,0,0,0.0033650814051182244,-0.007287988033847559,0.0001936178750992302,0.010459451563866552,0,none,,,0.6558147702969095,none,,,24.005374950652225,1.2627045087062705,,,,
franken,9,1,1,800,128000,1600,0,0,44797572743395853e-21,0.002357951270925307,1154312047532855e-21,-0.0023143080102294438,0,none,,,0.6556534650270154,none,,4,24.004462568490055,1.2001095518617346,5632797599835538e-20,0.0028335269407442354,16502445417647354e-22,-0.002778849209287645
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,22.770672448898868,0,,,,
observed,9,1,2,,,,,0,0.0009461358652608387,0,0.0009461358652608387,0,0,none,,,,none,,,22.815895113942474,300,,,,
ideal,9,1,2,800,128000,1600,0,0,0.0028435149319050042,0.034568902199866226,400800870030322e-19,-0.03176546735496426,0,none,,,0.15167993512407194,none,,,22.817209325802693,0.029966703662594796,,,,
particle,9,1,2,800,128000,1600,0,0,142058462144407.2,142058462144439.38,37930664833127865e-23,-32.180434663752436,0,none,0.755150076,,0.10086858222929232,none,,,23.01906749546607,4088418860489576e-21,,,,
franken,9,1,2,800,128000,1600,0,0,NaN,NaN,NaN,NaN,0,none,29.925475879,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,22.865609456676825,0,,,,
observed,9,1,3,,,,,0,76475993977604e-19,0,76475993977604e-19,0,0,none,,,,none,,,22.74420564752746,300,,,,
ideal,9,1,3,800,128000,1600,1,0,0.0030603153788091642,-0.01410232214422861,0.00014424568380998635,0.017018391839227792,0,none,,,0.11887730035958635,none,,,22.743562238053965,0.029966703662594796,,,,
particle,9,1,3,800,128000,1600,1,0,172393.9761185621,172413.33784329958,11702743968035505e-21,-19.361736440236918,0,none,0.038110756,,1.5920088146489477,none,,,21.643660440424913,70590064442740064e-22,,,,
franken,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.56897947,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,15.516492144094105,0,,,,
observed,9,1,4,,,,,0,0.00020537995526292147,0,0.00020537995526292147,0,0,none,,,,none,,,15.284483098324639,300,,,,
ideal,9,1,4,800,128000,1600,1,0,0.0020020535141684706,0.0003113201746944109,32185487730617244e-21,0.001658547851743443,0,none,,,0.18422405438912387,none,,,15.284530064086145,0.029966703662594796,,,,
particle,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.222432924,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.16036827,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,8.245270106140147,0,,,,
observed,9,1,5,,,,,0,0.0001950175273948438,0,0.0001950175273948438,0,0,none,,,,none,,,8.423458263960566,300,,,,
ideal,9,1,5,800,128000,1600,1,0,0.003164530961739896,0.04443539264202201,3145397090113108e-20,-0.041302315651183245,0,none,,,0.1236713499041256,none,,,8.427224407936732,0.029966703662594796,,,,
particle,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.021576596,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.638018034,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,29.893179228296745,0,,,,
observed,9,1,6,,,,,0,0.00020769233723024998,0,0.00020769233723024998,0,0,none,,,,none,,,29.713970143354015,300,,,,
ideal,9,1,6,800,128000,1600,1,0,0.002980090050313839,-0.0518789728425364,0.0003401980323530227,0.05451886486049721,0,none,,,0.21416377727685748,none,,,29.713906942892233,0.029966703662594796,,,,
particle,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.050771598,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.535320802,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,-13.749073221191932,0,,,,
observed,9,1,7,,,,,0,181902647488328e-19,0,181902647488328e-19,0,0,none,,,,none,,,-13.792966561480046,300,,,,
ideal,9,1,7,800,128000,1600,1,0,0.0034378208035531245,0.03901713062812225,0.0001287261303195118,-0.03570803595488864,0,none,,,0.2640214643693333,none,,,-13.794615502343252,0.029966703662594796,,,,
particle,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.163469839,,NaN,none,,,NaN,NaN,,,,
franken,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.303661653,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,8,,,,,0,,,,,0,none,,,,none,,,13.166406486267997,0,,,,
observed,9,1,8,,,,,0,0.0005320399358372512,0,0.0005320399358372512,0,0,none,,,,none,,,13.255235314550802,300,,,,
ideal,9,1,8,800,128000,1600,1,0,0.004636475026480958,-0.03762458392938658,5013846808827137e-20,0.04221092048777927,0,none,,,0.17536765265954876,none,,,13.254501881352143,0.029966703662594796,,,,
particle,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.038993863,,NaN,none,,,NaN,NaN,,,,
franken,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.384122849,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,9,,,,,0,,,,,0,none,,,,none,,,-28.218932701217618,0,,,,
observed,9,1,9,,,,,0,0.00021384715499851495,0,0.00021384715499851495,0,0,none,,,,none,,,-28.10428401684369,300,,,,
ideal,9,1,9,800,128000,1600,1,0,0.0022465008698887043,0.0029601370881138975,0.00016295467416417196,-0.000876590892389365,0,none,,,0.1402649506657701,none,,,-28.10536762114023,0.029966703662594796,,,,
particle,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.039047666,,NaN,none,,,NaN,NaN,,,,
franken,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.474469995,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,10,,,,,0,,,,,0,none,,,,none,,,8.914364643830936,0,,,,
observed,9,1,10,,,,,0,0.00048118809110876134,0,0.00048118809110876134,0,0,none,,,,none,,,8.88000894902008,300,,,,
ideal,9,1,10,800,128000,1600,1,0,0.0032133994532750135,-0.00029493442929477237,0.00010087913734035206,0.003407454745229433,0,none,,,0.14055454399042153,none,,,8.878752223164328,0.029966703662594796,,,,
particle,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.041549826,,NaN,none,,,NaN,NaN,,,,
franken,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.435397351,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,11,,,,,0,,,,,0,none,,,,none,,,-21.322508812968593,0,,,,
observed,9,1,11,,,,,0,0.00037841931638677627,0,0.00037841931638677627,0,0,none,,,,none,,,-21.574749069408124,300,,,,
ideal,9,1,11,800,128000,1600,1,0,0.00310621810457776,0.05075088774399913,4728004092450581e-21,-0.047649397643513815,0,none,,,0.2833581469729466,none,,,-21.574762076795253,0.029966703662594796,,,,
particle,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.029986419,,NaN,none,,,NaN,NaN,,,,
franken,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.425888964,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,12,,,,,0,,,,,0,none,,,,none,,,-11.192882412126549,0,,,,
observed,9,1,12,,,,,0,0.000260965529152261,0,0.000260965529152261,0,0,none,,,,none,,,-10.758609462975919,300,,,,
ideal,9,1,12,800,128000,1600,1,0,0.0021960024355589494,0.02173783054715613,9279232728518623e-20,-0.01963462043888237,0,none,,,0.47767297131406317,none,,,-10.75944682593511,0.029966703662594796,,,,
particle,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.033781707,,NaN,none,,,NaN,NaN,,,,
franken,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.120982903,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,13,,,,,0,,,,,0,none,,,,none,,,-5.657836636370707,0,,,,
observed,9,1,13,,,,,0,0.00032082038640366794,0,0.00032082038640366794,0,0,none,,,,none,,,-5.90059507275211,300,,,,
ideal,9,1,13,800,128000,1600,1,0,0.002736639538014715,-0.01581738637383882,0.00010050619332507123,0.018453519718528464,0,none,,,0.20517777568976564,none,,,-5.901665830693696,0.029966703662594796,,,,
