model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,22.947634121316153,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,22.903269520876982,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.8321022582985449,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0035949098905646974,-0.0037204434778476793,0.00030265880396784426,0.007012694564444533,0,none,,,0.8457181945743107,none,,,23.978267211992687,1.2506307863369548,,,,
franken,20,1,1,200,20000,1600,0,0,0.00018610954614070498,0.002616927948626039,1.827785410622714e-5,-0.0024490962565915605,0,none,,,0.840275494497685,none,,5,23.988021807078958,1.2127207485508018,0.000225154993150272,0.004502711238261847,2.234742314543831e-5,-0.004299903668257014
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,10.547687101505804,0.0,,,,
observed,20,1,2,,,,,0,2.3514170639759557,0.0,2.3514170639759557,0.0,0,none,,,,none,,,10.332583804947632,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.0033812101473847385,-0.0015813580863919263,0.0007068616941858604,0.004255706539590804,0,none,,,1.0633946430476378,none,,,10.393059097846091,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.187324033,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,-7.590460625364454e17,-7.590460625364456e17,32.68230313830253,-13.806535568764938,0,none,7.723725406,,3.1015298137354734,none,,5,9.057614545647173,8.737570954691522e-5,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,12.21263906109092,0.0,,,,
observed,20,1,3,,,,,0,0.10816259495295133,0.0,0.10816259495295133,0.0,0,none,,,,none,,,12.575865466899536,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.0036646709385972005,0.014361466915304896,0.0003221661783742306,-0.011018962155081927,0,none,,,0.7709526924950211,none,,,12.494519435974418,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.193379186,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.16015144,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,7.874251411891649,0.0,,,,
observed,20,1,4,,,,,0,0.6660102562392962,0.0,0.6660102562392962,0.0,0,none,,,,none,,,7.576793952823426,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0027395080303617473,0.008637059616123932,0.0003701464822962277,-0.006267698068058411,0,none,,,0.5712035645383254,none,,,7.573669301578811,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.143289084,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.665989837,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,6.592561453589183,0.0,,,,
observed,20,1,5,,,,,0,0.18488691108009378,0.0,0.18488691108009378,0.0,0,none,,,,none,,,6.569513110803007,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.0026030341390637754,0.01706225960719754,0.00012537597027901978,-0.014584601438412781,0,none,,,0.5916986380103147,none,,,6.566797413802182,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.167646537,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,8.499294138,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,11.98695413905076,0.0,,,,
observed,20,1,6,,,,,0,0.4176425571756065,0.0,0.4176425571756065,0.0,0,none,,,,none,,,12.35895345648013,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.003243039132693962,-0.032279655980681686,0.000632880343887037,0.0348898147694886,0,none,,,0.804146110576634,none,,,12.315634608723855,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.232277755,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,8.230979657180918e16,8.23097965718092e16,0.09617009695030697,-16.31632725026444,0,none,10.287510037,,9.628077221451258,none,,5,10.028587029840207,0.00022653420656199014,,,,
truth,20,1,7,,,,,0,,,,,0,none,,,,none,,,8.003196357418402,0.0,,,,
observed,20,1,7,,,,,0,0.831239340883065,0.0,0.831239340883065,0.0,0,none,,,,none,,,7.802560597577413,75.0,,,,
ideal,20,1,7,200,20000,1600,1,0,0.004060707898412706,0.016421298771831478,0.0013023467780082585,-0.01366293765142703,0,none,,,0.62255207553167,none,,,7.844328993575667,0.11946902654866776,,,,
particle,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.268194577,,NaN,none,,,NaN,NaN,,,,
franken,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.366303654,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,8,,,,,0,,,,,0,none,,,,none,,,5.047542182141629,0.0,,,,
observed,20,1,8,,,,,0,0.1236812425988606,0.0,0.1236812425988606,0.0,0,none,,,,none,,,4.279946572588795,75.0,,,,
ideal,20,1,8,200,20000,1600,1,0,0.005502730877747122,0.014526161410281476,7.827970474598657e-5,-0.009101710237280342,0,none,,,0.6006429750599641,none,,,4.273095141224946,0.11946902654866776,,,,
particle,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.159466596,,NaN,none,,,NaN,NaN,,,,
franken,20,1,8,200,20000,1600,1,0,6.340406820038067e6,6.340419156539058e6,0.022254449463364585,-12.3587554403835,0,none,7.429717765,,4.044067378188201,none,,5,2.0687218692395626,0.0003070779373586552,,,,
truth,20,1,9,,,,,0,,,,,0,none,,,,none,,,10.286561760584494,0.0,,,,
observed,20,1,9,,,,,0,0.768601216152292,0.0,0.768601216152292,0.0,0,none,,,,none,,,10.304108640616079,75.0,,,,
ideal,20,1,9,200,20000,1600,1,0,0.0031392081918539473,-0.007490541251313321,8.423460767168014e-5,0.010545514835495587,0,none,,,0.9593328564843231,none,,,10.311004489426079,0.11946902654866776,,,,
particle,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.137295257,,NaN,none,,,NaN,NaN,,,,
franken,20,1,9,200,20000,1600,1,0,7.192241804474738e6,7.192254012660928e6,1.4541887056809575,-13.662374894862054,0,none,7.062563697,,13.073944999851431,none,,5,10.436424379954065,3.0759470175056896e-5,,,,
truth,20,1,10,,,,,0,,,,,0,none,,,,none,,,-1.1303363128696187,0.0,,,,
observed,20,1,10,,,,,0,0.0797751286348937,0.0,0.0797751286348937,0.0,0,none,,,,none,,,-1.7273525763645659,75.0,,,,
ideal,20,1,10,200,20000,1600,1,0,0.004220748009203798,-0.02690926620281568,0.000830158168104599,0.030299856043914875,0,none,,,0.758924435079776,none,,,-1.7340772171672527,0.11946902654866776,,,,
particle,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.142872621,,NaN,none,,,NaN,NaN,,,,
franken,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.103052018,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,11,,,,,0,,,,,0,none,,,,none,,,7.712639494787971,0.0,,,,
observed,20,1,11,,,,,0,0.036369124568902726,0.0,0.036369124568902726,0.0,0,none,,,,none,,,8.125162551275697,75.0,,,,
ideal,20,1,11,200,20000,1600,1,0,0.0029608973928822208,0.0040612059081855945,0.0009200792371758825,-0.002020387752479256,0,none,,,0.6436708235726087,none,,,8.122441400484714,0.11946902654866776,,,,
particle,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.158625299,,NaN,none,,,NaN,NaN,,,,
franken,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.129651039,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,12,,,,,0,,,,,0,none,,,,none,,,7.630266924558306,0.0,,,,
observed,20,1,12,,,,,0,0.18685325394201147,0.0,0.18685325394201147,0.0,0,none,,,,none,,,7.509697671970931,75.0,,,,
ideal,20,1,12,200,20000,1600,1,0,0.004411850197307428,0.019996119478085068,0.0013438115260388493,-0.01692808080681649,0,none,,,0.5452034455361976,none,,,7.5062231173970595,0.11946902654866776,,,,
particle,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.169594008,,NaN,none,,,NaN,NaN,,,,
franken,20,1,12,200,20000,1600,1,0,1.052691594704631e14,1.0526915947048622e14,0.26466790762618453,-23.414386652228615,0,none,6.801389708,,4.858125159939451,none,,5,9.882497022116219,0.15580116725626494,,,,
truth,20,1,13,,,,,0,,,,,0,none,,,,none,,,5.737616331050835,0.0,,,,
observed,20,1,13,,,,,0,0.05514667062692907,0.0,0.05514667062692907,0.0,0,none,,,,none,,,6.1407341427458855,75.0,,,,
ideal,20,1,13,200,20000,1600,1,0,0.004659176026773502,-0.010464954681982089,0.0007005720247203814,0.014423558684035212,0,none,,,0.45083582448258974,none,,,6.140205604864954,0.11946902654866776,,,,
particle,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.152417633,,NaN,none,,,NaN,NaN,,,,
franken,20,1,13,200,20000,1600,1,0,785830.2325542683,785850.1491134462,0.1693331120634644,-20.085892289911435,0,none,6.921308202,,7.8781384980685125,none,,5,14.605040906844382,2.968591201859962e-6,,,,
truth,20,1,14,,,,,0,,,,,0,none,,,,none,,,7.646712666854474,0.0,,,,
observed,20,1,14,,,,,0,0.024063373861104007,0.0,0.024063373861104007,0.0,0,none,,,,none,,,7.353136509784213,75.0,,,,
ideal,20,1,14,200,20000,1600,1,0,0.004132940778283461,0.0022665703552391023,0.0009786388869144939,0.0008877315361298642,0,none,,,0.5499010466466913,none,,,7.367400652132593,0.11946902654866776,,,,
particle,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.17200299,,NaN,none,,,NaN,NaN,,,,
franken,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.85628539,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,15,,,,,0,,,,,0,none,,,,none,,,8.533927156892904,0.0,,,,
observed,20,1,15,,,,,0,0.0857979595098282,0.0,0.0857979595098282,0.0,0,none,,,,none,,,8.384617931176145,75.0,,,,
ideal,20,1,15,200,20000,1600,1,0,0.004132688823855327,-0.022218381830760376,0.000953156368851741,0.025397914285763958,0,none,,,0.9022742914979367,none,,,8.348026840755374,0.11946902654866776,,,,
particle,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.152849309,,NaN,none,,,NaN,NaN,,,,
franken,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.946938978,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,16,,,,,0,,,,,0,none,,,,none,,,9.252942195079253,0.0,,,,
observed,20,1,16,,,,,0,1.2548412599476868,0.0,1.2548412599476868,0.0,0,none,,,,none,,,9.27512332150306,75.0,,,,
ideal,20,1,16,200,20000,1600,1,0,0.0030789620761281587,0.01672384422581874,0.0009113456635323801,-0.014556227813222961,0,none,,,0.7856228048829854,none,,,9.256841835060612,0.11946902654866776,,,,
particle,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.163634488,,NaN,none,,,NaN,NaN,,,,
franken,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.931089671,,9.9045396193914,none,,5,NaN,NaN,,,,
truth,20,1,17,,,,,0,,,,,0,none,,,,none,,,8.09644456736107,0.0,,,,
observed,20,1,17,,,,,0,0.10422321942019439,0.0,0.10422321942019439,0.0,0,none,,,,none,,,8.264987730991027,75.0,,,,
ideal,20,1,17,200,20000,1600,1,0,0.002441282254769845,0.030784022690650947,0.00021890600479828695,-0.028561646440679392,0,none,,,0.9229658042588401,none,,,8.24281339701967,0.11946902654866776,,,,
particle,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.150337111,,NaN,none,,,NaN,NaN,,,,
franken,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.970305732,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,18,,,,,0,,,,,0,none,,,,none,,,15.617089087511594,0.0,,,,
observed,20,1,18,,,,,0,0.4343765770682399,0.0,0.4343765770682399,0.0,0,none,,,,none,,,16.036274168394854,75.0,,,,
ideal,20,1,18,200,20000,1600,1,0,0.005105112528865531,0.0016166399422284556,0.0004954828070217859,0.002992989779615289,0,none,,,0.6067828508052608,none,,,15.989769811969534,0.11946902654866776,,,,
particle,20,1,18,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.145187908,,NaN,none,,,NaN,NaN,,,,
franken,20,1,18,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.988428686,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,19,,,,,0,,,,,0,none,,,,none,,,10.40431043922455,0.0,,,,
observed,20,1,19,,,,,0,0.055521542057837533,0.0,0.055521542057837533,0.0,0,none,,,,none,,,10.47523405466763,75.0,,,,
ideal,20,1,19,200,20000,1600,1,0,0.00334005882818951,0.018277736565076363,0.000267820773284649,-0.015205498510171502,0,none,,,0.8235586682245053,none,,,10.489993493720846,0.11946902654866776,,,,
particle,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.187356152,,NaN,none,,,NaN,NaN,,,,
franken,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.111071775,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,20,,,,,0,,,,,0,none,,,,none,,,6.856203784089857,0.0,,,,
observed,20,1,20,,,,,0,0.029566205137741962,0.0,0.029566205137741962,0.0,0,none,,,,none,,,7.316178991398701,75.0,,,,
ideal,20,1,20,200,20000,1600,1,0,0.005497742709924067,0.033987657457034026,0.0007453182070029785,-0.029235232954112938,0,none,,,0.4416592092445434,none,,,7.304006667461242,0.11946902654866776,,,,
particle,20,1,20,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.153226372,,NaN,none,,,NaN,NaN,,,,
