model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,version,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,3,3.6791504039249174,21.709119868,0,,2.552055636042792e46,2.552055636042792e46,0.0035762992545341115,-65.17770836873797,0.9523101146709732,-0.6139488096672536,-0.5293869566450367,0.9749482701177286,-3.0989054572555292,2.9159547562493024,-5.085091394971127,-2.24314624504283,-0.3132342122946783,-2.335601649081052,2.8634940403832734,-4.004578882857304,-6.6413327703250955,1.6402427221547031,2.154913175301279,-1.7111849735487632,-0.7976318601837962,0.519043446802911,-1.0039973518719503,3.74684303134582,0.0012707104921674396,0.0004065455729168596,0.001522851501412889,0.0010115247773211315,0.004091091343954141,1.0868774489695099e-40,9.803836769003253e-41,1.2325951692815278e-32,4.2600365707295094e-41,9.093098421569198e-43,0.00020155653897274803,1.2357534127536863e-5,0.00011016237245149195,4.467355656788292e-5,6.939813436509719e-5,2.4446685724381972e-6,2.275032768091682e-6,5.129837459160486e-6,4.00299029397354e-6,9.037713719117662e-7,-0.00048253304372182016,-0.000643658988914998,0.0009362072838610007,-0.001959513852019894,0.0,-1.0322581015889297e-40,6.912374423013703e-41,4.556547199236443e-41,-6.222399573494637e-42,0.0,-2.4941890371997967e-5,1.47624374648502e-5,3.875165109883331e-5,1.6253640061849088e-5,0.0,5.034295816519016e-7,5.265693904870295e-7,4.197431019814882e-6,-1.898993308130172e-6,0.0013427046531118798,-0.0006362127659415731,-0.002246171424716297,0.0,0.0,-7.278124901686219e-41,6.462561145708769e-41,-6.655520823475468e-42,0.0,0.0,-0.00014678466212765615,-1.223670397880722e-5,8.231155805931856e-5,0.0,0.0,-2.50187765780932e-6,1.450905890839214e-6,-2.007115044879659e-6,-2.7949360434826107,2.4188281917568437,5.577117928586089,5.197689259153482,5.313961164188715,4.706655200986296,-0.1506869215650279,1.3698040591355254,5.522273509130606,3.706362795038744,-1.4194538528641085,2.7721168442258155,12.225600465588277,-1.3966830424051608,-1.2227644723633093,4.835840954618777,6.644419659723265,2.73284042322612,5.485214652722668,3.4036719352235028,-2.1666590818650424,2.0045647727010203,4.030740997996175,7.486224931371392,5.5610368447181955,5.291987873145088,3.1874871369280533,1.0072112397218809,5.024171009053608,3.6372005573909103,-1.41659514185458,3.87656480570623,11.316842626601094,-0.909473241876258,-3.9981445531868838,5.041760633111143,7.459382961857127,2.780139878652916,6.97027767188556,2.7168006091823518
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,4,-0.1585614259924455,21.475412129,0,,2.3811562824822434e21,2.3811562824822434e21,0.008788246574564947,-40.75082430510107,3.2905222002387116,-3.1733638841875176,-5.464436297563155,-4.604980013459247,-4.515913566990011,2.813353446521541,13.138937137540948,-1.1996525366884456,4.77512786240477,0.06713143974357716,-2.827615685710022,-4.902545768077142,16.191060531147397,-2.4843538468732325,-1.0927650794942403,1.0923518912459054,-7.856632264126044,-1.9058762781313492,-0.8765362841924693,2.0960320840418074,6.213161585603402e-5,0.001816648813453045,0.00041355451782657936,3.9983244159390134e-5,0.0011465257035580788,4.735988565675605e-16,1.5049039448548543e-16,2.234435228145984e-16,1.0496984922860827e-18,7.965169982813668e-15,2.7121429922821414e-5,0.0001824722274752144,1.580009316039354e-5,6.02353716092327e-6,1.09782242637112e-5,5.687142314194909e-7,8.321299719214237e-7,1.7977355550915315e-6,4.6854080600777576e-7,7.581116849015878e-7,9.741740097473744e-6,0.0008536688115164372,0.00011861155980640785,0.00020186222508260506,0.0,-2.6696818090277317e-16,1.8337366042246905e-16,-1.531245548471594e-17,-9.142262895506997e-17,0.0,6.876456051841279e-5,-5.17791003463076e-5,-8.532332179397557e-6,7.03779257802074e-6,0.0,-3.8310568338000715e-7,1.1066825190093114e-6,7.192091817642067e-7,-3.969453256783332e-7,2.8624453400129194e-5,0.0002452911391498589,0.0006837927351875687,0.0,0.0,-3.2530325086892983e-16,-1.2566144015100805e-17,1.334076284191554e-15,0.0,0.0,-1.968915820465625e-5,3.0068515439478192e-5,-1.2185139464238936e-5,0.0,0.0,-5.544940522099324e-7,5.962074777762671e-7,-1.119392306214524e-6,0.9994645450068983,4.675630800247798,7.920230685969657,2.2185302663112596,4.749954573509598,4.2589380981799545,-6.163657092852376,1.8859272829354923,0.38120786769236853,1.0797388194413717,4.079474978584313,5.871057085866565,-6.4518790950422895,4.982122343014626,-0.7145416341511157,6.213891314729886,7.537115273551192,3.679754827408806,5.42304992425384,-0.506398148696559,1.7559163676340268,4.718444235639159,7.537598199179699,1.5906533641779832,5.060630239094296,3.926420206369907,-1.380026862239153,2.526876114189896,0.7367303965187555,1.6136335135369546,4.917743149305438,3.6735056062912093,-5.739638798833417,5.225045836631798,-0.8555095293627765,7.1385952625220845,8.156292555024983,4.058345499872669,4.356502286411122,-4.6243880096288175
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,5,-4.101405174303577,21.665659785,0,,111325.56546780949,111341.34307921403,0.028807294439367137,-15.80641869896903,7.447317413116126,3.9171173346249013,7.168127466340393,3.4925744233501694,-0.2771744030415748,-2.2643959777961133,-2.3629681938123293,-0.8258161706133609,1.1563172604812548,7.683033384147457,-1.4366803068301883,4.679255020881582,-7.8478823418036505,-0.5679076055944865,6.763913167836905,-2.048247719146506,2.6559367804763783,1.0842321758080224,0.2610807660179315,12.463592487932004,0.001221727469761235,2.7801667618969782e-5,0.0026534146034926107,0.0022686948336293916,0.012370555734631394,0.008867081305360642,0.002845582033137445,0.004414687329186972,0.00018641834748452964,6.297097773364791e-5,0.006457905787390658,0.000146191049734598,0.0009477996518293374,0.00020290020713195948,0.0005321516549626319,0.0003700806458368707,0.0006378820546668316,0.0010630702494493504,0.0008297089913731929,0.000619170525029776,2.2505813678667686e-5,9.941329170493434e-5,-0.002189909794399324,0.00526721701906294,0.0,-0.004971929313630845,-0.0035306912434682,0.000852924090751712,2.5488546178350225e-5,0.0,-0.0009472688952875959,0.00029532949629921715,3.0553465651676456e-5,-0.00031455562938748055,0.0,0.0004569815281322014,-0.0007822916946947498,-0.0006799471488928376,0.0006318958258814144,-0.0015142926477840078,-0.00016467815114917136,-0.005324862216764824,0.0,0.0,0.006235819149389977,-0.0006779280469721982,0.00016260868822481954,0.0,0.0,-0.0020333496096266593,9.990926347141737e-5,-0.00016391955353777744,0.0,0.0,-0.0005834298810454156,0.0004515237310238073,-0.0007617208549900087,-1.4075088496111583,1.8414281035697684,0.6843862378742992,-0.3705000193809449,2.8834527557090857,4.313285261749254,-1.2823495740112045,0.959292892670923,7.069520708915889,-0.7648804099540057,0.18430906937478173,1.7127103243379147,10.033731119676293,1.2021084096410728,-7.364957359312698,0.33183549054026473,0.4989965321007033,8.288551997105728,-1.188214520018313,-6.693720749622393,-1.29294195665631,1.8926044875188672,-0.3019394691225624,0.07731987955630493,2.5447975386110744,4.2767442608978135,-3.071891656516871,1.8091152175994356,7.226191992872746,-0.7891112468836746,-0.6082435714651176,-2.4216479749314774,9.553219665047905,1.9677894387860795,-7.4717192606497935,0.9091988511781813,-0.007519667011869291,8.192576727607323,-3.040475379558548,-6.365798298261292
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,6,5.22751375786404,21.621428299,0,,6.397073406648115e9,6.397073420478554e9,2.6012347207590665,-16.4316725282798,0.17854680746851948,4.108274639707952,-7.012932593498031,2.343871039458317,4.986981512811984,0.6357959226131968,-2.1187641963200585,1.052794796408623,2.8800720360073164,-1.9681670410385932,-2.617915544363521,-6.175914147138283,4.983932358141532,-0.3947135313557557,-4.527016151627002,-4.412831642595759,-3.9591304932615783,0.0156597445021667,9.08923587674736,-4.600785945415534,5.308384941228188e-5,0.0012498872187174915,5.071787650852393e-5,6.24007996304549e-5,4.2210171572574105e-5,5.794471515963481e-6,4.882227800545823e-6,1.4687785606155953e-6,2.836307207574997e-5,4.217057526397321e-7,0.005727032182845669,0.16894070178942702,0.013250753274298177,0.17378406263809656,0.2432270636044874,0.08814808191565468,0.0034149041096914025,0.08323031802538254,0.3033903270728305,0.09328140678495479,-0.00011370049447353418,-5.591126885590605e-5,3.7244087490862155e-5,-1.6092721765522963e-5,0.0,5.318461485820427e-6,-2.6774495371817813e-6,6.430939900348649e-6,-3.2869959693450763e-6,0.0,-0.019359141060852715,0.01969329671095886,-0.011792273771193322,-0.19891948980942395,0.0,0.0006428402996510419,-0.001052019090811761,0.14531119973025786,0.16252720864859518,-3.466330240159668e-5,-0.00024092472430715904,1.9189655473573675e-5,0.0,0.0,-2.916145106577211e-6,-1.1740085697197427e-5,-7.661050395585239e-7,0.0,0.0,0.0008980121519218664,-0.16824078227947406,0.0008541487335437364,0.0,0.0,0.08502562970023077,0.009547918266819022,0.06942504400274746,6.794694683353677,-1.0342538700991588,6.504134408078891,2.189578696122044,-1.6145413131225823,2.0473860747154338,7.2616172524098435,6.151259147253191,-3.4899530293958265,-2.6087405151159704,0.6009362383862261,6.824954109614829,3.3086326608757086,3.918480670964184,6.535139686510167,1.811526568818311,-4.2941069401579055,-0.197329957355233,-3.58919299501279,8.286613708357255,6.93437470636826,-1.572593569771326,6.459419791824764,1.8497665954331453,-2.3405538855806323,2.1841016173964007,5.813908944775465,6.505513175608547,-3.0820302815812655,-2.5344902595917755,-0.39908511961897386,6.996945990841231,4.581760308001776,3.96736844771555,6.894092316669719,1.089909981637553,-4.568360300187483,-0.09679661977194819,-2.7377173069402643,6.030094761666593
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,7,-3.9298959289303856,21.51338223,0,,2.347942355295452e10,2.3479423568387493e10,1.0948225054436664,-16.52779186776524,1.5277839273664526,-0.471055964427082,3.4741657267629886,1.1693098308783751,-0.3271341309015363,-0.9984667117380646,-1.9499694483038272,0.37474081997116726,-0.6175594154500603,-1.3316097311908486,7.556920353040795,-2.345282420841774,-1.4825999364331381,0.9813037274447509,-0.9034118471945373,-3.315501374287396,-1.742393689132677,2.2995532458079673,0.5603793434302458,9.32089420187636,0.09271133216948768,0.013421667741354879,0.3171463548699617,5.626785245158086,0.6090923894481576,3.448562241837998e-9,3.9508386002288915e-10,6.84455236118358e-8,1.7722443605336934e-8,2.878556695098179e-9,0.03759810809820262,0.0011463661152398177,0.008411653195213758,0.0028677573704746296,0.0007021319794761445,0.028007962164049476,0.016286213484967074,0.00424217660341913,0.011029518531293062,0.02752573507485923,0.017455184127114696,0.054701550131590865,-0.3975247856611697,1.5334447524294574,0.0,-6.128282858222613e-10,1.8388803328794864e-9,-3.4796668574895254e-8,7.141191404313368e-9,0.0,0.0017882456275248257,0.00055806707531882,-0.004586166799996399,0.0004928238301012979,0.0,-0.010543938990499662,-0.0018235464086988988,0.0025229367086689824,0.0042358049325651554,-0.006883894678322426,0.0676396461573945,-0.3294302356825735,0.0,0.0,-1.505205010967843e-8,-1.0318774948538428e-9,-1.4013430424741805e-8,0.0,0.0,0.004545608564910731,-0.0006864608122523684,-0.00026352832783294787,0.0,0.0,0.009773459494528158,0.01008790521478238,-0.0061460674461925185,0.5598472242901475,6.267838449035506,6.9822466015287254,1.9826682466160137,0.8768584307102066,5.478353247794145,10.03253783298844,-2.16235840758157,2.0648345227827285,6.048907346578929,-2.115943490658478,-1.3952670408831864,1.2214214292765526,-0.6802891828419375,0.2325389469791236,8.295250792078646,5.945582770093376,-3.8065077410063206,1.4627892444021255,-4.525614162875951,0.723527873702007,6.481384118732561,7.9848252192382745,1.4666198900942156,2.0743569825862958,5.304814567329123,10.249498832719482,-1.7307946829396896,2.1043765408629658,6.301577407366757,-1.1842970180522179,2.7895438300583884,0.3780424953391006,-0.2708223826820279,3.2857504695343738,9.057997703804748,6.222030679602079,-3.928104762397357,1.3206315699942577,-3.820629532067954
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,8,8.833914360462668,21.560149997,0,,280977.9771151141,280988.7802129503,0.4893606765222652,-11.292458512719188,-7.597315534353063,0.13121036639213246,2.6388902611315337,-6.759657855292774,-2.246409865536156,1.143115441328567,4.3259795363071705,0.25990112248687014,0.7552789830139797,-0.5702980897542407,8.207900819382845,10.108383464003108,-5.427592249038,-2.973217651176995,2.920892301909104,-1.0856548117384273,3.094446014859841,5.338915760988559,2.5849697644356944,-12.736293712116176,0.005141886476564657,0.03905749246898576,0.2550083450580942,0.14988703347101553,0.21024760276989496,0.024222106356786836,0.005654487039423882,0.007304036765509955,0.022134947596232513,0.02285094512661895,0.0038276795950667156,0.010366919515530584,0.0022396586330250805,4.93085359395155e-5,0.005421523434946795,0.000257376506434877,0.0006289391775580682,0.0008138226482170372,0.0033917198201235416,0.005518383617568772,0.012799526168504756,-0.04384158840612188,0.1415561198776191,0.07375231799016602,0.0,-0.00613298585543161,-0.0031180405365694463,0.009145007733738456,0.015927971119739683,0.0,-0.006241083846053631,0.004754565044106723,-0.0003027632187201175,0.00048676033443075515,0.0,-0.0002216588788566062,-0.0004897901143814,0.0013519160990934978,0.003971366545626987,-0.008750558113173223,-0.04885240785165071,0.20899070633888045,0.0,0.0,0.010076403674488896,-0.0019464537339121066,0.00033668985861225165,0.0,0.0,-0.002806043542781775,-0.0006113941780046856,-0.0034562086738769127,0.0,0.0,0.0004411666912546636,-0.0005508669694629721,0.002067492854069005,6.652955129930239,3.613988551444329,3.678588472128751,3.471586300205323,5.39440501544647,2.4583628429293998,-3.6699927687416354,2.1837540256894483,2.376928640541165,8.417052433002139,-0.7128221636133009,-3.3091236268164046,1.6346036931173753,7.962115916452449,-2.2468872293998614,2.962857643938246,0.33408932021959675,-0.8962378043520093,0.4760175974901997,8.899383127480238,6.6609063733626135,3.5258948905429417,4.323950879949887,1.39309911401811,6.487240399025987,2.7877575656534916,-1.9391447185589112,2.9541638487716013,2.374076179790774,8.240473342537902,-2.609263385481255,-6.121383986272011,2.204049727080615,7.929864960035021,-4.2836034190297845,3.249296388065257,1.4077777026421543,-1.3421309352026392,0.12211628859252777,9.58973505656211
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,9,-0.41261110950194224,21.703307626,0,,5.2094514418148436e7,5.209452978612793e7,2.8463429260327118,-18.21432241975076,1.1550121709366263,-0.31186319706270904,-7.440117884253303,-5.6283819671493545,1.2929100972869545,-0.084858452300006,-1.7848493661337894,-0.5733446223711411,3.2283354659270835,-0.6757460876714074,-2.58372782538955,4.030520761609573,8.362766086833275,-0.22437618301499407,2.9471256959694276,-1.4639209390254138,-10.216789930194148,3.7872766754727674,11.741832323340603,0.07847481309816207,0.3528825841719568,0.014240599447571745,0.21687985065367554,0.11949531327336885,0.7358658593816789,0.000167818823390737,1.4520268628559347e-5,1.9572626038566248e-5,1.3346688395441556e-5,1.9921370929584965e-5,0.0001325128707483481,0.00023907075319742308,0.00032128380429100647,0.002039480280058639,1.602645173616082e-5,6.689018467271563e-6,6.248755187931631e-7,8.855262130877467e-7,3.138467425654363e-7,3.16018866105555e-6,0.06382155237481539,0.04532287344887268,0.1321605206265816,-0.19162700511818684,0.0,-4.5890026566868926e-5,1.599986213165367e-5,1.0923133273813137e-5,-1.2508221106758021e-5,0.0,-5.2152595732825156e-5,-0.00025069068079742416,0.0005285009855449264,-2.675791060778161e-5,0.0,1.3490784278124707e-6,-4.1086309569548675e-7,-2.9119368567317073e-7,3.0783314235079757e-7,0.2333910654040569,0.028626531870583564,-0.3327794626957356,0.0,0.0,-5.5376677432781264e-5,1.0575909171648241e-5,-5.578846468877985e-6,0.0,0.0,-2.6822602387655675e-5,-0.0006345135216982445,4.6293118832951934e-5,0.0,0.0,4.822522940637942e-7,1.1976013705693888e-7,5.025981607075788e-7,-0.509002012134867,-1.6640929768120274,3.4706847757909496,6.0690608106839665,-1.4547931829503367,3.535255420789189,9.801657363788392,-1.5079719166863137,1.2697727943761516,1.0796976587659306,4.519556585557955,6.821201033487979,-4.082193938454538,0.16766984778109387,-0.03467852700073847,-0.2395745678772154,10.123360294962477,-0.16760876913056363,-1.6188565198728848,2.0020676934889288,-0.6981338862791991,-2.136953047497515,3.6859910359556154,8.397271626904685,-1.8643157069598213,3.248536315749474,10.188318566730443,-0.762390974416354,1.9745513182425651,1.011528125734221,4.1689540617466445,7.722971981834082,-4.4440697405647365,-0.0404184814420816,-1.934368380261103,0.6135401854355613,9.576763874979417,-0.42822770317039505,-0.6715213726665444,-1.7842124805057487
Block PF,block,31250,250,5,,,,,,,,,1.0,20,2,2019-01-24T18:26:51.731,10,11.149213963780749,21.529822146,0,,4.2199914817582993e12,4.21999148177695e12,0.7850920803448063,-19.435301377363366,0.7720529151205877,-1.1542527296771914,-7.0700270714788385,-0.3892928021870965,7.1715071228969,-2.5369367574649035,-7.361006710534734,0.5131628768866484,4.271875542283025,1.5310442023594533,-1.2142807227254162,0.9965783569662734,-3.557968806270253,0.6841725376508444,4.204316662410846,2.2937700018487215,-5.161394098071568,1.2677594762851392,-0.01460738845831333,-10.240110613538759,0.029733253939379953,0.09977956219113467,0.09450438004668602,0.2490962103283227,0.05103797560754295,0.007687221450316731,0.014563931260795202,0.0014105966397640606,0.0005058932562291766,0.00648581844573982,2.6196574039422866e-5,1.6172380843116216e-5,4.8669966898408135e-6,9.251860873935582e-6,1.526137234663565e-5,0.00013814972780330868,2.187052020330573e-5,8.027134993937154e-5,4.411033071575657e-6,5.9813812620147655e-6,-0.022226127449886814,-0.08471382366757861,-0.028881438775701946,0.10278069826540272,0.0,-0.010565452566052763,0.004466437720153882,-0.0007853513782752207,0.0017499075917489075,0.0,1.9382996750500102e-5,-7.401870339033407e-6,-3.749250490613778e-6,1.0658643988099506e-5,0.0,-5.346501662761423e-5,-3.732116973374839e-5,1.2978449942013306e-5,-3.6216377464223354e-6,0.04234036660182194,0.10128269168569849,0.009961789454794014,0.0,0.0,-0.0032112041665847708,-0.002645584615967554,-0.0030029566588399568,0.0,0.0,-9.310677316255881e-6,8.876145818883946e-6,-5.645764495179159e-6,0.0,0.0,0.00010225155990324766,-9.258944314215978e-6,-2.1895023706220173e-5,4.681256280463189,1.0383608300947456,4.613424375658671,-2.33039643747879,0.9058202465404076,5.795886120777028,8.714514824511317,-1.246166710375928,3.7994379977845925,1.3953993716312296,0.43981145666633314,3.9083813961160234,8.800906740588514,-0.8397524062919088,-0.7522507220330399,-3.1362286279513594,1.6499041792529106,2.648639695695734,5.008683362418879,11.826166729023706,4.104417562438348,0.7983630640622167,5.113181235751577,-0.2064968066314048,0.25357244532059187,5.555599822236889,11.3637581881822,-1.0056410134923515,3.8471382015994124,1.5636303945810681,1.7252178838165266,4.729080146147983,7.729279817747402,-0.7417984948809,-4.937422594376182,-3.601949470362525,1.152998575976979,2.7417774226186014,5.100306336476223,12.469915731695522
Finkelstein PF,finkel,250,250,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,15.717917871036693,bkf.FuzzFinkelParticles,0.03181082915068203,1.0,20,2,2019-01-24T18:26:51.731,1,7.410496520929602,14.763031177,0,,27.843501206516823,-0.023959353811697025,27.787316513651668,0.08014404667685102,0.8770415244098717,0.5407061926404051,2.0431365958632317,1.3083880674196111,-1.4746739006974545,0.19116422571935665,1.3034009803328264,0.013144631148592545,-0.4778838614570464,0.03156397757753293,0.1976693905624104,0.4459062872555002,-1.3594959028851124,0.3176908535759657,-0.8220071846360764,-0.11377180075392168,-0.5960914383826701,0.2275686449724521,-1.1366040712765368,0.005374080209895382,0.3690946460900683,0.12200049800018842,0.8737108762043804,4.06290256563126,1.1196537313802284,0.08558324191054112,2.5791257033706376,0.35174222623297596,0.3711547893614179,0.09056045843441887,1.2492926832304032,2.4006351297850115,0.9282530223614057,0.05972894262562194,3.4496889996036177,0.2758639346915465,0.38422723581874174,0.07784998915451677,0.7692475056862988,4.031162150941124,-0.002959718765340567,0.0015970810277007197,0.1937241486209409,-0.027998118777492,0.005963628300666299,-0.029612693206319263,-0.11749044062558157,0.013000338828318428,-0.009600774550150862,0.016355490037735863,-0.0930614943370442,-0.056190707173552276,0.015578196843883152,0.02789979508026297,-0.008286758665098889,0.025403806398337246,-0.015070656895101373,0.00919381978740136,-0.13654692337677501,0.037891557037665904,-0.025563786900463518,0.08968451381117432,-0.05205561821091512,0.008829435382651286,-0.010488161842033885,0.05067415602865048,-0.01931873356001388,-0.0021151494105611456,-0.03177427801534417,-0.020407466914888348,0.016486223922316773,-0.07576163505618866,-0.007777967977805717,-0.0007181337987380561,-0.007504861114421549,0.05661624193343366,-0.011356121855630001,3.611616185423904,-12.058540318545178,2.8171996366927288,-8.915171666358267,5.15527248823814,5.20207935204852,-12.001090142543587,5.221004278277599,6.145767712676876,6.843136833639461,0.3260196353384518,-11.63498815348584,4.176352705455842,1.019008678077811,0.8281131624707353,8.859610804040079,-7.622525958753288,-3.838468759247695,-8.221577995527117,7.30018818841154,4.447514544776177,-11.633306639852437,4.612096743337703,-7.338503654225008,3.7412781455606168,5.251834549970479,-11.19053270319317,5.442651658806799,5.597919410808914,6.799282237882384,0.4387466450142985,-11.405143268156646,2.970407693323767,1.2492285876783102,-0.17565845935168622,8.723609492947904,-7.970559355039866,-3.6240635041092863,-9.371954868754239,7.148494974676091
Finkelstein PF,finkel,250,250,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,15.717917871036693,bkf.FuzzFinkelParticles,0.03181082915068203,1.0,20,2,2019-01-24T18:26:51.731,2,-3.2341185108707267,14.726384363,0,,6.670705324239542,0.12803709148750492,6.6126948458920705,-0.07002661314003418,-0.9014136460073712,-0.22094696341769843,-0.7990660982382727,1.3672378994511662,0.2668775106254393,0.30587419504542535,-0.24537712973575698,-0.603041285299381,-0.4982914485850533,-0.667941132576356,-2.684407258659888,-0.06465339580069474,1.4779404388683446,-0.03823528548234867,-0.3349584435987678,1.1700117736503461,-0.14829919579726614,0.29339032308222146,0.5901509138022543,-2.0961935635013447,0.3815286013534099,0.0704635250618903,1.0154835252008045,3.7772653555145803,0.7634956807872187,0.07122069068563708,2.851466863846889,0.4740610334491171,0.32520216642010014,0.07030915530168476,0.9186714933452602,2.655106847516602,0.8444147052323124,0.11103639445675373,2.779836024604363,0.23938966253085425,0.23932681279024462,0.07576518265845787,0.9717750890153852,3.333995919930165,-0.003617010925863976,0.02408308886222987,0.14474892811866394,-0.11452946765211533,0.0261584009913436,-0.04825778301220989,0.09463786958460992,-0.004311458269164927,-0.013101395080201491,0.013853194696112547,0.15702795903340408,-0.0651811186348909,-0.046058908496950095,0.03749671076479564,0.003394387943568014,-0.0005211160001101049,-0.003286174834559544,-0.0010724103949208026,0.17470224837166845,-0.030125425828937485,-0.003959056954581819,0.01028904041996936,0.0022298931673293432,-0.03429320329118358,-0.004571092564230098,-0.01486482620864061,-0.0004279157267029783,-0.03891512579654524,-0.043392446111514396,0.0269069256021855,-0.009647768606910648,0.012455230610492562,0.00977860616384675,0.01042963739882681,0.010540267657456776,0.034980212393976605,-0.03182768865242056,0.14831579351243232,0.6422791873054572,2.153236249492591,-2.68922558473587,-2.564964071721955,3.884566725273344,1.0173088441840858,-1.5662821322880267,0.7634231357871771,5.217696069771656,5.14458339436492,3.664421610873776,2.449407130562646,3.0460305706629853,4.519354762587947,8.176823694674384,9.704473921518334,3.1813503477705076,2.0247598053405658,0.47698915774574285,-0.7694173868263132,0.46322508239215243,1.2623362618309164,-1.7962527318311692,-2.282007207093618,4.144354103689517,0.48061040821136647,-2.0961071665720907,0.22155176363287166,4.551336195528257,2.5103344917876944,4.802493616455469,4.536980096487939,3.017062228246396,4.713628385094474,9.385639967692136,9.698362562545949,3.458158093253667,2.733583875207427,-2.128887993917139
Finkelstein PF,finkel,250,250,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,15.717917871036693,bkf.FuzzFinkelParticles,0.03181082915068203,1.0,20,2,2019-01-24T18:26:51.731,3,3.6791504039249174,14.724067508,0,,1.4309665099173985,0.4128335963632406,1.2695272037269798,-0.251394290172822,0.8346757964578495,-0.39034158897246574,-1.8668910889919559,1.3929862869121754,-0.14603908645034114,0.5763166171330312,1.6408068476847344,-0.06791839852487525,-0.3791695574397904,-0.12386493310817848,-0.31758099638414694,0.3538568529923136,-1.8849423305158126,0.4937157082124478,-1.3130565042887599,0.012511227446230677,0.5851716259505144,0.01165445098215967,0.9987369845569063,0.11789833910630065,0.2594859521158833,0.0719504600364557,0.6229205986115285,1.7343358327197878,0.49468037854886165,0.07324338562807003,2.9906520269867714,0.23509202427611206,0.3525079230895794,0.09317496653372286,0.7563347269809083,2.8056840039948794,0.5110608790807893,0.13408533908762685,2.130690766166958,0.36649075843154555,0.5963381561523965,0.1010330503369924,0.4950386606809998,4.451539676356722,-0.007396483584357733,0.02543559953615811,0.0686128006020658,0.061712769922172,-0.019410329618092415,-0.022061147588954007,-0.009088214679836138,0.007294817475479123,0.005672798687057313,0.0093878722248908,0.016776949355721642,0.08148820106930971,-0.001963878036210963,-0.023569037929393247,-0.07424276445483523,-0.016811044832793217,0.0011074421384404288,0.025099911448933438,0.2525627173259905,-0.03557803974413193,0.030086472861566543,0.057161354174198466,0.02043056491180127,-0.1229339517523987,0.0031175052330368693,-0.0072997326936274955,0.004531496037392991,0.009740350386150214,0.01020614589388765,0.034628607654021155,0.00659384292110408,-0.13146268543346504,-0.004867119585646869,-0.030453988793015037,0.00888144361161479,-0.0010496287705161098,0.05888095121464755,-2.7949360434826107,2.4188281917568437,5.577117928586089,5.197689259153482,5.313961164188715,4.706655200986296,-0.1506869215650279,1.3698040591355254,5.522273509130606,3.706362795038744,-1.4194538528641085,2.7721168442258155,12.225600465588277,-1.3966830424051608,-1.2227644723633093,4.835840954618777,6.644419659723265,2.73284042322612,5.485214652722668,3.4036719352235028,-2.1666590818650424,2.0045647727010203,4.030740997996175,7.486224931371392,5.5610368447181955,5.291987873145088,3.1874871369280533,1.0072112397218809,5.024171009053608,3.6372005573909103,-1.41659514185458,3.87656480570623,11.316842626601094,-0.909473241876258,-3.9981445531868838,5.041760633111143,7.459382961857127,2.780139878652916,6.97027767188556,2.7168006091823518
