model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.853067681326444,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.604785115440954,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.7252871414875157,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.002541216988149451,0.011130121545011518,0.0001969484122719593,-0.008785852969134028,0,none,,,0.7291207038201035,none,,,23.977847687811835,1.254445996985398,,,,
franken,20,1,1,200,20000,1600,0,0,0.00017839058118811495,0.0024933694518367577,1.334121326633665e-5,-0.0023283200839149796,0,none,,,0.7380918731838176,none,,5,23.999424350959835,1.1898382002122323,0.00023141988002722407,0.0014617908182929628,1.651665870064757e-5,-0.0012468875969663864
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,1.928044464137665,0.0,,,,
observed,20,1,2,,,,,0,3.7161077693566966,0.0,3.7161077693566966,0.0,0,none,,,,none,,,1.3452289767977863,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.00467334668105783,-0.005321152827455415,0.0005661595524851117,0.009428339956028133,0,none,,,1.8195875806839845,none,,,1.4454713264579677,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.170599746,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,4.773596888798939e17,4.773596888798939e17,0.005203032068861371,-25.752459098466176,0,none,7.107848286,,3.7710475391384173,none,,5,1.9282757552452745,1.4809874085866543e-8,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,5.973790302518179,0.0,,,,
observed,20,1,3,,,,,0,0.10332635450413827,0.0,0.10332635450413827,0.0,0,none,,,,none,,,5.60118416636223,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.0038250176518847497,0.040951165141101566,0.0005762869779504172,-0.037702434467167235,0,none,,,0.7615254070543314,none,,,5.5998145258099035,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.164887345,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,9.819704316,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,-3.389412609903001,0.0,,,,
observed,20,1,4,,,,,0,0.4335022833425167,0.0,0.4335022833425167,0.0,0,none,,,,none,,,-3.5834923874701303,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.003109559514952313,0.013928318422685085,0.0006680681693622424,-0.011486827077095016,0,none,,,0.7153033093544595,none,,,-3.55849604123023,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.216713514,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,10.955017161,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,16.674905507758503,0.0,,,,
observed,20,1,5,,,,,0,0.8287322028781704,0.0,0.8287322028781704,0.0,0,none,,,,none,,,16.976020890782873,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.006332452698278884,0.029640368174782623,0.0029785911291496203,-0.026286506605653362,0,none,,,0.9053212285728071,none,,,16.981306515559442,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.196019625,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,11.304282652,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,6.648227533004542,0.0,,,,
observed,20,1,6,,,,,0,0.3318281851766879,0.0,0.3318281851766879,0.0,0,none,,,,none,,,5.919889086080202,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.002868654357070037,0.0012062412542973948,0.0004060454458241632,0.0012563676569484795,0,none,,,0.42638768312007846,none,,,5.9615759971817335,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.347173696,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.787881485,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,7,,,,,0,,,,,0,none,,,,none,,,-1.321524455266868,0.0,,,,
observed,20,1,7,,,,,0,0.07066841214648,0.0,0.07066841214648,0.0,0,none,,,,none,,,-1.2541347539882735,75.0,,,,
ideal,20,1,7,200,20000,1600,1,0,0.006965173719110251,0.0020487359160153242,0.0016166496385832559,0.0032997881645116718,0,none,,,0.6464392054675611,none,,,-1.2463927853651522,0.11946902654866776,,,,
particle,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.149371102,,NaN,none,,,NaN,NaN,,,,
franken,20,1,7,200,20000,1600,1,0,2.2429893697148685e22,2.2429893697148685e22,0.027148386321517854,-28.679157143432825,0,none,8.88813147,,5.40877455085215,none,,5,-2.898071331051502,0.07653621324655334,,,,
truth,20,1,8,,,,,0,,,,,0,none,,,,none,,,10.119170120981021,0.0,,,,
observed,20,1,8,,,,,0,0.15552841061567796,0.0,0.15552841061567796,0.0,0,none,,,,none,,,10.693032568759994,75.0,,,,
ideal,20,1,8,200,20000,1600,1,0,0.005144755194357936,0.014704254486500626,0.002115587809165717,-0.011675087101308407,0,none,,,1.1487737784461882,none,,,10.69747003024754,0.11946902654866776,,,,
particle,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.238896943,,NaN,none,,,NaN,NaN,,,,
franken,20,1,8,200,20000,1600,1,0,7.141812974613201e26,7.141812974613201e26,0.25558960000934905,-47.57562104617674,0,none,8.938395955,,9.867878040430687,none,,5,9.110488385159016,1.6809619948829565e-22,,,,
truth,20,1,9,,,,,0,,,,,0,none,,,,none,,,2.487774127501109,0.0,,,,
observed,20,1,9,,,,,0,0.6001448282151116,0.0,0.6001448282151116,0.0,0,none,,,,none,,,2.450492622552444,75.0,,,,
ideal,20,1,9,200,20000,1600,1,0,0.00522836471578298,-0.030932733743534963,0.001274485825674391,0.03488661263364356,0,none,,,0.8534172894980911,none,,,2.4611704675110055,0.11946902654866776,,,,
particle,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.164155158,,NaN,none,,,NaN,NaN,,,,
franken,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.066991245,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,10,,,,,0,,,,,0,none,,,,none,,,-5.884076079876493,0.0,,,,
observed,20,1,10,,,,,0,0.3209490923431564,0.0,0.3209490923431564,0.0,0,none,,,,none,,,-5.464436105412235,75.0,,,,
ideal,20,1,10,200,20000,1600,1,0,0.004020025839198708,-0.017419779187629308,0.0009411811276318774,0.020498623899196138,0,none,,,0.8717174793213494,none,,,-5.4668365716429,0.11946902654866776,,,,
particle,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.163067044,,NaN,none,,,NaN,NaN,,,,
franken,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.020088248,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,11,,,,,0,,,,,0,none,,,,none,,,9.446957105985456,0.0,,,,
observed,20,1,11,,,,,0,0.3552256460598571,0.0,0.3552256460598571,0.0,0,none,,,,none,,,9.340123492558433,75.0,,,,
ideal,20,1,11,200,20000,1600,1,0,0.0034105086845254606,-0.006317778223040582,0.0006909147838428829,0.00903737212372316,0,none,,,1.132351180925261,none,,,9.32962551316125,0.11946902654866776,,,,
particle,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.14379778,,NaN,none,,,NaN,NaN,,,,
franken,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.764104751,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,12,,,,,0,,,,,0,none,,,,none,,,11.056610390400017,0.0,,,,
observed,20,1,12,,,,,0,0.5862081188022553,0.0,0.5862081188022553,0.0,0,none,,,,none,,,11.343978012139356,75.0,,,,
ideal,20,1,12,200,20000,1600,1,0,0.003284179414981644,0.0057070012273622295,0.0008198615635741574,-0.0032426833759547427,0,none,,,0.6136404920158439,none,,,11.375501866764225,0.11946902654866776,,,,
particle,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.145819362,,NaN,none,,,NaN,NaN,,,,
franken,20,1,12,200,20000,1600,1,0,9.717120874080097e25,9.717120874080097e25,0.043636617630223175,-62.06351066498659,0,none,7.148023183,,4.8971283016874905,none,,5,14.127406517578638,1.0146387618321389e-11,,,,
truth,20,1,13,,,,,0,,,,,0,none,,,,none,,,-0.879284362277333,0.0,,,,
observed,20,1,13,,,,,0,0.26282302460171375,0.0,0.26282302460171375,0.0,0,none,,,,none,,,-0.5644355906335332,75.0,,,,
ideal,20,1,13,200,20000,1600,1,0,0.004738143775592079,0.013302115344085244,0.002551114978443934,-0.011115086546937101,0,none,,,0.43612458834628787,none,,,-0.5635848246145332,0.11946902654866776,,,,
particle,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.143912374,,NaN,none,,,NaN,NaN,,,,
franken,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.510942153,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,14,,,,,0,,,,,0,none,,,,none,,,18.258431118945964,0.0,,,,
observed,20,1,14,,,,,0,0.19370441300410096,0.0,0.19370441300410096,0.0,0,none,,,,none,,,18.325874062861715,75.0,,,,
ideal,20,1,14,200,20000,1600,1,0,0.003792214831844387,0.012268100124433431,0.00010135679632857198,-0.008577242088917615,0,none,,,0.6883766580590802,none,,,18.323566733583476,0.11946902654866776,,,,
particle,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.14760011,,NaN,none,,,NaN,NaN,,,,
franken,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.57328629,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,15,,,,,0,,,,,0,none,,,,none,,,1.026695864876046,0.0,,,,
observed,20,1,15,,,,,0,0.44456260999582764,0.0,0.44456260999582764,0.0,0,none,,,,none,,,1.67798036232917,75.0,,,,
ideal,20,1,15,200,20000,1600,1,0,0.003981107980653857,0.004462462039210931,0.0005349208513367806,-0.0010162749098938547,0,none,,,1.263228696546275,none,,,1.6562806036759259,0.11946902654866776,,,,
particle,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.161061886,,NaN,none,,,NaN,NaN,,,,
franken,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.987034262,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,16,,,,,0,,,,,0,none,,,,none,,,4.9140202052295425,0.0,,,,
observed,20,1,16,,,,,0,0.3499435369481017,0.0,0.3499435369481017,0.0,0,none,,,,none,,,4.8638403628754565,75.0,,,,
ideal,20,1,16,200,20000,1600,1,0,0.005116457466829015,0.004117494407029687,0.0013627596622719982,-0.00036379660247266914,0,none,,,0.5921043690501001,none,,,4.88910344378639,0.11946902654866776,,,,
particle,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.146598923,,NaN,none,,,NaN,NaN,,,,
franken,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.000547137,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,17,,,,,0,,,,,0,none,,,,none,,,12.112573104645795,0.0,,,,
observed,20,1,17,,,,,0,0.1560338179150506,0.0,0.1560338179150506,0.0,0,none,,,,none,,,12.568935507940495,75.0,,,,
ideal,20,1,17,200,20000,1600,1,0,0.005036965408431495,-0.0125320225442902,0.0020721375780264114,0.015496850374695286,0,none,,,0.5698743459660905,none,,,12.56086212243142,0.11946902654866776,,,,
particle,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.147245259,,NaN,none,,,NaN,NaN,,,,
franken,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.332295451,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,18,,,,,0,,,,,0,none,,,,none,,,13.8246651368568,0.0,,,,
observed,20,1,18,,,,,0,0.04475022108963747,0.0,0.04475022108963747,0.0,0,none,,,,none,,,13.181961134281739,75.0,,,,
ideal,20,1,18,200,20000,1600,1,0,0.0053821902194927974,-0.03712126502686027,0.0025565404866937595,0.03994691475965931,0,none,,,0.5214287203205183,none,,,13.186466840053454,0.11946902654866776,,,,
particle,20,1,18,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.147882064,,NaN,none,,,NaN,NaN,,,,
franken,20,1,18,200,20000,1600,1,0,1.0015074650986767e10,1.0015074669793001e10,0.0007945849555117794,-18.807027537384503,0,none,7.044002441,,1.85698825405242,none,,5,14.585273808756497,0.0034630249066545044,,,,
truth,20,1,19,,,,,0,,,,,0,none,,,,none,,,0.13419589995681847,0.0,,,,
observed,20,1,19,,,,,0,0.013300140083162878,0.0,0.013300140083162878,0.0,0,none,,,,none,,,-0.2927891598182901,75.0,,,,
ideal,20,1,19,200,20000,1600,1,0,0.004410990711409443,0.020916566588235302,0.0008401040172666797,-0.017345679894092535,0,none,,,1.010944015709254,none,,,-0.2635077096192191,0.11946902654866776,,,,
particle,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.178748656,,NaN,none,,,NaN,NaN,,,,
franken,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,8.226305531,,NaN,none,,5,NaN,NaN,,,,
