model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
Finkelstein PF,finkel,200,200,1,bkf.SampleUniform,bkf.MhSampled,30,40,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,6,2019-01-24T16:29:42.216,8,6.002573041445839,9.022626533,0,,3.171163203948982,1.1674252231773874,2.385021615602981,-0.38128363483138594,0.11828142468101444,0.2383199258756299,-1.0354504543495437,-1.6277663772102717,0.13379454183778083,0.041271987247345265,0.02298159559989177,0.09271346761473476,-0.7309996804561312,-0.38529952355288,-0.8709878614700706,0.6911684057717002,-0.9561465680655992,0.13792409175255127,0.6044345253489742,-0.4809484103589976,-0.39648452347377205,0.49047885827698945,-0.8835876649741383,0.5760842102992907,0.3601205910459804,0.08289629505128256,0.6651475005547579,3.5698294347284634,0.7634551678466551,0.08987567890749244,3.2007011688339504,0.3169997254354143,0.37259066289301174,0.09070525554633546,0.8332439076414545,1.9017743785081542,0.8236121465952937,0.09653909912752737,2.285077585664487,0.0326329654228604,0.4078562592770602,0.09373834261324766,0.605869974127363,1.8983995613175464,0.004324892216563933,0.011695580969301931,0.21747251997616002,-0.21605637065421895,-0.0017249774136120866,-0.044550672224742405,-0.07995919837562303,0.013563608256219663,-0.002140405440709533,0.003173097794909643,0.13780860614296214,0.00484721488347427,-0.004987516819255599,-0.04468481123264198,-0.007086711879750925,0.003533553131344791,-0.020307144723178197,0.0027461533552136388,-0.02394953017826321,0.05436787342153923,-0.016653313093597955,-0.03651885442681375,-0.052114979897941165,-0.14935642386863066,0.013841640408920514,0.03670478316667538,0.005811162701568961,-0.018313934388343438,0.00036878007566040484,0.0747589369357663,-0.009375748975609813,-0.08357647280719559,-0.0016300846276100175,0.03291719465433783,0.002908664137141736,-0.04229041781427108,0.007968534776652672,7.346897108176622,1.470079600112303,4.329661888100105,4.20499835014818,3.0366165465064183,6.246344231671069,6.141617945816289,-1.9389208313977364,2.655337951217091,2.477864616128827,1.2377335624371841,1.2594202375399361,0.4547003808179612,6.664256910757326,-0.9125862645633239,-3.335153401995551,0.9344693002202004,7.092735149682215,3.932546313390075,5.131780366265267,7.494766912792335,1.717554197545033,3.2212993455643137,1.103943750929254,2.972203450795654,6.329557525032597,6.4562788793697825,-2.064721385618882,1.6861375251709094,2.066332036034469,0.1714077821182931,1.1690514890535413,-0.5996342969842439,6.7379241877988045,0.2272997012672332,-3.6775312132308713,0.2645991081414648,7.535553686314126,3.370676817098542,5.312389424972207
Finkelstein PF,finkel,200,200,1,bkf.SampleUniform,bkf.MhSampled,30,40,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,6,2019-01-24T16:29:42.216,9,5.829031346006296,9.049627881,0,,1.0578439646039184,0.5709248290309934,0.8207627171424681,-0.3338435815695432,-0.41735751558147394,0.37946836446427223,0.3990299063207187,0.11590900382474079,1.9725379421936609,0.1846267762800231,-3.84669477600737,-0.1624158439470742,-0.6011855695739421,-0.049431623092213384,0.7447905695739878,-1.4722421145061753,0.8194030249320452,0.49499511666710416,-0.18748515482205885,-0.5387765851331867,0.999389572223744,0.08847791945450734,-1.0224236148387238,-3.819494515865073,0.2844007390168584,0.05482478122986488,0.9362546540310204,2.298215556631422,0.7058148241656436,0.09449376594064803,1.8376286748057207,0.3800097095708986,0.37140084274481305,0.09794927623516408,0.810729505840303,2.749142956251668,0.7266490584577097,0.08122972305808361,0.6819897528273691,0.31951808919777464,0.3670943328413273,0.07393114600350642,0.8917533029760261,2.916872253551298,0.001100539685006386,0.02120609206842618,0.07945126891561831,0.00013009763143064475,0.0014094256878348006,-0.017107521827690902,-0.0283845114100037,-0.030724620226187584,0.027873838855466758,-0.03553202076287525,-0.060959126713241406,0.006201376891323869,-0.00971166491862913,0.02250965490842533,0.015505956383696095,0.00421765341174541,-0.007157693867359667,-0.002462768716986191,0.2309225334434196,0.0013005991370769255,0.006595275933758036,0.0320489353868149,-0.001061709595996922,0.035090590938291574,0.016356552306778092,-0.01928969784904022,-0.007742245047291862,0.03193047219810956,-0.020222670937809235,0.03514032431623216,-0.042826307466416635,0.11787266258122149,0.01230570188724389,-0.0020079995443606606,-0.01563789513934829,0.038263204586754064,-0.012386595276133963,3.7241002586309024,4.658675352604598,0.37869633341756787,5.71406641959119,7.148355717871317,5.607512724400076,6.630091941157251,5.277403647128656,2.3002910250244533,-1.1525790947944188,-0.5387127731123424,3.492498007530291,5.580675039597476,-0.9809514169539623,2.729083821001187,6.3535624007512785,1.5867953455655786,-2.2617289501601308,5.016158235248414,9.65044975324579,3.3634318165782724,4.9359145543628555,0.9896153315363223,7.201777912515204,9.387505762982641,5.843842740313271,1.887674622819886,5.114444690925265,1.6260851926764641,-1.1594888755703314,0.5490378618325031,2.5054676026973635,6.781751621051115,-0.45140874209372084,6.193265488590847,5.905797667567798,2.644485708768359,-2.141616612397101,4.161499791287771,6.08276632492495
Finkelstein PF,finkel,200,200,1,bkf.SampleUniform,bkf.MhSampled,30,40,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,6,2019-01-24T16:29:42.216,10,3.926142779438131,9.297843492,0,,4.349103737742384,0.42906100224746535,4.083078818101258,-0.16303608260633928,-1.0656349234530116,-0.05336867633633857,1.3316679161379197,-2.9236422637865704,-0.8224255754364576,0.3493425140703579,-0.1313698395100671,0.9088922293955655,0.2225717553295814,-0.005488162941585661,1.0995054659523547,-2.2529740438081443,-2.041629784632506,0.03726187500126865,-0.8323228079706455,-0.2500635283009371,-0.18465187463063626,-0.012057692807517673,0.631455923870508,1.6635312496313102,0.3918794908494969,0.15361908189416743,0.9594756764886482,4.546046845576132,0.9227809069012896,0.05662676945216074,2.4473651480576657,0.08236370865865933,0.3892442223635134,0.0966985365106543,0.934503845672392,2.4949575265798107,0.9927305835784088,0.09437108637898468,1.817437597398708,0.41168499931306485,0.2762808213354708,0.08115449577632507,0.6343171933623885,2.61088243066747,0.01011042158547021,-0.002939540788464954,0.1246317652464263,-0.06166135106237046,0.025321452400144367,-0.012738762202679511,0.06360357175746084,-0.018997982984229812,-0.0016829891731413435,-0.012303070946824248,0.16648144566523043,0.04955664572300894,0.03777587378836735,-0.03206348946064081,0.010911820690050816,-0.006503591520735084,0.02292472441276624,0.018455588864236913,-0.040418556320119835,-0.05050858755194835,0.049461809031777396,0.02296328823530983,0.03193178605930349,0.06521370185616604,-0.0018903407955057877,-0.00384182588980659,-0.0003839347767846075,-0.02858387854514892,0.016550070332008785,-0.10496925669462542,-0.04903198111332907,0.1261568027378048,-0.012270208788783089,-0.05381667964036622,-0.0011213088610198515,-0.04940501354037407,-0.03230264472184343,-3.835348829667653,-1.6187891229564744,5.380520586567706,4.657489451126948,-5.500121362432051,3.4171433653046406,6.949738339271978,9.266060465850302,4.753385866172716,0.09190999130981015,4.300258296695257,-0.6542353694224325,-0.9552565904909995,0.2826991003707306,6.602224897163914,0.14270334566524878,1.5503572788374496,-0.6583667781991143,6.759715406471587,4.027227672465995,-5.089001142908646,-1.6017903335723052,6.541031560553044,1.865777913920624,-6.924041868699032,3.8012334343572376,7.60926210277914,10.470649129233344,5.375895888440887,0.11353186091857914,5.096867820473236,-3.041718056284178,-3.172774650492166,0.342052158792978,5.321267137134403,-0.19508924178276027,1.5534041984146207,-0.5806759806546177,7.3410478308530625,6.90797258911682
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,1,-3.391232888134571,2.295047743,0,,4045.890356970467,4017.5302004546147,30.289246630134812,-1.929090114282861,0.5546199682922,0.20872681681168537,1.0481283580404197,0.4668876908152182,1.9351857765194973,0.8972665701969258,-1.1180805173922925,-0.9046588399404945,0.39629557012444616,0.8135990464415279,0.6037547435140853,-1.2105747017678263,0.2699214255323601,-0.7258056926795442,1.4024985312371046,-1.928261880407197,-1.302431857002216,-0.40717759133816234,1.952467686779391,1.196017264651572,0.6030154770833335,0.2553719063525746,4.209934333318358,22.32401519526192,10.113741256216274,0.04165490113022906,0.5935963285501052,0.09553665816699353,0.07211175311334393,0.030991369199827614,2.6417179014346988,7.846194754064366,1.2277207248026936,0.13118165484358618,7.010943713796949,0.049343579434275794,0.7418337097574612,0.12541918447657016,0.6784999800501459,1.3502216096830248,-0.03257420048256339,0.09161591943795762,-7.126260273104768,-2.0639300286261673,0.0,0.11951619238560673,-0.2055035422079197,-0.04422460184239411,0.014819655866248454,0.0,-0.8378960650932128,1.891488549891868,-0.026906628587999408,-0.011485103175278254,0.0,-0.02772451285096673,-0.20632671972094282,0.25433333470088487,-0.8912012062397447,0.08817571752649782,-0.33798872683097925,-1.8276892486322434,0.0,0.0,-0.05342199029249286,0.13969472249684453,-0.019190605481618155,0.0,0.0,0.370398551228885,-0.11163595352393706,1.2133650986329318,0.0,0.0,-0.04947472809846071,-0.6742456947750682,-0.2606297932366439,6.251322797807293,6.438674508351357,-6.172376690326161,-4.705120068023601,-4.767245003799438,1.0666601274460457,8.939315693956592,5.324722705769766,2.240523320574327,9.733040094736282,4.600638977578588,-2.0931423421848505,2.2325269466618733,-2.135447079799791,5.860657346833965,10.800674845940755,-1.572488010129801,6.199707545728422,-8.528134041619804,-8.178142277611409,5.880499020730249,6.844395114667629,-6.651916504299624,-6.504616011906724,-3.7413024795852117,1.427714838587645,8.416205697545825,6.098371525303782,2.3468936525182342,9.971739991117355,4.9907894725731765,-1.6838759669524832,2.570877175250512,-2.872422690069562,7.276997137942387,10.734813500435834,-2.4122208996928136,5.3641923782737315,-8.10032899432203,-8.454003060638827
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,2,0.5247751910228162,2.199869394,0,,1.0603979292785607e6,1.0604163995833858e6,2.1032624031029163,-20.573567227941965,2.7349030954467892,-0.231933098938241,0.8419634708375233,-2.927809095259909,-1.617299983982269,0.8246055293354433,-6.64389779252946,-1.1130266792715973,0.5809164964163945,-1.4199606808503882,-1.1871111457037111,3.6896215703310524,-1.849154494676418,-0.6121456806833452,-1.4985476405804787,-1.0501285947285455,-2.3160163118259405,-1.7338886681073595,0.28918525209424395,2.0493864382713167,1.547354974343357,0.01656548577623839,0.004791187193067951,4.984329151329045,2.499733373105561,1.0578992145206735e-6,9.129592152816422e-7,9.472103678166009e-7,9.801092108057042e-7,1.141438592070467e-6,2.5132198968584517e-5,8.264208961222687e-5,1.3829829290130845e-5,2.018071668693623e-5,9.526895892789725e-5,7.037607188005483e-7,4.434025975292143e-7,1.3369041409093227e-6,1.934920188323141e-6,1.0847070301696273e-6,-0.15808883093481002,-0.008472091869355792,0.14648685871722605,3.5297485527597425,0.0,7.673352046710715e-9,-2.035700132154943e-9,-3.0887838417983164e-8,-2.1812872750664635e-7,0.0,3.744816605048877e-5,3.227639832347764e-5,1.5854585404459247e-5,1.704071693081102e-5,0.0,-6.817172833784327e-9,1.5336240155029715e-7,-2.0483207372162317e-7,-2.5868281471449085e-7,0.08138054932166269,-0.28304710171694897,0.10370787712806051,0.0,0.0,-9.239220202306058e-8,-1.291020732657739e-8,3.4720076816577765e-8,0.0,0.0,1.4881105934659279e-5,3.896008359028222e-5,1.612732482750754e-5,0.0,0.0,-2.0516285232929908e-7,6.00425266232187e-8,-4.0565462862646715e-7,-0.44722325258110396,-0.12502397710105795,-1.4723582764405503,4.502465061571979,10.793700301598522,-0.056228648865211464,2.717623333496401,-3.191275191547087,-0.21615576602974457,5.043151372766051,7.043135915562494,0.42478107521754616,5.380175393367599,6.737608508879518,2.3814817434892186,8.00510064857743,11.100810184225685,-3.3887257289819552,3.2961471700383234,-2.152322852283614,-0.5553563344640695,-0.36981863189147,0.4111941396554615,4.454251338607439,10.996526592723646,0.16131595419628975,4.4044002731861145,-4.220630470744747,-0.5387058530629361,5.110306892765156,6.083113604754091,-0.39959685700323067,6.248323131773344,6.687358777897527,2.6208758811214157,7.462811825323297,10.340832293570118,-3.4748455898669963,3.248845658453356,-1.3698829809334727
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,3,10.603210553083187,2.188557162,0,,3.1126243093178015e18,3.1126243093178015e18,0.009062646852908429,-27.81759962288654,-1.2610722504414769,2.5903017884317983,-3.0461755855981063,8.594312718133473,-4.169034603504506,-6.398643518665226,0.6376609869523682,8.09066325922939,11.83350825109711,-2.03207869142768,-0.740471430190365,-3.584013914196899,-1.8516977943716597,1.9956342460089576,-4.415959262148583,-2.655118692014348,5.832802205703628,9.189806931458097,3.8670044368306913,-7.242385873431973,7.891016611670028e-6,1.6846267626298476e-7,4.909883405750986e-5,7.750527039509446e-5,8.326836796345835e-6,5.989371405359326e-6,3.558974224931765e-6,1.3836235176925208e-5,1.757218907342289e-5,5.860877267202336e-5,0.003166889369278169,0.0005009653512544591,0.001740957338394673,0.0016274354266450591,0.0008817488252842612,0.0005253100228967116,8.573908967676067e-5,0.00038555593503676133,5.411328729025074e-6,0.00023095529475081875,1.1529708459830012e-6,-2.8759904225434536e-6,-6.168807347955062e-5,2.54042070799455e-5,0.0,2.693798876460991e-6,-2.778284686214061e-7,-1.2637823037627756e-5,2.8362939322341037e-5,0.0,0.0012538318133295326,0.0009317897314721833,-0.0016794425455230028,0.0011942246541907842,0.0,0.00020071877330383504,-0.00014806917898351098,2.348581719292374e-5,-1.2278267741242227e-5,-1.968348837727129e-5,3.6134118457542097e-6,-2.0219742285031093e-5,0.0,0.0,-2.7835742508108997e-6,-1.6918284420091093e-6,-2.6087836343180203e-5,0.0,0.0,0.0023362006746892503,-0.0009002947726528565,-0.0012312168188054248,0.0,0.0,-0.00039169593146983275,-1.0836417227573579e-5,-0.00027020821030948903,0.09669422615699706,-2.9544220831294843,4.063688630521088,-0.7030850254641688,3.524913748343552,7.93929844965589,6.326427282715177,0.16613702887678788,-9.497366872658677,3.4743974188278677,2.868669271905498,1.0733520753195693,5.949037523683379,3.3317565862720717,0.16105371895829218,5.55981204466764,4.023139123681076,-2.7682427423178764,0.844586335710672,12.159223112068291,0.2305554493637772,-2.580985835401042,3.3749101488601836,-0.9427336494609275,6.557072050173421,7.710890679205289,4.439551288870449,0.46985963543940457,-9.766289374817848,3.0321749543086223,3.2972542705890673,-0.3908755087456717,6.09056016099279,3.3979378051042586,-1.4802396170667287,6.0587427600428,4.656209497918807,-2.554672648103284,-0.33592926781372046,12.264586542818057
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,4,2.070758381179812,2.173464598,0,,1.4313195609343362e16,1.4313195609343388e16,0.4508377161427381,-24.816739501526012,-4.11714520979377,-0.7712092479135824,-2.8804195644618584,-0.6057825136758241,-0.2853301707269038,-8.797675477951458,1.108605300064381,2.844891250468686,-4.789270858838689,3.2326374151863293,-2.5169405687646376,-10.392565193797363,-6.3189629619396435,6.354904337456118,-3.258350969396924,-7.049587220639141,-8.682863089439701,-5.521418989763453,0.4425497628951556,4.745815320851644,0.09672748952650458,0.12219522511984453,0.026385424016212248,0.0002163363418919962,0.005156033364206538,4.3363566920121434e-10,3.408570252398152e-11,1.7958980043603129e-12,3.1041505172415263e-14,6.812924730597466e-11,0.007315943590272724,0.0015819948854339347,0.010745593751954132,0.000496071418324342,0.007922538041274237,0.0004608683569195404,0.0034258059200738284,0.001392014697922648,0.031072809649594822,0.023404670754051,-0.10843226747701293,-0.05629374836303958,-0.0017960530899844313,-0.000861039212105768,0.0,-1.215752318627499e-10,7.823855100622524e-12,2.359407060070271e-13,1.4533784314334617e-12,0.0,-0.0026411214284526065,-0.0032941622605049533,0.0014144617520963946,-0.0014262842606300907,0.0,-0.0012005336279635188,-0.0014176117987793175,-0.004847768694413704,-0.024599589589718696,0.050278913522949685,0.0038699510367149613,0.011593099363170092,0.0,0.0,-2.790632881844412e-11,1.028063098408223e-12,1.1061270115903303e-11,0.0,0.0,0.008743967257156784,-0.0008060009696735513,-0.008981678884445633,0.0,0.0,0.00044061981848019655,0.010219303369743814,0.005055366082701467,-2.545888467926469,-3.0140125938553384,0.5991507388376055,5.256144025094423,6.0985592653086735,6.671575086673847,1.4499386913436514,-3.000052203326472,3.146096784738383,3.201987065939739,3.1931499994464048,7.471155333370602,8.185023741172218,-1.4402257593079686,2.6424081935049886,6.974159323776348,7.097227081863465,6.751642214586682,7.190417963719352,2.7331736120550096,-1.9256964422553997,-2.578983142995136,1.7149691112805954,6.366312147221654,7.798741047309378,6.925649020054278,3.2826086033351443,-2.558453609385591,2.8826438100133442,2.9236744907718606,2.069579731628754,6.850740253234741,8.670993662725461,-1.629779036891432,4.785032796324734,6.350672022137401,6.1154314192562484,6.903906857192581,8.255424000837518,1.862594820443798
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,5,3.5888218086606125,2.105732157,0,,5.3890691107723486e11,5.3890691110748065e11,0.0011966414883723489,-30.24695658145064,3.193105967383249,-1.2671637339729753,5.428790704362451,5.0857017830464475,2.5268351070131363,3.05221224766585,4.050583811292965,-14.793836489394295,-0.7594447657525146,0.3594225470144763,9.084880892167858,2.7120784440212593,-2.8508770101352168,-7.346970611638588,-5.136043532540747,3.975623121586791,7.059347434308104,0.09215607841808995,-9.403085377623192,-2.247561854084591,9.658823417941433e-6,1.6840160183801954e-5,1.4103607985174064e-5,9.042282856289498e-6,2.2646661437680096e-6,1.001164921678236e-7,4.028752133635936e-7,8.688910619679488e-7,7.468585437976066e-7,6.811736125026506e-7,8.220304594409152e-5,1.1771247453150622e-6,9.06325847651866e-6,1.0002079680039307e-5,6.55721358297557e-7,0.00015546519445073766,0.00014306089597937392,0.005100032568087748,0.0022609665515179295,0.01078677292146844,1.2746115264126087e-5,1.4120147214518916e-5,-9.211626794861423e-6,4.4424361152048675e-6,0.0,-2.008243136940616e-7,5.916301264712492e-7,-8.055504248642129e-7,7.132579663095278e-7,0.0,8.812895049402461e-6,-2.5942417744038554e-6,6.541474241478689e-6,-2.5355728629252106e-6,0.0,0.0001368054156647345,0.0008399594766082687,0.003352779179573275,-0.004900873366326009,1.084830720325019e-5,-1.2082519514881532e-5,-5.147646035476494e-6,0.0,0.0,-2.94940379089498e-7,-5.48469313789003e-7,-7.693221978143133e-7,0.0,0.0,-2.6666070403296296e-5,-3.2441128089525367e-6,-1.5973508406648704e-6,0.0,0.0,0.0008588733992817539,0.0005670362365921098,-0.007410126865399613,-2.5116017005783737,4.106896837715501,4.878821077686275,-2.9770529171210116,1.6226468374591256,1.3478176498624568,3.6563607752063807,10.032829083096983,1.6596237547508734,3.4646014644338834,-0.21964169273351722,1.9299162668162784,2.661159844582037,5.18871634980765,4.698536180805483,-3.7017183748158193,-0.4120490611824024,-0.0946358022456867,10.705835584733364,2.7708189292864063,-2.9794252685965015,3.8903295196606513,5.157199655319097,-1.3014464829637484,0.7372681044617279,1.3278326303860009,3.5318210812903725,9.314306722814022,1.449911944795053,3.656296738174299,-0.8701865652826145,0.8000503721009748,2.540793277721025,5.42357064196151,5.212743413124173,-3.5133115735038594,1.0643091166806153,0.11235447343034015,9.713892364018216,0.7774184150980017
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,6,3.8252357523809133,2.191034785,0,,412771.32978233154,412792.65001970436,0.007239546196764614,-21.327476919036098,-11.4542251194002,-4.958711754820226,0.7169202632714406,4.366499083745805,2.6684380134146326,-3.7046857518122955,-5.7952190711554294,-3.1277981093996936,-0.788760768569797,-1.0261173060476574,-2.6966129859580246,2.1157173449532176,-0.6185484121499709,1.8576813375206607,4.427540223344604,-4.958125352872552,1.1133590205942134,7.145344723993511,3.7902098809371134,-4.16764667516413,1.5290439734516302e-6,5.6730157679338605e-6,1.0587559568624108e-5,4.74681769481896e-6,1.48260348385981e-5,1.0042036330849085e-5,0.0001579364738693963,0.00014805002923659074,3.188675196955547e-5,6.513278520808825e-6,3.559473244448711e-5,1.2133808228090044e-5,0.00010879201628482688,0.0003863053100749599,0.00514923718872634,6.278270044109522e-6,3.941887785258236e-5,4.012878757085374e-6,0.00012639709775562975,0.00043857052549626575,-1.489640113087491e-6,-2.087597082792902e-6,2.715659428776852e-6,6.7760035792878e-6,0.0,3.729058730216805e-5,-0.00015160426313290778,-6.740922978982987e-5,1.3063132231865418e-5,0.0,-3.7597596281003447e-6,-1.3104671354120317e-5,0.00020027534892497241,-0.0007230706948195696,0.0,-3.6934339594625826e-6,-4.585098170617788e-6,-1.0407381396947037e-5,0.00022997550781506308,1.167696581246488e-6,9.230652370408816e-7,1.6185971631195837e-6,0.0,0.0,-3.634667398882349e-5,6.954255971532481e-5,-2.849906048884266e-5,0.0,0.0,-5.032295298706926e-5,-3.3807105274252244e-5,-0.0002882718512143938,0.0,0.0,1.7380804317971284e-8,6.74139562703328e-5,-1.9256454755713646e-5,5.253592166181968,6.471202118980495,1.6038740384749222,-1.93056285469994,2.3202036191847104,13.065266565869804,7.800563980896491,0.4826603709651115,2.899013345840352,0.0870278726040974,3.2900425441219494,-0.4473747444488616,2.5540249007087086,4.613075464566931,3.6110529420949202,3.9944833351896705,4.218091569790846,-0.23133534755615923,-1.7548943755400765,3.365832782072232,6.113663519106307,5.924997163804926,2.2191692611802063,-0.889247881729365,0.9508875390543605,13.019893935390638,9.918144521426875,-0.14406216863644916,2.150945976191245,0.02419069591238235,3.3297047221775236,-1.298362946786364,2.985908770290602,5.002734432972217,4.539817493991125,3.0988760653618868,3.6567194625724384,-0.2660486943659274,-2.2760843690973296,4.5999536452812455
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,7,2.1924836815069915,2.515147277,0,,7.979802487290938e17,7.979802487290938e17,0.01679597110874772,-20.729110329232334,7.033442700477744,0.5411958563067127,-5.70916019496799,-9.846903731407942,5.773986153852697,1.6831237458328305,10.479320673659249,3.0367992623129982,-2.1043650154625912,2.3833311691469112,-4.667439722895871,-8.470494770969516,5.753511682675576,0.14269990716507763,2.7735947918171586,3.2838823181752237,-0.774852774836523,-5.129617305717559,-3.9656586837922294,-1.5092956283190142,0.0025251042429545087,0.0026730314378102735,0.021319908782530046,0.001474156657659804,0.003319183105895967,0.0008081836087866185,0.0037707695638587403,0.0036765568271089856,0.008303321331589385,0.0025730992799250364,0.00013642279577887094,0.00028601996033692266,3.9860013818287167e-5,0.0006289115338462588,0.00018773085762785677,3.1094193024853226e-5,2.0352799748649982e-5,4.806808962653349e-5,1.529604743724363e-5,8.649002305101098e-6,-0.0025802417883775564,-0.007019925043828406,-0.0055693840556899745,-0.0022014180498888553,0.0,-0.001745701622277444,-0.003723365222948136,-0.005525181691974901,0.004622258121232396,0.0,-0.00013496585263394356,7.118651872594251e-5,8.758358331219273e-5,0.0002916788542517516,0.0,1.2072365889539606e-5,2.860882328031294e-6,-2.1011080514772427e-5,-5.566276009750545e-6,0.007028360248529502,0.0017801739139503305,0.008401181781497454,0.0,0.0,0.0017237554827880953,0.0055955260124581924,-0.003075734989305419,0.0,0.0,-2.3274687358150125e-5,0.00040586796848745936,4.527678259357086e-5,0.0,0.0,-3.101627978336526e-5,7.314094341947177e-6,1.732837864737601e-5,-0.4536717013839904,2.0045392016448274,3.6823475469279745,7.039298167432575,-5.324975508526267,0.946949136847177,-3.2936073512047788,4.456359351006695,2.3026803457695513,-4.88941717597393,-1.7858665355962555,9.238014953870277,-2.1587431117530644,3.64066664523148,1.3609873428829875,2.8343831974923073,8.762422249265681,3.4052148276281238,-1.5073930843231673,2.854453543913133,-0.7013906710299811,1.7090192079436315,2.625597947225234,9.388731062823743,-3.960394846921351,1.1573038902576274,-2.9918139058796456,3.8378231715259625,2.9635715674240184,-4.761310086552981,-2.086677384562316,6.877839349610715,-1.407934065289122,3.689281218183088,2.2997980642837637,2.50015193743712,9.560194014031032,3.347064211850676,-2.301058794931492,1.6455092304046033
Block PF,block,8000,200,5,,,,,,,,,20,7,2019-01-24T16:29:42.216,8,6.002573041445839,2.326002605,0,,4.812083889137375e14,4.812083889137604e14,0.06757444620683353,-23.0215111445719,-8.861080090293992,-1.5437388037383053,-3.0003089302291945,1.6372900383220585,-3.5157726633172866,-9.511808199451997,-7.182856313403594,3.7547129616755246,-0.3727626504914445,0.9936619211146835,5.674958077737436,-3.619407865597143,-3.7388168334130194,-5.4992062498154635,0.5073627978174271,1.731315044614086,0.4994671463652426,1.1078358325950832,0.4282733486859662,-5.996943016118938,0.0025942944168787277,0.00044208549421013917,0.0011943393104801585,0.0021126431342169717,0.016158200790841775,9.565178303832718e-7,9.503937441691581e-8,5.000454324534036e-7,4.049268538306398e-7,9.08695967709677e-6,3.4889539947581455e-6,3.675934339097709e-6,2.1589054715648739e-7,9.615107936374693e-7,6.254098127276857e-6,0.0008700830656710368,0.010368227873997096,0.030074268011470406,0.04153801769550385,0.005604480106516957,-0.0009662684475088125,-0.0005620430282068688,0.00035625250775758954,-0.004326848698398256,0.0,-2.743360327471813e-7,6.908506443799927e-8,-4.1430907103294283e-7,1.9171101778005234e-6,0.0,3.580664678635348e-6,7.779702764818116e-7,-3.323182578699685e-7,8.986160445021364e-7,0.0,-0.0019420911527878754,0.016853541801863204,-0.033858843061351555,0.0004017171388411148,0.0016458274745870523,-0.00016752218388912935,-0.0035805897019831907,0.0,0.0,-4.715503495341111e-7,-1.2984225007820294e-7,-1.9897736953224396e-6,0.0,0.0,7.504042522696514e-7,-5.742115909104953e-7,-1.0494995178463823e-6,0.0,0.0,-0.003995147640293329,-0.01971702942275444,-0.001414294306371141,7.346897108176622,1.470079600112303,4.329661888100105,4.20499835014818,3.0366165465064183,6.246344231671069,6.141617945816289,-1.9389208313977364,2.655337951217091,2.477864616128827,1.2377335624371841,1.2594202375399361,0.4547003808179612,6.664256910757326,-0.9125862645633239,-3.335153401995551,0.9344693002202004,7.092735149682215,3.932546313390075,5.131780366265267,7.494766912792335,1.717554197545033,3.2212993455643137,1.103943750929254,2.972203450795654,6.329557525032597,6.4562788793697825,-2.064721385618882,1.6861375251709094,2.066332036034469,0.1714077821182931,1.1690514890535413,-0.5996342969842439,6.7379241877988045,0.2272997012672332,-3.6775312132308713,0.2645991081414648,7.535553686314126,3.370676817098542,5.312389424972207
