model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,22.57061667058315,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,22.704058430064578,0.0,,,,
ideal,9,1,1,800,128000,1600,0,0,,,,,0,none,,,0.6759280636463002,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,800,128000,1600,0,0,0.00233933951339169,0.002952033107442187,0.00024688520524143834,-0.0008595787992919353,0,none,,,0.683692303617021,none,,,24.02400062619814,1.2113883619468195,,,,
franken,9,1,1,800,128000,1600,0,0,2.4306067739219013e-5,0.001538323265388053,2.464618294000367e-6,-0.0015164818159428342,0,none,,,0.6781664187075674,none,,4,23.998993976857527,1.1961040384514507,4.1909722763260125e-5,0.002503806252871499,2.676950787259871e-6,-0.0024645734808954986
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,25.647934974417296,0.0,,,,
observed,9,1,2,,,,,0,0.00034554172926099083,0.0,0.00034554172926099083,0.0,0,none,,,,none,,,25.76911789000079,300.0,,,,
ideal,9,1,2,800,128000,1600,0,0,0.005964995123197859,-0.01370833931281575,0.00029100574871637194,0.019382328687297237,0,none,,,0.16964853753497885,none,,,25.76715438512842,0.029966703662594796,,,,
particle,9,1,2,800,128000,1600,0,0,3.8245271549416244e7,3.824529121324591e7,0.0006039226675555186,-19.664433591625123,0,none,0.050641063,,0.17828770403401178,none,,,25.687040647352717,9.61500703126851e-5,,,,
franken,9,1,2,800,128000,1600,0,0,NaN,NaN,NaN,NaN,0,none,34.660124886,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,20.470988268726174,0.0,,,,
observed,9,1,3,,,,,0,0.00023567790750349065,0.0,0.00023567790750349065,0.0,0,none,,,,none,,,20.6598985012729,300.0,,,,
ideal,9,1,3,800,128000,1600,1,0,0.003297512846713291,0.037694946104495086,5.3124626266461604e-5,-0.03445055788404826,0,none,,,0.4231781785099646,none,,,20.659184699318512,0.029966703662594796,,,,
particle,9,1,3,800,128000,1600,1,0,159546.455634097,159565.890209697,6.741992801104571e-6,-19.434582342020057,0,none,0.069922981,,0.2898773043978009,none,,,18.546007960581036,3.81701235263087e-6,,,,
franken,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,13.435878509,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,0.7280586553117514,0.0,,,,
observed,9,1,4,,,,,0,0.0009519498990278423,0.0,0.0009519498990278423,0.0,0,none,,,,none,,,1.1753114067284094,300.0,,,,
ideal,9,1,4,800,128000,1600,1,0,0.0038362443476585534,0.03532991006816647,1.2701520144834851e-5,-0.031506367240652755,0,none,,,0.18861601054002197,none,,,1.1753081124957467,0.029966703662594796,,,,
particle,9,1,4,800,128000,1600,1,0,107664.77938387825,107682.06894677768,2.3749347688283843e-5,-17.289586648772616,0,none,0.066249337,,0.5269173062964468,none,,,0.8050252162594264,2.5061502693807377e-5,,,,
franken,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,8.597589768,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,-15.036683930867545,0.0,,,,
observed,9,1,5,,,,,0,0.001009358954635858,0.0,0.001009358954635858,0.0,0,none,,,,none,,,-15.087905424168222,300.0,,,,
ideal,9,1,5,800,128000,1600,1,0,0.005128274294125937,-0.013516656611393044,6.176544003151984e-5,0.018583165465487463,0,none,,,0.26312593804142853,none,,,-15.088655284999168,0.029966703662594796,,,,
particle,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.078394716,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,10.615175005,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,-14.099513781926701,0.0,,,,
observed,9,1,6,,,,,0,0.0010603526376978594,0.0,0.0010603526376978594,0.0,0,none,,,,none,,,-14.306130901012061,300.0,,,,
ideal,9,1,6,800,128000,1600,1,0,0.003134876273104373,0.008585686301723813,3.0268398098308197e-5,-0.005481078426717747,0,none,,,0.2684562944556109,none,,,-14.306503508216217,0.029966703662594796,,,,
particle,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.044547054,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,9.381548984,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,7.727795599320407,0.0,,,,
