model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.29816958220754,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.579700658344255,0.0,,,,
ideal,9,1,1,200,8000,1600,0,0,,,,,0,none,,,0.7192370415144076,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,8000,1600,0,0,0.0024200319589438007,0.004943149863143592,0.0002814298988379661,-0.002804547803037758,0,none,,,0.7219389974554801,none,,,24.0336729651158,1.1820140502659482,,,,
franken,9,1,1,200,8000,1600,0,0,0.000332364370890442,-0.0041915034957514434,2.264660632661355e-5,0.0045012212603152725,0,none,,,0.7218944804887502,none,,4,24.00210311659734,1.2034840377372213,0.0003423734469401268,-0.006057473245082101,2.1832250295046398e-5,0.006378014441727182
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,11.797001836974372,0.0,,,,
observed,9,1,2,,,,,0,2.620735493817495,0.0,2.620735493817495,0.0,0,none,,,,none,,,11.933726806462708,75.0,,,,
ideal,9,1,2,200,8000,1600,0,0,0.0022508293981653,0.010137432411173005,0.0003836945744286218,-0.008270297587436326,0,none,,,0.7845117764541003,none,,,11.98711739581464,0.11946902654866776,,,,
particle,9,1,2,200,8000,1600,0,0,7.789829939324367e67,7.789829939324367e67,1.5394955804854646e-34,-121.97577718359693,0,none,0.055311683,,2.426277686965475,none,,,12.28828240815496,4.914015030587119e-53,,,,
franken,9,1,2,200,8000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.320846043,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,-7.700323855497554,0.0,,,,
observed,9,1,3,,,,,0,0.90693382421666,0.0,0.90693382421666,0.0,0,none,,,,none,,,-7.2512558123119835,75.0,,,,
ideal,9,1,3,200,8000,1600,1,0,0.003239486770079168,0.037832336054446726,0.0003847536766376721,-0.03497760296100524,0,none,,,0.5755771537443508,none,,,-7.255279924441742,0.11946902654866776,,,,
particle,9,1,3,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.055951136,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,8000,1600,1,0,5.461401322459784e17,5.4614013224597843e17,0.1458548339410978,-45.004082420447425,0,none,0.279904638,,9.084403789000019,none,,4,-2.805387410711834,2.616168175907341e-5,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,10.403160913808504,0.0,,,,
observed,9,1,4,,,,,0,0.03666694394350353,0.0,0.03666694394350353,0.0,0,none,,,,none,,,10.578324970089529,75.0,,,,
ideal,9,1,4,200,8000,1600,1,0,0.004347875141801211,0.013672172268234176,0.00039112376427332616,-0.009715420890706289,0,none,,,0.6270490801983577,none,,,10.574820571721489,0.11946902654866776,,,,
particle,9,1,4,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.040207324,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.294971197,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,3.9659673649703038,0.0,,,,
observed,9,1,5,,,,,0,0.008851912122820231,0.0,0.008851912122820231,0.0,0,none,,,,none,,,4.036458518269644,75.0,,,,
ideal,9,1,5,200,8000,1600,1,0,0.00822657700678258,0.03541754826529505,0.004219892346693627,-0.03141086360520609,0,none,,,0.4906910769529732,none,,,4.039020468888939,0.11946902654866776,,,,
particle,9,1,5,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.033458602,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.299559636,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,5.3402022559787525,0.0,,,,
observed,9,1,6,,,,,0,0.04373043075778093,0.0,0.04373043075778093,0.0,0,none,,,,none,,,5.388568264520898,75.0,,,,
ideal,9,1,6,200,8000,1600,1,0,0.004083567416331675,-0.0026683109113284273,0.0008478179074035828,0.005904060420256522,0,none,,,0.5813165591411001,none,,,5.390433689813807,0.11946902654866776,,,,
particle,9,1,6,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.08496568,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,200,8000,1600,1,0,23428.15858027865,23433.889004475386,2.389191792660845,-8.11961598939879,0,none,0.291883397,,11.94533258671808,none,,4,6.263288244914238,0.10692318435444895,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,1.442672626947187,0.0,,,,
observed,9,1,7,,,,,0,0.07629197283542391,0.0,0.07629197283542391,0.0,0,none,,,,none,,,2.0523511098072675,75.0,,,,
ideal,9,1,7,200,8000,1600,1,0,0.004296998774529179,0.013494481968019834,0.00020012232041144535,-0.009397605513902101,0,none,,,0.7127405223512829,none,,,2.054541850532976,0.11946902654866776,,,,
particle,9,1,7,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.06403732,,NaN,none,,,NaN,NaN,,,,
franken,9,1,7,200,8000,1600,1,0,588060.6505119895,588074.6101808903,0.6442582580556548,-14.603927158860971,0,none,0.368347446,,20.64039426927469,none,,4,10.642567967969331,0.017879627701387135,,,,
truth,9,1,8,,,,,0,,,,,0,none,,,,none,,,10.096169587038286,0.0,,,,
observed,9,1,8,,,,,0,0.009624722983936348,0.0,0.009624722983936348,0.0,0,none,,,,none,,,10.480442144138456,75.0,,,,
ideal,9,1,8,200,8000,1600,1,0,0.0034503728225389516,-0.013946376883719655,0.00035226369496156807,0.01704448601129704,0,none,,,0.4469557557463406,none,,,10.47890424309908,0.11946902654866776,,,,
particle,9,1,8,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.090093988,,NaN,none,,,NaN,NaN,,,,
franken,9,1,8,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.288473952,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,9,,,,,0,,,,,0,none,,,,none,,,1.067497041293143,0.0,,,,
observed,9,1,9,,,,,0,0.023283707480568766,0.0,0.023283707480568766,0.0,0,none,,,,none,,,0.8368663721129422,75.0,,,,
ideal,9,1,9,200,8000,1600,1,0,0.0024718761701500044,0.044782988663162104,0.0004560992298020051,-0.04276721172281411,0,none,,,0.7183886912371286,none,,,0.8387274638112523,0.11946902654866776,,,,
particle,9,1,9,200,8000,1600,1,0,120551.77311189595,120567.363975802,0.0006345967106382419,-15.591498502749428,0,none,0.053117815,,2.768031231682562,none,,,-1.75971761371497,0.003063712881894516,,,,
franken,9,1,9,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.363216462,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,10,,,,,0,,,,,0,none,,,,none,,,13.50370837525588,0.0,,,,
observed,9,1,10,,,,,0,0.1331474129366032,0.0,0.1331474129366032,0.0,0,none,,,,none,,,13.092544450398332,75.0,,,,
ideal,9,1,10,200,8000,1600,1,0,0.006400627595696536,-0.018336766654959424,0.002181290657952614,0.02255610359270335,0,none,,,0.5777357477445488,none,,,13.093817545256972,0.11946902654866776,,,,
particle,9,1,10,200,8000,1600,1,0,324052.5154928003,324071.5519367494,7.863760345024897e-5,-19.036522586780105,0,none,0.074911245,,4.782425488837147,none,,,12.146020287175824,4.4568855315560827e-5,,,,
franken,9,1,10,200,8000,1600,1,0,3.631502795619816e8,3.6315029956204164e8,0.0002889725519714735,-20.000349007232266,0,none,0.285316998,,10.421013310099939,none,,4,7.72684762090606,0.003855550868682043,,,,
truth,9,1,11,,,,,0,,,,,0,none,,,,none,,,8.106635862750782,0.0,,,,
observed,9,1,11,,,,,0,0.014487861029163374,0.0,0.014487861029163374,0.0,0,none,,,,none,,,8.14595757881904,75.0,,,,
ideal,9,1,11,200,8000,1600,1,0,0.002757271252681442,-0.011705474114989345,9.359018138894083e-5,0.014369155186281846,0,none,,,0.5374707351193543,none,,,8.144401813141307,0.11946902654866776,,,,
particle,9,1,11,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.058894655,,NaN,none,,,NaN,NaN,,,,
franken,9,1,11,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.260598868,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,12,,,,,0,,,,,0,none,,,,none,,,6.31710256854403,0.0,,,,
observed,9,1,12,,,,,0,0.01579405631904493,0.0,0.01579405631904493,0.0,0,none,,,,none,,,6.317337920522187,75.0,,,,
ideal,9,1,12,200,8000,1600,1,0,0.003397135798569262,0.00408372346948586,0.0005565579330256048,-0.0012431456039422029,0,none,,,0.5522470730637818,none,,,6.321852439937723,0.11946902654866776,,,,
particle,9,1,12,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.048583063,,NaN,none,,,NaN,NaN,,,,
franken,9,1,12,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.291593952,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,13,,,,,0,,,,,0,none,,,,none,,,7.342742373164625,0.0,,,,
observed,9,1,13,,,,,0,0.046047640695533285,0.0,0.046047640695533285,0.0,0,none,,,,none,,,7.212100291694095,75.0,,,,
ideal,9,1,13,200,8000,1600,1,0,0.0029130469235075485,0.045306350218026425,0.0005214434629482665,-0.04291474675746714,0,none,,,0.49653347028284217,none,,,7.210472864272862,0.11946902654866776,,,,
particle,9,1,13,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.041478469,,NaN,none,,,NaN,NaN,,,,
franken,9,1,13,200,8000,1600,1,0,30928.53656676064,30936.65540113844,0.27826667075292844,-8.397101048553319,0,none,0.293268707,,2.319498778081647,none,,4,6.3167354756786445,0.07042641873884233,,,,
truth,9,1,14,,,,,0,,,,,0,none,,,,none,,,11.056333697556987,0.0,,,,
observed,9,1,14,,,,,0,0.06363520844380677,0.0,0.06363520844380677,0.0,0,none,,,,none,,,11.019034177724354,75.0,,,,
ideal,9,1,14,200,8000,1600,1,0,0.004730094474773106,-0.021919233741479527,0.0007659075326191539,0.025883420683633484,0,none,,,1.0441583185701429,none,,,11.01235215610029,0.11946902654866776,,,,
particle,9,1,14,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.064906167,,NaN,none,,,NaN,NaN,,,,
franken,9,1,14,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.283943214,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,15,,,,,0,,,,,0,none,,,,none,,,12.095570329323946,0.0,,,,
observed,9,1,15,,,,,0,0.06634356441860066,0.0,0.06634356441860066,0.0,0,none,,,,none,,,12.543524996031683,75.0,,,,
ideal,9,1,15,200,8000,1600,1,0,0.0058241242965677885,0.03702421242819979,0.003275353724581272,-0.03447544185621327,0,none,,,0.46641392395582365,none,,,12.592912321658929,0.11946902654866776,,,,
particle,9,1,15,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.060364965,,NaN,none,,,NaN,NaN,,,,
franken,9,1,15,200,8000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.709303199,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,16,,,,,0,,,,,0,none,,,,none,,,7.364209912142774,0.0,,,,
observed,9,1,16,,,,,0,0.0005903171399275234,0.0,0.0005903171399275234,0.0,0,none,,,,none,,,7.928375630492023,75.0,,,,
ideal,9,1,16,200,8000,1600,1,0,0.004099349284446334,0.020925472472213807,0.0007315208834863144,-0.017557644071253785,0,none,,,0.46536638689983595,none,,,7.926678863288058,0.11946902654866776,,,,
particle,9,1,16,200,8000,1600,1,0,Inf,Inf,6.345870125096892e-32,0.0,0,none,0.060480622,,15.196654054503405,none,,,10.683052273204593,0.0,,,,
franken,9,1,16,200,8000,1600,1,0,1.0984239845108554e18,1.0984239845108554e18,0.0021843673252713424,-53.00165539657917,0,none,0.295323868,,27.939422831152285,none,,4,10.455400062355835,7.185627761000041e-6,,,,
truth,9,1,17,,,,,0,,,,,0,none,,,,none,,,4.746622067368191,0.0,,,,
observed,9,1,17,,,,,0,0.021520877476314745,0.0,0.021520877476314745,0.0,0,none,,,,none,,,4.840682448844021,75.0,,,,
ideal,9,1,17,200,8000,1600,1,0,0.0029149279066736263,0.013887926775824214,0.0002386095957029016,-0.011211608464853489,0,none,,,0.46352668615960235,none,,,4.833579201585013,0.11946902654866776,,,,
