model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.81986773192464,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,24.18794884564359,0.0,,,,
ideal,9,1,1,200,1280,16,0,0,,,,,0,none,,,0.5381996022497555,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,1280,16,0,0,0.8832834072031832,1.6402771086149048,0.01436679104318646,-0.771360492454908,0,none,,,0.5215273447356504,none,,,24.147441377613227,1.197344685490785,,,,
franken,9,1,1,200,1280,16,0,0,0.0016894658285331367,0.009319430040151344,0.00011858055926997989,-0.007748544770888186,0,none,,,0.5325101635684055,none,,5,23.99368732148711,1.2175395544516359,Inf,Inf,0.00010398709788826446,-0.009508546371592763
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,-1.132193957934196,0.0,,,,
observed,9,1,2,,,,,0,1.6157299682225224,0.0,1.6157299682225224,0.0,0,none,,,,none,,,-1.143371656325253,75.0,,,,
ideal,9,1,2,200,1280,16,0,0,0.0016026435817820376,-0.015818351622260085,0.0004830783147548158,0.016937916889287308,0,none,,,1.3896052199688411,none,,,-1.032117799438863,0.11946902654866776,,,,
particle,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.000435235,,NaN,none,,,NaN,NaN,,,,
franken,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.050526837,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,2.490813768865903,0.0,,,,
observed,9,1,3,,,,,0,3.7669333747758347,0.0,3.7669333747758347,0.0,0,none,,,,none,,,2.4726547587433623,75.0,,,,
ideal,9,1,3,200,1280,16,1,0,0.0054856384667354985,0.0020519091421173177,0.001803828594127107,0.001629900730491074,0,none,,,0.8534886614698337,none,,,2.464173539343469,0.11946902654866776,,,,
particle,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000458831,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.047057271,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,1.6079402632672657,0.0,,,,
observed,9,1,4,,,,,0,0.026970149909682047,0.0,0.026970149909682047,0.0,0,none,,,,none,,,2.0419316611533533,75.0,,,,
ideal,9,1,4,200,1280,16,1,0,0.004189069899990286,0.016682459164399848,0.00030735496744926867,-0.012800744231858832,0,none,,,0.6701483866366218,none,,,2.0532863268215378,0.11946902654866776,,,,
particle,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.00068302,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.064582577,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,12.851386407218925,0.0,,,,
observed,9,1,5,,,,,0,0.2046644851427003,0.0,0.2046644851427003,0.0,0,none,,,,none,,,13.445976951680809,75.0,,,,
ideal,9,1,5,200,1280,16,1,0,0.0032715944771460836,-0.012632526501500966,0.0008437806544924201,0.01506034032415463,0,none,,,0.4648036536568793,none,,,13.440363809979038,0.11946902654866776,,,,
particle,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000530838,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.062690165,,NaN,none,,5,NaN,NaN,,,,
finkel,9,1,2,200,1280,16,80,7247,0.4801104766427591,0.49571976667733847,0.2276816912237284,-0.2432909812583078,10,bkf.SampleUniform,0.0,,58.86305416536602,bkf.MhSampled,0.0,,-1.0548962531178454,0.09734527691111723,,,,
finkel,9,1,3,200,1280,16,80,8580,3.2701336435988597e25,3.2701336435988597e25,0.31472191797661714,-10.268027201248618,10,bkf.SampleUniform,0.0,,55.6092509366559,bkf.MhSampled,0.0,,2.3779028576775345,0.15440862148515244,,,,
finkel,9,1,4,200,1280,16,80,20375,0.5471446282342602,0.972665527002616,0.09799096581026477,-0.5235118645786205,10,bkf.SampleUniform,0.0,,27.908395700451816,bkf.MhSampled,0.0,,2.262779072786647,0.11223919676509189,,,,
finkel,9,1,5,200,1280,16,80,20389,1.046366082965262,0.44340744149440936,0.9377001678561432,-0.33474152638529064,10,bkf.SampleUniform,0.0,,0.9194408766012052,bkf.MhSampled,0.0,,13.343876313039075,0.11357719741052488,,,,
