model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,26.32581148515767,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,26.26694308501423,0.0,,,,
ideal,9,1,1,200,1280,16,0,0,,,,,0,none,,,0.8018545336982504,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,1280,16,0,0,1.0590207346560652,1.9263019007909699,0.011751612773834177,-0.8790327789087387,0,none,,,0.7763815406639257,none,,,23.93574810250714,1.3224283521458498,,,,
franken,9,1,1,200,1280,16,0,0,0.0021623325102015888,-0.02487636519502064,0.00034655180107031805,0.02669214590415191,0,none,,,0.8072342419395128,none,,5,24.00385190197826,1.1954244769114035,Inf,Inf,0.00016229281431412595,0.02363118486903255
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,12.701909351124247,0.0,,,,
observed,9,1,2,,,,,0,5.727373046015758,0.0,5.727373046015758,0.0,0,none,,,,none,,,13.007539388963076,75.0,,,,
ideal,9,1,2,200,1280,16,0,0,0.007965043796580843,-0.01638040726823616,0.003026438161819752,0.021319012902997248,0,none,,,1.1470248829074663,none,,,13.056178595206601,0.11946902654866776,,,,
particle,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.000747063,,NaN,none,,,NaN,NaN,,,,
franken,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.074965826,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,4.200747259571067,0.0,,,,
observed,9,1,3,,,,,0,4.319088678092881,0.0,4.319088678092881,0.0,0,none,,,,none,,,3.5811453699970706,75.0,,,,
ideal,9,1,3,200,1280,16,1,0,0.0043052814688205555,0.020073506298693422,0.0006335868759276235,-0.01640181170580049,0,none,,,0.7900815863752935,none,,,3.634382663253657,0.11946902654866776,,,,
particle,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.00104492,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.103874493,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,4.5181793706874345,0.0,,,,
observed,9,1,4,,,,,0,0.050963294634818135,0.0,0.050963294634818135,0.0,0,none,,,,none,,,5.072932396334852,75.0,,,,
ideal,9,1,4,200,1280,16,1,0,0.003384824196091612,0.025100555402316926,0.0005146588676090844,-0.0222303900738344,0,none,,,0.5031574164829304,none,,,5.07654329127282,0.11946902654866776,,,,
particle,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.003250714,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.13417711,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,13.709757919079166,0.0,,,,
observed,9,1,5,,,,,0,0.13081438193476963,0.0,0.13081438193476963,0.0,0,none,,,,none,,,14.491004728615584,75.0,,,,
ideal,9,1,5,200,1280,16,1,0,0.004086430597589354,0.011846389562366241,0.0008792338228361625,-0.00863919278761305,0,none,,,1.0723451517551361,none,,,14.490152538001123,0.11946902654866776,,,,
particle,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000883778,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.099859567,,NaN,none,,5,NaN,NaN,,,,
finkel,9,1,2,200,1280,16,80,2936,4.489410583373176,-0.0029198283290009877,3.9973421001873355,0.49498831151484124,10,bkf.SampleUniform,0.0,,115.8922665886783,bkf.MhSampled,1.0,,13.015087890984374,0.22349738758462198,,,,
finkel,9,1,3,200,1280,16,80,3140,2.897399853056175,-0.3529011966132048,2.7539584078838515,0.49634264178552856,10,bkf.SampleUniform,0.0,,45.71405295724293,bkf.MhSampled,1.0,,3.5069269682287927,0.16016291939864294,,,,
finkel,9,1,4,200,1280,16,80,3081,0.6255641861782913,-0.2802319780715839,0.5155190094468071,0.3902771548030683,10,bkf.SampleUniform,0.0,,34.95858167791089,bkf.MhSampled,1.0,,4.97439864625285,0.14538838699209075,,,,
finkel,9,1,5,200,1280,16,80,28080,0.3621910173261554,0.5602592255729956,0.11583769969437048,-0.3139059079412106,10,bkf.SampleUniform,0.0,,0.4912479012777384,bkf.MhSampled,1.0,,14.531132204311428,0.11919225954716918,,,,
