model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.839513394618454,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,24.085936499788936,0.0,,,,
ideal,9,1,1,800,128000,1600,0,0,,,,,0,none,,,0.7894840776683225,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,800,128000,1600,0,0,0.0033684966894434194,0.060324370745429734,9.706283708904148e-5,-0.05705293689307536,0,none,,,0.7785408218344326,none,,,23.976920821967884,1.1867365298742734,,,,
franken,9,1,1,800,128000,1600,0,0,2.8632221807016174e-5,0.001989107385842237,1.347788442699414e-6,-0.00196182295247792,0,none,,,0.7837620372250722,none,,4,23.995511757697535,1.2052963005231676,4.275742673431546e-5,0.001315623243615005,1.6112028818316704e-6,-0.0012744770197625215
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,21.54463020992841,0.0,,,,
observed,9,1,2,,,,,0,1.5101362527859907,0.0,1.5101362527859907,0.0,0,none,,,,none,,,21.090584831707538,75.0,,,,
ideal,9,1,2,800,128000,1600,0,0,0.004828772225515147,0.03885703837181986,0.0001808382231603115,-0.034209104369465025,0,none,,,1.0652768242601127,none,,,21.10345835015131,0.11946902654866776,,,,
particle,9,1,2,800,128000,1600,0,0,1.1031583313200812e29,1.1031583313200812e29,9.947928488143033e-17,-57.162058069247124,0,none,0.045331131,,1.0260236110150769,none,,,20.011930099230774,3.7144271354665386e-17,,,,
franken,9,1,2,800,128000,1600,0,0,1643.5117519515059,1639.6464544242515,8.572782243007248,-4.707484715752936,0,none,11.642826746,,12.983503984316169,none,,4,20.680482559346267,0.17229845632980736,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,4.078871175133915,0.0,,,,
observed,9,1,3,,,,,0,4.952027388310937,0.0,4.952027388310937,0.0,0,none,,,,none,,,3.8954103806335034,75.0,,,,
ideal,9,1,3,800,128000,1600,1,0,0.0028719860337288864,-0.016409389836202253,0.00020161734231312995,0.01907975852761801,0,none,,,1.1761176630151655,none,,,3.9265721073656836,0.11946902654866776,,,,
particle,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.12896288,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,11.378922462,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,-3.571429783496801,0.0,,,,
observed,9,1,4,,,,,0,0.22478378264388188,0.0,0.22478378264388188,0.0,0,none,,,,none,,,-3.340999507504586,75.0,,,,
ideal,9,1,4,800,128000,1600,1,0,0.004270487085389396,-0.041708259024520355,0.001021117612505254,0.0449576284974045,0,none,,,0.6525525606088948,none,,,-3.3232825306847165,0.11946902654866776,,,,
particle,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.049635433,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,800,128000,1600,1,0,12764.117983099626,12774.590568622143,0.0021043017385693366,-10.474689824256183,0,none,12.383056102,,1.2373904382651881,none,,4,-2.579333535598403,0.05294298022993557,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,3.6794774025555883,0.0,,,,
observed,9,1,5,,,,,0,0.18523082160116738,0.0,0.18523082160116738,0.0,0,none,,,,none,,,3.5826782191099538,75.0,,,,
ideal,9,1,5,800,128000,1600,1,0,0.0037582298422658028,0.009945526740929708,0.0016961563093812445,-0.00788345320804515,0,none,,,2.144679316619373,none,,,3.5784215624631237,0.11946902654866776,,,,
particle,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.046580903,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,800,128000,1600,1,0,1.7423296814813756e13,1.7423296814848268e13,0.00014810705252769324,-34.51130003104576,0,none,12.339142317,,2.7722992342672956,none,,4,2.5545492650191477,0.0004945559088221204,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,8.012844661623543,0.0,,,,
observed,9,1,6,,,,,0,0.7506960430476637,0.0,0.7506960430476637,0.0,0,none,,,,none,,,8.649496780137618,75.0,,,,
ideal,9,1,6,800,128000,1600,1,0,0.0068227967242386585,-0.02210368981260132,0.0019295285455341064,0.026996957991305873,0,none,,,0.7365837055752769,none,,,8.649708137803966,0.11946902654866776,,,,
particle,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.052682788,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,800,128000,1600,1,0,4.247252032199258e17,4.247252032199259e17,0.00010079497883914372,-44.547880893536544,0,none,12.183237437,,13.837670389492036,none,,4,14.902961433799408,1.4831539376517335e-5,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,1.9441612055795963,0.0,,,,
observed,9,1,7,,,,,0,0.22743351719256355,0.0,0.22743351719256355,0.0,0,none,,,,none,,,1.5164012986745479,75.0,,,,
ideal,9,1,7,800,128000,1600,1,0,0.004008496403275725,0.00708698336644568,0.0011645458930371446,-0.004243032856207101,0,none,,,0.8927157084333631,none,,,1.5105684204709586,0.11946902654866776,,,,
particle,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.053169624,,NaN,none,,,NaN,NaN,,,,
franken,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,15.491981039,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,8,,,,,0,,,,,0,none,,,,none,,,3.633798242814999,0.0,,,,
observed,9,1,8,,,,,0,0.02330938805898619,0.0,0.02330938805898619,0.0,0,none,,,,none,,,3.8058262694019844,75.0,,,,
ideal,9,1,8,800,128000,1600,1,0,0.00555512691414732,0.008534943569549794,0.0013494356489091146,-0.004329252304311593,0,none,,,0.42295271870289564,none,,,3.7991719532091848,0.11946902654866776,,,,
particle,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.058687809,,NaN,none,,,NaN,NaN,,,,
franken,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,14.802725147,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,9,,,,,0,,,,,0,none,,,,none,,,11.569896891949146,0.0,,,,
observed,9,1,9,,,,,0,0.047491100847930595,0.0,0.047491100847930595,0.0,0,none,,,,none,,,11.064623051514397,75.0,,,,
ideal,9,1,9,800,128000,1600,1,0,0.005888668525677772,0.04297030373816094,0.001020279127963974,-0.03810191434044715,0,none,,,0.5962628545243742,none,,,11.067353955266377,0.11946902654866776,,,,
particle,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.090241933,,NaN,none,,,NaN,NaN,,,,
franken,9,1,9,800,128000,1600,1,0,72953.29127508774,72967.97305812043,0.06622806467832361,-14.748011097363669,0,none,14.040261425,,32.349369138547225,none,,4,10.872451522784129,0.0040500803911577,,,,
truth,9,1,10,,,,,0,,,,,0,none,,,,none,,,8.775829728319486,0.0,,,,
observed,9,1,10,,,,,0,0.04356083207613338,0.0,0.04356083207613338,0.0,0,none,,,,none,,,8.80297287538088,75.0,,,,
ideal,9,1,10,800,128000,1600,1,0,0.003670467578872035,-0.003064164570186471,0.0006873935285097572,0.006047238620548748,0,none,,,1.5288622854113527,none,,,8.802780630312663,0.11946902654866776,,,,
particle,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.08740143,,NaN,none,,,NaN,NaN,,,,
franken,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,12.76397745,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,11,,,,,0,,,,,0,none,,,,none,,,1.0366650395531014,0.0,,,,
observed,9,1,11,,,,,0,0.16234984610545442,0.0,0.16234984610545442,0.0,0,none,,,,none,,,1.3008114137896363,75.0,,,,
ideal,9,1,11,800,128000,1600,1,0,0.00614980261957266,0.008117891090519155,0.00012912423054804321,-0.002097212701494535,0,none,,,0.8172420852102694,none,,,1.3307526179382854,0.11946902654866776,,,,
particle,9,1,11,800,128000,1600,1,0,2.2597152908159597e6,2.2597355651276214e6,0.002001478754024142,-20.276313140903632,0,none,0.055824061,,5.757901598737726,none,,,1.3854409561744345,0.007167396397755852,,,,
franken,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,12.099840879,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,12,,,,,0,,,,,0,none,,,,none,,,3.9352036924269997,0.0,,,,
observed,9,1,12,,,,,0,0.041258170151499296,0.0,0.041258170151499296,0.0,0,none,,,,none,,,3.70570004733833,75.0,,,,
ideal,9,1,12,800,128000,1600,1,0,0.0037368994976703183,0.020353756565277454,0.0004729230600443713,-0.01708978012765151,0,none,,,0.5912037489435562,none,,,3.7034953641838233,0.11946902654866776,,,,
particle,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.048682956,,NaN,none,,,NaN,NaN,,,,
franken,9,1,12,800,128000,1600,1,0,11650.77278552004,11662.474408359283,0.2539796317830694,-11.955602471026744,0,none,11.546143586,,22.621971762065765,none,,4,11.470874601622334,0.10086384827511215,,,,
truth,9,1,13,,,,,0,,,,,0,none,,,,none,,,8.073233368990483,0.0,,,,
observed,9,1,13,,,,,0,0.01896616111780179,0.0,0.01896616111780179,0.0,0,none,,,,none,,,8.226943148394124,75.0,,,,
ideal,9,1,13,800,128000,1600,1,0,0.0052660955476157385,0.06006749882649983,0.0005569488714211752,-0.05535835215030527,0,none,,,0.5557339579979801,none,,,8.233504372114766,0.11946902654866776,,,,
particle,9,1,13,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.05984202,,NaN,none,,,NaN,NaN,,,,
