model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,22.661787155691577,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,22.679166135658086,0.0,,,,
ideal,9,1,1,200,1280,16,0,0,,,,,0,none,,,0.8143475702474574,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,1280,16,0,0,0.561518263106314,1.15949759597396,0.008774882094352215,-0.6067542149619981,0,none,,,0.716442440453723,none,,,23.90752033232667,0.7760331306435541,,,,
franken,9,1,1,200,1280,16,0,0,0.0011783162572186264,0.010199290733881186,0.00013320762336351986,-0.00915418210002608,0,none,,,0.8126644274374513,none,,5,24.00615145513047,1.2707456855532273,Inf,Inf,1.1432848935004742e-5,-0.029002962078791612
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,6.101294613105784,0.0,,,,
observed,9,1,2,,,,,0,5.721666734060629,0.0,5.721666734060629,0.0,0,none,,,,none,,,5.879489535164733,75.0,,,,
ideal,9,1,2,200,1280,16,0,0,0.0023170120954529787,-0.0014678084986388857,3.9435834318123165e-5,0.0037453847597737414,0,none,,,2.5880463019181827,none,,,5.959668785009135,0.11946902654866776,,,,
particle,9,1,2,200,1280,16,0,0,Inf,Inf,1.9561808273399428e-30,0.0,0,none,0.000769768,,20.68155637928227,none,,,3.4574127691281578,1.972154221338538e-31,,,,
franken,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.157249145,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,-1.4192177618373316,0.0,,,,
observed,9,1,3,,,,,0,0.8454163242701163,0.0,0.8454163242701163,0.0,0,none,,,,none,,,-1.4163849569314229,75.0,,,,
ideal,9,1,3,200,1280,16,1,0,0.002153833785946086,-0.01908620871211982,0.00015151096902416656,0.021088531529041738,0,none,,,0.7248043589287294,none,,,-1.3729757710489512,0.11946902654866776,,,,
particle,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.013926669,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.153454878,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,6.078173168943355,0.0,,,,
observed,9,1,4,,,,,0,0.24712992461187794,0.0,0.24712992461187794,0.0,0,none,,,,none,,,5.703458140717544,75.0,,,,
ideal,9,1,4,200,1280,16,1,0,0.0026759643681605314,0.035129081027524434,0.00028223931577006146,-0.03273535597513396,0,none,,,0.5414088409650326,none,,,5.698424618596068,0.11946902654866776,,,,
particle,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.001158865,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.116008582,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,19.010010251164033,0.0,,,,
observed,9,1,5,,,,,0,0.14596741754373113,0.0,0.14596741754373113,0.0,0,none,,,,none,,,19.445024897795644,75.0,,,,
ideal,9,1,5,200,1280,16,1,0,0.002893834081525503,-0.014884421744828588,0.00041331814055606725,0.017364937685798023,0,none,,,0.5817594217632993,none,,,19.441130826746612,0.11946902654866776,,,,
particle,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.012202333,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.130812159,,NaN,none,,5,NaN,NaN,,,,
finkel,9,1,2,200,1280,16,80,3110,2.54474088527495,-0.3128194962265401,2.456733525732463,0.4008268557690267,10,bkf.SampleUniform,0.0,,60.035524417950164,bkf.MhSampled,1.0,,5.825754655518125,0.13715607974867472,,,,
finkel,9,1,3,200,1280,16,80,3199,0.7212273285530468,-0.3602629460660849,0.6157543284513206,0.46573594616781117,10,bkf.SampleUniform,0.0,,23.828562540435716,bkf.MhSampled,1.0,,-1.39890405053714,0.12668364044675856,,,,
finkel,9,1,4,200,1280,16,80,8911,0.49682452401538235,0.7920315867046192,0.11196421087930165,-0.4071712735685383,10,bkf.SampleUniform,0.0,,40.17437319153923,bkf.MhSampled,1.0,,5.748120880373271,0.11340133161193476,,,,
finkel,9,1,5,200,1280,16,80,10080,0.5917068934673916,0.7348558177524186,0.08699217512363056,-0.23014109940865748,10,bkf.SampleUniform,0.0,,0.17742769559487623,bkf.MhSampled,1.0,,19.25387871154997,0.14110452464511528,,,,
