model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.04752279730816,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.04368502737175,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.711003910673408,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0027110643964613538,-0.004221222454895779,0.0002129777754217382,0.006719309075935394,0,none,,,0.7222095377305334,none,,,24.036514479784305,1.224851154207796,,,,
franken,20,1,1,200,20000,1600,0,0,0.00016733273844158554,0.0013567282991524172,1.1017931925724122e-5,-0.001200413492636556,0,none,,,0.7183350924521931,none,,5,24.000635070106508,1.1824934983652835,0.00027373433461323564,0.002800817717105231,1.3586756929768494e-5,-0.0025406701394217637
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,2.6920236992103934,0.0,,,,
observed,20,1,2,,,,,0,0.4359815975937056,0.0,0.4359815975937056,0.0,0,none,,,,none,,,2.7615686696980504,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.004087577814411054,0.005679029125705726,0.0009223592371089875,-0.0025138105484036576,0,none,,,1.4118763839613968,none,,,2.85554402956664,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,1.037883569,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,1.2591487525490971e11,1.2591487527892984e11,0.045403636040290796,-24.06551542560444,0,none,4.138697723,,3.126145631807389,none,,5,2.603768285270248,1.5428896733011938e-10,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,-5.713359043637837,0.0,,,,
observed,20,1,3,,,,,0,1.1378787171500009,0.0,1.1378787171500009,0.0,0,none,,,,none,,,-5.823746583139728,75.0,,,,
