model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.867847982647458,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,25.45923905375573,0.0,,,,
ideal,20,1,1,200,40000,1600,0,0,,,,,0,none,,,0.8206453613744507,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,40000,1600,0,0,0.0045705921455334465,0.019358664241260825,0.00016606213213317145,-0.014954134227860549,0,none,,,0.8053571537277913,none,,,23.985232595923925,1.2128638996916266,,,,
franken,20,1,1,200,40000,1600,0,0,0.00010453682469208088,0.005092024740008212,2.9459386580470415e-6,-0.004990433853974179,0,none,,,0.8100448014951648,none,,5,24.001310037993044,1.1886046915961046,0.0001524594106079628,0.004857371598648097,5.890294742928531e-6,-0.004710802482783063
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,11.685919336178555,0.0,,,,
observed,20,1,2,,,,,0,0.8790503863162563,0.0,0.8790503863162563,0.0,0,none,,,,none,,,11.482652988565423,75.0,,,,
ideal,20,1,2,200,40000,1600,0,0,0.0037991869079214515,0.027246370536523717,0.0009293982358678968,-0.02437658186447016,0,none,,,0.822315269681756,none,,,11.538039479766462,0.11946902654866776,,,,
particle,20,1,2,200,40000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.077646175,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,40000,1600,0,0,57023.93633322455,57031.270850132336,1.6933922281478406,-9.027909135946992,0,none,11.172874755,,1.6530951629994757,none,,5,12.615523988316097,0.28727629790815257,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,20.77724603635616,0.0,,,,
observed,20,1,3,,,,,0,0.710774757296311,0.0,0.710774757296311,0.0,0,none,,,,none,,,20.65398655457641,75.0,,,,
ideal,20,1,3,200,40000,1600,1,0,0.0036691319195818937,-0.002238309568690348,0.0010380494131852426,0.004869392075086999,0,none,,,0.6183457371964939,none,,,20.67291975763284,0.11946902654866776,,,,
particle,20,1,3,200,40000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.114709675,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,40000,1600,1,0,NaN,NaN,NaN,NaN,0,none,11.039441709,,NaN,none,,5,NaN,NaN,,,,
