model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.551562273293772,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.973980822437326,0.0,,,,
ideal,9,1,1,200,1280,16,0,0,,,,,0,none,,,0.5202885974197577,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,1280,16,0,0,1.9867102820252716,2.6572202223314023,0.004772444715473853,-0.6752823850216049,0,none,,,0.4718133756127215,none,,,23.634683810920983,0.48775065123866596,,,,
franken,9,1,1,200,1280,16,0,0,0.0010102997151827501,-0.02418298249948873,0.00011628288318442374,0.025076999331487052,0,none,,,0.5267464856396897,none,,5,24.000423875460918,1.2459795245037086,Inf,Inf,7.085750169675362e-5,0.028981748049512996
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,6.769499143455925,0.0,,,,
observed,9,1,2,,,,,0,0.06991079972478342,0.0,0.06991079972478342,0.0,0,none,,,,none,,,6.875120806742174,75.0,,,,
ideal,9,1,2,200,1280,16,0,0,0.006272792812048403,-0.030335188459840623,0.001495451638906945,0.03511252963298208,0,none,,,0.5005334077381601,none,,,6.950894608482251,0.11946902654866776,,,,
particle,9,1,2,200,1280,16,0,0,Inf,Inf,1.9293578443755422e-30,0.0,0,none,0.000397092,,5.8275648850193535,none,,,10.578932673760917,0.0,,,,
franken,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.060972381,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,-0.026489069335910997,0.0,,,,
observed,9,1,3,,,,,0,0.007865195703619864,0.0,0.007865195703619864,0.0,0,none,,,,none,,,0.14377116815610957,75.0,,,,
ideal,9,1,3,200,1280,16,1,0,0.002568026092036857,0.03271060298710456,6.014120485116852e-5,-0.030202718099918868,0,none,,,0.47246996860850593,none,,,0.14705545166690914,0.11946902654866776,,,,
particle,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.00059209,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.085514368,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,1.7123352305198156,0.0,,,,
observed,9,1,4,,,,,0,0.18328643100305397,0.0,0.18328643100305397,0.0,0,none,,,,none,,,1.4658751776147283,75.0,,,,
ideal,9,1,4,200,1280,16,1,0,0.00505333128640482,0.0026200197554770988,0.0020772006459250417,0.0003561108850026797,0,none,,,0.6346509819534529,none,,,1.4748100829379038,0.11946902654866776,,,,
particle,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000649378,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.087829167,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,2.1929100972321103,0.0,,,,
observed,9,1,5,,,,,0,0.006928247322840137,0.0,0.006928247322840137,0.0,0,none,,,,none,,,3.021815644120226,75.0,,,,
ideal,9,1,5,200,1280,16,1,0,0.0041269739205186794,0.013734942521062518,0.0013590361591065284,-0.010967004759650366,0,none,,,0.4952602253559412,none,,,3.0121530026197223,0.11946902654866776,,,,
particle,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000570138,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.107903022,,NaN,none,,5,NaN,NaN,,,,
finkel,9,1,2,200,1280,16,80,8442,0.16542886003153476,0.22232492498493187,0.04664143695150652,-0.10353750190490363,10,bkf.SampleUniform,0.0,,140.825722595306,bkf.MhSampled,0.0,,6.829250802204024,0.10995736283850933,,,,
finkel,9,1,3,200,1280,16,80,16215,0.16863028713997893,0.15712328471691928,0.07145075389861257,-0.05994375147555289,10,bkf.SampleUniform,0.0,,70.16491622481556,bkf.MhSampled,0.0,,0.2169150810450708,0.1601664547285455,,,,
finkel,9,1,4,200,1280,16,80,16800,0.6628762948185787,0.9648406197884745,0.10209798355682159,-0.40406230852671726,10,bkf.SampleUniform,0.0,,33.70875135906115,bkf.MhSampled,0.0,,1.557574596861538,0.10856315101725288,,,,
finkel,9,1,5,200,1280,16,80,22393,0.1043068700604826,0.2663536189587629,0.004068854092817814,-0.1661156029910981,10,bkf.SampleUniform,0.0,,0.3246263750107832,bkf.MhSampled,0.0,,2.982449778749663,0.15078710582195326,,,,
