model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.355561683057196,0.0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,23.39237069813418,0.0,,,,
ideal,9,1,1,200,1280,16,0,0,,,,,0,none,,,0.4821407426751494,none,,,24.0,1.2000000000000002,,,,
particle,9,1,1,200,1280,16,0,0,1.1955942532827488,1.9722232821649528,0.014995568836195728,-0.7916245977183995,0,none,,,0.4374421597576697,none,,,24.061113688639036,1.3898079713066627,,,,
franken,9,1,1,200,1280,16,0,0,0.002525943053888134,-0.00830669171951263,0.00013011444774695995,0.010702520325653804,0,none,,,0.4835443863189656,none,,5,24.02213196321087,1.155527235889381,Inf,Inf,0.0001607070570702931,0.010403583725710649
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,27.178940966222648,0.0,,,,
observed,9,1,2,,,,,0,0.7458271164418414,0.0,0.7458271164418414,0.0,0,none,,,,none,,,27.66123781330747,75.0,,,,
ideal,9,1,2,200,1280,16,0,0,0.0043058871527806115,0.01881605871811498,0.0003713838670817581,-0.014881555432416128,0,none,,,1.1464717070495096,none,,,27.645037645991952,0.11946902654866776,,,,
particle,9,1,2,200,1280,16,0,0,Inf,Inf,5.259426997235441e-31,0.0,0,none,0.0005824,,10.358697917277004,none,,,29.702490520674587,0.0,,,,
franken,9,1,2,200,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.059234704,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,1.3641074314008126,0.0,,,,
observed,9,1,3,,,,,0,0.7971967163181596,0.0,0.7971967163181596,0.0,0,none,,,,none,,,1.4478443066536304,75.0,,,,
ideal,9,1,3,200,1280,16,1,0,0.004772094777254255,-0.002954265816046927,0.0012475332400520244,0.006478827353249156,0,none,,,1.1736878955273362,none,,,1.4618626108961976,0.11946902654866776,,,,
particle,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.001615609,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.101076724,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,6.027537170289696,0.0,,,,
observed,9,1,4,,,,,0,0.265991491565066,0.0,0.265991491565066,0.0,0,none,,,,none,,,5.98372633378768,75.0,,,,
ideal,9,1,4,200,1280,16,1,0,0.005536289996436989,0.02918222381192422,0.003461295682219931,-0.02710722949770716,0,none,,,0.7844664240378733,none,,,5.999496780140969,0.11946902654866776,,,,
particle,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.004833313,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.083162277,,NaN,none,,5,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,10.702646256137118,0.0,,,,
observed,9,1,5,,,,,0,0.2005106660865928,0.0,0.2005106660865928,0.0,0,none,,,,none,,,11.04295703051285,75.0,,,,
ideal,9,1,5,200,1280,16,1,0,0.0026374533207280016,0.03918591950762407,0.0001672382379746732,-0.03671570442487074,0,none,,,0.704700514028901,none,,,11.041661135230278,0.11946902654866776,,,,
particle,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.000477314,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,200,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.10482128,,NaN,none,,5,NaN,NaN,,,,
