model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,25.01613098541253,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.84239052919294,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.7076476279119626,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0032655077170531564,-0.015068448183094097,0.0002712585735057388,0.018062697326641515,0,none,,,0.7006458106092947,none,,,23.983837281799683,1.241034460013732,,,,
franken,20,1,1,200,20000,1600,0,0,0.00012303126618572885,0.0018069533891037122,8.033571173862968e-6,-0.0016919556940918465,0,none,,,0.7074131567551571,none,,5,24.00538899204765,1.1871740627864615,0.00020349496118060828,0.0008287936216738512,1.2709186069525291e-5,-0.0006380078465627684
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,3.026952438419128,0.0,,,,
observed,20,1,2,,,,,0,1.2291390509129303,0.0,1.2291390509129303,0.0,0,none,,,,none,,,2.2860757777210976,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.00283229194191302,0.015577305656241566,0.000513537996430148,-0.013258551710758694,0,none,,,1.652063580719666,none,,,2.382155088439143,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.188967369,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,3.696372295650352e30,3.696372295650352e30,0.1994487495020022,-44.836022570894634,0,none,8.114032856,,3.7369819374072106,none,,5,3.2943658687634887,8.174680612937218e-5,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,-13.811033601107024,0.0,,,,
observed,20,1,3,,,,,0,0.3465079859974741,0.0,0.3465079859974741,0.0,0,none,,,,none,,,-13.327699431195946,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.0033836000129051254,0.002908873625098951,0.0010542273233825558,-0.000579500935576381,0,none,,,1.1420538200590484,none,,,-13.215056589539651,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.23615657,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,10.539429976,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,6.651195335830931,0.0,,,,
observed,20,1,4,,,,,0,0.08226618158426133,0.0,0.08226618158426133,0.0,0,none,,,,none,,,6.699835510186112,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0035503739032121343,0.013588870943976575,0.0015454138664493106,-0.011583910907213751,0,none,,,1.4242436825217408,none,,,6.691591171948112,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.231467618,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,3.192223692729402e121,3.192223692729402e121,0.00010432558935705262,-73.22020973631531,0,none,9.775309608,,11.048558125855852,none,,5,4.065947846461889,7.928988575524839e-6,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,4.7346700387487,0.0,,,,
observed,20,1,5,,,,,0,0.29384881376511557,0.0,0.29384881376511557,0.0,0,none,,,,none,,,5.376280504431036,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.004298694063523103,-0.00723752870068084,0.0007983629295861706,0.010737859834617773,0,none,,,1.0232091886936756,none,,,5.411838439297108,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.185720004,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.563496385,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,11.117736998319875,0.0,,,,
observed,20,1,6,,,,,0,0.35312022536271953,0.0,0.35312022536271953,0.0,0,none,,,,none,,,10.928291516199105,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.00296355383461052,0.009533231888579055,0.0007240738336860712,-0.007293751887654608,0,none,,,0.9378103151214277,none,,,10.927185651467138,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.210768702,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,8.933564382,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,7,,,,,0,,,,,0,none,,,,none,,,7.255641228721942,0.0,,,,
observed,20,1,7,,,,,0,0.32161091663117325,0.0,0.32161091663117325,0.0,0,none,,,,none,,,7.204714989423474,75.0,,,,
ideal,20,1,7,200,20000,1600,1,0,0.0032729646818968386,0.015957207918460375,0.0007136017346407903,-0.013397844971204324,0,none,,,0.8306428504806077,none,,,7.23478123305886,0.11946902654866776,,,,
particle,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.169131033,,NaN,none,,,NaN,NaN,,,,
franken,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,9.157127666,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,8,,,,,0,,,,,0,none,,,,none,,,9.377030188591645,0.0,,,,
