model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.88650454352469,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.907994181698257,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.19975898751567278,none,,,24.0,0.30000000000000004,,,,
particle,20,1,1,200,20000,1600,0,0,0.003454329774120639,0.010308473537781504,1.0414657097408348e-5,-0.006864558420758273,0,none,,,0.20096703991685946,none,,,24.010990255062534,0.3045112415079249,,,,
franken,20,1,1,200,20000,1600,0,0,0.00013497883874934838,0.0024991898474827265,7.578649240914907e-7,-0.002364968873657469,0,none,,,0.1987809340712425,none,,5,24.00123865568902,0.29531889824415053,0.0001591302176627498,0.004956559886329925,9.199619677019422e-7,-0.004798349630634878
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,2.181482861794694,0.0,,,,
observed,20,1,2,,,,,0,2.049073467372095,0.0,2.049073467372095,0.0,0,none,,,,none,,,2.2468319753867485,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.004413142219045828,-0.0046224264099867796,0.0013125845274196883,0.007722984101612919,0,none,,,1.8669320217399317,none,,,2.3430849312478674,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.220307602,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,1.3043893911204925e17,1.3043893911204928e17,1.5514888626713237,-20.07254926593188,0,none,13.67401957,,4.531003886472364,none,,5,0.6454357225171714,2.2495803471256757,,,,
