model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.517705805544075,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.37452405513145,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.927372343741518,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.003262315934737986,0.021008332391875585,0.00014447470847405962,-0.017890491165611654,0,none,,,0.9278257361334564,none,,,24.02871649701007,1.209168196951732,,,,
franken,20,1,1,200,20000,1600,0,0,0.0002097804548428093,-0.0024793926580443104,1.0340252938235506e-5,0.002678832859948884,0,none,,,0.9267392674210885,none,,5,23.996476991071777,1.1977316544821597,0.00022735482034786535,-0.0038625360522368092,1.3182178977456342e-5,0.004076708693607218
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,30.857323804530438,0.0,,,,
observed,20,1,2,,,,,0,2.4818633225737345,0.0,2.4818633225737345,0.0,0,none,,,,none,,,30.4131755325407,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.003437926351424703,-0.024989052895153296,0.0007832602163919676,0.02764371903018603,0,none,,,3.284654853894419,none,,,30.384798649653348,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.087505971,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,2.7640878700366955e7,2.7640900141095363e7,0.0035152217833494736,-21.444243628680788,0,none,3.922938711,,2.2576778211524657,none,,5,29.462545004536736,5.6717835277858015e-5,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,8.31009309376153,0.0,,,,
observed,20,1,3,,,,,0,1.5687639092856587,0.0,1.5687639092856587,0.0,0,none,,,,none,,,8.637588528042462,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.004078644828791111,0.00923142412961342,0.0008188653685549618,-0.005971644669377271,0,none,,,0.6543484204329478,none,,,8.573734318378701,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.112693426,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.164276336,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,9.591555376848817,0.0,,,,
observed,20,1,4,,,,,0,0.029278354783809902,0.0,0.029278354783809902,0.0,0,none,,,,none,,,9.313046929570648,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0030445038955357385,0.011976942266157012,0.0012416004016714563,-0.010174038772292728,0,none,,,0.4736924498308438,none,,,9.312057738984576,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.129047749,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.151857658,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,7.420400171122137,0.0,,,,
observed,20,1,5,,,,,0,0.018354078880465176,0.0,0.018354078880465176,0.0,0,none,,,,none,,,7.0178118761875,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.004268063375025335,0.006223993882473744,0.0011244089160664173,-0.0030803394235148253,0,none,,,0.595935231949468,none,,,7.022092383131207,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.159864733,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,1.957814403455483e19,1.957814403455483e19,0.018323492345536364,-24.83859973431441,0,none,5.034459112,,11.457673717886665,none,,5,17.23086170132546,0.0002681221296058703,,,,
truth,20,1,6,,,,,0,,,,,0,none,,,,none,,,11.131309871314798,0.0,,,,
observed,20,1,6,,,,,0,0.03503579354688269,0.0,0.03503579354688269,0.0,0,none,,,,none,,,10.847367063848122,75.0,,,,
ideal,20,1,6,200,20000,1600,1,0,0.003010939443581776,0.007489099801173922,0.00023835052632075146,-0.004716510883912898,0,none,,,0.48789184564473914,none,,,10.846988931279572,0.11946902654866776,,,,
particle,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.101378054,,NaN,none,,,NaN,NaN,,,,
franken,20,1,6,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.186146394,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,7,,,,,0,,,,,0,none,,,,none,,,11.948862076332407,0.0,,,,
observed,20,1,7,,,,,0,0.0719369273425318,0.0,0.0719369273425318,0.0,0,none,,,,none,,,11.541127857655939,75.0,,,,
ideal,20,1,7,200,20000,1600,1,0,0.003439222764390036,0.017011358306075624,0.0005562584931331783,-0.014128394034818761,0,none,,,0.6034284314979708,none,,,11.542875720901744,0.11946902654866776,,,,
particle,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.214006195,,NaN,none,,,NaN,NaN,,,,
franken,20,1,7,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.434893269,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,8,,,,,0,,,,,0,none,,,,none,,,2.500047172760458,0.0,,,,
observed,20,1,8,,,,,0,0.027461329700555353,0.0,0.027461329700555353,0.0,0,none,,,,none,,,2.036651102271434,75.0,,,,
ideal,20,1,8,200,20000,1600,1,0,0.0040887965271876455,0.0020593922600870007,0.0006403183855226976,0.0013890858815779478,0,none,,,0.568378134723909,none,,,2.056333976689296,0.11946902654866776,,,,
particle,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.179902531,,NaN,none,,,NaN,NaN,,,,
franken,20,1,8,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.59497934,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,9,,,,,0,,,,,0,none,,,,none,,,-4.224290891199644,0.0,,,,
observed,20,1,9,,,,,0,0.03577150770494212,0.0,0.03577150770494212,0.0,0,none,,,,none,,,-4.085649593019079,75.0,,,,
ideal,20,1,9,200,20000,1600,1,0,0.004023500938390993,-0.009064226568832804,0.0006449549819809766,0.012442772525242821,0,none,,,0.4919420065183757,none,,,-4.082613030704964,0.11946902654866776,,,,
particle,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.090046084,,NaN,none,,,NaN,NaN,,,,
franken,20,1,9,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.843110465,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,10,,,,,0,,,,,0,none,,,,none,,,8.19020252401937,0.0,,,,
observed,20,1,10,,,,,0,0.07053000725523204,0.0,0.07053000725523204,0.0,0,none,,,,none,,,8.363029545873275,75.0,,,,
ideal,20,1,10,200,20000,1600,1,0,0.003558443939245103,-0.030200000000377775,0.0006502578375805374,0.03310818610204234,0,none,,,1.0281749705048895,none,,,8.369178033464136,0.11946902654866776,,,,
particle,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.13473825,,NaN,none,,,NaN,NaN,,,,
franken,20,1,10,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.924834371,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,11,,,,,0,,,,,0,none,,,,none,,,9.996699022946203,0.0,,,,
observed,20,1,11,,,,,0,0.19831552548420697,0.0,0.19831552548420697,0.0,0,none,,,,none,,,9.699781272911098,75.0,,,,
ideal,20,1,11,200,20000,1600,1,0,0.004367087304847768,0.008601897233839676,0.0011130067392707932,-0.005347816668262701,0,none,,,0.9386674320944777,none,,,9.698962215608042,0.11946902654866776,,,,
particle,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.099737796,,NaN,none,,,NaN,NaN,,,,
franken,20,1,11,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.792542832,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,12,,,,,0,,,,,0,none,,,,none,,,-4.405929598946099,0.0,,,,
observed,20,1,12,,,,,0,0.12090907892749078,0.0,0.12090907892749078,0.0,0,none,,,,none,,,-4.067749399653854,75.0,,,,
ideal,20,1,12,200,20000,1600,1,0,0.003834088952270742,0.002274615433648893,0.0009981946984267364,0.0005612788201951121,0,none,,,0.8229899427369747,none,,,-4.018848754562775,0.11946902654866776,,,,
particle,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.119912152,,NaN,none,,,NaN,NaN,,,,
franken,20,1,12,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.622428696,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,13,,,,,0,,,,,0,none,,,,none,,,6.519157726655324,0.0,,,,
observed,20,1,13,,,,,0,0.047778153809406095,0.0,0.047778153809406095,0.0,0,none,,,,none,,,6.920590466698082,75.0,,,,
ideal,20,1,13,200,20000,1600,1,0,0.003970481691312091,-0.013375659554618316,0.0005384831735187876,0.016807658072411618,0,none,,,1.0860435118060359,none,,,6.935060983796786,0.11946902654866776,,,,
particle,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.102293053,,NaN,none,,,NaN,NaN,,,,
franken,20,1,13,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.000751041,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,14,,,,,0,,,,,0,none,,,,none,,,8.932655951449162,0.0,,,,
observed,20,1,14,,,,,0,0.15627129940628756,0.0,0.15627129940628756,0.0,0,none,,,,none,,,8.816640702186778,75.0,,,,
ideal,20,1,14,200,20000,1600,1,0,0.0023337331322552768,0.0008577254170567169,5.6413780089087236e-5,0.0014195939351094738,0,none,,,0.9174382345372776,none,,,8.80828897623504,0.11946902654866776,,,,
particle,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.087424053,,NaN,none,,,NaN,NaN,,,,
franken,20,1,14,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.870053828,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,15,,,,,0,,,,,0,none,,,,none,,,-2.684332597115523,0.0,,,,
observed,20,1,15,,,,,0,0.147666098985645,0.0,0.147666098985645,0.0,0,none,,,,none,,,-2.628261635639475,75.0,,,,
ideal,20,1,15,200,20000,1600,1,0,0.003098904075058037,-0.020555166488316606,0.0002716585475941438,0.023382412015780497,0,none,,,0.5311460369099925,none,,,-2.624116211935256,0.11946902654866776,,,,
particle,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.110436623,,NaN,none,,,NaN,NaN,,,,
franken,20,1,15,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.694982081,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,16,,,,,0,,,,,0,none,,,,none,,,10.143634990003441,0.0,,,,
observed,20,1,16,,,,,0,0.03323505633259122,0.0,0.03323505633259122,0.0,0,none,,,,none,,,10.04516213225954,75.0,,,,
ideal,20,1,16,200,20000,1600,1,0,0.003905650943525286,0.009738388539367556,7.521391488215806e-5,-0.005907951510724427,0,none,,,0.6533924457295782,none,,,10.040681439793065,0.11946902654866776,,,,
particle,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.085473933,,NaN,none,,,NaN,NaN,,,,
franken,20,1,16,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.835654927,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,17,,,,,0,,,,,0,none,,,,none,,,5.27369754117042,0.0,,,,
observed,20,1,17,,,,,0,0.07201887289938379,0.0,0.07201887289938379,0.0,0,none,,,,none,,,5.259054147613905,75.0,,,,
ideal,20,1,17,200,20000,1600,1,0,0.004292018522674391,0.009768206836937502,0.0005725295627164302,-0.006048717876979542,0,none,,,0.8398859241686892,none,,,5.252207691087005,0.11946902654866776,,,,
particle,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.119187045,,NaN,none,,,NaN,NaN,,,,
franken,20,1,17,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.746928989,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,18,,,,,0,,,,,0,none,,,,none,,,2.660571587821455,0.0,,,,
observed,20,1,18,,,,,0,0.07331304650680934,0.0,0.07331304650680934,0.0,0,none,,,,none,,,2.8767337014987406,75.0,,,,
ideal,20,1,18,200,20000,1600,1,0,0.0031455683130491505,0.020413827126167794,0.00044254681573987565,-0.01771080562885852,0,none,,,0.7663635703763265,none,,,2.874421770425161,0.11946902654866776,,,,
particle,20,1,18,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.091913453,,NaN,none,,,NaN,NaN,,,,
franken,20,1,18,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.777962537,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,19,,,,,0,,,,,0,none,,,,none,,,-6.944911058241918,0.0,,,,
observed,20,1,19,,,,,0,0.08537339438261908,0.0,0.08537339438261908,0.0,0,none,,,,none,,,-6.875464812903575,75.0,,,,
ideal,20,1,19,200,20000,1600,1,0,0.0040194804784454185,0.000992152571299143,0.0008753648751210029,0.002151963032025273,0,none,,,0.5534843053864491,none,,,-6.833007882259325,0.11946902654866776,,,,
particle,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.114571559,,NaN,none,,,NaN,NaN,,,,
franken,20,1,19,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.315268917,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,20,,,,,0,,,,,0,none,,,,none,,,1.822973713990933,0.0,,,,
observed,20,1,20,,,,,0,0.07750256116846364,0.0,0.07750256116846364,0.0,0,none,,,,none,,,1.512153763469557,75.0,,,,
ideal,20,1,20,200,20000,1600,1,0,0.00623991868932635,-0.012290538107727586,0.003287734050593185,0.01524272274646075,0,none,,,0.6816366625580327,none,,,1.518465628010228,0.11946902654866776,,,,
particle,20,1,20,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.151995376,,NaN,none,,,NaN,NaN,,,,
franken,20,1,20,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.045244522,,NaN,none,,5,NaN,NaN,,,,
finkel,20,1,2,200,20000,1600,80,417,2.8765875458727805,0.03431844382752928,2.673005859331845,0.16926324271340618,10,bkf.SampleUniform,0.0,,64.0905777738782,bkf.MhSampled,1.0,,30.62431275955177,0.1540582110535311,,,,
finkel,20,1,3,200,20000,1600,80,541,1.0428856990721667,0.493898300807899,0.8882573669700089,-0.3392699687057415,10,bkf.SampleUniform,0.0,,82.61346785639157,bkf.MhSampled,1.0,,9.059052422240423,0.09698151717778235,,,,
finkel,20,1,4,200,20000,1600,80,152,0.17430222086608002,0.31010553468688773,0.11321422608406478,-0.2490175399048725,10,bkf.SampleUniform,0.0,,58.758767293266985,bkf.MhSampled,1.0,,9.297663282147724,0.10979600163961244,,,,
