model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.635267843462852,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.961011117963047,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.24429406376317908,none,,,24.0,0.30000000000000004,,,,
particle,20,1,1,200,20000,1600,0,0,0.0033710112611735734,-0.003314289985240526,1.6310746633739106e-5,0.006668990499780361,0,none,,,0.24729398896620425,none,,,24.026095177985226,0.3069580628572859,,,,
franken,20,1,1,200,20000,1600,0,0,0.00013459383140584797,0.003691246477896278,7.492660610806576e-7,-0.0035574019125515105,0,none,,,0.2462855953665792,none,,5,24.000774077314325,0.29925357198805824,0.00022026394477837782,0.0014283763120978231,9.446257259961551e-7,-0.0012090569930454415
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,15.18803180016287,0.0,,,,
observed,20,1,2,,,,,0,1.8942640359608696,0.0,1.8942640359608696,0.0,0,none,,,,none,,,15.043408531229092,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.003252162261937415,-0.010057943190880528,0.0008664466926851527,0.012443658760132792,0,none,,,2.3034342234286136,none,,,15.083039466931618,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.452715892,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,7.03304130933337e16,7.0330413093333736e16,0.002719513995503569,-34.52603780362948,0,none,15.93460952,,2.08418568223223,none,,5,13.918683084496681,2.071691072215555,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,-5.038700943722073,0.0,,,,
observed,20,1,3,,,,,0,2.34404184245159,0.0,2.34404184245159,0.0,0,none,,,,none,,,-5.393497790719253,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.004276388036587891,0.023626644288975356,0.0010415943607924793,-0.020391850613179944,0,none,,,1.1647110548567197,none,,,-5.303228407907898,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.273047186,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,12.582402086,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,19.580740201471937,0.0,,,,
observed,20,1,4,,,,,0,0.6388414834416921,0.0,0.6388414834416921,0.0,0,none,,,,none,,,19.19111898497042,75.0,,,,
