model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
particle,50,1,8,600,72000,360000,1,0,4.5870417055823065,-0.11210836790573664,4.313523254732784,0.38562681875525984,0,none,58.383996843,,3.7245519775026685,none
franken,50,1,8,600,72000,360000,1,0,3.5143855485675615,-0.3686244656441433,3.1969586109040877,0.6860514033076178,0,none,39.380134884,,3.560281142144702,none
ideal,50,1,9,600,72000,360000,1,0,0.0057316394460206095,-0.023372059105050483,0.0023019417073770455,0.026801756843694048,0,none,,,1.7835830002769144,none
particle,50,1,9,600,72000,360000,1,0,5.831652720242974,-0.16246214295514796,5.55527718106023,0.4388376821378925,0,none,34.75608827,,4.395217738061224,none
franken,50,1,9,600,72000,360000,1,0,5.674297755640515,-0.3703645363641217,5.357312815831094,0.6873494761735428,0,none,37.932934248,,4.182592965084597,none
ideal,50,1,10,600,72000,360000,1,0,0.0057489952813547076,0.021001444362822794,0.0027864464085253756,-0.01803889548999346,0,none,,,1.8566312172893746,none
particle,50,1,10,600,72000,360000,1,0,5.9631943993780485,-0.34706940011713644,5.6125984399465025,0.6976653595486821,0,none,114.712627906,,4.0996568944511615,none
franken,50,1,10,600,72000,360000,1,0,4.828043072811775,-0.37363690153501666,4.507461752012729,0.6942182223340638,0,none,40.163289225,,3.9945729201949725,none
ideal,50,1,11,600,72000,360000,1,0,0.004904807432198225,-0.0007854319235727769,0.0028890889335563955,0.0028011504222146067,0,none,,,1.9539045787230374,none
particle,50,1,11,600,72000,360000,1,0,6.804996084780207,-0.32754789638458826,6.462513198667392,0.6700307824974033,0,none,129.523874891,,4.876328183289119,none
franken,50,1,11,600,72000,360000,1,0,5.187192723708453,-0.37017628229693805,4.86867518312846,0.6886938228769315,0,none,38.549382694,,4.745205097890229,none
ideal,50,1,12,600,72000,360000,1,0,0.006457907674573054,-0.0034047052632709546,0.002693495747206618,0.007169117190637389,0,none,,,2.2177576432976385,none
particle,50,1,12,600,72000,360000,1,0,5.125802333668099,-0.2162078674304334,4.839080345474476,0.5029298556240558,0,none,179.92579634,,5.1265805161955225,none
franken,50,1,12,600,72000,360000,1,0,7.0038362215212455,-0.3684193006382835,6.686106686169222,0.6861488359903062,0,none,39.408329937,,5.470474997281357,none
ideal,50,1,13,600,72000,360000,1,0,0.005351606154403317,0.03269964005169068,0.0013727122814471773,-0.02872074617873454,0,none,,,2.0785729264473085,none
particle,50,1,13,600,72000,360000,1,0,8.37253784046531,-0.04481210366836666,8.108970016579072,0.3083799275546036,0,none,189.487701544,,5.700419048141014,none
franken,50,1,13,600,72000,360000,1,0,12.664836666886194,-0.37830689713896165,12.350706024551569,0.6924375394735877,0,none,38.232215583,,6.211332823001112,none
ideal,50,1,14,600,72000,360000,1,0,0.005837241868316748,0.012218077927268048,0.0027991982542176345,-0.009180034313168934,0,none,,,2.1347159630864403,none
particle,50,1,14,600,72000,360000,1,0,12.32607511936157,-0.1640038959210151,12.003527658172187,0.48655135711039654,0,none,105.629603532,,6.416288044378365,none
franken,50,1,14,600,72000,360000,1,0,15.878913464918304,-0.36858342256040477,15.561147913073832,0.6863489744048784,0,none,40.683122809,,6.898142798186004,none
ideal,50,1,15,600,72000,360000,1,0,0.003868797774159457,-0.005000568522698215,0.0010225113518481628,0.00784685494500951,0,none,,,1.8047625212760836,none
particle,50,1,15,600,72000,360000,1,0,20.23414618944559,-0.2190828316722612,19.896135833461365,0.5570931876564824,0,none,67.242637128,,7.6116934294435685,none
franken,50,1,15,600,72000,360000,1,0,17.754991280430602,-0.3514188789003877,17.435230593912447,0.6711795654185443,0,none,38.637869611,,7.583176926054188,none
ideal,50,1,16,600,72000,360000,1,0,0.005660589717676035,0.011290852903333773,0.0024137188719414006,-0.008043982057599139,0,none,,,2.1158138764915453,none
particle,50,1,16,600,72000,360000,1,0,23.483428150299382,-0.31701056232327407,23.161105664776553,0.6393330478461021,0,none,126.354873075,,9.104098778865353,none
franken,50,1,16,600,72000,360000,1,0,21.582952848376877,-0.3713341694022918,21.261215298785952,0.6930717189932151,0,none,38.321792026,,8.865075431141447,none
ideal,50,1,17,600,72000,360000,1,0,0.00615588702025386,0.010749602307197334,0.0019265998506238305,-0.006520315137567305,0,none,,,2.1517689656220087,none
particle,50,1,17,600,72000,360000,1,0,24.358822263180468,-0.1215572959685613,24.082704126603932,0.3976754325450955,0,none,101.76399456,,10.475526002849605,none
franken,50,1,17,600,72000,360000,1,0,24.810992713984252,-0.3216899339034889,24.50292076547569,0.6297618824120518,0,none,35.744110243,,10.041031956094168,none
ideal,50,1,18,600,72000,360000,1,0,0.004845895081236295,0.009124213966407155,0.0019759616174149265,-0.0062542805025857864,0,none,,,2.0181562663881887,none
particle,50,1,18,600,72000,360000,1,0,25.2064781512208,-0.15229090548013088,24.903951788463377,0.45481726823755314,0,none,121.328181411,,11.325373871700977,none
franken,50,1,18,600,72000,360000,1,0,27.82488740261142,-0.3272947888205586,27.513497526468775,0.6386846649632043,0,none,38.785954856,,12.275710631706058,none
ideal,50,1,19,600,72000,360000,1,0,0.005403602329170179,-0.00017981573643173487,0.0025027342501025025,0.0030806838154994135,0,none,,,2.022968645299288,none
particle,50,1,19,600,72000,360000,1,0,38.273265079820455,-0.27546581431297124,37.927702369201995,0.6210285249314316,0,none,157.231418831,,13.48517791862126,none
franken,50,1,19,600,72000,360000,1,0,34.46461505349426,-0.3639451312756443,34.14286256779469,0.6856976169752076,0,none,39.930128339,,14.274929597946457,none
ideal,50,1,20,600,72000,360000,1,0,0.005867912758421453,0.00981295461381905,0.0025525739844144135,-0.006497615839812013,0,none,,,1.9252954236725897,none
particle,50,1,20,600,72000,360000,1,0,27.378387746332123,-0.03356110063296154,27.115254355385215,0.2966944915798727,0,none,188.080978722,,15.652187185252913,none
franken,50,1,20,600,72000,360000,1,0,33.54136525368225,-0.29197740149705503,33.23145021909597,0.6018924360833411,0,none,39.034142835,,18.322795716707134,none
