model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType
ideal,25,1,1,100,200,1000,0,0,0.04690628804337116,0.008870193128200837,0.015243774429450008,0.02279232048572031
particle,25,1,1,100,200,1000,0,0,0.004865117996288809,0.006469149288169385,0.00208388174799385,-0.0036879130398744272
franken,25,1,1,100,200,1000,0,0,0.02832573167008579,0.018517434891036022,0.007084772679517759,0.0027235240995320074
ideal,25,1,2,100,200,1000,0,0,0.05638391595385824,0.03992877703581629,0.029093959700927603,-0.01263882078288565,NA,NA,NA
particle,25,1,2,100,200,1000,0,0,3.8282519679427,-0.7046084146569835,3.346859163963806,1.186001218635877,NA,NA,0.152112307
franken,25,1,2,100,200,1000,0,0,4.183835996004024,-0.6672452427058405,3.6709119269630714,1.1801693117467924,NA,NA,0.271749476
ideal,25,1,3,100,200,1000,0,0,0.08167872053595739,0.14456803602681875,0.04713020195286025,-0.1100195174437216,NA,NA,NA
particle,25,1,3,100,200,1000,0,0,5.254658019179052,-0.32709519171645113,4.7845784585629385,0.7971747523325636,NA,NA,0.022970625
franken,25,1,3,100,200,1000,0,0,3.6976157739523083,-0.3496952424785822,3.2139113298154367,0.8333996866154538,NA,NA,0.002845032
ideal,25,1,4,100,200,1000,0,0,0.11679694083572403,0.016866528557283295,0.09492611063284964,0.005004301645591101,NA,NA,NA
particle,25,1,4,100,200,1000,0,0,13.904194454897821,-0.2209244315652649,13.382609595974035,0.7425092904890483,NA,NA,0.016415589
franken,25,1,4,100,200,1000,0,0,4.1893103061297605,-0.18254354249091853,3.6490500491940576,0.7228037994266212,NA,NA,0.002135612
ideal,25,1,5,100,200,1000,0,0,0.05760880594093526,0.019129735602827158,0.029424769190411072,0.009054301147697038,NA,NA,NA
particle,25,1,5,100,200,1000,0,0,9.266704932643648,0.5003318420236395,8.580952262919201,0.18542082770080748,NA,NA,0.012516341
franken,25,1,5,100,200,1000,0,0,6.3206282979868496,-0.08828921126814418,5.800043867798292,0.6088736414567018,NA,NA,0.002068191
ideal,25,1,6,100,200,1000,0,0,0.08457287410200692,0.10596256346889057,0.05336107836750008,-0.07475076773438372,NA,NA,NA
particle,25,1,6,100,200,1000,0,0,10.67950396295937,0.9508683263494465,9.927597636769196,-0.19896200015927143,NA,NA,0.015880508
franken,25,1,6,100,200,1000,0,0,10.150015079605131,0.11732556427499075,9.601537657477838,0.43115185785230287,NA,NA,0.009872453
ideal,25,1,7,100,200,1000,0,0,0.07912508698796239,0.005266970601540855,0.046510042994545905,0.027348073391875623,NA,NA,NA
particle,25,1,7,100,200,1000,0,0,24.198659072249892,0.6681246733109403,23.52160537187831,0.008929027060645234,NA,NA,0.021434602
franken,25,1,7,100,200,1000,0,0,24.81325883447479,-0.04705248727102024,24.277930483558297,0.5823808381875155,NA,NA,0.003738793
ideal,25,1,8,100,200,1000,0,0,0.11990328089730623,0.054549757213043726,0.0878877159206436,-0.02253419223638108,NA,NA,NA
particle,25,1,8,100,200,1000,0,0,38.96663037993679,0.4610312950392018,38.11277391189837,0.3928251729992174,NA,NA,0.017455138
franken,25,1,8,100,200,1000,0,0,34.633148858907695,0.137775771072894,34.049286471189525,0.4460866166452804,NA,NA,0.004665133
ideal,25,1,9,100,200,1000,0,0,0.06917090758490493,0.08767192674733354,0.04000580200011343,-0.058506821162542036,NA,NA,NA
particle,25,1,9,100,200,1000,0,0,40.69781417507761,0.5988532717741368,39.88379852683504,0.21516237646843522,NA,NA,0.017281219
franken,25,1,9,100,200,1000,0,0,39.9530148035238,0.4424806109599506,39.252566825410454,0.2579673671533933,NA,NA,0.011570026
ideal,25,1,10,100,200,1000,0,0,0.081562846795389,0.02955852430597755,0.05132249909922425,0.0006818233901872001,NA,NA,NA
particle,25,1,10,100,200,1000,0,0,81.6328949684023,1.009996407369156,80.839672796564,-0.21677423553087108,NA,NA,0.026454303
franken,25,1,10,100,200,1000,0,0,97.37666226697597,0.47943258727276045,96.67008936302574,0.22714031667746365,NA,NA,0.001442554
finkel,25,1,2,100,200,1000,1,299,0.6259499748811429,0.7428628253594454,0.14619960796922868,-0.26311245844753106,3,log7.5_20,0.755964973
finkel,25,1,3,100,200,1000,1,333,1.2047558554193394,1.6214026005919127,0.21412179927730327,-0.6307685444498763,3,log7.5_20,0.591478341
finkel,25,1,4,100,200,1000,1,371,1.6389421957081425,1.8099706425892998,0.5244318063984129,-0.6954602532795705,3,log7.5_20,0.208375447
finkel,25,1,5,100,200,1000,1,398,2.5120866817921295,1.8215777208120394,1.3697437281513578,-0.6792347671712672,3,log7.5_20,0.187839469
finkel,25,1,6,100,200,1000,1,442,4.788697629801887,2.326172440741229,3.33977013470683,-0.8772449456461722,3,log7.5_20,0.206234519
finkel,25,1,7,100,200,1000,1,585,9.415733803831666,3.1761014686138505,7.347652807524855,-1.1080204723070404,3,log7.5_20,0.199065049
finkel,25,1,8,100,200,1000,1,672,10.829168845415616,6.509332365025624,5.5319555638305085,-1.212119083440516,3,log7.5_20,0.194274432
finkel,25,1,9,100,200,1000,1,725,48.16535278617562,42.98251464250563,6.591540992476044,-1.4087028488060596,3,log7.5_20,0.196104574
finkel,25,1,10,100,200,1000,1,741,3667894225538434e11,3667894225538434e11,5.7172445860370384,-5.937538292196902,3,log7.5_20,0.219645521
finkel,25,1,2,100,200,1000,1,305,0.48412028986131955,0.7031631716919793,0.13407706184538662,-0.35311994367604616,5,log7.5_20,0.208859403
finkel,25,1,3,100,200,1000,1,310,1.1510483249142158,1.4710465283785181,0.2515642910674593,-0.5715624945317614,5,log7.5_20,0.239940875
finkel,25,1,4,100,200,1000,1,382,1.8062877808295164,1.7898990001743624,0.6981852390915996,-0.681796458436446,5,log7.5_20,0.398914913
finkel,25,1,5,100,200,1000,1,422,2.736789185053123,2.23033531472383,1.310842864304966,-0.8043889939756725,5,log7.5_20,0.185817252
finkel,25,1,6,100,200,1000,1,441,3.9585076202546237,2.754978167286657,2.1691711590162996,-0.9656417060483331,5,log7.5_20,0.180515557
finkel,25,1,7,100,200,1000,1,595,9.743482682726848,3.2088780323110875,7.59332398581524,-1.0587193353994782,5,log7.5_20,0.194511919
finkel,25,1,8,100,200,1000,1,658,11.075735812408377,3.64209953632384,8.479394567145363,-1.0457582910608259,5,log7.5_20,0.187723293
finkel,25,1,9,100,200,1000,1,692,69.51247614772115,64.23116862814882,6.903466316455122,-1.622158796882816,5,log7.5_20,0.187429083
finkel,25,1,10,100,200,1000,1,813,9329449242498355e10,9329449242498355e10,5.944470893381602,-5.912848193770255,5,log7.5_20,0.191042971
finkel,25,1,2,100,200,1000,1,310,0.6165470266862951,0.7862514873337973,0.16077020914393073,-0.3304746697914327,8,log7.5_20,0.235151646
finkel,25,1,3,100,200,1000,1,316,1.0664664959110732,1.3959630712768583,0.2672703746353702,-0.5967669500011551,8,log7.5_20,0.328754712
finkel,25,1,4,100,200,1000,1,376,1.9378581662048344,1.666957377178577,0.9090754819278791,-0.6381746929016212,8,log7.5_20,0.190196308
finkel,25,1,5,100,200,1000,1,347,2.7171574735822612,2.436341780314036,1.1541591958138462,-0.8733435025456214,8,log7.5_20,0.193974933
finkel,25,1,6,100,200,1000,1,483,5.146501872177785,2.356353898709349,3.6686276712675725,-0.8784796977991367,8,log7.5_20,0.188098771
finkel,25,1,7,100,200,1000,1,569,9.611122409428145,3.657114027314382,7.137748645151641,-1.18374026303788,8,log7.5_20,0.173329451
finkel,25,1,8,100,200,1000,1,607,10.136262551307288,6.153114221351979,5.163979571876648,-1.1808312419213394,8,log7.5_20,0.213232749
finkel,25,1,9,100,200,1000,1,695,29.128035157364273,22.30436910097348,8.305620714900382,-1.4819546585095917,8,log7.5_20,0.210557849
finkel,25,1,10,100,200,1000,1,848,3727521548178066e12,3727521548178066e12,5.0226731244437275,-9.579273051836662,8,log7.5_20,0.17425563
finkel,25,1,2,100,200,1000,1,282,0.5854239392174374,0.9083158753596053,0.1269652969057398,-0.4498572330479078,13,log7.5_20,0.224788128
finkel,25,1,3,100,200,1000,1,344,1.0128265279899278,1.2885998528774631,0.26706148809445573,-0.5428348129819909,13,log7.5_20,0.37486208
finkel,25,1,4,100,200,1000,1,379,1.742926307886948,1.9297832533172157,0.5509283404700189,-0.7377852859002869,13,log7.5_20,0.229683413
finkel,25,1,5,100,200,1000,1,460,2.937605396895809,2.5487521833629154,1.2813142577574246,-0.892461044224531,13,log7.5_20,0.20422843
finkel,25,1,6,100,200,1000,1,450,3.9976767566106752,2.4969162909255758,2.4198657692144168,-0.9191053035293191,13,log7.5_20,0.202186695
finkel,25,1,7,100,200,1000,1,520,9.087443872170763,4.034282024935462,6.161987735027713,-1.108825887792412,13,log7.5_20,0.196551808
finkel,25,1,8,100,200,1000,1,641,12.627883950535768,8.289053909902943,5.697810126691592,-1.3589800860587666,13,log7.5_20,0.221928199
