model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,100,1,1,,,,,0,,,,,0,none,,,,none,,,0.4279664692373851,0
observed,100,1,1,,,,,0,,,,,0,none,,,,none,,,-1.404338709996058,0
ideal,100,1,0,80,1280,160,0,0,,,,,0,none,,,1.7125587598629277,none,,,0,3
particle,100,1,1,80,1280,160,0,0,0.027950151982026397,0.011902191844044762,0.010175296492424395,0.005872663645557234,0,none,,,1.7257129423624291,none,,,0.18051430593127754,2.9255449909479965
franken,100,1,1,80,1280,160,0,0,0.0030730307899167644,0.0175074097087922,0.0010375719627909086,-0.015471950881666344,0,none,,,1.6955973164258886,none,,4,0.029807864285074044,2.986915195031406
truth,100,1,2,,,,,0,,,,,0,none,,,,none,,,1.8436177110165735,0
observed,100,1,2,,,,,0,,,,,0,none,,,,none,,,4.667922987861305,0
ideal,100,1,2,80,1280,160,0,0,0.003353498209264161,-0.00928163512394306,0.0007419954034938643,0.011893137929713358,0,none,,,1.5952961384643525,none,,,2.691001124313335,2.989634141544398
particle,100,1,2,80,1280,160,0,0,1.48134466176165,-0.5606129219996469,1.181660490633006,0.8602970931282907,0,none,0.226778272,,2.674424214924146,none,,,0.08936274708095844,0.08587598797233631
franken,100,1,2,80,1280,160,0,0,1.4325641094991648,-0.5750233844554765,1.1524867655920608,0.8551007283625809,0,none,0.283699366,,2.663999826714488,none,,4,1.821140592384427,1.579562817551527
truth,100,1,3,,,,,0,,,,,0,none,,,,none,,,-3.5028653064983404,0
observed,100,1,3,,,,,0,,,,,0,none,,,,none,,,-0.29702585579864726,0
ideal,100,1,3,80,1280,160,1,0,0.0046001784421423235,0.0018563484373568318,0.0012949188175381933,0.0014489111872472984,0,none,,,1.5607787592843163,none,,,-0.20360445904571434,3.1170862144345683
particle,100,1,3,80,1280,160,1,0,1.991186569921084,-0.37698661929188115,1.7021586714549655,0.6660145177579996,0,none,0.00826213,,2.786059838980692,none,,,1.054011308754632,0.41958022964824143
franken,100,1,3,80,1280,160,1,0,1.5054703142408694,-0.4845958596872802,1.2614597652784982,0.7286064086496512,0,none,0.105440221,,2.4606968067951,none,,4,-0.2209322944858261,1.6820115520453829
truth,100,1,4,,,,,0,,,,,0,none,,,,none,,,-4.746221208862473,0
observed,100,1,4,,,,,0,,,,,0,none,,,,none,,,-2.979609479154659,0
ideal,100,1,4,80,1280,160,1,0,0.004302453610122845,0.003627111741008971,0.0012111021018911365,-0.0005357602327772621,0,none,,,1.948778328353086,none,,,-1.2702147521382587,3.1546838100350705
particle,100,1,4,80,1280,160,1,0,3.0139044566539654,-0.3930067633526328,2.7592770381218577,0.6476341818847413,0,none,0.006820755,,3.209029724181998,none,,,-0.641912933976377,1.2421479472380348
franken,100,1,4,80,1280,160,1,0,1.355298478842811,-0.45962380568198047,1.105087656358672,0.7098346281661199,0,none,0.12527714,,2.7406619420408984,none,,4,-0.952295487887683,1.7832544451451817
truth,100,1,5,,,,,0,,,,,0,none,,,,none,,,-6.889001564562319,0
observed,100,1,5,,,,,0,,,,,0,none,,,,none,,,-3.033306746328538,0
ideal,100,1,5,80,1280,160,1,0,0.004510289649408958,-0.0010796471251716695,0.0015977492788633934,0.003992187495717233,0,none,,,1.8160533210465815,none,,,-2.515925987066649,3.164428730029181
particle,100,1,5,80,1280,160,1,0,2.9712770220627376,-0.35037201238219257,2.750051132454975,0.5715979019899549,0,none,0.006586996,,3.294491405740435,none,,,-1.0480049416797133,0.04242418843489202
franken,100,1,5,80,1280,160,1,0,1.1964148637868373,-0.47793005796849897,0.9409829161171649,0.733362005638171,0,none,0.083634506,,2.57874754491366,none,,4,-1.9947194102020132,1.834661009804158
truth,100,1,6,,,,,0,,,,,0,none,,,,none,,,-4.91790071420363,0
observed,100,1,6,,,,,0,,,,,0,none,,,,none,,,-4.419141098605591,0
ideal,100,1,6,80,1280,160,1,0,0.004440603796296138,-0.0008739445454147473,0.001395363348602172,0.003919184993108713,0,none,,,1.5352943540964363,none,,,-4.420610525525413,3.1669114631842965
particle,100,1,6,80,1280,160,1,0,2.9718379273975133,-0.3322351794835611,2.754745507632729,0.549327599248346,0,none,0.003107984,,2.6979682656958532,none,,,-2.0722866743810884,0.0019649102359586518
franken,100,1,6,80,1280,160,1,0,1.6580370191929836,-0.468866371858702,1.4087324581130183,0.7181709329386671,0,none,0.08617771,,2.2756826385855295,none,,4,-3.344835585918904,1.7716295673813203
truth,100,1,7,,,,,0,,,,,0,none,,,,none,,,1.008490773941396,0
observed,100,1,7,,,,,0,,,,,0,none,,,,none,,,-0.35003868335742516,0
ideal,100,1,7,80,1280,160,1,0,0.0048586116831488176,-0.004584745694283725,0.001522966783851366,0.007920390593581175,0,none,,,1.3752239288114092,none,,,-2.006058054049118,3.1675437857701993
particle,100,1,7,80,1280,160,1,0,2.260475989868803,-0.27885449742986523,2.0717137314330976,0.46761675586557094,0,none,0.013456253,,2.7083960120642803,none,,,-1.490381324543911,17406760822542689e-22
franken,100,1,7,80,1280,160,1,0,1.3913695058442312,-0.4592004374901639,1.1422287422049457,0.7083412011294494,0,none,0.081057879,,2.4413242675101,none,,4,-1.4484781840920773,1.628163700863614
truth,100,1,8,,,,,0,,,,,0,none,,,,none,,,0.6866102967745977,0
observed,100,1,8,,,,,0,,,,,0,none,,,,none,,,1.9835950621471006,0
ideal,100,1,8,80,1280,160,1,0,0.00422296365149137,-0.0014761252589228224,0.001286426192086078,0.0044126627183281135,0,none,,,1.5339985723103653,none,,,-1.2537819760103563,3.1677051414755795
particle,100,1,8,80,1280,160,1,0,2.1288388825908524,-0.26040849605662436,1.9242484102566946,0.46499896839078214,0,none,0.007040911,,2.539762760272867,none,,,-0.7401482931801676,0.007792964232669131
franken,100,1,8,80,1280,160,1,0,1.516873246177451,-0.46525581850830483,1.272527881070091,0.7096011836156652,0,none,0.104529754,,2.3143982358752915,none,,4,-0.9402401802533755,1.7997820962645281
truth,100,1,9,,,,,0,,,,,0,none,,,,none,,,2.6173255872757224,0
observed,100,1,9,,,,,0,,,,,0,none,,,,none,,,3.0960474544134318,0
ideal,100,1,9,80,1280,160,1,0,0.0046263311557982805,0.011953802341608831,0.001189584245842279,-0.008517055431652829,0,none,,,1.8792828481141446,none,,,1.368152832975696,3.1677463908835977
particle,100,1,9,80,1280,160,1,0,3.004557761474643,-0.2693424667693624,2.8129713229672206,0.46092890527678493,0,none,0.026901277,,3.8752813827763957,none,,,-1.0111420452660833,0.4886653563367285
franken,100,1,9,80,1280,160,1,0,1.740800907159594,-0.4565932451602968,1.4994023998187878,0.6979917525011029,0,none,0.070535121,,3.1187436047579764,none,,4,0.978009558035619,1.6757338114184872
truth,100,1,10,,,,,0,,,,,0,none,,,,none,,,3.2087345550484785,0
observed,100,1,10,,,,,0,,,,,0,none,,,,none,,,2.286761186373764,0
ideal,100,1,10,80,1280,160,1,0,0.003617108400766706,-0.007435082435760736,0.0010177053582359412,0.0100344854782915,0,none,,,1.826786088988108,none,,,1.9316286185082479,3.1677569516185864
particle,100,1,10,80,1280,160,1,0,3.8567254052275692,-0.405138328004226,3.5796882491384054,0.6821754840933899,0,none,0.007404343,,4.140704010275447,none,,,-1.7843555898004966,0.9656038853966284
franken,100,1,10,80,1280,160,1,0,1.851914974610383,-0.46700844767047484,1.6023303012252366,0.7165931210556208,0,none,0.089144953,,3.1012365393241934,none,,4,1.347269752731247,1.735383524178987
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,100,1,1,,,,,0,,,,,0,none,,,,none,,,0.6471128234775739,0
observed,100,1,1,,,,,0,,,,,0,none,,,,none,,,-0.7739575646774295,0
ideal,100,1,0,80,1280,160,0,0,,,,,0,none,,,1.959371198811588,none,,,0,3
particle,100,1,1,80,1280,160,0,0,0.03005068337887869,0.022629443003428173,0.008887151597589626,-0.001465911222139112,0,none,,,1.947807188871113,none,,,0.22191158006757786,3.064078109475897
franken,100,1,1,80,1280,160,0,0,0.0027766832299106286,0.007753322174193222,0.0008594994681878365,-0.005836138412470429,0,none,,,1.9682010937388235,none,,4,0.006721544820284371,2.945103029350201
truth,100,1,2,,,,,0,,,,,0,none,,,,none,,,2.110195351132872,0
observed,100,1,2,,,,,0,,,,,0,none,,,,none,,,0.2912150268701599,0
ideal,100,1,2,80,1280,160,0,0,0.004440080399521256,0.007495310023194008,0.0010217919286453889,-0.004077021552318139,0,none,,,1.587491975108832,none,,,-0.04878487728904796,2.989634141544398
particle,100,1,2,80,1280,160,0,0,1.4537637768638731,-0.5894564289964165,1.1572288717745314,0.8859913340857583,0,none,0.09555434,,2.519496141268538,none,,,-0.8608207332058778,0.21064666860860315
franken,100,1,2,80,1280,160,0,0,1.5530180355915126,-0.5861016607456155,1.2695089632517955,0.869610733085333,0,none,0.262919146,,2.5092975389938506,none,,4,0.11657941510626449,1.8306371818263856
truth,100,1,3,,,,,0,,,,,0,none,,,,none,,,-1.9199859888053745,0
observed,100,1,3,,,,,0,,,,,0,none,,,,none,,,-0.8017664529098736,0
ideal,100,1,3,80,1280,160,1,0,0.004118628400885917,0.002630175969802653,0.001424065922006395,6438650907687007e-20,0,none,,,1.4872012274932598,none,,,-0.3476757393527024,3.1170862144345683
particle,100,1,3,80,1280,160,1,0,2.500762145409066,-0.40207914503805686,2.252820207791153,0.6500210826559703,0,none,0.028452098,,2.8216829312098684,none,,,0.09536637266038685,0.01106197694796463
franken,100,1,3,80,1280,160,1,0,1.3764623670387526,-0.4795555172332563,1.1252788596113086,0.7307390246607003,0,none,0.068120945,,2.4914993720783736,none,,4,-0.21525275563289287,1.994788611531622
truth,100,1,4,,,,,0,,,,,0,none,,,,none,,,-1.1829038807704184,0
observed,100,1,4,,,,,0,,,,,0,none,,,,none,,,-2.4264396600961966,0
ideal,100,1,4,80,1280,160,1,0,0.004211100084780962,0.006900082051256591,0.0014208383877711297,-0.004109820354246757,0,none,,,1.4622162751743963,none,,,-1.849507033770277,3.1546838100350705
particle,100,1,4,80,1280,160,1,0,2.420219569969722,-0.32255708679794914,2.207749887553126,0.5350267692145451,0,none,0.006885521,,2.6137162557621685,none,,,-1.7355938117211542,3.7721600532463992
franken,100,1,4,80,1280,160,1,0,1.5033141806876402,-0.4714303487134033,1.2541139743907195,0.720630555010324,0,none,0.076469329,,2.3288817603388843,none,,4,-1.2562046802376268,1.6826254199893118
truth,100,1,5,,,,,0,,,,,0,none,,,,none,,,0.5640432213182633,0
observed,100,1,5,,,,,0,,,,,0,none,,,,none,,,4.2870968196433346,0
ideal,100,1,5,80,1280,160,1,0,0.003729866653794963,0.002439767731450594,0.0009272275373544347,0.00036287138498993524,0,none,,,1.5326134495529358,none,,,1.6297660901027238,3.164428730029181
particle,100,1,5,80,1280,160,1,0,2.314793569320055,-0.40291533965744436,2.0511374440673493,0.6665714649101502,0,none,0.003744656,,2.5120760940648226,none,,,2.6012988396461623,0.0015794730177927097
franken,100,1,5,80,1280,160,1,0,1.288714101907447,-0.472211103231633,1.0367837579637047,0.7241414471753753,0,none,0.074563646,,2.2239671754765507,none,,4,1.3006508186474794,1.6927632883009354
truth,100,1,6,,,,,0,,,,,0,none,,,,none,,,2.634342853305319,0
observed,100,1,6,,,,,0,,,,,0,none,,,,none,,,2.4487861035650256,0
ideal,100,1,6,80,1280,160,1,0,0.004853315237980213,0.013855866010546935,0.001656070019681614,-0.010658620792248337,0,none,,,1.8833680099913617,none,,,0.48048574943130157,3.1669114631842965
particle,100,1,6,80,1280,160,1,0,2.5011239864807107,-0.2881616384449377,2.311325441409915,0.4779601835157335,0,none,0.004999963,,3.0009416111390825,none,,,0.6685682744331298,0.03064486891666325
franken,100,1,6,80,1280,160,1,0,1.7906356671687877,-0.467556921311294,1.547156745422428,0.7110358430576538,0,none,0.075293081,,2.79375422341026,none,,4,0.16206942249727121,1.779628546130763
truth,100,1,7,,,,,0,,,,,0,none,,,,none,,,-0.23945281429340126,0
observed,100,1,7,,,,,0,,,,,0,none,,,,none,,,2.517431135717307,0
ideal,100,1,7,80,1280,160,1,0,0.004158287306547536,0.003255149226560174,0.0012032061948546967,-0.0003000681148673347,0,none,,,1.6789174699953922,none,,,1.2124899890030294,3.1675437857701993
particle,100,1,7,80,1280,160,1,0,2.1048931044498174,-0.2631523954524892,1.910894534533371,0.4571509653689359,0,none,0.009237019,,3.0406151302859366,none,,,0.880654162984735,0.0006507058477657556
franken,100,1,7,80,1280,160,1,0,1.1939333323006303,-0.46095018006506333,0.9509974214577834,0.7038860909079103,0,none,0.081614158,,2.720990115672063,none,,4,0.5893078957055652,1.7269324855314387
truth,100,1,8,,,,,0,,,,,0,none,,,,none,,,0.8848200850778524,0
observed,100,1,8,,,,,0,,,,,0,none,,,,none,,,1.404210748070591,0
ideal,100,1,8,80,1280,160,1,0,0.003921502279044095,0.015746790028029572,0.0012419926618616839,-0.013067280410847162,0,none,,,1.4572026513727538,none,,,1.2669002051921874,3.1677051414755795
particle,100,1,8,80,1280,160,1,0,2.1535971913635765,-0.24768637665772175,1.9629494592901209,0.438334108731177,0,none,0.005401871,,2.664077171817243,none,,,-2.5297416588459765,16083766191948427e-23
franken,100,1,8,80,1280,160,1,0,1.2406203136390452,-0.4666787216580932,0.9943361203920605,0.712962914905078,0,none,0.072917958,,2.277406050592103,none,,4,0.8109670795690718,1.6353086417329599
truth,100,1,9,,,,,0,,,,,0,none,,,,none,,,-1.4234173376426313,0
observed,100,1,9,,,,,0,,,,,0,none,,,,none,,,-2.2988483247641627,0
ideal,100,1,9,80,1280,160,1,0,0.0040561295851174696,0.006285277123806968,0.0009335715876654215,-0.0031627191263549174,0,none,,,1.7915605601716726,none,,,-0.21089007243834107,3.1677463908835977
particle,100,1,9,80,1280,160,1,0,1.889385068123136,-0.2694457568797395,1.6934167211906317,0.46541410381224385,0,none,0.005769749,,2.998038412547049,none,,,-2.429700989394619,0.0005070482030946698
franken,100,1,9,80,1280,160,1,0,1.3657670903570371,-0.4642061183510155,1.1212487301243892,0.7087244785836638,0,none,0.090907492,,2.8592685735370305,none,,4,-0.3675045067153476,1.7271248457394917
truth,100,1,10,,,,,0,,,,,0,none,,,,none,,,-3.290041382308906,0
observed,100,1,10,,,,,0,,,,,0,none,,,,none,,,-2.4229274762749538,0
ideal,100,1,10,80,1280,160,1,0,0.004114611639247133,-0.007562421191711806,0.0011452829381050288,0.010531749892853909,0,none,,,1.4719465379526822,none,,,-1.7205000968911248,3.1677569516185864
particle,100,1,10,80,1280,160,1,0,2.160777889272789,-0.25712140189955796,1.9618510755698766,0.4560482156024706,0,none,0.005370093,,2.8235606393670722,none,,,-1.6603981929749196,0.21628524212168418
franken,100,1,10,80,1280,160,1,0,1.5465212339458947,-0.46697080496807497,1.3024648106500971,0.7110272282638722,0,none,0.08583389,,2.5652352739381463,none,,4,-1.4778991380805038,1.773987036922767
finkel,100,1,2,80,1280,160,30,124384,0.21075282911805554,-0.12504391999693737,0.11590601231990104,0.21989073679509186,3,bkf.SampleUniform,6.101068473,,1.7914264702743108,bkf.MhSampled,true,,-0.5098955270956075,2.4069457617644705
finkel,100,1,3,80,1280,160,30,122974,0.36032019624583445,-0.1368664463637311,0.2327135111764956,0.26447313143306994,3,bkf.SampleUniform,5.817468152,,1.842502577288953,bkf.MhSampled,true,,-0.8175864793801472,3.0056125127374163
finkel,100,1,4,80,1280,160,30,119819,0.3091915242406278,-0.0838238109933771,0.17959690032503653,0.21341843490896834,3,bkf.SampleUniform,5.521592364,,1.7916814163326358,bkf.MhSampled,true,,-1.7883002549194653,3.302981814752704
finkel,100,1,5,80,1280,160,30,126595,0.3446574939702518,-0.022491040820746128,0.21882147291535942,0.1483270618756385,3,bkf.SampleUniform,6.277607225,,1.8303065427498186,bkf.MhSampled,true,,0.46190939298079126,3.461273948405473
finkel,100,1,6,80,1280,160,30,122562,0.43507077800323185,0.004393560937880432,0.26370635644465973,0.16697086062069166,3,bkf.SampleUniform,6.364316232,,2.1386948718963286,bkf.MhSampled,true,,0.4459037177424873,3.8626205755138514
finkel,100,1,7,80,1280,160,30,124699,0.3941843971376277,-0.10905618308451058,0.25473631427335347,0.24850426594878483,3,bkf.SampleUniform,6.148014049,,2.139700289369903,bkf.MhSampled,true,,1.1508348985960646,2.9331795572938946
finkel,100,1,8,80,1280,160,30,126661,0.397641316551587,-0.1443046138663703,0.2715350716541199,0.2704108587638375,3,bkf.SampleUniform,5.584706089,,1.8622508737010972,bkf.MhSampled,true,,1.1894275045424165,4.705527409792175
finkel,100,1,9,80,1280,160,30,122583,0.4490002397282583,-0.10977876541048316,0.2832573274298963,0.2755216777088453,3,bkf.SampleUniform,5.640335735,,2.230361531028655,bkf.MhSampled,true,,-0.17520914154539047,5.378476663321721
finkel,100,1,10,80,1280,160,30,119275,0.42335982206480544,-0.08946166716620926,0.25687810116341875,0.2559433880675959,3,bkf.SampleUniform,5.829908636,,1.9196567093798564,bkf.MhSampled,true,,-1.6640742889499431,4.360890407967844
finkel,100,1,2,80,1280,160,30,131979,0.23571970450954705,-0.05227463729350598,0.13648980912138553,0.15150453268166741,9,bkf.SampleUniform,6.679708632,,1.6844630350853247,bkf.MhSampled,true,,-0.5207054196607723,3.6740579099614563
