ideal,25,1,3,1500,50,50,5,76583,0.12301078045495531,0.10479318376632135,0.08495265735222421,-0.06673506066359026
finkel,25,1,3,1500,50,50,5,76583,1.753549097279297,0.5057225952436077,1.2870524438967947,-0.03922594186110549
particle,25,1,3,1500,50,50,5,76583,11.508541450794255,0.06908053841002432,11.044318865090503,0.39514204729372837
franken,25,1,3,1500,50,50,5,76583,4.951929130515288,0.10116778099041347,4.299267085372654,0.5514942641522201
ideal,25,2,3,1500,50,50,5,74375,0.07940217171249818,0.14443921046015962,0.03375123372162511,-0.09878827246928654
finkel,25,2,3,1500,50,50,5,74375,1.455750409066234,0.701042832340192,0.9507443973197955,-0.19603682059375352
particle,25,2,3,1500,50,50,5,74375,20.781499046010918,0.29189276453870167,20.237696274955166,0.25191000651705175
franken,25,2,3,1500,50,50,5,74375,7.703892028449568,-0.0790548602890459,7.183371825647783,0.5995750630908316
ideal,25,1,3,1500,50,50,400,99017,0.059933018963780275,-0.03408990739232354,0.028872248418043686,0.06515067793806012
finkel,25,1,3,1500,50,50,400,99017,1.8516751532752287,0.10854426715658833,1.3984780209056373,0.3446528652130027
particle,25,1,3,1500,50,50,400,99017,9.613518544297303,0.1924779506430313,9.168506719082979,0.25253387457129395
franken,25,1,3,1500,50,50,400,99017,4.20777321095459,-0.06740544423750314,3.686030364452848,0.5891482907392454
ideal,25,2,3,1500,50,50,400,93120,0.07426736441375377,0.10114950155465302,0.03395673446986063,-0.0608388716107599
finkel,25,2,3,1500,50,50,400,93120,2.037889046080395,0.5144223089645186,1.4368324353815025,0.08663430173437368
particle,25,2,3,1500,50,50,400,93120,11.66443016025208,0.35174553588040003,11.208242596134548,0.10444202823713133
franken,25,2,3,1500,50,50,400,93120,5.765034430024478,0.04439226402869534,5.330785812559155,0.3898563534366285
