model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,30,1,1,,,,,0,,,,,0,none,,,,none,,,0.7394104618059827,0,,,,
observed,30,1,1,,,,,0,,,,,0,none,,,,none,,,2.187747019418948,0,,,,
ideal,30,1,1,40,320,1600,0,0,,,,,0,none,,,10.649931652727918,none,,,0,15.000000000000004,,,,
particle,30,1,1,40,320,1600,0,0,0.04469143831562281,0.027579121159821054,0.040790181844285574,-0.023677864688483815,0,none,,,10.60227304675187,none,,,-0.01045133799798144,14.307634754785054,,,,
franken,30,1,1,40,320,1600,0,0,0.2253795132168397,-0.022748054298371144,0.21077299761539298,0.03735456989981785,0,none,,,10.8368171605115,none,,3,-0.3737088669220869,15.813025010328158,0.3105718778485818,-0.018258787134086876,0.29128342388205625,0.03754724110061243
truth,30,1,2,,,,,0,,,,,0,none,,,,none,,,-0.6272471496886622,0,,,,
observed,30,1,2,,,,,0,0.4105408025074708,0,0.4105408025074708,0,0,none,,,,none,,,-0.3655862359032891,3,,,,
ideal,30,1,2,40,320,1600,0,0,0.004319023336137885,0.0023877100356518135,0.00039654535439414775,0.001534767946091924,0,none,,,0.9852109260949095,none,,,-0.3581218635120985,2.2404347605316914,,,,
particle,30,1,2,40,320,1600,0,0,789.8440947028246,797.5970903485621,0.44614985768331106,-8.199145503420782,0,none,0.12419559,,1.2976951675170068,none,,,-2.3971656702544566,0.15446520732730618,,,,
franken,30,1,2,40,320,1600,0,0,0.5580613569871787,-0.34775995875095916,0.2923572974843896,0.6134640182537483,0,none,0.15618861,,1.315197342734332,none,,3,-0.5511105257481218,2.614814459859331,,,,
truth,30,1,3,,,,,0,,,,,0,none,,,,none,,,-1.655714697139615,0,,,,
observed,30,1,3,,,,,0,0.39950303172069773,3172065784643304e-32,0.39950303172069773,0,0,none,,,,none,,,-3.706333298644841,3,,,,
ideal,30,1,3,40,320,1600,1,0,0.003155353065946745,0.018905828712870564,0.0002463759276420133,-0.01599685157456583,0,none,,,0.6423131959960751,none,,,-2.3796724167532326,1.4561552805714753,,,,
particle,30,1,3,40,320,1600,1,0,5.5054334324453365,6.901852074485875,0.18572087311288765,-1.5821395151534259,0,none,0.020304597,,1.1738257238162662,none,,,-2.0983989506775447,0.2783094515915696,,,,
franken,30,1,3,40,320,1600,1,0,1.5959511681781977,0.9541668328981997,0.3862361134214384,0.2555482218585595,0,none,0.004726543,,1.0861116494071026,none,,3,-2.3181044836231433,1.4390806539384968,,,,
truth,30,1,4,,,,,0,,,,,0,none,,,,none,,,0.15868480672079238,0,,,,
observed,30,1,4,,,,,0,0.25965779728822913,-3172065784643304e-32,0.2596577972882292,0,0,none,,,,none,,,-2.490687458582367,3,,,,
ideal,30,1,4,40,320,1600,1,0,0.0036332408400291697,0.0052244171658573976,0.00015543959533435354,-0.0017466159211625824,0,none,,,0.5581636081150345,none,,,-1.9442287511138163,1.3126002234401124,,,,
particle,30,1,4,40,320,1600,1,0,1.7115628252821846,2.080383799210401,0.16376938634309,-0.5325903602713059,0,none,0.04081173,,0.7769568398231483,none,,,-0.6956199267211918,1.3919414817410047,,,,
franken,30,1,4,40,320,1600,1,0,7.477922443989089,8.09268051842442,0.30911685159832897,-0.9238749260336595,0,none,0.013661891,,1.0988465359171173,none,,3,-2.248072969075073,0.7836048424993904,,,,
truth,30,1,5,,,,,0,,,,,0,none,,,,none,,,0.20603064287485484,0,,,,
