ideal,10,1,3,100,2000,10000,1,207,0.058710110952521245,0.0633355529537755,0.01747948302140927,-0.02210492502266351ideal,10,1,3,100,2000,10000,1,663,0.040018944364213695,-0.00901009946853019,0.025348034046374285,0.023681009786369608
finkel,10,1,3,100,2000,10000,1,663,1.6024638560626838,1.3715120365859013,0.6852384862234434,-0.4542866667466609
particle,10,1,3,100,2000,10000,1,663,1.3450940286590949,-0.3243457586552876,0.8811188240440386,0.7883209632703437
franken,10,1,3,100,2000,10000,1,663,1.4810730338462346,-0.41313444370446434,1.02080115370827,0.8734063238424289
ideal,10,2,3,100,2000,10000,1,654,0.07115246785451883,0.11660531138662462,0.03514256623816387,-0.08059540977026967
finkel,10,2,3,100,2000,10000,1,654,1.730204545079954,0.8749570907889317,1.1135986153935498,-0.258351161102528
particle,10,2,3,100,2000,10000,1,654,3.8989584915901747,-0.3532474869608044,3.4420562002269137,0.8101497783240653
franken,10,2,3,100,2000,10000,1,654,4.418667933310774,-0.3518872876032912,3.9506458638224444,0.8199093570916199
ideal,10,3,3,100,2000,10000,1,662,0.02857854846488692,0.022250499547058638,0.011309718563488233,-0.00498166964565995
finkel,10,3,3,100,2000,10000,1,662,1.9481640381144196,0.8556891408374444,1.309107406214346,-0.21663250893737077
particle,10,3,3,100,2000,10000,1,662,5.690804831324961,-0.3851656336109022,5.236943412918114,0.8390270520177485
franken,10,3,3,100,2000,10000,1,662,5.320669886467191,-0.35747125866368884,4.875393839851068,0.8027473052798116
ideal,25,1,3,100,2000,10000,1,1707,0.053876796068080976,0.05221309565416557,0.019786953238496118,-0.018123252824580712
finkel,25,1,3,100,2000,10000,1,1707,1.5607792186939162,0.8629376684500305,0.9413942700378589,-0.24355271979397336
particle,25,1,3,100,2000,10000,1,1707,2.998854044846256,-0.012391251384826718,2.5921062964022896,0.4191389998287937
franken,25,1,3,100,2000,10000,1,1707,5.240918937159606,-0.3539630308380296,4.786826686689105,0.8080552813085301
ideal,25,2,3,100,2000,10000,1,1695,0.04996479112589193,-0.03145625987655401,0.024714954916877308,0.056706096085568626
finkel,25,2,3,100,2000,10000,1,1695,1.3958677918036793,0.5096930091297505,0.9422449192388976,-0.05607013656496867
particle,25,2,3,100,2000,10000,1,1695,2.1223339166814035,-0.2064678788187742,1.7171910460597157,0.6116107494404618
franken,25,2,3,100,2000,10000,1,1695,2.999147880489541,-0.38952792132114894,2.5534596153073568,0.8352161865033338
ideal,25,3,3,100,2000,10000,1,1610,0.053016096117847716,0.1132873676087777,0.02342548745338518,-0.08369675894431516
finkel,25,3,3,100,2000,10000,1,1610,2.1559483348370136,1.2426062044847734,1.4398992961664505,-0.5265571658142105
particle,25,3,3,100,2000,10000,1,1610,7.088138171492195,-0.2987007307260814,6.636349755949438,0.7504891462688384
