model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,60,1,1,,,,,0,,,,,0,none,,,,none,,,-1.560574058044136,0
observed,60,1,1,,,,,0,,,,,0,none,,,,none,,,-2.109366427236622,0
ideal,60,1,1,20,80,400,0,0,,,,,0,none,,,1.6974057524479718,none,,,0,3
particle,60,1,1,20,80,400,0,0,0.010613414557660949,0.0009579799141281042,0.0029435922964912487,0.006711842347041592,0,none,,,1.696650073578094,none,,,-0.020510755372926914,2.8524088275619905
franken,60,1,1,20,80,400,0,0,0.0679050338148397,0.11167506666672924,0.01755476241656182,-0.06132479526845137,0,none,,,1.649488095991822,none,,4,-0.4691363162057647,2.6451383079179154
truth,60,1,2,,,,,0,,,,,0,none,,,,none,,,-1.2945988456073396,0
observed,60,1,2,,,,,0,0.5637086937974594,0,0.5637086937974594,0,0,none,,,,none,,,1.1587305740761071,27
ideal,60,1,2,20,80,400,0,0,0.004517712699085273,0.01410762423669977,0.0017253288992678023,-0.0113152404368823,0,none,,,1.7383340618784178,none,,,1.4106313376978628,2.989318466860442
particle,60,1,2,20,80,400,0,0,1.1456995028905956,-0.5873672412514956,0.8657664350865127,0.8673003090555784,0,none,0.107296198,,2.623714428618504,none,,,0.5235536307766063,0.6134945774584967
franken,60,1,2,20,80,400,0,0,1.195230438097972,-0.5304675038161477,0.9244854455611381,0.8012124963529819,0,none,0.220527899,,2.56972517852442,none,,4,0.3295710797121173,1.6318688517429316
truth,60,1,3,,,,,0,,,,,0,none,,,,none,,,-2.673248663724709,0
