model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,1,100,1000,5000,0,0,0.04327381665949695,0.05708280808436367,0.013943185562206528,-0.027752176987073243,0,none,,,2.7655456783827415,none
particle,25,1,1,100,1000,5000,0,0,0.00107635410732398,-0.005522224509540069,0.0003057284936077892,0.00629285012325626,0,none,,,2.8617236907722945,none
franken,25,1,1,100,1000,5000,0,0,0.0053832790627498925,-0.037496860912318214,0.0014292976165413713,0.04145084235852673,0,none,,,2.9124353060773553,none
ideal,25,1,2,100,1000,5000,0,0,0.04005133038031775,0.03721723103975785,0.015893654512971127,-0.013059555172411244,0,none,,,1.523701077599086,none
particle,25,1,2,100,1000,5000,0,0,4.299042844935857,-0.7133605168035493,3.8099984650934497,1.2024048966459562,0,none,0.140767748,,4.071282305584867,none
franken,25,1,2,100,1000,5000,0,0,4.650398389877936,-0.7216747325996692,4.143210564566272,1.2288625579113337,0,none,0.210855107,,4.135261689202534,none
ideal,25,1,3,100,1000,5000,0,0,0.06805429177056033,0.11919641586020474,0.029908840159654383,-0.08105096424929881,0,none,,,2.7104485750317355,none
particle,25,1,3,100,1000,5000,0,0,12.018918198265503,-0.45433231415282194,11.460660897680889,1.0125896147374343,0,none,0.060256508,,5.812023705884686,none
franken,25,1,3,100,1000,5000,0,0,7.195141397612815,-0.3818109436187461,6.747142580900772,0.829809760330789,0,none,0.00883702,,4.898701894226447,none
ideal,25,1,4,100,1000,5000,0,0,0.09769022085310114,0.03835231240443193,0.06212426287873585,-0.002786354430066633,0,none,,,3.490228108211856,none
particle,25,1,4,100,1000,5000,0,0,10.899807133834996,-0.1374228829666055,10.369424671935647,0.6678053448659546,0,none,0.049722822,,5.542473541120541,none
franken,25,1,4,100,1000,5000,0,0,6.614103833240924,-0.19187784063865468,6.118393668612399,0.6875880052671781,0,none,0.008545272,,4.454096460416055,none
ideal,25,1,5,100,1000,5000,0,0,0.07922329137059413,0.09721123030814954,0.041318206011464645,-0.059306144949020055,0,none,,,6.966207952859597,none
particle,25,1,5,100,1000,5000,0,0,36.47017055805874,-0.1381095674406218,35.86122909869729,0.7470510268020779,0,none,0.056900597,,7.854913129499307,none
franken,25,1,5,100,1000,5000,0,0,10.640560929129263,-0.03340762644002032,10.097078847771215,0.5768897077980693,0,none,0.008346093,,4.710589018753452,none
ideal,25,1,6,100,1000,5000,0,0,0.07624624671212316,0.1231780011081734,0.03900101206793279,-0.08593276646398305,0,none,,,13.995520881457749,none
particle,25,1,6,100,1000,5000,0,0,38.90018447236442,0.4471604515762805,38.28703900949961,0.1659850112885456,0,none,0.067244016,,12.130142538505913,none
franken,25,1,6,100,1000,5000,0,0,24.191285395509613,-0.09147614079209732,23.655465911122313,0.6272956251793937,0,none,0.008364037,,6.6245669381997905,none
ideal,25,1,7,100,1000,5000,0,0,0.16649029119646275,-0.0031621457020175603,0.14167813957095815,0.027974297327522123,0,none,,,26.74117816700933,none
particle,25,1,7,100,1000,5000,0,0,43.49797240772032,1.0072141733639621,42.706634076607244,-0.21587584225089002,0,none,0.068608208,,18.42134960147152,none
franken,25,1,7,100,1000,5000,0,0,45.39703361692468,-0.02859997760764038,44.81303307960273,0.6126005149295926,0,none,0.008341376,,10.612106923866813,none
ideal,25,1,8,100,1000,5000,0,0,0.10714362049718863,0.13252549068713534,0.07146827680318618,-0.09685014699313288,0,none,,,62.372988134983544,none
particle,25,1,8,100,1000,5000,0,0,136.6041751875215,0.738469793348637,135.70614065146998,0.15956474270283688,0,none,0.052887403,,39.25836985199752,none
franken,25,1,8,100,1000,5000,0,0,196.09753728329042,-0.03924689231574824,195.4596859430534,0.6770982325527706,0,none,0.008965559,,21.934307932680923,none
ideal,25,1,9,100,1000,5000,0,0,0.10156044705653633,0.11447153049464279,0.05471628511737594,-0.06762736855548243,0,none,,,140.1863609133616,none
particle,25,1,9,100,1000,5000,0,0,351.47031476236384,0.15149354143984628,350.76532184591395,0.553499375010024,0,none,0.054424985,,80.08999781039016,none
franken,25,1,9,100,1000,5000,0,0,152.55723184969384,0.4916830777104242,151.8859828608242,0.17956591115920412,0,none,0.008113758,,47.711610640695596,none
ideal,25,1,10,100,1000,5000,0,0,0.08314020111645559,0.018348388759986733,0.06059722469597552,0.004194587660493347,0,none,,,327.75820263429995,none
particle,25,1,10,100,1000,5000,0,0,420.65105937424937,1.0607160469253538,419.8194532452254,-0.22910991790135332,0,none,0.047792418,,200.01443541832896,none
franken,25,1,10,100,1000,5000,0,0,310.35456006851393,0.5332710459277721,309.6842014681425,0.13708755444372167,0,none,0.009415093,,127.61017413595265,none
finkel,25,1,2,100,1000,5000,5,2678,0.4829670559966215,0.5565945983748746,0.19073008633605892,-0.2643576287143122,2,bkf.SampleUniform,0.867965248,,1.0918483976224742,bkf.MhSampled
finkel,25,1,3,100,1000,5000,5,3187,1.8297570512383718,1.5048012826591002,0.9116383620741979,-0.5866825934949261,2,bkf.SampleUniform,0.45879926,,1.2196593740638926,bkf.MhSampled
finkel,25,1,4,100,1000,5000,5,3814,2.648653575323367,1.712104715809721,1.554259384510866,-0.6177105249972195,2,bkf.SampleUniform,0.267301459,,1.2993060675428871,bkf.MhSampled
finkel,25,1,5,100,1000,5000,5,3818,4.532482263222106,2.5823263161013568,2.804035224452192,-0.853879277331443,2,bkf.SampleUniform,0.425721116,,1.3089527075272704,bkf.MhSampled
finkel,25,1,6,100,1000,5000,5,4019,7.833749339179816,2.939776415857197,5.745233126776989,-0.8512602034543694,2,bkf.SampleUniform,0.703044469,,1.723721546254351,bkf.MhSampled
finkel,25,1,7,100,1000,5000,5,4648,16.535682082625776,10.632447731118393,7.016441208330333,-1.113206856822951,2,bkf.SampleUniform,0.249301716,,3.0440274465071684,bkf.MhSampled
finkel,25,1,8,100,1000,5000,5,5818,4222679615367499e11,4222679615367499e11,6.731713527728106,-5.171034632339592,2,bkf.SampleUniform,0.241000787,,8.698555165794055,bkf.MhSampled
finkel,25,1,9,100,1000,5000,5,7097,1792094266353839e11,1792094266353839e11,8.200654299000423,-5.785891809460037,2,bkf.SampleUniform,0.243585621,,26.42048630686574,bkf.MhSampled
finkel,25,1,10,100,1000,5000,5,7545,4669778603653532e12,4669778603653532e12,11.398035459871993,-10.714391100428383,2,bkf.SampleUniform,0.225386631,,97.91548070520281,bkf.MhSampled
finkel,25,1,2,100,1000,5000,5,3043,0.6336231549557078,0.7179666015133435,0.17851624979576747,-0.26285969635340317,3,bkf.SampleUniform,0.275146124,,1.1263147322420837,bkf.MhSampled
finkel,25,1,3,100,1000,5000,5,3104,1.7117177879848957,1.2983628088299675,0.8929498692120771,-0.47959489005714884,3,bkf.SampleUniform,0.251731337,,1.2537782062706753,bkf.MhSampled
finkel,25,1,4,100,1000,5000,5,3659,2.7686141402040234,1.5489008771670023,1.7881167771904949,-0.5684035141534736,3,bkf.SampleUniform,0.293200083,,1.395396825149019,bkf.MhSampled
finkel,25,1,5,100,1000,5000,5,3895,5.006043990771946,2.2902542803662014,3.414672075226907,-0.6988823648211631,3,bkf.SampleUniform,0.400995518,,1.25803543734765,bkf.MhSampled
finkel,25,1,6,100,1000,5000,5,4128,5.919204076396243,3.4606780450099346,3.328152750444308,-0.869626719058,3,bkf.SampleUniform,0.292833625,,1.7622668704537612,bkf.MhSampled
finkel,25,1,7,100,1000,5000,5,4440,16737921367728645e11,16737921367728645e11,4.547767485236547,-4.884167170059346,3,bkf.SampleUniform,0.287631305,,2.936328461312269,bkf.MhSampled
finkel,25,1,8,100,1000,5000,5,6136,260.596139953307,255.53361579672782,6.646729115270892,-1.5842049586916802,3,bkf.SampleUniform,0.256068537,,8.775481242941316,bkf.MhSampled
finkel,25,1,9,100,1000,5000,5,7563,2554.663525189862,2546.3996457324965,10.628728542347183,-2.3648490849812074,3,bkf.SampleUniform,0.272090638,,26.811048528689255,bkf.MhSampled
finkel,25,1,10,100,1000,5000,5,7476,7646202529261071e13,7646202529261071e13,16.536052778924258,-17.81047284781777,3,bkf.SampleUniform,0.204325353,,94.81899566357936,bkf.MhSampled
finkel,25,1,2,100,1000,5000,5,2973,0.49894711466042097,0.560933598014674,0.18951252472460192,-0.251499008078855,6,bkf.SampleUniform,0.244128495,,1.091040935751231,bkf.MhSampled
finkel,25,1,3,100,1000,5000,5,3309,1.6655357548014056,1.3249116329672876,0.8306877628560823,-0.49006364102196426,6,bkf.SampleUniform,0.241149109,,1.3315834826795185,bkf.MhSampled
finkel,25,1,4,100,1000,5000,5,3805,2.752182614203754,1.8784969910908131,1.5597887207625534,-0.6861030976496126,6,bkf.SampleUniform,0.263060311,,1.285967426927497,bkf.MhSampled
