model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,60,1,1,,,,,0,,,,,0,none,,,,none,,,1.0347292421391578,0
observed,60,1,1,,,,,0,,,,,0,none,,,,none,,,2.2648338171702824,0
ideal,60,1,0,80,1280,160,0,0,,,,,0,none,,,1.9694666856037657,none,,,0,3
particle,60,1,1,80,1280,160,0,0,0.029977037120963716,0.031135181314303307,0.009595280356904809,-0.010753424550244394,0,none,,,1.9778822345496867,none,,,0.3832046753845789,2.785410151967775
franken,60,1,1,80,1280,160,0,0,0.003994910625464943,0.007900617440538781,0.0014343038952157154,-0.0053400107102895555,0,none,,,1.9662857938823617,none,,4,0.006367247326842006,2.9747615358892077
truth,60,1,2,,,,,0,,,,,0,none,,,,none,,,1.7658732347149344,0
observed,60,1,2,,,,,0,,,,,0,none,,,,none,,,0.7641223266477652,0
ideal,60,1,2,80,1280,160,0,0,0.004714200334769855,-0.007381589175855486,0.0012935624109454602,0.010802227099679882,0,none,,,1.6868080058067554,none,,,0.34342768041559846,2.9894398743051074
particle,60,1,2,80,1280,160,0,0,1.8181772022597382,-0.565299694513589,1.523884175116598,0.859592721656729,0,none,0.112391995,,2.7130212018745334,none,,,-1.721847365925646,7453344398143288e-20
franken,60,1,2,80,1280,160,0,0,1.7477102870878383,-0.5793972940113672,1.4653634341958923,0.8617441469033137,0,none,0.220156521,,2.6898797483032295,none,,4,0.3297638178253239,1.887276325259521
truth,60,1,3,,,,,0,,,,,0,none,,,,none,,,2.162119253732552,0
observed,60,1,3,,,,,0,,,,,0,none,,,,none,,,0.5089605551428524,0
ideal,60,1,3,80,1280,160,1,0,0.004342342721054001,-0.0016085429408492003,0.0013931564207956965,0.004557729241107504,0,none,,,1.4972418803385903,none,,,0.601001769902649,3.1168404455330143
particle,60,1,3,80,1280,160,1,0,2.0912773926549795,-0.31583298228661805,1.9025814483325167,0.5045289266090809,0,none,0.020852187,,2.3935920138955415,none,,,-1.172682312878224,0.24165493374568392
franken,60,1,3,80,1280,160,1,0,1.1863479465292235,-0.47474619643965504,0.9390244273409172,0.7220697156279616,0,none,0.061330589,,2.1426716452585373,none,,4,0.46898568176769395,1.6897641229279172
truth,60,1,4,,,,,0,,,,,0,none,,,,none,,,3.0304182185300013,0
observed,60,1,4,,,,,0,,,,,0,none,,,,none,,,1.761298324064306,0
ideal,60,1,4,80,1280,160,1,0,0.004773740357297496,0.006617123536813485,0.0014058765850630173,-0.003249259764579006,0,none,,,1.6440444757158177,none,,,1.6430161525390603,3.154425739169827
particle,60,1,4,80,1280,160,1,0,2.2711882352259005,-0.3043981602015474,2.061046187829429,0.5145402075980188,0,none,0.002673649,,2.6971612822829334,none,,,-1.5930461410610324,2.404192116493205
franken,60,1,4,80,1280,160,1,0,1.6783913478726784,-0.46559933254464525,1.427906374146922,0.7160843062704018,0,none,0.073382914,,2.399691478596198,none,,4,1.2391213858792822,1.7094432858946618
truth,60,1,5,,,,,0,,,,,0,none,,,,none,,,2.9628862821693307,0
observed,60,1,5,,,,,0,,,,,0,none,,,,none,,,2.8485848935289484,0
ideal,60,1,5,80,1280,160,1,0,0.004120356909235281,0.006714603021816867,0.0013893642949422088,-0.003983610407523794,0,none,,,1.7719145281897013,none,,,2.4387133642763814,3.1641677242050235
particle,60,1,5,80,1280,160,1,0,2.3196978301808846,-0.39429577279306227,2.0786656507448047,0.6353279522291426,0,none,0.002665466,,3.1452549948539668,none,,,-0.816344761288144,0.5476868301250821
franken,60,1,5,80,1280,160,1,0,1.2739383208122441,-0.46356233403023,1.0304498437128666,0.7070508111296079,0,none,0.057851892,,2.601730037300008,none,,4,1.8239619306253971,1.773362055174398
truth,60,1,6,,,,,0,,,,,0,none,,,,none,,,-0.8744178045213042,0
observed,60,1,6,,,,,0,,,,,0,none,,,,none,,,-2.9675285801981337,0
ideal,60,1,6,80,1280,160,1,0,0.0042261073006281,-0.005159011009385539,0.0006856973777637054,0.008699420932249935,0,none,,,1.6761387393112435,none,,,-1.6396492461152956,3.1666497577249513
particle,60,1,6,80,1280,160,1,0,2.461375045354475,-0.42381432271527053,2.178459138276161,0.706730229793585,0,none,0.002357461,,3.058177061506952,none,,,0.6723056751446129,0.33315511796722685
franken,60,1,6,80,1280,160,1,0,1.3250415016422445,-0.45838986271463333,1.0788856760062504,0.7045456883506277,0,none,0.055742364,,2.6753761939260032,none,,4,-1.3724392470301192,1.4311229408857449
truth,60,1,7,,,,,0,,,,,0,none,,,,none,,,3.4127784770116993,0
observed,60,1,7,,,,,0,,,,,0,none,,,,none,,,1.3985310349396856,0
ideal,60,1,7,80,1280,160,1,0,0.003908466407286653,0.013161800234121912,0.0012683338634711398,-0.010521667690306397,0,none,,,1.6519093010819312,none,,,0.4845656706073013,3.167281914407389
particle,60,1,7,80,1280,160,1,0,1.0969917683128227,-0.39237450679731617,0.8646769896384763,0.6246892854716627,0,none,0.003152075,,2.6304274498210645,none,,,2.073858312938212,0.5368828411562211
franken,60,1,7,80,1280,160,1,0,1.2654615623880947,-0.46555633610753056,1.0116422142348422,0.719375684260783,0,none,0.037805603,,2.418407030394165,none,,4,0.38499011091909996,1.7567223446658033
truth,60,1,8,,,,,0,,,,,0,none,,,,none,,,2.6806981336432623,0
observed,60,1,8,,,,,0,,,,,0,none,,,,none,,,3.717238558216514,0
ideal,60,1,8,80,1280,160,1,0,0.003482898079932295,0.008125559029676988,0.0011885448876069065,-0.0058312058373515985,0,none,,,1.449388874123434,none,,,1.4643260611871982,3.1674432310651683
particle,60,1,8,80,1280,160,1,0,2.281058400754686,-0.38113240356935607,2.044385328726428,0.6178054755976142,0,none,0.002964482,,3.0868536366229935,none,,,1.095186902181075,2.479531654677778
franken,60,1,8,80,1280,160,1,0,1.3249336541434746,-0.4588608527868023,1.078005139792324,0.7057893671379528,0,none,0.058498151,,2.6076544541725974,none,,4,1.3817052017412406,1.6985412665025217
truth,60,1,9,,,,,0,,,,,0,none,,,,none,,,2.3189744492309114,0
observed,60,1,9,,,,,0,,,,,0,none,,,,none,,,4.622273544460408,0
ideal,60,1,9,80,1280,160,1,0,0.003609141842518181,-0.0013539546724882113,0.0010672550322482215,0.003895841482758171,0,none,,,1.4520741345036414,none,,,4.201586799880028,3.1674844713639843
particle,60,1,9,80,1280,160,1,0,2.271542757062384,-0.4569435937365731,1.9735721389752967,0.7549142118236609,0,none,0.006519882,,2.684281323536862,none,,,3.011990866543579,2.582872371912642
franken,60,1,9,80,1280,160,1,0,1.165678749890489,-0.46226499957490114,0.9207327719047023,0.707210977560688,0,none,0.053621091,,2.2524111354926557,none,,4,3.2242657148497065,1.837102613880929
truth,60,1,10,,,,,0,,,,,0,none,,,,none,,,0.5112342030756771,0
observed,60,1,10,,,,,0,,,,,0,none,,,,none,,,1.5308620085376625,0
ideal,60,1,10,80,1280,160,1,0,0.004740712910423299,0.01116002403644204,0.0012858466855971968,-0.00770515781161594,0,none,,,1.5593112712134158,none,,,3.0183439280229316,3.1674950299960143
particle,60,1,10,80,1280,160,1,0,1.8411441454595807,-0.4012680389401022,1.6097598517048735,0.6326523326948095,0,none,0.002465533,,2.61360300768076,none,,,2.0406458431367813,0.1733676792336386
franken,60,1,10,80,1280,160,1,0,1.4732720053637973,-0.4655931103705207,1.2251808070121022,0.7136843087222154,0,none,0.068078458,,2.6317402281995177,none,,4,1.8238923966262859,1.8435893803680152
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,60,1,1,,,,,0,,,,,0,none,,,,none,,,0.7857614765533382,0
observed,60,1,1,,,,,0,,,,,0,none,,,,none,,,-2.9628889438700696,0
ideal,60,1,0,80,1280,160,0,0,,,,,0,none,,,1.9803330508958499,none,,,0,3
particle,60,1,1,80,1280,160,0,0,0.026608977422402237,0.044893487619456364,0.006994001516483081,-0.025278511713537212,0,none,,,1.9828770015032382,none,,,0.18702093500948663,2.9799424759678104
franken,60,1,1,80,1280,160,0,0,0.003717053221645133,0.0042762802995842675,0.0011578246081645927,-0.0017170516861037277,0,none,,,1.9786303209658964,none,,4,0.014273889415815255,2.976907594106767
truth,60,1,2,,,,,0,,,,,0,none,,,,none,,,5.218721547911942,0
observed,60,1,2,,,,,0,,,,,0,none,,,,none,,,3.6322653327754297,0
ideal,60,1,2,80,1280,160,0,0,0.004844774204730034,-0.0009985674330539984,0.0013350242707513504,0.004508317367032682,0,none,,,1.754455262893194,none,,,1.8326073981838704,2.9894398743051074
particle,60,1,2,80,1280,160,0,0,1.4046213213888126,-0.54531407974033,1.112029927035083,0.837905474094059,0,none,0.092770584,,2.919724972008891,none,,,-0.9080875024832625,0.07666205451356409
franken,60,1,2,80,1280,160,0,0,1.393770262600082,-0.5905835116999548,1.1078971354928737,0.8764566388071631,0,none,0.392573656,,2.929403431866689,none,,4,1.5521529988849825,1.8865676480382043
truth,60,1,3,,,,,0,,,,,0,none,,,,none,,,5.391700635186182,0
observed,60,1,3,,,,,0,,,,,0,none,,,,none,,,2.5017169174311866,0
ideal,60,1,3,80,1280,160,1,0,0.0040255147492360924,0.005504736322002779,0.00098961120048397,-0.0024688327732506573,0,none,,,1.8386142344152967,none,,,1.9581203576168615,3.1168404455330143
particle,60,1,3,80,1280,160,1,0,1.746072712084017,-0.275584011809369,1.5462812016381904,0.4753755222551953,0,none,0.004517353,,3.1777250458794253,none,,,-0.21968726593725701,1.0998224700572263
franken,60,1,3,80,1280,160,1,0,1.2784296370803723,-0.4800185964239095,1.0295763687452835,0.7288718647589985,0,none,0.065289162,,2.840706866466692,none,,4,1.6411738879611009,1.7481243912145306
truth,60,1,4,,,,,0,,,,,0,none,,,,none,,,3.520146452417317,0
observed,60,1,4,,,,,0,,,,,0,none,,,,none,,,2.669071535897731,0
ideal,60,1,4,80,1280,160,1,0,0.0038903089005751916,0.011843653044596692,0.000860194207786744,-0.008813538351808243,0,none,,,1.3945235857165423,none,,,2.4817361878245263,3.154425739169827
