model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,28,1,1,,,,,0,,,,,0,none,,,,none,,,4.087512922343074, 0.0
observed,28,1,1,,,,,0,,,,,0,none,,,,none,,,4.724150858232594, 0.0
ideal,28,1,0,80,1280,6400,0,0,,,,,0,none,,,2.236202672629349,none,,,0,3
particle,28,1,1,80,1280,6400,0,0,0.0007622402274645254,-0.0006578148867326168,0.0002611228042164099,0.0011589323099807324,0,none,,,2.251257947589865,none,,,-0.008511263191547882,2.9947649484103227
franken,28,1,1,80,1280,6400,0,0,0.002936530500493582,-0.013934501021759157,0.0012467104768502683,0.015624321045402468,0,none,,,2.279310054436925,none,,4,-0.03678798650457567,3.0135857260005254
truth,28,1,3,,,,,0,,,,,0,none,,,,none,,,4.659601451131532, 0.0
observed,28,1,3,,,,,0,,,,,0,none,,,,none,,,2.2580459983183347, 0.0
ideal,28,1,2,80,1280,6400,0,0,0.004014352234797172,0.014559818749799995,0.001637067853273323,-0.012182534368276147,0,none,,,2.0566900241594146,none,,,2.091301195596712,3.47249275656665
particle,28,1,2,80,1280,6400,0,0,1.8871824263229975,-0.6388707303550855,1.5254144613704352,1.0006386953076476,0,none,0.188393824,,3.643672535084936,none,,,2.1376273278072735,2.945033390718603
franken,28,1,2,80,1280,6400,0,0,1.806330665100588,-0.6331057517831415,1.4510297623700295,0.9884066545137001,0,none,0.246574734,,3.649519431542476,none,,4,1.4240844927249479,1.8891264865627233
truth,28,1,4,,,,,0,,,,,0,none,,,,none,,,5.244829160342112, 0.0
observed,28,1,4,,,,,0,,,,,0,none,,,,none,,,4.922691410903745, 0.0
ideal,28,1,3,80,1280,6400,1,0,0.005162347300719665,0.0028804962090997538,0.0013916140184561873,0.0008902370731637225,0,none,,,1.9945169036702979,none,,,4.17231225901809,3.9194642683849317
particle,28,1,3,80,1280,6400,1,0,3.3740238069396145,-0.416253762607584,3.0508249268059546,0.739452642741244,0,none,0.081063974,,3.9325337786787378,none,,,2.4153621444490723,0.591611590006759
franken,28,1,3,80,1280,6400,1,0,2.893382421148094,-0.44312232437607363,2.5818450246174596,0.7546597209067081,0,none,0.021878849,,3.8604344469553085,none,,4,2.673155173644452,1.8751223225618148
truth,28,1,5,,,,,0,,,,,0,none,,,,none,,,7.473862710014622, 0.0
observed,28,1,5,,,,,0,,,,,0,none,,,,none,,,7.323710156083205, 0.0
ideal,28,1,4,80,1280,6400,1,0,0.004109505775029317,-0.014233203447495409,0.0022904699739449055,0.016052239248579823,0,none,,,2.7621147719856034,none,,,9.33628297668452,4.125672795826412
particle,28,1,4,80,1280,6400,1,0,3.565406131395999,-0.17114103451418405,3.3144081853696865,0.4221389805404969,0,none,0.103432782,,4.7511555965814445,none,,,7.87462400332484,1.086086107653104
franken,28,1,4,80,1280,6400,1,0,3.144561034810614,-0.37814017280756534,2.820284702611081,0.7024165050070976,0,none,0.020787677,,4.513133069502052,none,,4,6.29650053278533,1.9362472646710849
truth,28,1,6,,,,,0,,,,,0,none,,,,none,,,8.395349730320621, 0.0
observed,28,1,6,,,,,0,,,,,0,none,,,,none,,,6.8066418995528455, 0.0
ideal,28,1,5,80,1280,6400,1,0,0.005943865091348107,-0.0031490773321262034,0.0033710274748994995,0.00572191494857481,0,none,,,2.395764501552998,none,,,10.22145859045068,4.213027126475382
particle,28,1,5,80,1280,6400,1,0,4.003678687313968,-0.1571402224955223,3.741047792890021,0.41977111691946944,0,none,0.112859509,,4.0650114628487035,none,,,8.34183541191556,0.3257530630931562
franken,28,1,5,80,1280,6400,1,0,3.3053902957917187,-0.38127631525051975,2.9883415906034574,0.6983250204387805,0,none,0.020664003,,3.5530256037820713,none,,4,6.535635084664852,1.847001390191906
truth,28,1,7,,,,,0,,,,,0,none,,,,none,,,11.051677869273194, 0.0
observed,28,1,7,,,,,0,,,,,0,none,,,,none,,,6.504323215142516, 0.0
ideal,28,1,6,80,1280,6400,1,0,0.006821723656476241,0.015615489798145261,0.003373586159822082,-0.012167352301491102,0,none,,,2.1313973964877735,none,,,9.788937649384382,4.24956868309018
particle,28,1,6,80,1280,6400,1,0,3.890409133221353,-0.04166631814490482,3.621330249042918,0.31074520232333935,0,none,0.120804027,,3.1180978305276112,none,,,8.954734854011035,0.2505168936736979
franken,28,1,6,80,1280,6400,1,0,4.992229097977271,-0.3594428489978924,4.67373026907012,0.6779416779050434,0,none,0.024921866,,3.1013899801990013,none,,4,5.821041814817485,1.8362755958285981
truth,28,1,8,,,,,0,,,,,0,none,,,,none,,,13.984115191575611, 0.0
observed,28,1,8,,,,,0,,,,,0,none,,,,none,,,7.755528978437011, 0.0
ideal,28,1,7,80,1280,6400,1,0,0.0047521324959117345,0.014063363078753345,0.0017919209388785537,-0.011103151521720164,0,none,,,1.6321765032950604,none,,,13.022426255798782,4.264857439798806
particle,28,1,7,80,1280,6400,1,0,4.7813024521496885,-0.18017552329477834,4.460069947875336,0.5014080275691314,0,none,0.112209462,,3.493138722615315,none,,,6.154801885714157,3.7712297134499986
franken,28,1,7,80,1280,6400,1,0,5.726230692311116,-0.3687473891533293,5.426108260748202,0.6688698207162438,0,none,0.02138439,,3.969463483649556,none,,4,8.266429112281013,1.7549725606721966
truth,28,1,9,,,,,0,,,,,0,none,,,,none,,,18.02686908799117, 0.0
observed,28,1,9,,,,,0,,,,,0,none,,,,none,,,12.564995481898068, 0.0
ideal,28,1,8,80,1280,6400,1,0,0.00478919213678944,-0.017355432493129666,0.0016573505165723085,0.02048727411334679,0,none,,,1.9729633946687217,none,,,16.835894331274734,4.2712663287078385
particle,28,1,8,80,1280,6400,1,0,7.896051235752357,-0.13264159837017567,7.625386781490172,0.4033060526323637,0,none,0.095626337,,3.9181765728284663,none,,,8.314967128411135,1.3832394399023584
