ideal,25,1,3,1500,50,50,5,75746,0.06358507999999193,0.16851748283741613,0.029238096241907208,-0.13417049907933143
finkel,25,1,3,1500,50,50,5,75746,1.6307785579365996,0.5740028550636272,1.130171938070967,-0.07339623519799461
particle,25,1,3,1500,50,50,5,75746,13.03145164230692,-0.34047138954786815,12.516529989542672,0.8553930423121172
franken,25,1,3,1500,50,50,5,75746,8.231074898191707,-0.2354211051461744,7.672589352493022,0.7939066508448598
ideal,25,2,3,1500,50,50,5,78064,0.06939568944887846,0.05295774832457423,0.041455528143562015,-0.02501758701925779
finkel,25,2,3,1500,50,50,5,78064,1.8049567410774725,0.42359036622981133,1.354602978302271,0.026763396545390204
particle,25,2,3,1500,50,50,5,78064,6.4862328347375495,0.0404924130760449,5.905386092088098,0.5403543295734073
franken,25,2,3,1500,50,50,5,78064,3.3573587595359187,-0.05942648120147681,2.799312506482476,0.6174727342549198
ideal,25,1,3,1500,50,50,400,96916,0.07722282278001055,0.1464781703175694,0.028324068287411547,-0.09757941582497039
finkel,25,1,3,1500,50,50,400,96916,2.0847009155980643,0.14022536043395187,1.7029619436740213,0.24151361149009098
particle,25,1,3,1500,50,50,400,96916,13.430366150669546,0.3143134411976261,12.813720047656517,0.30233266181540197
franken,25,1,3,1500,50,50,400,96916,6.962788031892491,-0.14324212240786896,6.297199717023144,0.808830437277217
ideal,25,2,3,1500,50,50,400,99357,0.12957355368355544,0.01365178027703351,0.09789522123760838,0.01802655216891355
finkel,25,2,3,1500,50,50,400,99357,2.678193379563852,0.10066249164445645,2.279098740616641,0.298432147302754
particle,25,2,3,1500,50,50,400,99357,22.8277638155405,0.22495649010608207,22.221923150776995,0.3808841746574202
franken,25,2,3,1500,50,50,400,99357,10.516100583261018,-0.10668837904203568,10.088057751845252,0.5347312104578015
ideal,25,1,3,1500,50,50,5,73429,0.10273762037217977,0.013432117337264349,0.06955483696076827,0.01975066607414718
finkel,25,1,3,1500,50,50,5,73429,2.7163681342190262,0.7577840577472001,2.168911267996207,-0.21032719152438062
particle,25,1,3,1500,50,50,5,73429,26.941544773212154,-0.0359700841864309,26.50375054367812,0.47376431372047
franken,25,1,3,1500,50,50,5,73429,11.96579775942517,0.0065500070153664824,11.499199827857785,0.46004792455202015
ideal,25,1,3,1500,50,50,400,101210,0.08424672294485068,0.06532296934019832,0.0511811417513393,-0.032257388146686945
finkel,25,1,3,1500,50,50,400,101210,2.6183489445009314,0.08591096219151342,2.2149127508480357,0.31752523146138206
particle,25,1,3,1500,50,50,400,101210,3.720191559310474,0.7165275948305402,3.0607499374026235,-0.057085972922689104
franken,25,1,3,1500,50,50,400,101210,7.072492774338471,-0.07842261171136344,6.5238801641832715,0.6270352218665628
