model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,1,100,2000,10000,0,0,0.048557243179569096,0.008960264206038349,0.019889057809572525,0.019707921163958225,0,none,,,1.4420827787343038,none
particle,25,1,1,100,2000,10000,0,0,0.0004063482025677394,0.004891385913661561,0.00017764965350789945,-0.0046626873646017225,0,none,,,1.424054201816191,none
franken,25,1,1,100,2000,10000,0,0,0.002491048823786866,0.007502395643839532,0.0009440570379230646,-0.005955403857975734,0,none,,,1.4347566342468836,none
ideal,25,1,2,100,2000,10000,0,0,0.050642734617993665,0.06670452434169294,0.020159343829097662,-0.036221133552796936,0,none,,,1.9131224733742422,none
particle,25,1,2,100,2000,10000,0,0,7.448605410539437,-0.7212950078620047,6.950289901241691,1.2196105171597507,0,none,0.387258996,,4.4211692826731435,none
franken,25,1,2,100,2000,10000,0,0,7.372015247765966,-0.7183933499605601,6.8789453595051535,1.2114632382213724,0,none,0.243926945,,4.435215789151203,none
ideal,25,1,3,100,2000,10000,0,0,0.05598613914437023,0.07738261502552815,0.02630807233253536,-0.047704548213693285,0,none,,,2.2884171997144076,none
particle,25,1,3,100,2000,10000,0,0,11.905721255786206,0.03979742375266243,11.459665497546782,0.40625833448676246,0,none,0.196893589,,5.2494840645880805,none
franken,25,1,3,100,2000,10000,0,0,5.418294970821635,-0.3892061955385275,4.961416732220031,0.8460844341401309,0,none,0.02294061,,4.32606444199275,none
ideal,25,1,4,100,2000,10000,0,0,0.08340036006129839,0.11205441328435128,0.052832563648720986,-0.08148661687177389,0,none,,,3.5468816167573975,none
particle,25,1,4,100,2000,10000,0,0,10.919440647455394,0.37420316812796006,10.423768854030339,0.12146862529709178,0,none,0.140458434,,9.487035277547161,none
franken,25,1,4,100,2000,10000,0,0,8.616097418059441,-0.2574265296463496,8.119069449387318,0.7544544983184721,0,none,0.029026529,,6.037357608939199,none
ideal,25,1,5,100,2000,10000,0,0,0.16287680216767036,0.01841463901278051,0.13119167518817687,0.013270487966712992,0,none,,,3.2843067915271167,none
particle,25,1,5,100,2000,10000,0,0,27.663958793075732,0.40753927303373405,27.043244982482452,0.2131745375595514,0,none,0.167933766,,14.75909428144239,none
franken,25,1,5,100,2000,10000,0,0,28.053476695655238,-0.1697090733444945,27.533062902675567,0.6901228663241669,0,none,0.022810251,,11.68647156077429,none
ideal,25,1,6,100,2000,10000,0,0,0.12398534619367019,-0.030166702208105023,0.09175258398789686,0.06239946441387834,0,none,,,3.7789270699313264,none
particle,25,1,6,100,2000,10000,0,0,72.29186140834668,0.3896185402003276,71.62632868197163,0.2759141861747378,0,none,0.155157286,,22.622781102090016,none
franken,25,1,6,100,2000,10000,0,0,39.899043304646156,0.07826691039100908,39.32892258093271,0.49185381332243094,0,none,0.022945236,,16.196264510948474,none
