model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,50,1,1,400,32000,160000,0,0,0.0032470517751305057,0.011670748127895203,0.001100765790807038,-0.009524462143571735,0,none,,,1.6448420999487496,none
particle,50,1,1,400,32000,160000,0,0,23791862347393e-18,-0.0008925942175506685,980262270392072e-20,0.0009065834571941407,0,none,,,1.6537743574110368,none
franken,50,1,1,400,32000,160000,0,0,0.0001399394265030179,0.001921915244015679,4256348866078377e-20,-0.0018245393061734447,0,none,,,1.6501202406549667,none
ideal,50,1,2,400,32000,160000,0,0,0.00529358559588876,0.019443824534628867,0.0018351387148559254,-0.01598537765359603,0,none,,,1.9677375825274988,none
particle,50,1,2,400,32000,160000,0,0,3.1962139397683575,-0.6820036657526983,2.7747694929886406,1.1034481125324154,0,none,23.619252547,,3.4401021200802666,none
franken,50,1,2,400,32000,160000,0,0,3.1440673147788942,-0.6806321416660503,2.724001469593988,1.1006979868509568,0,none,8.316571283,,3.4303390797850137,none
ideal,50,1,3,400,32000,160000,1,0,0.0068096595606483915,0.010454735428368306,0.0036298579778172744,-0.007274933845537188,0,none,,,2.3197252035044826,none
particle,50,1,3,400,32000,160000,1,0,5.1747604636624915,-0.567745559414509,4.711558703644466,1.0309473194325356,0,none,25.843875516,,4.546882196104549,none
franken,50,1,3,400,32000,160000,1,0,2.6488321001186717,-0.42396911028131584,2.280088813008502,0.792712397391486,0,none,7.8817461,,3.9170537628739224,none
ideal,50,1,4,400,32000,160000,1,0,0.006602271639270631,0.024179330937806207,0.0029655560326866744,-0.020542615331222248,0,none,,,2.4956131507463803,none
particle,50,1,4,400,32000,160000,1,0,5.555607108596361,-0.20380189951297173,5.053673493377895,0.7057355147314383,0,none,39.220481592,,5.019322310296183,none
franken,50,1,4,400,32000,160000,1,0,3.5830090769946428,-0.32592505179003495,3.1980645014192635,0.7108696273654143,0,none,8.16315423,,4.203488680635508,none
ideal,50,1,5,400,32000,160000,1,0,0.005824612751415631,-0.006989120213347119,0.0032681666325777986,0.009545566332184952,0,none,,,2.6959516529567606,none
particle,50,1,5,400,32000,160000,1,0,10.904187516341894,0.18397382374917787,10.528916064713252,0.1912976278794637,0,none,14.522081842,,7.945404187726336,none
franken,50,1,5,400,32000,160000,1,0,7.355749926698549,-0.27878344068807026,6.960106698802227,0.6744266685843928,0,none,8.053231704,,6.069474607168663,none
ideal,50,1,6,400,32000,160000,1,0,0.005940397032997183,0.007168849612044531,0.003241030650113546,-0.004469483229160895,0,none,,,2.260400542916965,none
particle,50,1,6,400,32000,160000,1,0,9.989517381467879,0.3695096480445522,9.577278028472186,0.04272970495114117,0,none,16.036860978,,8.03977495930618,none
franken,50,1,6,400,32000,160000,1,0,9.092202243429186,-0.2567690936138364,8.68867249355384,0.6602988434891828,0,none,7.974721125,,6.6367330681484225,none
ideal,50,1,7,400,32000,160000,1,0,0.006222133016477024,0.014598678746724478,0.003704963401530743,-0.012081509131778198,0,none,,,2.2057097775833974,none
particle,50,1,7,400,32000,160000,1,0,14.568352110401754,0.2569955662664988,14.163361568950148,0.1479949751851109,0,none,28.6296063,,9.571654553588239,none
franken,50,1,7,400,32000,160000,1,0,14.343405495727614,-0.25482108235395196,13.93706547039056,0.6611611076910066,0,none,8.017037601,,8.358832623613344,none
ideal,50,1,8,400,32000,160000,1,0,0.006908360824015506,-0.005136801714194575,0.0038190079941032573,0.008226154544106822,0,none,,,3.199910700521936,none
particle,50,1,8,400,32000,160000,1,0,25.34411117295932,-0.030706248535160588,24.92139849248552,0.45341892900895714,0,none,18.892482278,,12.69571401509221,none
franken,50,1,8,400,32000,160000,1,0,16.91907177311004,-0.253228208665618,16.511596648282428,0.6607033334932304,0,none,8.250489049,,10.942133274366691,none
ideal,50,1,9,400,32000,160000,1,0,0.009908311104305763,-0.004261930372272571,0.00688796537099548,0.007282276105582855,0,none,,,3.0134936981265517,none
particle,50,1,9,400,32000,160000,1,0,27.239123495529526,0.3953279655024582,26.811632394528694,0.032163135498366066,0,none,35.735788426,,17.758910808943938,none
franken,50,1,9,400,32000,160000,1,0,32.780182498154026,-0.221921737083773,32.373372768401524,0.6287314668362741,0,none,7.672329112,,16.478138576809332,none
ideal,50,1,10,400,32000,160000,1,0,0.005620046003093635,0.008221131480110236,0.003102432291601275,-0.005703517768617877,0,none,,,2.646625113992425,none
particle,50,1,10,400,32000,160000,1,0,48.0484265292101,0.40106167804658954,47.618070745123546,0.029294106039963498,0,none,16.324464992,,30.19401302634143,none
franken,50,1,10,400,32000,160000,1,0,58.521892120292705,-0.23883622478756172,58.1160764596439,0.6446518854363583,0,none,8.432984924,,25.242437383928976,none
ideal,50,1,11,400,32000,160000,1,0,0.006866325405663207,0.008341397706897694,0.004361194003366472,-0.005836266304600957,0,none,,,2.9078767155165495,none
particle,50,1,11,400,32000,160000,1,0,102.02818478551944,0.2588098260464883,101.59563345446034,0.17374150501260358,0,none,24.322402195,,48.44382859895282,none
franken,50,1,11,400,32000,160000,1,0,78.26327319661614,-0.09581088640987537,77.82814561625835,0.5309384667676661,0,none,8.48470679,,35.31557324837614,none
ideal,50,1,12,400,32000,160000,1,0,0.005403639593694946,0.007755228125188848,0.0026990950153812534,-0.005050683546875158,0,none,,,3.066191879639703,none
particle,50,1,12,400,32000,160000,1,0,167.99910813197096,0.40491951663709447,167.56703200678035,0.027156608553553008,0,none,2.365768087,,88.54403374577137,none
franken,50,1,12,400,32000,160000,1,0,148.75875956802062,-0.06333639609122406,148.2904966518055,0.531599312306317,0,none,8.017166842,,55.70990286701743,none
ideal,50,1,13,400,32000,160000,1,0,0.006673191780939074,-0.0003016045379554827,0.004655174244718358,0.0023196220741762,0,none,,,2.8264356486878297,none
particle,50,1,13,400,32000,160000,1,0,311.21037756909175,0.405689429506289,310.77837444812155,0.02631369146396165,0,none,2.181826888,,150.9353040023597,none
franken,50,1,13,400,32000,160000,1,0,227.01503774669013,0.10864119518635053,226.58240572546342,0.3239908260403719,0,none,9.450107318,,93.5250460824482,none
ideal,50,1,14,400,32000,160000,1,0,0.007520981918681786,0.02166612043230637,0.00404487140809504,-0.01819000992171962,0,none,,,2.9023269125925353,none
particle,50,1,14,400,32000,160000,1,0,549.61648648611,0.40427504579602813,549.185336000994,0.02687543932010867,0,none,2.283382148,,274.3287072082694,none
franken,50,1,14,400,32000,160000,1,0,361.7218167023275,0.09576962096361281,361.31153382771714,0.31451325364684,0,none,7.708698568,,150.88998435584094,none
ideal,50,1,15,400,32000,160000,1,0,0.0052261864130258694,0.019665813553301076,0.002311251941559182,-0.01675087908183439,0,none,,,2.9998682819083364,none
particle,50,1,15,400,32000,160000,1,0,947.6566075184713,0.4047883078257616,947.2243516959809,0.02746751466478289,0,none,2.239432171,,472.6104632744119,none
franken,50,1,15,400,32000,160000,1,0,528.5223132502944,0.08667433219740064,528.1113957137665,0.3242432043303688,0,none,7.027600807,,252.63205880459597,none
finkel,50,1,2,400,32000,160000,5,4269,0.2737347936456143,0.07531968468062168,0.2284332678857614,-0.030018158920768753,3,bkf.SampleUniform,18.792358976,,2.0581394803987636,bkf.MhSampled
finkel,50,1,3,400,32000,160000,5,3946,0.5975489862108453,0.010270474240403282,0.5479934270326867,0.03928508493775523,3,bkf.SampleUniform,17.919414043,,2.8407772056116642,bkf.MhSampled
finkel,50,1,4,400,32000,160000,5,4392,1.8387534109306016,0.06286264120604781,1.7631726761414126,0.012718093583141528,3,bkf.SampleUniform,17.825819351,,3.4339738910511706,bkf.MhSampled
finkel,50,1,5,400,32000,160000,5,4652,3.4389717734115206,0.03524777503200785,3.3603719661418405,0.04335203223767165,3,bkf.SampleUniform,18.011479813,,4.257639703498349,bkf.MhSampled
finkel,50,1,6,400,32000,160000,5,4364,5.037044305627582,-0.003932381924301245,4.949400802915872,0.09157588463601064,3,bkf.SampleUniform,17.963222324,,4.435367350629917,bkf.MhSampled
finkel,50,1,7,400,32000,160000,5,4497,8.489249031690951,0.017444993701292127,8.38826059534186,0.08354344264779691,3,bkf.SampleUniform,18.388759277,,5.311456233162112,bkf.MhSampled
finkel,50,1,8,400,32000,160000,5,3811,7.048577872579993,-0.05112342615763435,6.945438460890933,0.1542628378466942,3,bkf.SampleUniform,18.578709957,,5.947570033455409,bkf.MhSampled
finkel,50,1,9,400,32000,160000,5,4072,9.392178242983558,-0.11781643239596062,9.281780241514568,0.2282144338649515,3,bkf.SampleUniform,18.914384064,,6.166436871361525,bkf.MhSampled
finkel,50,1,10,400,32000,160000,5,4608,13.116987712316828,-0.1006592443475717,13.006008346080833,0.21163861058356678,3,bkf.SampleUniform,18.414231561,,6.539399207950882,bkf.MhSampled
finkel,50,1,11,400,32000,160000,5,4274,16.35955117670527,-0.06971871163529361,16.221414707742685,0.20785518059788025,3,bkf.SampleUniform,20.158527948,,6.149550745862311,bkf.MhSampled
finkel,50,1,12,400,32000,160000,5,4461,19.66474965763042,-0.08493050152577818,19.52001284575466,0.22966731340153607,3,bkf.SampleUniform,18.845264769,,6.295179133220896,bkf.MhSampled
finkel,50,1,13,400,32000,160000,5,4406,26.33008503812165,-0.10324207822718079,26.180624728836673,0.25270238751215524,3,bkf.SampleUniform,18.915653647,,6.616536181173226,bkf.MhSampled
finkel,50,1,14,400,32000,160000,5,3658,23.507137977380143,-0.135900154043398,23.36965513033559,0.2733830010879523,3,bkf.SampleUniform,20.405715809,,6.911915129954266,bkf.MhSampled
finkel,50,1,15,400,32000,160000,5,4662,29.545281811442347,-0.12267896909598101,29.40624976619516,0.2617110143431698,3,bkf.SampleUniform,20.676562956,,7.958908721764535,bkf.MhSampled
finkel,50,1,2,400,32000,160000,5,4457,0.2753425371201582,0.047412564253437026,0.23288604603406732,-0.004956073167346125,6,bkf.SampleUniform,35.117190935,,2.0642476628962343,bkf.MhSampled
finkel,50,1,3,400,32000,160000,5,4412,0.7103667647393122,0.022462850610676974,0.6528511034926335,0.03505281063600151,6,bkf.SampleUniform,23.122149232,,2.844616301934553,bkf.MhSampled
finkel,50,1,4,400,32000,160000,5,4782,1.9328455918762446,0.019909261017517624,1.8626537180967133,0.05028261276201375,6,bkf.SampleUniform,22.163493691,,3.3924138812941016,bkf.MhSampled
finkel,50,1,5,400,32000,160000,5,4828,3.4415088142476855,0.01694484112482278,3.3564740380516644,0.0680899350711975,6,bkf.SampleUniform,21.226432984,,4.205327293487149,bkf.MhSampled
finkel,50,1,6,400,32000,160000,5,4287,5.182879985395298,-0.014364952049160745,5.095428431020884,0.10181650642357568,6,bkf.SampleUniform,18.372097831,,4.411243728409645,bkf.MhSampled
finkel,50,1,7,400,32000,160000,5,4663,8.341799075032162,-0.07409982864860871,8.251863182564255,0.16403572111651402,6,bkf.SampleUniform,19.186861761,,5.250093373392477,bkf.MhSampled
