particle,50,1,3,100,2000,10000,200,8.023181329082853,-0.06472735737687448,7.627684646514773,0.4602240399449551
franken,50,1,3,100,2000,10000,200,5.64128139381967,-0.3983621597697957,5.193595255740194,0.8460482978492723
ideal,50,2,3,100,2000,10000,200,0.09939693381495174,0.09435268743982161,0.057927091256884077,-0.05288284488175396
finkel,50,2,3,100,2000,10000,200,2.055153938432653,1.762850314408205,1.0121071440553981,-0.7198035200309498
particle,50,2,3,100,2000,10000,200,9.626333316293593,-0.3401621514110323,9.05557683255376,0.9109186351508645
franken,50,2,3,100,2000,10000,200,5.021273995331779,-0.3792871490366052,4.573130012544768,0.8274311318236156
ideal,50,3,3,100,2000,10000,200,0.11047968090256718,0.009381347705102391,0.08021314031312304,0.020885192884341743
finkel,50,3,3,100,2000,10000,200,1.7702405394260357,1.6490057133697706,0.8372863828037956,-0.7160515567475303
particle,50,3,3,100,2000,10000,200,5.108157279342922,0.4436812824336527,4.684323698415338,-0.0198477015060681
franken,50,3,3,100,2000,10000,200,5.751811164423302,-0.3709171087931757,5.304908424367657,0.8178198488488209
ideal,100,1,3,100,2000,10000,200,0.06955836828155479,0.06882582496974873,0.03931276859428883,-0.03858022528248277
finkel,100,1,3,100,2000,10000,200,1.7888577718158865,1.7946331732684948,0.7632361595622493,-0.7690115610148579
particle,100,1,3,100,2000,10000,200,8.209133862431859,0.2611974426322748,7.815942736377176,0.13199368342241002
franken,100,1,3,100,2000,10000,200,7.108145409637416,-0.3980839413460734,6.670381588303377,0.8358477626801124
ideal,100,2,3,100,2000,10000,200,0.08187341138684917,0.08561589557291825,0.05071277315210906,-0.05445525733817813
finkel,100,2,3,100,2000,10000,200,1.883400636563604,1.9477863540781297,0.7251515315767648,-0.7895372490912902
particle,100,2,3,100,2000,10000,200,10.766356272140076,0.4485661532244783,10.341032368336034,-0.02324224942043498
franken,100,2,3,100,2000,10000,200,5.54080433772696,-0.3820746839592957,5.090558490414705,0.8323205312715497
ideal,100,3,3,100,2000,10000,200,0.07805930089653582,0.04559449884217699,0.05077818877073101,-0.018313386716372188
finkel,100,3,3,100,2000,10000,200,1.9541514005534308,1.9579142315580145,0.777339514852334,-0.7811023458569178
particle,100,3,3,100,2000,10000,200,10.242225176595213,0.4555471190157526,9.815949435432538,-0.029271377853076635
franken,100,3,3,100,2000,10000,200,8.002228595785795,-0.37752860057307913,7.558454675427526,0.8213025209313487
ideal,10,1,3,100,2000,10000,200,0.09033392928311655,0.0605186965506966,0.07536520849199108,-0.045549975759571114
finkel,10,1,3,100,2000,10000,200,1.3153979017061606,1.932418636683024,0.22090554461606404,-0.8379262795929275
particle,10,1,3,100,2000,10000,200,1.9927367950560366,-0.3874409315477975,1.5394342704804818,0.8407434561233522
franken,10,1,3,100,2000,10000,200,2.7367441366084684,-0.3721273220373469,2.300108354431026,0.808763104214789
ideal,10,2,3,100,2000,10000,200,0.06480255881789442,0.19742368841115207,0.03682527298390645,-0.16944640257716412
finkel,10,2,3,100,2000,10000,200,0.9050208909975304,1.3960981877688123,0.19119170313499526,-0.6822689999062771
particle,10,2,3,100,2000,10000,200,1.5583032991094612,-0.3677138490772944,1.113070265537524,0.8129468826492315
franken,10,2,3,100,2000,10000,200,1.4519758988329965,-0.3775406736107083,1.011160150589365,0.8183564218543395
ideal,10,3,3,100,2000,10000,200,0.15082148092081113,0.057200729679117934,0.1138371607806864,-0.020216409538993205
finkel,10,3,3,100,2000,10000,200,1.26591442258126,1.9650647258311629,0.1274387790316248,-0.8265890822815275
particle,10,3,3,100,2000,10000,200,2.6306603444730796,-0.08089845155495438,2.2330064981790594,0.47855229784897463
franken,10,3,3,100,2000,10000,200,2.709558483020731,-0.2377579543967976,2.250045809555789,0.6972706278617397
ideal,25,1,3,100,2000,10000,200,0.06608577831840069,-0.007361873488951565,0.03653975224795455,0.03690789955939772
finkel,25,1,3,100,2000,10000,200,1.7459955425144795,2.193851207135337,0.3718157749546003,-0.8196714395754576
particle,25,1,3,100,2000,10000,200,3.8402598344959595,-0.3250442281802981,3.3828245967031796,0.7824794659730783
franken,25,1,3,100,2000,10000,200,3.714580586543439,-0.35146466027852985,3.2788683857854495,0.7871768610365194
ideal,25,2,3,100,2000,10000,200,0.07954164277674368,0.08954105275643043,0.039293831360257186,-0.049293241339943936
finkel,25,2,3,100,2000,10000,200,1.3304679501619978,1.5933096626779255,0.3869158149582365,-0.6497575274741639
particle,25,2,3,100,2000,10000,200,3.2303168800161917,-0.3344739816882073,2.7313278512584724,0.8334630104459263
franken,25,2,3,100,2000,10000,200,3.654673892998301,-0.39900677937925344,3.200188605253568,0.853492067123987
ideal,25,3,3,100,2000,10000,200,0.052435294310210705,0.05724990877779207,0.031465585345218615,-0.03628019981279998
finkel,25,3,3,100,2000,10000,200,1.460411887445082,1.9676068344433981,0.25962359344988656,-0.766818540448203
particle,25,3,3,100,2000,10000,200,11.037185817622964,-0.17768074585623977,10.546636805998368,0.6682297574808355
franken,25,3,3,100,2000,10000,200,5.701884479047912,-0.3380973943765382,5.2733787887842585,0.7666030846401926
ideal,50,1,3,100,2000,10000,200,0.06276020698578055,0.10404178296708051,0.028063901499724993,-0.06934547748102496
finkel,50,1,3,100,2000,10000,200,1.922092001647752,1.7801556487150987,0.8832821505541837,-0.74134579762153
particle,50,1,3,100,2000,10000,200,7.173474200903148,0.45743973731108245,6.74634761622995,-0.0303131526378841
franken,50,1,3,100,2000,10000,200,6.606398370225007,-0.37202648032309793,6.1485288047637505,0.8298960457843546
ideal,50,2,3,100,2000,10000,200,0.07085642901143432,-0.0010392031399010654,0.04219832256082766,0.029697309590507745
finkel,50,2,3,100,2000,10000,200,1.7013989152287952,1.556546738499992,0.8384455040552347,-0.6935933273264313
particle,50,2,3,100,2000,10000,200,5.75943643621655,0.3968194117629549,5.351532327846416,0.011084696607179645
franken,50,2,3,100,2000,10000,200,5.617691545368636,-0.4089699766467866,5.173875203893115,0.8527863181223082
ideal,50,3,3,100,2000,10000,200,0.0673978223369922,0.07761181859005062,0.041390976473266505,-0.051604972726324916
finkel,50,3,3,100,2000,10000,200,2.2848830765810413,1.9677858164596598,1.1284195861272224,-0.8113223260058408
particle,50,3,3,100,2000,10000,200,16.04105092338247,-0.21305827837934474,15.485359959626932,0.7687492421348822
franken,50,3,3,100,2000,10000,200,11.623037727162188,-0.3808930843548083,11.165956485316437,0.8379743262005618
ideal,100,1,3,100,2000,10000,200,0.07200887211218818,0.03447839076788324,0.04039201890389192,-0.002861537559586986
finkel,100,1,3,100,2000,10000,200,1.2621273655587217,1.6744978257598708,0.31499021488854184,-0.7273606750896914
particle,100,1,3,100,2000,10000,200,8.71362016514701,0.2725012525920979,8.312554228103496,0.12856468445141525
franken,100,1,3,100,2000,10000,200,4.630986764082685,-0.39820303324167927,4.180794089855416,0.8483957074689475
ideal,100,2,3,100,2000,10000,200,0.06066948600315572,0.036830220734340884,0.03011564525234056,-0.006276379983525734
finkel,100,2,3,100,2000,10000,200,1.7724941944636237,1.8105980206401817,0.6942252182097715,-0.732329044386329
particle,100,2,3,100,2000,10000,200,17.442274086882136,0.07691524187740163,16.963563643579235,0.40179520142550307
franken,100,2,3,100,2000,10000,200,4.841989753291987,-0.39300469253533316,4.396855013219957,0.8381394326073641
ideal,100,3,3,100,2000,10000,200,0.07699165351155543,0.07601467062862487,0.040667280205558286,-0.03969029732262772
finkel,100,3,3,100,2000,10000,200,2.0320363115917104,1.8673414382665428,0.9411886411997022,-0.7764937678745344
particle,100,3,3,100,2000,10000,200,10.136324861930452,0.33199013020745277,9.708558418878557,0.09577631284444148
franken,100,3,3,100,2000,10000,200,7.474252432794413,-0.3927596779532311,7.025502206412298,0.841509904335344
ideal,10,1,3,100,2000,10000,200,0.09991903199326164,0.11608289147605981,0.0662422865033233,-0.08240614598612143
finkel,10,1,3,100,2000,10000,200,1.5595055315383808,1.8892432044957073,0.49145126938062883,-0.8211889423379554
particle,10,1,3,100,2000,10000,200,3.2953765758738043,-0.32689437786181563,2.847345418579011,0.7749255351566097
franken,10,1,3,100,2000,10000,200,4.672038213619593,-0.38390508999039624,4.2028267487923525,0.8531165548176364
ideal,10,2,3,100,2000,10000,200,0.057078356296681114,-0.07837089223264566,0.028822937912253755,0.10662631061707302
finkel,10,2,3,100,2000,10000,200,2.0622932352334105,1.567146228460149,1.1281481190025466,-0.633001112229285
particle,10,2,3,100,2000,10000,200,8.018499035528196,-0.288715366367632,7.547770526884649,0.7594438750111784
franken,10,2,3,100,2000,10000,200,6.924805454240453,-0.3456760873199813,6.479387215156048,0.7910943264043876
ideal,10,3,3,100,2000,10000,200,0.07964559479261914,0.1298267412385484,0.03578755637840984,-0.08596870282433909
finkel,10,3,3,100,2000,10000,200,1.150520294886428,1.4635521828280744,0.3798127232998419,-0.6928446112414886
particle,10,3,3,100,2000,10000,200,3.1906666924926554,-0.2907700516423582,2.7561501373342687,0.7252866068007452
franken,10,3,3,100,2000,10000,200,3.408388843265243,-0.3730526127358558,2.9613670952277733,0.8200743607733253
ideal,25,1,3,100,2000,10000,200,0.05246349422450658,0.026417037687769568,0.02315068956576364,0.002895766970973381
finkel,25,1,3,100,2000,10000,200,1.8487814878552933,1.6930570096614836,0.9168324803019101,-0.7611080021081007
particle,25,1,3,100,2000,10000,200,10.457998216404754,-0.10042390391558184,9.994193605245691,0.564228515074648
franken,25,1,3,100,2000,10000,200,6.7945882394310475,-0.32677084729662764,6.328050254804133,0.7933088319235416
ideal,25,2,3,100,2000,10000,200,0.06710026821007006,0.021947668822176303,0.036746726705636217,0.008405872682257549
finkel,25,2,3,100,2000,10000,200,1.536638083931485,2.069066295439764,0.33637301787142937,-0.868801229379708
particle,25,2,3,100,2000,10000,200,5.251044062894031,-0.27187083769013565,4.712360632307836,0.8105542682763307
franken,25,2,3,100,2000,10000,200,4.409598605372669,-0.40165450764622945,3.968022153796582,0.8432309592223166
ideal,25,3,3,100,2000,10000,200,0.06206549121446311,0.12638472910830564,0.028402118915036086,-0.09272135680887862
finkel,25,3,3,100,2000,10000,200,1.470418912216643,1.8050968584547304,0.3942557418746566,-0.7289336881127442
particle,25,3,3,100,2000,10000,200,5.98236036174651,-0.3431848215914965,5.497370883623325,0.8281742997146816
franken,25,3,3,100,2000,10000,200,5.2458956585456775,-0.3674661822110939,4.808070203178897,0.8052916375778743
ideal,50,1,3,100,2000,10000,200,0.07171756842889422,0.05364089145697443,0.036791621862979115,-0.01871494489105932
finkel,50,1,3,100,2000,10000,200,1.9327843087617629,2.029489545709229,0.7003870059236517,-0.7970922428711178
particle,50,1,3,100,2000,10000,200,10.194284351208704,0.08268983407778753,9.734704636696113,0.3768898804348024
franken,50,1,3,100,2000,10000,200,4.678205145860125,-0.40957304956682944,4.247658441585152,0.8401197538418027
ideal,50,2,3,100,2000,10000,200,0.05849090742108407,0.03802177381498238,0.022891650833762756,-0.002422517227661066
finkel,50,2,3,100,2000,10000,200,2.0376794195187387,2.0146634965862797,0.8424015755746301,-0.8193856526421714
particle,50,2,3,100,2000,10000,200,12.553431001762428,0.14866211566535187,12.12753787769635,0.27723100840072973
franken,50,2,3,100,2000,10000,200,6.357826132341688,-0.402166926762419,5.9147419239433034,0.8452511351608049
ideal,50,3,3,100,2000,10000,200,0.05880235726724074,0.0813991704702619,0.031038032760383145,-0.053634845963404294
finkel,50,3,3,100,2000,10000,200,1.947301002903883,1.8171094560527696,0.8685987949165793,-0.7384072480654658
particle,50,3,3,100,2000,10000,200,13.093723916135238,-0.41602001531837735,12.522842212803383,0.9869017186502345
franken,50,3,3,100,2000,10000,200,4.905639810547387,-0.38508711355232816,4.45115906513356,0.8395678589661547
ideal,100,1,3,100,2000,10000,200,0.08564690851348326,0.04063733623181012,0.05600102214457238,-0.01099144986289925
finkel,100,1,3,100,2000,10000,200,1.6054155708761015,1.7992554034854442,0.564107630900425,-0.7579474635097679
particle,100,1,3,100,2000,10000,200,20.29155723857667,-0.1751278675172818,19.762764966806785,0.7039201392871647
franken,100,1,3,100,2000,10000,200,5.586748843494445,-0.39923135486173283,5.137074757979001,0.8489054403771777
ideal,100,2,3,100,2000,10000,200,0.08464642734905475,0.05114777578807415,0.05444713442532433,-0.020948482864343723
finkel,100,2,3,100,2000,10000,200,1.9219610677811183,1.8407071068492797,0.8260300545542549,-0.744776093622416
particle,100,2,3,100,2000,10000,200,10.680461494094967,0.394260514705233,10.268219132538379,0.017981846851353827
franken,100,2,3,100,2000,10000,200,5.289035735857703,-0.37901625751349916,4.843499628978648,0.824552364392553
ideal,100,3,3,100,2000,10000,200,0.07896222376297454,0.055933016505897375,0.044275242216124576,-0.021246034959047415
finkel,100,3,3,100,2000,10000,200,1.8206333454318033,1.9571316738573206,0.6652539840245814,-0.8017523124500987
particle,100,3,3,100,2000,10000,200,12.55427143820945,0.28493018608925225,12.141070455114614,0.12827079700558242
franken,100,3,3,100,2000,10000,200,6.480800912428674,-0.3790457706526944,6.031001438715055,0.8288452443663129
