model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,version,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15
Block PF,block,33800,260,5,,,,,,,,,1.1,15,4,2019-01-24T19:38:25.846,8,-2.2877536495530997,9.363806167,0,,11916.995551857559,11931.26351326364,0.032763171167095595,-14.30072457724662,-1.8422928969108008,-2.2418389052137004,1.5122932060395478,-7.9328552815731905,1.7652104498109544,0.6853209379303934,6.7648887605189865,-3.068214881120954,2.809244123171374,1.4383153847742647,0.2965901616278086,0.9057871889820857,0.17896082688277648,-1.3079015351653593,-1.821963596553151,0.0015965318066711713,0.0003982554840155873,0.00025615413718392473,0.000900769658453616,0.0005197329826454045,0.00021641657585429308,0.0014069830192851012,4.437909905174935e-5,0.0004539603022951832,0.00021500270418492356,0.0053034093343969245,0.029991286108259636,0.07107427156819819,0.5010367851615464,0.012633109257255835,0.0005304790125861188,-0.0002512872937804621,-0.00037859078604823805,-0.00016913517951313819,0.0,0.0005121720656116678,-0.00011072061280549333,6.800955024986787e-5,-8.610687832390083e-5,0.0,0.011922188034837944,0.04447201426186216,-0.18807645088778158,0.07786435078708906,-0.0001833227751203701,0.00023454258613026072,0.00013410120763404504,0.0,0.0,-5.361650452237777e-5,-0.0007696035852227293,-1.6309702531684383e-5,0.0,0.0,0.01649581322187158,-0.11941267463618599,-0.02965276153557322,4.195548300423925,4.3502743713886804,4.6099128467402295,7.331071143276103,-4.535612101864792,0.5693059883156598,0.05168099943475182,10.168664359160546,0.641225264051947,-3.7414927797669586,1.4053361587797826,2.5029668162508414,5.882356020873692,4.278369859287997,-2.999271443919379,4.763496837331136,2.9809619112602395,5.209908306330375,7.049288050227733,-4.5200615882443635,0.31636073806823367,1.0781975191820203,10.338535845954572,0.7963442767403103,-4.251904638776333,1.5961126740606608,2.028426650166306,5.064310972382241,3.56772285964842,-2.2915863761549184
Block PF,block,33800,260,5,,,,,,,,,1.1,15,4,2019-01-24T19:38:25.846,9,0.31030175072598926,9.467529021,0,,2.5380812457033885e6,2.538099238267504e6,0.07394482449713567,-18.066508940297812,-2.184740437930523,-0.8700243030901849,0.8705682076746155,-5.9420491754207045,0.3632418923197341,6.254471560656555,-4.321812383338319,-4.889916405404078,5.858845876327369,3.02122045525975,-2.761707695429889,1.1285739200218141,0.012341375997770854,1.7857425382757492,0.886577942767793,6.344432260221119e-5,0.0006350520228626446,0.0004143196952174104,0.003639599747137515,0.00031517487110590306,0.0008735468344558504,0.002482645986159208,4.699195850797729e-5,0.00019098126110189307,7.646012496711777e-5,0.00012252850537327958,0.07850507259337108,0.0036871513030341738,0.070752636230108,0.0165679944275516,-0.00012592666627842599,-0.0004938919701756138,-0.0012227851772351253,0.0010540708657060245,0.0,-0.0014723385988991437,0.0003410366696860146,8.742245687608216e-5,5.06413757025161e-5,0.0,0.0004221112998729117,0.01655142401528033,-0.015265423970450756,0.03421109613722547,6.465793184444327e-5,0.0014784655944217865,-0.00035306463412199335,0.0,0.0,-0.00020244182155990922,0.0006238609749628908,2.340558798232629e-6,0.0,0.0,4.011030452592815e-5,-0.0737195950171758,-0.007352826711887322,3.7396022908618063,7.407772342183232,-2.4658215939353214,5.178151196377439,0.30318930506092917,-0.7219156893816328,6.618068853674927,-1.2362254912176718,-3.323017138068186,-2.2942404106388508,6.732299771724229,3.3131486956676013,-4.90485506896025,-0.2692521625389278,-0.2153366837227011,5.2386050175929775,7.771137231472384,-1.3765361445403004,4.789025369843104,0.6975714655353629,0.4318250664739578,6.260117982342047,-1.3825004238440186,-2.750062349259526,-0.20027570053321542,5.770338636069817,2.940941748743602,-4.00091653685603,-0.10718692570330501,0.3059442077526625
Block PF,block,33800,260,5,,,,,,,,,1.1,15,4,2019-01-24T19:38:25.846,10,6.718564926923911,9.004957766,0,,1.9293745264701804e6,1.929389326759387e6,0.07268131996056075,-14.872970526568807,-6.527783495848748,-1.1358802115847682,-2.0404493557130317,-4.2148529025052035,1.5103226792478717,-5.4447155461961145,-7.7404234608812965,-0.6253819770743013,-0.019115478628283,2.3842452534190404,-5.286311350442407,-0.8562977407481305,1.2889669466285678,2.8279765675843516,1.1415761550053256,0.0005538556285690253,3.7994523803636305e-5,2.44068661724186e-5,0.00017435659990067172,2.9084213934352663e-5,0.07386405716186713,0.02791722273399588,0.012676974864875287,0.02677071674843702,0.0012294447565827176,0.0003723021326411584,0.011005085104650742,5.6272610084376016e-5,0.0005270448946661024,0.0022350117319013666,6.0562281659844645e-5,-2.3495903963531136e-5,6.023290576928227e-5,-6.699919687473505e-5,0.0,-0.04475115002050588,-0.01845846422058662,0.017162697664459922,-0.005130888016743001,0.0,0.0008855628584160569,0.0006526650350615815,-4.894863730713646e-5,0.0002996779619079896,2.0020874593699872e-5,-4.0157523929797796e-5,-2.4214040363963527e-5,0.0,0.0,0.030488161627192624,-0.026168052758701033,-0.0027882760251248372,0.0,0.0,9.715629803747907e-5,-0.0009490782202567997,0.00022139670577386365,8.554973951482035,-2.40213545619476,2.566110765126567,7.298263584302317,4.1522366106445086,2.7745429828864054,5.630239022383558,1.4760204221381896,2.6168116500561376,3.5097474850539276,4.66165666509729,-2.3059787735281607,-0.6024093750744467,-0.6759190081812172,6.367801616130315,8.819602139533485,-2.1226834266724968,2.266711165867999,8.050192730457857,3.1524030474867617,3.922336661752937,5.753412939596761,1.479785234289875,2.1233367504359526,2.7717935551518575,4.598990713826363,-1.166254249191092,-0.28408446089684064,-0.4975481617869142,6.715276785574009
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,1,7.833989691403445,11.271713862,0,,0.7025698384706965,2.044826433977068,0.043503572254812266,-1.3857601677611837,-0.6669882006738019,0.27250131153443835,0.20760074661365557,-0.04755382184852408,-0.15379666223458255,0.5690862787079212,-0.4707592886890204,-0.3309371598454973,-0.21922017376834546,0.3092496188235625,0.592102297941075,-0.2741264610450074,0.25008086372297633,0.03387157174602606,-0.161250698239777,0.194955270578656,0.2558988528525437,0.23821192554803766,0.21060085996929495,0.24030682303941384,0.25792196508520865,0.20873999852037742,0.20623368500668388,0.23202867633510646,0.25332808359982223,0.2683802863772448,0.2539886898981803,0.24109472315851604,0.27831138021688867,0.24412595897503536,-0.001387986644714323,-0.020505412364127742,-0.0029966705137032305,0.01528783157607299,0.0033375104176723304,0.0142895536870314,0.0011286205542379657,-0.0037628872827183543,0.018932310781406465,0.009546628378301286,0.012674945480213954,-0.004372078609207667,0.00795703990674368,-0.007267130824431519,0.024496350307833557,-0.017025284528232057,-0.014149852117764166,0.011407942159649687,0.0184075243044859,-0.0031797989470960146,0.009165467844510439,-0.014721854534256685,0.009913251293639996,-0.012106590331475674,0.00019979100735194942,0.004862873048456889,0.0024342466393727316,8.112875252570259,7.887625929330944,8.164930015043005,8.451160592253553,7.761142287957583,7.229742752205544,8.00595586855637,8.782561728173746,8.143477153705566,7.38331359687803,7.842473308860685,8.41199075035262,8.060882205870444,7.709718082515523,8.008282049593063,6.89102058137962,8.272172896869193,8.782680154367862,8.77190843722179,7.252095662591176,7.610463709614784,7.118556374890007,8.989985657806521,8.002665006596244,7.391763434325997,8.761194790676868,8.350858658012577,8.60026041192761,7.547205495351735,7.824951352379855
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,2,3.250591159805233,10.784226946,0,,0.10450747840237724,0.07783114667549462,0.06966886571957219,-0.04299253399268955,-0.19550254983196602,0.2760177790894027,-1.5948434370109652,-0.025067589518405597,1.5257208326168277,0.3042487317405351,0.4733515056841644,-0.7641444775494595,-0.723151658508181,-0.34674583428553163,0.1169415763106123,-1.1339303525997235,0.0709242717644063,-0.30357674143627733,1.1298088955559962,0.44160814164780726,0.5297915741619814,0.43610665370616186,0.45313507528776237,0.3435351950871155,0.44558843864339936,0.5305051735483636,0.46192431529943423,0.42187376377140545,0.5770142007576579,0.5153679561797887,0.3887397439868398,0.573260887889846,0.40633455260378126,0.36510457786649325,0.014359477034122457,0.01814486248357252,0.0313764057361732,-0.007239804556950405,-0.02405448355650129,-0.0693683547150419,-0.027238235152859034,0.0037461950314091976,0.02246851836904847,0.03989627288553978,-0.010035462167947384,-0.029468202685001464,-0.016822707567394953,0.020417135288324346,0.0072926471680965586,0.023656816846774054,-0.005003202894809226,-0.012867452113569919,-0.03363444678350013,-0.010379816416676743,-0.03151839166867089,-0.04547387082270716,0.005706658305087313,-0.009179203718971218,0.032383372494461424,-0.03795328174798378,0.044037780687553575,-8.786315603718629,0.1784190749739377,13.716820556551959,11.544181064844736,-6.320796594271733,1.4696738832806353,2.4171416275668687,4.533529040956503,10.27316549807519,7.437924940534768,-9.281288721698793,0.6261574810333062,-0.8903191489920635,13.388784322282616,2.719221730154885,-8.95858257065293,0.34590691047252314,12.150069454902766,11.353090771237841,-4.819638459861059,1.8676398295484176,3.125847730646246,3.86963488351037,9.466604081160312,7.183605115176774,-9.090100258405204,-0.6389693231170672,-1.0138596620949363,13.096826538331158,3.7438625310723377
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,3,11.73449453222498,10.971779376,0,,0.05991885631876731,0.09054373418801864,0.038103245349671536,-0.06872812321892287,0.3063365132679756,0.5288683105184662,-0.43363597946873966,-0.03632804528935734,-0.3812803347105955,0.5568890047004871,0.7361510894864223,0.694277671334561,-0.8855694915610031,-0.8923049471760978,-0.44745468688464496,0.45677620658278206,-0.4497771213438071,-0.5475262532352909,0.3883866177610322,0.48761606015254516,0.44757664574490935,0.43983794621024414,0.4365769781146211,0.4531889957729461,0.3999654932993532,0.5092758264983351,0.43827877926986974,0.4628427566650591,0.4299067094178244,0.4770327966473049,0.4606782719443145,0.33544608054050523,0.447366177618741,0.45462465100950006,0.017993784442217702,0.0691892147166907,-0.006338386732184757,0.018197233171575438,-0.008440127908341926,-0.01897500036394255,-0.012214774750321388,-0.013962830656269276,0.02438991179851515,-0.04310109109957916,0.0014182390581597923,0.011901692710954783,0.045905437811718,0.023414835376519574,-0.0014319344450823767,-0.0020630342847031626,-0.014873300892185809,0.04276170626922773,-0.086126134224935,-0.029655862420019014,0.06334935934021835,0.0051478083515614,-0.0335904167807502,0.0012713430426400908,-0.015786862573790677,-0.017195293213480876,-0.03391955245009161,3.0097949903728893,-5.887485361013882,5.9938644956112235,0.029141530146098535,2.908748273233532,-8.4564368922525,-5.292948125217942,0.38202930046155636,-0.7426750824177626,7.595430841796742,1.9004590147731164,-1.7991979931807611,-3.3030484201662285,-5.173899388873886,11.354509478613984,3.542076132654011,-5.620010753571957,5.534380016087715,0.248286840491434,2.5982640178789085,-7.882288145677367,-4.452850391232621,0.7444492621979651,-1.2515906324539894,6.882222241501595,1.4944121326360063,-1.4321345692332155,-3.711839676681196,-5.6222630222117065,11.786885228382587
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,4,4.526494444812145,10.847562813,0,,0.44066399188175537,0.9719857439054098,0.07778947891352518,-0.6091112309371797,-0.5684100966262203,-0.12277990520430282,0.04925692512698454,0.02399287309957665,0.7443798383948366,1.2001489014577489,-0.022215775941092808,0.7803201117909535,0.53437987252604,-0.29661855863844,-0.02981607782748741,0.10535574326526542,1.1271861565990724,0.6363897930075053,-0.6434778872025717,0.6184626098838124,0.31226758860052395,0.36420319777163856,0.6004886074634445,0.2442338084065172,0.4475735910315169,0.3663461394753876,0.550948535076823,0.2624853794074208,0.20492741985112412,0.35489767457195115,0.16070125638146193,0.34867604541275815,0.4867458750116819,0.3438099481609375,-0.008849148702281512,0.020058898789998034,-0.06043728622011897,-0.02010595770334743,-0.021915342611042256,-0.0027898336126931907,0.0037305177556554614,-0.03778643246311397,0.008820356881998736,0.037779220114206584,-0.0033998447446804674,0.0043374974104506475,0.01931174065951725,-0.0191291844710541,-0.0002494567054137847,-0.008046797636847711,0.006831726009331744,0.0717645146082829,-0.018126906898488296,-0.05580010182618321,-0.011910545408296737,-0.020469631680375407,0.04091495140775151,0.005624383183401645,-0.01045224020318108,-0.028638837704636554,-0.021136667753565885,0.08648054473135487,-1.785424628455985,5.5512018482389305,1.1527141187197487,-5.4962562400022135,4.07635902167164,6.565205099670958,-2.156678882979428,0.20919260705966253,7.129381392819601,1.5159833041396102,-0.8378549425722396,3.949671230143726,4.842303168520187,5.2673525524614995,-0.47097446555684114,-2.0177753743154154,5.5570021094468895,1.2528198957385004,-4.772102735796681,5.213278416299591,6.725608607231715,-1.6396969452515566,0.09338046997454567,7.002712609418235,1.7867411201364223,-1.5849989493488703,5.514852083075265,5.53331565289864,4.735060880197117
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,5,-3.3409443633833913,11.402187736,0,,0.6225596410454082,1.4792439865607958,0.057400991220246146,-0.9140853367356337,-0.019308449197889654,0.7118276219865303,-0.32912263381484674,-0.7521801102709684,0.23046320805450593,-0.04324569349800541,0.19296982062110857,-0.2475106750741931,0.0962603617322082,-0.10990120058616792,0.08235015100056589,0.42693630142378636,0.4016042193694851,-0.9229420344012021,0.5045253719542395,0.3542194442220889,0.3132118677512158,0.29282175160093654,0.16335843084939597,0.3229323954560995,0.4678877608065216,0.48965284339337256,0.5319248226960847,0.16731559401260512,0.3674602799152415,0.23341958784292605,0.1487688750847886,0.1083080406427733,0.35972437650051553,0.10846003580726218,-0.008253425266684728,0.016070605552035565,-0.021314326421130615,0.00763395344305153,-0.00024883706111319726,0.04316084604687422,0.01611100250147626,0.002097054617473457,-0.014746022510557882,0.0004681331320688205,-0.02052498243159527,-0.0003432635115571015,0.020721786686509674,-0.0020172981993657733,0.01947056558542516,0.0025340468653761066,0.03458995417182968,0.004872268965578946,0.011493601991125237,0.014924817376026446,-0.008302325141331633,0.054158388413220036,0.00031058931123227715,0.016014601806368635,0.004488508334342829,0.003170546847613404,-0.011312665053745194,3.3770030176198116,6.188478393978307,3.9022226839068157,-1.7392673871001518,1.2120488851377784,0.020055952908617523,6.38270912972575,7.918222619468487,3.1671939287115802,5.010796762411995,-0.28753289038668534,1.8785254535635763,6.212536590050505,1.5369354147158216,-3.3232877073047704,4.0523833141849,6.877278139661531,3.9701238879670204,-2.8949815869543345,1.843161013583067,-0.2621609013040735,6.127474754180629,7.848547427282726,3.6732762786543587,4.679731879797691,-0.3556363060835741,2.374397763333568,6.41968122678607,0.8685189931435277,-3.3540821859970182
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,6,0.810396496770555,11.881425018,0,,0.7112987478965799,1.6859924350984088,0.06063452523020061,-1.0353282124320295,0.34856473827356815,-0.9342843832105707,-0.4939185401220296,0.059712023387796354,1.0936375069687534,0.20458675058559894,-0.058978137943126896,-1.2480763924995957,0.09933128812839831,0.5455341795461015,-0.29602760033381337,-0.3221264321034223,-1.4652157914762247,0.10701562335846315,-0.3545240148538841,0.1666535090708245,0.3280474850401766,0.1588655084069093,0.15113038005220594,0.40886751223200024,0.2716057189075664,0.48546277876949606,0.39236312325305833,0.28826200880542935,0.3633071339504778,0.17728453432355643,0.4312304647681787,0.2856394645005884,0.05487656773347192,0.1701965125664487,0.0026768042786220404,0.007814444828386613,-0.013231771393245217,0.009749281727428638,0.018374314752254654,-0.05909429069093038,-0.019577940446375272,-0.022839850479071513,0.010733520699613568,0.014158398692815278,0.018938427679296953,0.024774877103724266,0.004781891136157148,0.005860569558687161,-0.018062318225728673,0.017019469595303743,-0.03830588835989865,0.011841587076236658,0.04260870422743971,-0.005205642132493854,-0.026695391143399732,0.047813430819935464,-0.0029998227267655393,-0.022112395793824787,-0.008589995243511716,0.009348317877656501,-0.01685066555389416,5.878113956642128,4.914853973637262,-2.856186180373199,2.467529138359945,6.602278511002773,7.002071299485378,-5.198656296594571,-4.057651249990227,-1.6445399940042238,3.267948068958468,7.9179466214071805,1.5039576820538474,-0.9548074529173417,-1.6421184923112593,1.1832415456368888,5.993157569327814,4.485681189280369,-2.7278853653779738,3.369436975398079,7.555286719948543,7.676951313832221,-4.9989777639298785,-5.846811089899832,-1.3391147829587626,4.038467016720984,7.261473082483246,1.250497785978415,-3.454709274104935,-1.965404047065038,0.8286073316995417
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,7,4.684586277110229,11.158379068,0,,0.9659434236508787,1.6204135178614365,0.11825352394280216,-0.7727236181533597,0.43740381671057316,0.15152309539580733,-0.11687117739867592,-0.5111316780384403,0.17483610947453876,0.5495015120993685,0.18003384138265366,-0.16726004699016128,0.9556971317511707,-0.5188927338587321,0.5891612554054779,-0.34631159194796335,-0.39860260522005664,0.006212690245765096,0.05603464083108545,0.33114340773494794,0.0661924417278172,0.23386054415049304,0.3762103745674591,0.2582842276969132,0.5072431636370104,0.3834894902354158,0.434873033261825,0.5240839843871109,0.3912370859064596,0.47170312933548364,0.2601797029706969,0.5039344694712764,0.5224192320215614,0.17276365801781265,0.005265132536206819,0.0020030575583926506,0.02069724816338948,-0.008315883032876576,0.037481052706985186,0.022669213025012246,0.016608403235527317,-0.012210932312952677,-0.03802784849658933,0.008370270703476656,-0.012411234714865181,-0.05661126157382484,-0.03617050839863087,-0.014774821116609412,0.011308362955404628,-0.011480435333739674,0.027220346956203657,0.018135838312274565,0.025879866890999366,0.017409500081954066,0.019315921666687226,-0.011453445005832594,-0.052544261920466136,0.022014096036465116,-0.03427822427093611,0.01554857241912481,-0.014698712653761298,3.3577836138194597,-2.6851803477598692,2.6673945510475057,2.5753589315710337,8.56754554567151,2.3819336576563654,3.5187367201750828,3.2702609404184173,2.6916460004894365,5.395087424351863,6.412319064548153,-0.5639973742409021,3.5531078618931096,4.642698759962808,4.463539433847042,3.5386443884005314,-4.6236783883412835,2.1111821095546546,2.0481511129721293,8.401690961157724,2.8595223769548737,3.9131714765799974,3.795911544066569,4.358139409882217,5.100833701959688,6.563191441876708,-1.650774402973102,3.2599137363647195,4.952860406740994,4.749072997413449
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,8,-2.2877536495530997,11.348511753,0,,0.34123718253974017,1.0115840310062023,0.05574589494661844,-0.7260927434130805,-0.019878945472115994,-1.4612328784770199,0.3737618249818855,-0.07176980970750879,-0.15343357326659834,-0.22155436182520832,0.6952401130484136,-0.2170856380477897,0.1663689419283313,-0.5642072324259884,0.22913145722749562,-0.47391889727888215,-0.7973689949707241,-0.5355640137479623,0.5419562863996483,0.1822956470113354,0.32068981914226147,0.38332964030289884,0.4093930979629951,0.268401650901061,0.355195884430407,0.5206958391757964,0.2369631347036571,0.4064879467486122,0.3528672025396539,0.24059122238765093,0.3711924349550354,0.4633140329184842,0.5080599397539101,0.32430016493152664,-0.012173387192610895,0.054154968925389894,0.007949056954512992,0.03612765677414991,0.012233002706528209,-0.007067829897088767,0.00938046322464099,-0.018471590077551826,0.0014116051550366352,-0.0004297747684763124,-0.015187787392700268,-0.005236742775073345,-0.009889063464503061,0.018125897596781623,-0.033132092077330595,0.01923808353330238,0.016607056434691833,0.003102014703101037,-0.023788827591921014,-0.005508257001021029,0.04772704047901487,0.012794356614162365,-0.012103577986020431,-0.01821748809159122,-0.035478336551348084,0.010820136116964417,-0.005452263293524589,4.195548300423925,4.3502743713886804,4.6099128467402295,7.331071143276103,-4.535612101864792,0.5693059883156598,0.05168099943475182,10.168664359160546,0.641225264051947,-3.7414927797669586,1.4053361587797826,2.5029668162508414,5.882356020873692,4.278369859287997,-2.999271443919379,4.763496837331136,2.9809619112602395,5.209908306330375,7.049288050227733,-4.5200615882443635,0.31636073806823367,1.0781975191820203,10.338535845954572,0.7963442767403103,-4.251904638776333,1.5961126740606608,2.028426650166306,5.064310972382241,3.56772285964842,-2.2915863761549184
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,9,0.31030175072598926,11.290131986,0,,0.24770801224615122,0.7119858920298916,0.07548163298729381,-0.5397595127710342,1.4097259039786811,-0.22132145669123293,0.3335868339987802,-0.16458115422666975,0.2259175646686296,0.42416140140494885,-0.3448093679678301,-0.07959820336987633,0.35162664022436285,1.7315383082528593,-1.0390371550406634,-0.19368740729041845,1.031015406148696,0.19012781940299117,0.43366651450774896,0.40943814329414874,0.29844055634835576,0.32771380594804445,0.3277559014089193,0.2057958542903648,0.2986623219799385,0.3988637498528,0.30311107755861966,0.45394195911176394,0.48520099308646253,0.41419333287011256,0.4693901477116608,0.28421209093538585,0.2730407336251949,0.1560782020162108,-0.013584043081209078,0.013889746044507038,0.005333402831050959,-0.021899888115545253,0.009906348451129846,-0.042067081515349505,0.012590820997625101,-0.03225582746482537,-0.008990473097729924,-0.03209985694895717,-0.000625187634035657,-0.006775937634548576,0.01130197743076761,-0.01073457924181863,0.009873254933247954,-0.006832135933850247,-0.0034271025725711025,-0.01507508432955322,-0.011962722162048368,0.008241579804128684,-0.00717838197244365,0.006328793408380365,0.020618530815566458,-0.010847206004821567,-0.019024755457723804,0.026695845431208988,-0.00016042359269253964,3.7396022908618063,7.407772342183232,-2.4658215939353214,5.178151196377439,0.30318930506092917,-0.7219156893816328,6.618068853674927,-1.2362254912176718,-3.323017138068186,-2.2942404106388508,6.732299771724229,3.3131486956676013,-4.90485506896025,-0.2692521625389278,-0.2153366837227011,5.2386050175929775,7.771137231472384,-1.3765361445403004,4.789025369843104,0.6975714655353629,0.4318250664739578,6.260117982342047,-1.3825004238440186,-2.750062349259526,-0.20027570053321542,5.770338636069817,2.940941748743602,-4.00091653685603,-0.10718692570330501,0.3059442077526625
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.1,15,4,2019-01-24T19:38:25.846,10,6.718564926923911,11.665277659,0,,0.4840684702636631,1.2718443919084117,0.11004176499875849,-0.8978176866435071,-0.15840012852360275,0.026206415560481755,-0.815346769300207,0.7112956944441571,-0.38849518682432205,0.046234808971619135,-0.3036912392748903,0.3611247343158739,-0.09828943448643201,-0.08353349752083927,-0.3150831905655771,0.5283215289422336,0.5854243485402657,0.8566411310206324,0.4593398872301018,0.4303861906440769,0.4383343046581848,0.18995258872420745,0.2606499058927284,0.376961327617616,0.3130577570836217,0.27594827187269183,0.2051162109066313,0.21857796327169735,0.3028240438018684,0.33383359777004934,0.3656801192831754,0.4092547314659267,0.27540626820854525,0.26455708698947145,0.031277010898683504,-0.0273287413539965,-0.009992692301430786,-0.01582685359235673,0.015470057868671283,-0.00954707466565864,0.012542820653782257,0.011019356564844597,0.02174903437048869,0.01665901341466882,0.013614474350435954,-0.001362688669433056,0.04367896228586357,0.013212294054297264,-0.012183381305314068,-0.03220815284883154,0.015516781525508876,0.0212196883928679,-0.01699780808392577,-0.019816563399816668,-0.0038535121028857033,-0.002154874825773641,-0.032399930816191275,-0.008015926333607044,-0.008118842313548133,-0.0016832632388590154,0.0044815263322882885,8.554973951482035,-2.40213545619476,2.566110765126567,7.298263584302317,4.1522366106445086,2.7745429828864054,5.630239022383558,1.4760204221381896,2.6168116500561376,3.5097474850539276,4.66165666509729,-2.3059787735281607,-0.6024093750744467,-0.6759190081812172,6.367801616130315,8.819602139533485,-2.1226834266724968,2.266711165867999,8.050192730457857,3.1524030474867617,3.922336661752937,5.753412939596761,1.479785234289875,2.1233367504359526,2.7717935551518575,4.598990713826363,-1.166254249191092,-0.28408446089684064,-0.4975481617869142,6.715276785574009
Block PF,block,33800,260,5,,,,,,,,,1.1,15,5,2019-01-24T19:38:25.846,1,7.833989691403445,9.936486479,0,,13.384612519363131,16.28067542380376,0.0316921818186906,-2.9277550862593196,-0.8240112376806508,0.10902857513817654,0.5423269732182003,-0.0694255584720036,-0.2678809684752794,0.2963825600829857,-0.12601310933995347,-0.3571959537460465,0.14919239808327056,0.2985408325565784,0.3489945113459356,-0.07150168320950456,-0.03497936441456595,-0.030857768306264077,-0.2580316956804358,0.16390454157689935,0.1495678916865668,0.1324907506550064,0.1619773859544307,0.16873739512748565,0.1640484857699225,0.15317386100996844,0.1443564399336922,0.1578126734371861,0.17474119459182555,0.15366929803340665,0.1536522322348649,0.1486135122824209,0.15767775064024925,0.16079670428389736,0.050755446681082325,0.040180427046425826,0.032715283222790506,0.03670242628423595,0.0,0.04151898645417072,0.048543895754002794,0.03674635615987087,0.03744947344838282,0.0,0.034410041890475807,0.04211446235091309,0.0444006345598408,0.044831087747265054,-0.10028812942223277,-0.11411510337003249,-0.11166209567640902,0.0,0.0,-0.10658058029991388,-0.10924314139300852,-0.11913975496036378,0.0,0.0,-0.11045969312446521,-0.10716642017413906,-0.10693221021723016,8.112875252570259,7.887625929330944,8.164930015043005,8.451160592253553,7.761142287957583,7.229742752205544,8.00595586855637,8.782561728173746,8.143477153705566,7.38331359687803,7.842473308860685,8.41199075035262,8.060882205870444,7.709718082515523,8.008282049593063,6.89102058137962,8.272172896869193,8.782680154367862,8.77190843722179,7.252095662591176,7.610463709614784,7.118556374890007,8.989985657806521,8.002665006596244,7.391763434325997,8.761194790676868,8.350858658012577,8.60026041192761,7.547205495351735,7.824951352379855
