model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,3.3458336091330914,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,3.4606137147730176,0
ideal,48,1,1,100,5000,20000,0,0,,,,,0,none,,,2.2808316149272265,none,,,0,3
particle,48,1,1,100,5000,20000,0,0,0.00024382899799637708,-0.0009755323553255063,0.00011248921830531477,0.0011068721350165687,0,none,,,2.2795922444057193,none,,,0.0170612093481035,3.0295678828821266
franken,48,1,1,100,5000,20000,0,0,0.0009833050804648284,0.008968864036003305,0.00029186644749733904,-0.008277425403035815,0,none,,,2.260453744487703,none,,4,-0.013445885702137268,2.9813550207340995
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,1.0512448859277663,0
observed,48,1,2,,,,,0,0.9408581013092103,4163336342344337e-32,0.9408581013092105,0,0,none,,,,none,,,2.9311745189894625,27
ideal,48,1,2,100,5000,20000,0,0,0.003934136087473953,0.0030303451276970234,0.0011832973659452752,-0.00027950640616834636,0,none,,,1.6746791918974249,none,,,1.3332762962387956,2.9415108036066497
particle,48,1,2,100,5000,20000,0,0,1.9667587479954851,-0.5935382196278698,1.6696718997605278,0.8906250678628267,0,none,0.63712358,,1.7866955621127494,none,,,1.7278924415875407,4.151562386630231
franken,48,1,2,100,5000,20000,0,0,1.9570590020521021,-0.5939752145880284,1.6600741209835548,0.8909600956565755,0,none,0.64704213,,1.4256966030101512,none,,4,1.1141821019709717,1.82191306492603
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,-2.764317414036886,0
observed,48,1,3,,,,,0,1.5326235712277791,0,1.5326235712277791,0,0,none,,,,none,,,-3.5289730192024087,27
ideal,48,1,3,100,5000,20000,1,0,0.004179087511389266,0.027865955857627217,0.0010886661734607868,-0.02477553451969874,0,none,,,1.299463831461353,none,,,-1.1922084886673396,2.849242761497168
particle,48,1,3,100,5000,20000,1,0,1.5521726897122985,-0.5571459129561094,1.301904230297689,0.8074143723707189,0,none,0.540314684,,1.135876277168544,none,,,0.9792247650840272,0.598165334798212
franken,48,1,3,100,5000,20000,1,0,1.1607711961255196,-0.5428920266625952,0.9241840327575286,0.7794791900305862,0,none,0.289590407,,1.1261604116878614,none,,4,-1.093880640454923,1.7509237667907231
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-5.946498996745677,0
observed,48,1,4,,,,,0,1.215887324788289,0,1.215887324788289,0,0,none,,,,none,,,-5.9754286379013575,27
ideal,48,1,4,100,5000,20000,1,0,0.005196562867418837,0.0270769389480556,0.0009200243470511304,-0.022800400427687897,0,none,,,1.3350156905820032,none,,,-4.634304136558729,2.8356069968065976
particle,48,1,4,100,5000,20000,1,0,2.4107166773551363,-0.43332016634011145,2.22110607289868,0.6229307707965676,0,none,0.625497032,,1.5730508605448628,none,,,-2.4359219288511818,0.9873026470656175
franken,48,1,4,100,5000,20000,1,0,2.0143590466015544,-0.538913660713943,1.780722684396883,0.7725500229186141,0,none,0.283990196,,1.2209786287973257,none,,4,-3.7558759956735592,1.5608010653671158
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-6.585831616443079,0
observed,48,1,5,,,,,0,0.7670302804706286,-13877787807814457e-33,0.7670302804706286,0,0,none,,,,none,,,-5.1507215232989365,27
ideal,48,1,5,100,5000,20000,1,0,0.0031743258481624985,-0.00765382926245857,0.0011420605942661338,0.009686094516354932,0,none,,,1.4548149351339013,none,,,-6.131416569018634,2.8349388091086443
particle,48,1,5,100,5000,20000,1,0,1.523064943070071,-0.5231520758747845,1.296912622561929,0.7493043963829263,0,none,0.589645294,,1.1288457853360558,none,,,-4.247205998118229,0.11924232111231231
franken,48,1,5,100,5000,20000,1,0,0.9475850074337484,-0.5458068619322152,0.7112984491176361,0.7820934202483275,0,none,0.279522571,,1.3442999889224059,none,,4,-4.288601867565365,1.7275377925180968
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,-3.0516748260620696,0
observed,48,1,6,,,,,0,1.078678031329977,13877787807814457e-33,1.078678031329977,0,0,none,,,,none,,,-4.620364614686209,27
ideal,48,1,6,100,5000,20000,1,0,0.0037992373257479096,0.01618726947567549,0.0007582555457926812,-0.013146287695720262,0,none,,,1.684667017065958,none,,,-5.354647816210695,2.834868872434135
particle,48,1,6,100,5000,20000,1,0,1.6058397223199268,-0.3714898491133155,1.4466409010617884,0.5306886703714535,0,none,0.321191782,,1.5025221038454017,none,,,-3.247891379472431,0.15786348242088388
