model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,1,400,32000,160000,0,0,0.004669443602755026,-0.0036292300785164544,0.0019592455891907197,0.006339428092080761,0,none,,,1.9101092348561206,none
particle,25,1,1,400,32000,160000,0,0,39449289566119544e-21,0.0010133622035831402,14223848886597757e-21,-0.0009881367629036185,0,none,,,1.9270999828843243,none
franken,25,1,1,400,32000,160000,0,0,8925352610195122e-20,0.0002115932693994571,26778308174283106e-21,-0.0001491180514717888,0,none,,,1.9280950350424182,none
ideal,25,1,2,400,32000,160000,0,0,0.005225898595389192,0.009820569648743338,0.002785722492927223,-0.007380393546281369,0,none,,,1.7234175124239484,none
particle,25,1,2,400,32000,160000,0,0,2.598648845790654,-0.678718089978935,2.1785058484216497,1.098861087347939,0,none,21.05435884,,2.8164864364034368,none
franken,25,1,2,400,32000,160000,0,0,2.617753379597314,-0.6797662816330153,2.1973609696440004,1.100158691586329,0,none,4.243375019,,2.814565479616823,none
ideal,25,1,3,400,32000,160000,1,0,0.005795875529960934,-0.0024911380160551055,0.0032168837398258124,0.005070129806190227,0,none,,,2.199240338560697,none
particle,25,1,3,400,32000,160000,1,0,3.680213542838918,-0.4037035160987294,3.2872366830536452,0.7966803758840031,0,none,18.977964851,,3.890351580646142,none
franken,25,1,3,400,32000,160000,1,0,3.2213138576638456,-0.42366025986441513,2.8505409170735767,0.7944332004546838,0,none,4.123545691,,3.734001799311114,none
ideal,25,1,4,400,32000,160000,1,0,0.008675030938318678,0.016162189893466405,0.005132211636207609,-0.01261937059135534,0,none,,,2.8768983292827155,none
particle,25,1,4,400,32000,160000,1,0,3.4946692405861626,-0.2833430767940961,3.0879616252144064,0.6900506921658517,0,none,16.964976266,,4.329753462215777,none
franken,25,1,4,400,32000,160000,1,0,2.614259747731401,-0.32391410273424615,2.229821958401882,0.7083518920637647,0,none,4.007714857,,4.089099052766508,none
ideal,25,1,5,400,32000,160000,1,0,0.00491397251145226,0.03593180521271758,0.0012859852308560512,-0.03230381793212137,0,none,,,2.2553895563474513,none
particle,25,1,5,400,32000,160000,1,0,4.892276022030319,-0.18524875997380172,4.523574290100376,0.553950491903744,0,none,24.76520814,,4.757655015292295,none
franken,25,1,5,400,32000,160000,1,0,5.09891694166526,-0.2747378207583884,4.695223770105234,0.6784309923184151,0,none,4.058735682,,4.818256661196959,none
ideal,25,1,6,400,32000,160000,1,0,0.006078685368905413,-0.011963689759973334,0.002189685226243855,0.015852689902634894,0,none,,,3.0121341935003914,none
particle,25,1,6,400,32000,160000,1,0,5.954457571758248,0.08865163583106375,5.55395500185991,0.31185093406727493,0,none,10.020014904,,5.58774124900936,none
franken,25,1,6,400,32000,160000,1,0,6.932704546178961,-0.25071466963437905,6.524341668816464,0.6590775469968763,0,none,4.053430221,,5.546560807511246,none
ideal,25,1,7,400,32000,160000,1,0,0.008912628666806288,0.02062044958288639,0.005557302616817928,-0.017265123532898028,0,none,,,2.387663203608203,none
particle,25,1,7,400,32000,160000,1,0,11.61193248788444,-0.01378897403430332,11.203697490429597,0.4220239714891452,0,none,23.304572429,,7.6168557277102416,none
franken,25,1,7,400,32000,160000,1,0,9.364727079213054,-0.23152925104508518,8.957080029322126,0.639176300936014,0,none,4.042304697,,6.79717491624263,none
ideal,25,1,8,400,32000,160000,1,0,0.009273634050022381,0.008886672367399095,0.0061293734624936445,-0.005742411779870362,0,none,,,2.7645010269190027,none
particle,25,1,8,400,32000,160000,1,0,31.05833682517005,-0.1052728935193272,30.634636263016205,0.5289734556731691,0,none,28.550152779,,9.714181835621389,none
franken,25,1,8,400,32000,160000,1,0,25.68982155631469,-0.2285234263661371,25.27329682712243,0.6450481555583952,0,none,4.081335549,,9.396171521931732,none
ideal,25,1,9,400,32000,160000,1,0,0.008902877506047884,0.013622853511846417,0.005585145723930079,-0.010305121729728611,0,none,,,2.8698199309418695,none
particle,25,1,9,400,32000,160000,1,0,24.833560437559928,0.18355323374382715,24.403219308765,0.24678789505110205,0,none,15.22368898,,11.185280779800332,none
franken,25,1,9,400,32000,160000,1,0,39.66277346528914,-0.24033897725393574,39.226366921440146,0.676745521102939,0,none,4.020169297,,11.948181776290218,none
ideal,25,1,10,400,32000,160000,1,0,0.005416886261124324,0.006718119902972303,0.0029624634116769306,-0.004263697053524908,0,none,,,3.4741744242975634,none
particle,25,1,10,400,32000,160000,1,0,23.293005960564372,0.17921253346153915,22.84965616553843,0.26413726156440076,0,none,21.068188707,,14.575399013411655,none
franken,25,1,10,400,32000,160000,1,0,30.89345243096216,-0.12685915791150953,30.452420681433424,0.5678909074402426,0,none,3.776565475,,17.23331967996213,none
ideal,25,1,11,400,32000,160000,1,0,0.005779594519544186,-0.0017174012602085842,0.0037514280691399947,0.003745567710612776,0,none,,,3.0733020592559663,none
particle,25,1,11,400,32000,160000,1,0,44.613356934729836,0.4153720319007552,44.17246351011577,0.025521392713313388,0,none,4.572983385,,26.786590536224388,none
franken,25,1,11,400,32000,160000,1,0,82.79535988621836,-0.15084518260247637,82.35640720860424,0.5897978602166049,0,none,4.289166133,,31.26514842011732,none
ideal,25,1,12,400,32000,160000,1,0,0.00859860729853019,-0.008614278807778292,0.0052458576479531465,0.011967028458355334,0,none,,,3.118267226671863,none
particle,25,1,12,400,32000,160000,1,0,78.37675224448569,0.3720754288849702,77.94939569744821,0.05528111815248671,0,none,16.129665527,,44.12720109050177,none
franken,25,1,12,400,32000,160000,1,0,126.643399654092,-0.082346926182126,126.14979508649917,0.5759514937749547,0,none,3.827921848,,48.99683174264,none
ideal,25,1,13,400,32000,160000,1,0,0.006341391030329912,0.01827618738495479,0.002365433194143605,-0.01430022954876848,0,none,,,3.760525198015173,none
particle,25,1,13,400,32000,160000,1,0,139.7573786641465,0.414582515656815,139.31823403711047,0.0245621113791826,0,none,19.693838317,,76.17701634214275,none
franken,25,1,13,400,32000,160000,1,0,261.52823781137783,-0.017675853762433524,261.04666832531785,0.4992453398224217,0,none,3.978552366,,79.48057377506366,none
ideal,25,1,14,400,32000,160000,1,0,0.007615239542626504,-0.0003199209164400918,0.0036897270204576406,0.0042454334386089546,0,none,,,2.5832817357512496,none
particle,25,1,14,400,32000,160000,1,0,248.59255793289185,0.41940873585142324,248.15085021337367,0.022298983666754504,0,none,1.342762045,,122.54734303289757,none
franken,25,1,14,400,32000,160000,1,0,279.8008146056107,-0.019770510531701174,279.37434370455287,0.4462414115895086,0,none,3.941571876,,117.56057874035606,none
ideal,25,1,15,400,32000,160000,1,0,0.0063661651583036384,0.006719923247563125,0.0031903236230167186,-0.003544081712276205,0,none,,,2.9864843354843686,none
particle,25,1,15,400,32000,160000,1,0,403.90789411955194,0.4194623660904071,403.4673264721444,0.02110528131713356,0,none,1.779887113,,215.09213893835187,none
