model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,5,80,20,10,0,0,0.05211877775656794,0.06411746831436341,0.012686363567900991,-0.024685054125696458,0,none,,,1.8119235331684493,none
particle,25,1,5,80,20,10,0,0,2.3223463797992436,0.49813005926844545,1.603440487224635,0.22077583330616335,0,none,48843e-8,,2.641614552716727,none
franken,25,1,5,80,20,10,0,0,1.9748154998316507,-0.16746332981745188,1.5842074606384189,0.5580713690106839,0,none,560753e-9,,2.4803596743685943,none
ideal,25,1,6,80,20,10,0,0,0.044372006138410094,0.047504627190607385,0.016265658396292237,-0.01939827944848952,0,none,,,2.233539118130465,none
particle,25,1,6,80,20,10,0,0,4.009178861372247,0.6874365161066213,3.2506389702822474,0.0711033749833785,0,none,459852e-9,,3.850993576995691,none
franken,25,1,6,80,20,10,0,0,3.0666877276593447,0.038476034482156946,2.577459883315048,0.4507518098621399,0,none,34199e-8,,3.404106720029952,none
finkel,25,1,2,80,20,10,5,2322,0.2543033684023935,0.7399763728330835,0.04972183578124405,-0.535394840211934,3,bkf.SampleUniform,1.153805036,,1.123580580902622,bkf.MhCompromise
finkel,25,1,3,80,20,10,5,2148,0.41366126673294273,0.9729283494452183,0.08194277473418098,-0.6412098574464564,3,bkf.SampleUniform,0.662830551,,1.4854633630951668,bkf.MhCompromise
finkel,25,1,4,80,20,10,5,2231,0.35033633312887896,0.8670524973326859,0.09748731918502379,-0.6142034833888309,3,bkf.SampleUniform,0.461476915,,1.599478093227083,bkf.MhCompromise
finkel,25,1,5,80,20,10,5,1947,0.45352402303904665,1.0119004889280019,0.14731470102655272,-0.7056911669155079,3,bkf.SampleUniform,0.575652403,,1.5958359878911166,bkf.MhCompromise
finkel,25,1,6,80,20,10,5,2247,0.5924016327803077,0.952999296111968,0.2644601804475164,-0.6250578437791768,3,bkf.SampleUniform,0.398514458,,2.0537748328889647,bkf.MhCompromise
finkel,25,1,2,80,20,10,5,1768,0.2675600697930986,0.7659854604202055,0.060399602359947194,-0.5588249929870541,6,bkf.SampleUniform,0.454180481,,1.1093824054112635,bkf.MhCompromise
finkel,25,1,3,80,20,10,5,1953,0.3099563915726389,0.7876035996105986,0.08519345806641233,-0.5628406661043719,6,bkf.SampleUniform,0.608325115,,1.593057274288347,bkf.MhCompromise
finkel,25,1,4,80,20,10,5,2125,0.32113063775933437,0.7438339768096683,0.10273568739459946,-0.5254390264449335,6,bkf.SampleUniform,0.481455762,,1.6379148370331127,bkf.MhCompromise
finkel,25,1,5,80,20,10,5,2107,0.388219314430496,0.8703658553519253,0.12011271769079272,-0.6022592586122222,6,bkf.SampleUniform,0.493134867,,1.6191933810550931,bkf.MhCompromise
finkel,25,1,6,80,20,10,5,1976,0.459839648084833,0.9241390721377236,0.19112364700015483,-0.6554230710530455,6,bkf.SampleUniform,1.025450918,,2.0162161631992506,bkf.MhCompromise
finkel,25,1,2,80,20,10,70,75568,0.31550303925235673,0.9155182435573396,0.04767172098350629,-0.6476869252884893,3,bkf.SampleUniform,1.076533502,,1.0523763348082997,bkf.MhCompromise
finkel,25,1,3,80,20,10,70,74375,0.45742240768613784,1.175526033608279,0.06489828390787421,-0.7830019098300152,3,bkf.SampleUniform,1.008791379,,1.327477542507131,bkf.MhCompromise
finkel,25,1,4,80,20,10,70,76971,0.6233043865269756,1.4107715738329005,0.09330735908674713,-0.8807745463926722,3,bkf.SampleUniform,1.172180271,,1.555556667313525,bkf.MhCompromise
finkel,25,1,5,80,20,10,70,76083,0.6136160699996096,1.3605171524640514,0.11719413752031284,-0.8640952199847545,3,bkf.SampleUniform,0.833278657,,1.520752167222576,bkf.MhCompromise
finkel,25,1,6,80,20,10,70,76595,0.8064801307388999,1.5513804878130741,0.21414591452067933,-0.9590462715948536,3,bkf.SampleUniform,1.061060988,,1.9547911253959842,bkf.MhCompromise
finkel,25,1,2,80,20,10,70,77648,0.38541576059865923,1.0691478464051931,0.038025589738462436,-0.7217576755449964,6,bkf.SampleUniform,1.25918342,,1.051413794692111,bkf.MhCompromise
finkel,25,1,3,80,20,10,70,78680,0.689003336047761,1.5367572392705777,0.08223875852403634,-0.929992661746853,6,bkf.SampleUniform,1.021286796,,1.4815569693537134,bkf.MhCompromise
finkel,25,1,4,80,20,10,70,76953,0.6078066322178994,1.4028928665752431,0.10203437226733796,-0.8971206066246817,6,bkf.SampleUniform,1.029464231,,1.6189078378406605,bkf.MhCompromise
finkel,25,1,5,80,20,10,70,77251,0.6131382655614652,1.2710216119253461,0.14435297720450427,-0.8022363235683851,6,bkf.SampleUniform,1.023526861,,1.5976175155648986,bkf.MhCompromise
finkel,25,1,6,80,20,10,70,76589,0.8411338050049917,1.510831437790691,0.2394418879589951,-0.9091395207446947,6,bkf.SampleUniform,1.013058361,,2.087345255839021,bkf.MhCompromise
finkel,25,1,2,80,20,10,200,244430,0.38218828972030466,1.0400028406189732,0.0703591425406576,-0.7281736934393263,3,bkf.SampleUniform,1.735493668,,1.0037555395821625,bkf.MhCompromise
finkel,25,1,3,80,20,10,200,237140,0.4322633981052014,1.0999633543108491,0.08084826099586792,-0.7485482172015157,3,bkf.SampleUniform,1.666125196,,1.2889571064978806,bkf.MhCompromise
finkel,25,1,4,80,20,10,200,242881,0.5375312501121176,1.3428570401206539,0.06294419138256359,-0.8682699813911002,3,bkf.SampleUniform,1.948396061,,1.547775181353297,bkf.MhCompromise
finkel,25,1,5,80,20,10,200,240326,0.6749002739278603,1.448474452736474,0.1353211038941399,-0.9088952827027533,3,bkf.SampleUniform,1.770905647,,1.3776092798783066,bkf.MhCompromise
finkel,25,1,6,80,20,10,200,239447,0.7722091939055895,1.4487276594403848,0.23762998736667412,-0.9141484529014695,3,bkf.SampleUniform,1.631706229,,2.0006744827311422,bkf.MhCompromise
finkel,25,1,2,80,20,10,200,246015,0.369111809939709,1.0556123758425007,0.04216722298304108,-0.728667788885833,6,bkf.SampleUniform,2.214594413,,0.9926230768792941,bkf.MhCompromise
finkel,25,1,3,80,20,10,200,245121,0.6427026923588673,1.5318823392711591,0.07536362773354441,-0.9645432746458362,6,bkf.SampleUniform,2.216836063,,1.3101663739636047,bkf.MhCompromise
finkel,25,1,4,80,20,10,200,247265,0.5922337457727992,1.3621963096687932,0.10987585473989604,-0.8798384186358901,6,bkf.SampleUniform,2.249809908,,1.5108622643083491,bkf.MhCompromise
finkel,25,1,5,80,20,10,200,246729,0.5751616735503241,1.3025649525428515,0.12329848884800351,-0.850701767840531,6,bkf.SampleUniform,2.1955457,,1.483797345920903,bkf.MhCompromise
finkel,25,1,6,80,20,10,200,242507,0.6796722963548705,1.312733034632334,0.21991176722209516,-0.8529725054995585,6,bkf.SampleUniform,2.217690365,,2.0428589725083146,bkf.MhCompromise
ideal,25,2,1,80,20,10,0,0,0.048817397419984296,0.08440673053277573,0.018316294309508888,-0.05390562742230032,0,none,,,1.9214902316514817,none
particle,25,2,1,80,20,10,0,0,1.6390270794745605,2.0705812114908584,0.13718594868414305,-0.568740080700441,0,none,,,1.9160924088332618,none
franken,25,2,1,80,20,10,0,0,0.27926675077220553,0.14634187644130012,0.09608186296224851,0.03684301136865694,0,none,,,2.1629489875400263,none
ideal,25,2,2,80,20,10,0,0,0.036110572249751643,0.01871717771686357,0.010251458372999608,0.007141936159888463,0,none,,,1.5755869767326627,none
particle,25,2,2,80,20,10,0,0,1.5662293346645815,0.37492830769069496,1.0405148915342264,0.1507861354396601,0,none,0.002733998,,2.880725751323908,none
franken,25,2,2,80,20,10,0,0,1.772651631114167,-0.15473734197614444,1.41523776436058,0.5121512087297313,0,none,0.00145057,,2.859929365139973,none
ideal,25,2,3,80,20,10,0,0,0.04241628680778752,0.06547257764987832,0.013899275391805476,-0.03695556623389628,0,none,,,1.2478349104244177,none
particle,25,2,3,80,20,10,0,0,2.0826739423427587,0.3334927577681291,1.5636476011985074,0.18553358337612233,0,none,280056e-9,,2.3989365883389118,none
franken,25,2,3,80,20,10,0,0,1.9244190838087698,-0.2201968274351558,1.6984251321675397,0.4461907790763864,0,none,331039e-9,,2.391974626195032,none
ideal,25,2,4,80,20,10,0,0,0.05204168075619954,0.08904957844011446,0.015897595002620193,-0.052905492686535105,0,none,,,1.6724000848074296,none
particle,25,2,4,80,20,10,0,0,2.3323864676610917,0.8186246567459987,1.6547059877744634,-0.14094417685937025,0,none,380002e-9,,2.8421102404160394,none
franken,25,2,4,80,20,10,0,0,2.6193710907862346,-0.07174679420061256,2.163456269362503,0.5276616156243439,0,none,348122e-9,,2.696180478761648,none
ideal,25,2,5,80,20,10,0,0,0.05279301354907785,0.033515485266996825,0.01809249216701601,0.0011850361150650204,0,none,,,1.2495244348873977,none
particle,25,2,5,80,20,10,0,0,3.115281637927998,0.200174718348891,2.716590761450883,0.19851615812822476,0,none,593106e-9,,2.530958167243369,none
franken,25,2,5,80,20,10,0,0,2.537068709841531,-0.02735104797861189,2.147062395370975,0.4173573624491681,0,none,65478e-8,,2.127674251925729,none
ideal,25,2,6,80,20,10,0,0,0.05801840543448521,0.13196722541670852,0.009344057327810231,-0.08329287731003356,0,none,,,1.6274125614507655,none
particle,25,2,6,80,20,10,0,0,4.129912491958275,0.20363197470490646,3.484000018298207,0.4422804989551604,0,none,437689e-9,,2.1643015853771796,none
franken,25,2,6,80,20,10,0,0,1.235964481243877,-0.24143886523299263,0.7909514228744225,0.6864519236024472,0,none,459387e-9,,2.20415110060284,none
finkel,25,2,2,80,20,10,5,2054,0.315355459922131,0.759433557779461,0.07269042574562098,-0.5167685236029511,3,bkf.SampleUniform,0.531788111,,1.534661169191539,bkf.MhCompromise
finkel,25,2,3,80,20,10,5,1950,0.2805499070984069,0.7712090342319211,0.052010523683973485,-0.5426696508174877,3,bkf.SampleUniform,0.400068213,,1.0347863978793863,bkf.MhCompromise
finkel,25,2,4,80,20,10,5,2098,0.339253177475087,0.8745241637184004,0.06393786480451022,-0.5992088510478235,3,bkf.SampleUniform,0.581327941,,1.4334776088020706,bkf.MhCompromise
finkel,25,2,5,80,20,10,5,2176,0.4015865467744668,0.9070465865069082,0.10701579542018798,-0.6124758351526294,3,bkf.SampleUniform,0.39043929,,0.9975556949530923,bkf.MhCompromise
finkel,25,2,6,80,20,10,5,1965,0.4080322878727971,0.9551548451242895,0.11519596019902009,-0.6623185174505124,3,bkf.SampleUniform,0.428361579,,1.1847726472929574,bkf.MhCompromise
finkel,25,2,2,80,20,10,5,2122,0.25279900505300273,0.6512227742878363,0.05442754701849481,-0.45285131625332836,6,bkf.SampleUniform,0.445828215,,1.5472803851280126,bkf.MhCompromise
finkel,25,2,3,80,20,10,5,2019,0.2551157130776073,0.6371271166921331,0.08666469417787254,-0.4686760977923983,6,bkf.SampleUniform,0.498185209,,1.04523761839724,bkf.MhCompromise
finkel,25,2,4,80,20,10,5,2035,0.28160660086123046,0.7656961194365268,0.06004372726558205,-0.5441332458408785,6,bkf.SampleUniform,0.442675069,,1.4201585377224395,bkf.MhCompromise
finkel,25,2,5,80,20,10,5,2284,0.39089949101581667,0.8678808512271262,0.120580667450592,-0.5975620276619018,6,bkf.SampleUniform,0.44375055,,0.9415567850804367,bkf.MhCompromise
finkel,25,2,6,80,20,10,5,2011,0.30259732211721635,0.7098087534532862,0.1070279067629494,-0.5142393380990192,6,bkf.SampleUniform,0.469341243,,1.1858886214571334,bkf.MhCompromise
finkel,25,2,2,80,20,10,70,72157,0.36194930784223645,0.9812414643525649,0.0697406488898097,-0.6890328054001381,3,bkf.SampleUniform,0.895599991,,1.4703429158330612,bkf.MhCompromise
finkel,25,2,3,80,20,10,70,76264,0.5446274374555833,1.2552527000254075,0.09980635988266716,-0.8104316224524913,3,bkf.SampleUniform,0.92622356,,0.9901111720812462,bkf.MhCompromise
finkel,25,2,4,80,20,10,70,78702,0.3668193249788865,1.0547378576261859,0.04833671004215291,-0.7362552426894523,3,bkf.SampleUniform,1.698986673,,1.3220228133295584,bkf.MhCompromise
finkel,25,2,5,80,20,10,70,73309,0.5414243403915672,1.2228879682705214,0.12458795197558799,-0.8060515798545421,3,bkf.SampleUniform,1.086455614,,0.9047379242417678,bkf.MhCompromise
finkel,25,2,6,80,20,10,70,77518,0.6219878778703057,1.4541822976355123,0.09134326918343176,-0.9235376889486383,3,bkf.SampleUniform,0.870783922,,1.1058640098593504,bkf.MhCompromise
finkel,25,2,2,80,20,10,70,74874,0.4289524179289892,1.0576361555698885,0.09855612854445459,-0.7272398661853539,6,bkf.SampleUniform,1.154274946,,1.5267141331781535,bkf.MhCompromise
finkel,25,2,3,80,20,10,70,76911,0.5492779458139072,1.3206610749497845,0.06335221356643127,-0.8347353427023088,6,bkf.SampleUniform,1.17215658,,0.9878225377159364,bkf.MhCompromise
finkel,25,2,4,80,20,10,70,81258,0.591819105337562,1.525677397088015,0.054528820943000135,-0.9883871126934534,6,bkf.SampleUniform,0.991876639,,1.3172241172702341,bkf.MhCompromise
finkel,25,2,5,80,20,10,70,74154,0.773984994507824,1.5673734264987853,0.14189120909089842,-0.9352796410818598,6,bkf.SampleUniform,0.975343025,,0.8940202906327126,bkf.MhCompromise
finkel,25,2,6,80,20,10,70,79611,0.6630808327032969,1.442597821286376,0.1029813193846492,-0.8824983079677282,6,bkf.SampleUniform,0.981697832,,1.2275072993513874,bkf.MhCompromise
finkel,25,2,2,80,20,10,200,233961,0.49278578943073503,1.1746387078264862,0.08406136939753428,-0.7659142877932854,3,bkf.SampleUniform,1.870979775,,1.449608589768616,bkf.MhCompromise
finkel,25,2,3,80,20,10,200,246942,0.4887553880297679,1.2379241569486041,0.05925877109830577,-0.8084275400171419,3,bkf.SampleUniform,1.653045988,,0.9886956414341699,bkf.MhCompromise
finkel,25,2,4,80,20,10,200,249289,0.6002320964933499,1.3597057579069955,0.05738888759075758,-0.8168625490044032,3,bkf.SampleUniform,1.886151652,,1.2983375369514318,bkf.MhCompromise
finkel,25,2,5,80,20,10,200,240380,0.7113728711315658,1.5927691995128617,0.11460579457061995,-0.9960021229519157,3,bkf.SampleUniform,1.729329813,,0.8591487257985287,bkf.MhCompromise
finkel,25,2,6,80,20,10,200,252254,0.5214599454926708,1.175609039777294,0.11083032110291617,-0.7649794153875396,3,bkf.SampleUniform,1.705128357,,1.1874401481237977,bkf.MhCompromise
finkel,25,2,2,80,20,10,200,240509,0.38365873734160627,1.009298739602472,0.08503900592152368,-0.7106790081823893,6,bkf.SampleUniform,2.524270685,,1.3921863040780895,bkf.MhCompromise
finkel,25,2,3,80,20,10,200,248522,0.5463787150722655,1.256506418535567,0.08664122318637241,-0.796768926649674,6,bkf.SampleUniform,2.473462202,,0.9993710125303211,bkf.MhCompromise
finkel,25,2,4,80,20,10,200,255207,0.5605753038878492,1.3619356631065132,0.05702556860589428,-0.8583859278245585,6,bkf.SampleUniform,3.824226104,,1.2984659459001964,bkf.MhCompromise
finkel,25,2,5,80,20,10,200,242700,0.7589670681245831,1.5916157769312385,0.13838507098497674,-0.971033779791632,6,bkf.SampleUniform,2.764527393,,0.8981802849157526,bkf.MhCompromise
finkel,25,2,6,80,20,10,200,248746,0.5604657676371004,1.2134082384314555,0.1407156521285185,-0.7936581229228737,6,bkf.SampleUniform,2.320627791,,1.151860335973589,bkf.MhCompromise
ideal,25,3,1,80,20,10,0,0,0.04845580541390077,0.11167037886233355,0.009463587744571315,-0.07267816119300409,0,none,,,2.1995043642099597,none
particle,25,3,1,80,20,10,0,0,0.6889768763106265,0.8039834728587607,0.07566518065241909,-0.1906717772005532,0,none,,,2.1253444896178815,none
franken,25,3,1,80,20,10,0,0,0.26995922091520147,0.31909770475964905,0.06372576457748898,-0.11286424842193654,0,none,,,2.0048009655433567,none
ideal,25,3,2,80,20,10,0,0,0.058405054145757924,0.07894365782731957,0.009390652890064724,-0.029929256571626366,0,none,,,1.4197378297611656,none
particle,25,3,2,80,20,10,0,0,3.7617325833118507,0.006319683316922425,3.273142537371058,0.48227036262387,0,none,376676e-9,,3.0432689993415694,none
franken,25,3,2,80,20,10,0,0,2.1608605883267202,-0.4155123843766439,1.83827114169985,0.7381018310035142,0,none,522683e-9,,2.823033563277732,none
ideal,25,3,3,80,20,10,0,0,0.04760273857663637,0.04350057548517086,0.009964294224325154,-0.0058621311328596526,0,none,,,1.4099744988005956,none
particle,25,3,3,80,20,10,0,0,6.175417882470239,-0.07718127213881165,5.647254286208236,0.6053448684008143,0,none,262676e-9,,3.870442751977451,none
franken,25,3,3,80,20,10,0,0,1.7563219383585391,-0.10710497240388434,1.4321022617057904,0.4313246490566333,0,none,339702e-9,,2.8789394195205675,none
ideal,25,3,4,80,20,10,0,0,0.03480994689116003,0.10459366724391111,0.009037449397804334,-0.0788211697505554,0,none,,,1.6635807477040436,none
particle,25,3,4,80,20,10,0,0,3.5431969834030497,0.037140042918095445,3.037606234194498,0.46845070629045593,0,none,231402e-9,,3.277019243090957,none
franken,25,3,4,80,20,10,0,0,1.56992169438612,-0.1652406817262635,1.2543087117429443,0.4808536643694394,0,none,30006e-8,,2.6951582600836472,none
ideal,25,3,5,80,20,10,0,0,0.029690387814944957,-0.005523974942986232,0.01187532651813045,0.023339036239800746,0,none,,,1.6856077067122601,none
particle,25,3,5,80,20,10,0,0,2.790417633126061,-0.14948319785306172,2.342231141151911,0.5976696898272108,0,none,206282e-9,,3.4320163470775746,none
franken,25,3,5,80,20,10,0,0,1.605259398125583,-0.2514702337012685,1.3226203806338481,0.534109251193003,0,none,296898e-9,,2.7418542832019233,none
ideal,25,3,6,80,20,10,0,0,0.047161269224822826,0.0544673296948745,0.016423152344020753,-0.023729212814072427,0,none,,,1.932260910679672,none
particle,25,3,6,80,20,10,0,0,2.031535159021838,0.061135503576298045,1.567861654425584,0.4025380010199554,0,none,477807e-9,,4.16702745333472,none
franken,25,3,6,80,20,10,0,0,1.3935824533570091,-0.13997108676531425,1.0699442370082213,0.4636093031141025,0,none,757675e-9,,2.9947017776172076,none
finkel,25,3,2,80,20,10,5,2269,0.3186281224851123,0.7271313776376258,0.10824685066007991,-0.5167501058125935,3,bkf.SampleUniform,0.570361857,,1.1928480960368748,bkf.MhCompromise
finkel,25,3,3,80,20,10,5,2438,0.42827863011747674,0.7685560678761054,0.18782901198100257,-0.5281064497396313,3,bkf.SampleUniform,0.492319571,,1.3501921662221095,bkf.MhCompromise
finkel,25,3,4,80,20,10,5,2103,0.37649625241467094,0.7862769505883014,0.10899522754084165,-0.5187759257144723,3,bkf.SampleUniform,0.586348147,,1.4932519461494034,bkf.MhCompromise
finkel,25,3,5,80,20,10,5,2006,0.4820732617409436,0.9946348975857867,0.17961245963482206,-0.6921740954796652,3,bkf.SampleUniform,0.409805078,,1.5075357734991697,bkf.MhCompromise
finkel,25,3,6,80,20,10,5,2091,0.32236370656115027,0.8297220692937739,0.08678431288217323,-0.594142675614797,3,bkf.SampleUniform,0.385068478,,1.701320204866003,bkf.MhCompromise
finkel,25,3,2,80,20,10,5,2014,0.347169735772164,0.8030780596726051,0.10612570652664208,-0.5620340304270832,6,bkf.SampleUniform,0.444917741,,1.2214976432238367,bkf.MhCompromise
finkel,25,3,3,80,20,10,5,2158,0.36679718763182495,0.8239405136416671,0.14039716862616325,-0.5975404946360054,6,bkf.SampleUniform,0.458816798,,1.3107459837337678,bkf.MhCompromise
finkel,25,3,4,80,20,10,5,2102,0.43250863455997757,1.0171676023503697,0.08860408678005173,-0.6732630545704439,6,bkf.SampleUniform,0.4484912,,1.4981612704325262,bkf.MhCompromise
finkel,25,3,5,80,20,10,5,2183,0.4547858466492656,1.0288508711507416,0.1306662574578163,-0.7047312819592924,6,bkf.SampleUniform,0.442030295,,1.516397054412936,bkf.MhCompromise
finkel,25,3,6,80,20,10,5,1834,0.3902501897628756,1.026750493510746,0.06182860005628589,-0.6983289038041565,6,bkf.SampleUniform,0.421382329,,1.6138205710584745,bkf.MhCompromise
finkel,25,3,2,80,20,10,70,70651,0.4560993288397901,1.0672785168543746,0.08007010467282377,-0.6912492926874081,3,bkf.SampleUniform,0.863301742,,1.2096578686218695,bkf.MhCompromise
finkel,25,3,3,80,20,10,70,73972,0.6125542165831996,1.2955474175158355,0.14954168079641667,-0.8325348817290523,3,bkf.SampleUniform,0.876435094,,1.3486062289591043,bkf.MhCompromise
finkel,25,3,4,80,20,10,70,77545,0.6273070302490044,1.3854483846324976,0.09995783318287495,-0.8580991875663684,3,bkf.SampleUniform,1.034001635,,1.5387768368125696,bkf.MhCompromise
finkel,25,3,5,80,20,10,70,74253,0.6915456590681577,1.3983566693155813,0.17638234441149342,-0.8831933546589171,3,bkf.SampleUniform,0.930711804,,1.5455036868081715,bkf.MhCompromise
finkel,25,3,6,80,20,10,70,78615,0.47648971208211155,1.1659601080963722,0.08991145513198567,-0.7793818511462464,3,bkf.SampleUniform,1.357127326,,1.7851009998198655,bkf.MhCompromise
finkel,25,3,2,80,20,10,70,73126,0.40729117446352375,0.9190607982196835,0.11993433678114648,-0.6317039605373062,6,bkf.SampleUniform,1.288838232,,1.1548090511863198,bkf.MhCompromise
finkel,25,3,3,80,20,10,70,75935,0.7165002219436253,1.5563259878918627,0.15127062214048215,-0.9910963880887196,6,bkf.SampleUniform,1.056158987,,1.338176379339962,bkf.MhCompromise
finkel,25,3,4,80,20,10,70,79539,0.6151053532534975,1.3655254037208018,0.1373949275556836,-0.8878149780229879,6,bkf.SampleUniform,1.086527486,,1.5259531919319511,bkf.MhCompromise
finkel,25,3,5,80,20,10,70,76383,0.7533402080913248,1.5699177343851773,0.14614923090004603,-0.9627267571938988,6,bkf.SampleUniform,1.069565603,,1.4274967358822943,bkf.MhCompromise
finkel,25,3,6,80,20,10,70,79862,0.7098393238908801,1.5893736979635886,0.0779404670857191,-0.9574748411584278,6,bkf.SampleUniform,1.046917318,,1.6797320436084617,bkf.MhCompromise
finkel,25,3,2,80,20,10,200,224132,0.49627167439323844,1.1068529653887662,0.1304319236171986,-0.7410132146127263,3,bkf.SampleUniform,1.831187982,,1.141664506402948,bkf.MhCompromise
finkel,25,3,3,80,20,10,200,227118,0.677981912355906,1.349591506036613,0.1589427567427382,-0.8305523504234449,3,bkf.SampleUniform,1.787254787,,1.3332504608728126,bkf.MhCompromise
finkel,25,3,4,80,20,10,200,251184,0.6478021279433684,1.3944671447487802,0.12815013131554456,-0.8748151481209562,3,bkf.SampleUniform,1.880312123,,1.4889191890910083,bkf.MhCompromise
finkel,25,3,5,80,20,10,200,237439,0.590075510919662,1.231749236702408,0.16972777984448115,-0.811401505627227,3,bkf.SampleUniform,1.865275969,,1.4937796066479851,bkf.MhCompromise
finkel,25,3,6,80,20,10,200,252726,0.46324511342815344,1.0983501077628723,0.08159174229148024,-0.716696736626199,3,bkf.SampleUniform,1.98633707,,1.7444290556139208,bkf.MhCompromise
finkel,25,3,2,80,20,10,200,233868,0.4499855042780767,1.1180764476070508,0.09400028812175268,-0.7620912314507268,6,bkf.SampleUniform,2.239400927,,1.1426536055981567,bkf.MhCompromise
finkel,25,3,3,80,20,10,200,233829,0.6374737533118302,1.270988913394622,0.1653746074692164,-0.7988897675520079,6,bkf.SampleUniform,2.235057809,,1.3550701745199536,bkf.MhCompromise
finkel,25,3,4,80,20,10,200,248722,0.5583183328686179,1.2703486070627976,0.12577720402586945,-0.8378074782200492,6,bkf.SampleUniform,2.23525303,,1.6075911769012474,bkf.MhCompromise
finkel,25,3,5,80,20,10,200,242842,0.6567892233285184,1.3214924517364275,0.14813195331385415,-0.8128351817217631,6,bkf.SampleUniform,2.258359434,,1.6032232206118149,bkf.MhCompromise
finkel,25,3,6,80,20,10,200,258454,0.7119931500678539,1.6176577667454397,0.0641079430796648,-0.9697725597572507,6,bkf.SampleUniform,2.251018873,,1.6230400101559923,bkf.MhCompromise
ideal,25,4,1,80,20,10,0,0,0.04960876006869677,0.0855483746447473,0.0106322260151427,-0.04657184059119322,0,none,,,1.7512075139323866,none
particle,25,4,1,80,20,10,0,0,1.17530407010983,1.744594439791149,0.1274599377379735,-0.6967503074192924,0,none,,,1.5995334789213405,none
franken,25,4,1,80,20,10,0,0,0.2914289689471761,0.3232403704110822,0.096975788663994,-0.12878719012790008,0,none,,,1.8279949996079448,none
ideal,25,4,2,80,20,10,0,0,0.03210886787943455,0.008720232849473875,0.007516249841231908,0.015872385188728768,0,none,,,1.562873179387498,none
particle,25,4,2,80,20,10,0,0,1.784577493112104,0.8499079197821713,0.7063450502729867,0.2283245230569458,0,none,426439e-9,,1.8940882825002912,none
franken,25,4,2,80,20,10,0,0,1.3628544136196012,-0.3667208761939002,1.0650624833792965,0.664512806434205,0,none,343095e-9,,2.1478060938489807,none
ideal,25,4,3,80,20,10,0,0,0.03698940365343213,0.03561829824936971,0.01309707777292372,-0.011725972368861299,0,none,,,1.555813026353027,none
particle,25,4,3,80,20,10,0,0,1.2794612949746924,0.4539998191535831,0.9035495273962397,-0.07808805157513037,0,none,326212e-9,,2.113807596216621,none
franken,25,4,3,80,20,10,0,0,1.8267716529221256,-0.3473209183432899,1.5095596502734447,0.664532920991971,0,none,505827e-9,,2.8489615923779477,none
