model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,0.30663292712423973,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,-0.4964236557183407,0
ideal,48,1,1,80,3200,12800,0,0,,,,,0,none,,,1.8735617682664631,none,,,0,3
particle,48,1,1,80,3200,12800,0,0,0.0003683212026600553,-9135951690254773e-20,651300064540233e-19,0.00039455071310858,0,none,,,1.8827998313189025,none,,,0.005309512412104212,3.0624698764977434
franken,48,1,1,80,3200,12800,0,0,0.0016329255383784958,0.010089087492960516,0.000469747682232576,-0.008925909636814599,0,none,,,1.8796136886602242,none,,4,0.0067684698656759155,3.0263286321274157
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,-1.6857399310171823,0
observed,48,1,2,,,,,0,0.9590486724726829,0,0.9590486724726829,0,0,none,,,,none,,,-1.3444518499165856,27
ideal,48,1,2,80,3200,12800,0,0,0.004221484032460044,-45854321940569376e-21,0.0012199227290311634,0.0030474156253694497,0,none,,,1.4729999086100563,none,,,-0.6863113768077151,2.989318466860442
particle,48,1,2,80,3200,12800,0,0,1.8962363306314565,-0.58698216676023,1.613348513010209,0.8698699843814777,0,none,0.398764163,,1.813344316561443,none,,,-0.1431175799979443,2.1004909251299413
franken,48,1,2,80,3200,12800,0,0,1.9150909220203773,-0.5888036040987228,1.6298543189968357,0.8740402071222645,0,none,0.41054365,,1.2253810322130416,none,,4,-0.33244898559344016,1.5363383920046365
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,-3.377981225500639,0
observed,48,1,3,,,,,0,0.9790102621169435,0,0.9790102621169435,0,0,none,,,,none,,,-5.128253071331889,27
ideal,48,1,3,80,3200,12800,1,0,0.00463671606706292,0.003540047660193557,0.0016364817740329948,-0.0005398133671636308,0,none,,,1.654387475417847,none,,,-4.193683503948897,3.1166868507782306
particle,48,1,3,80,3200,12800,1,0,2.324967943901344,-0.5107421102114031,2.0334758697339597,0.8022341843787879,0,none,0.25575599,,2.0090359754709666,none,,,-1.3070734004543854,1.1106396834013643
franken,48,1,3,80,3200,12800,1,0,1.7696797790569887,-0.49541687661381917,1.5171187894124174,0.7479778662583907,0,none,0.16753847,,1.3965437404298429,none,,4,-3.030095310584179,1.6617699039744571
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-2.713930572384649,0
observed,48,1,4,,,,,0,1.3428245714847544,0,1.3428245714847544,0,0,none,,,,none,,,-2.415649607420451,27
ideal,48,1,4,80,3200,12800,1,0,0.003238940292715103,-0.008093905216110725,0.000875695498475738,0.01045715001035009,0,none,,,1.4856768044189708,none,,,-3.939687403333753,3.154264455727636
particle,48,1,4,80,3200,12800,1,0,2.6229190618264724,-0.41823121317848433,2.392794376904055,0.6483558981009016,0,none,0.258633343,,1.7452789684109646,none,,,-1.1546987540521592,0.23898485680497786
franken,48,1,4,80,3200,12800,1,0,2.0333877211282423,-0.4750301085013884,1.7883399634298358,0.7200778661997947,0,none,0.148963939,,1.181208763894998,none,,4,-2.6887731340043213,1.693427704535693
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-3.2208531220037733,0
observed,48,1,5,,,,,0,1.3192805023304288,-4163336342344337e-32,1.3192805023304288,0,0,none,,,,none,,,-1.8831256484326082,27
ideal,48,1,5,80,3200,12800,1,0,0.003964776073586595,0.015151139103435643,0.00132677287789356,-0.012513135907742605,0,none,,,1.6993442059658381,none,,,-2.741069133241016,3.164004606363714
particle,48,1,5,80,3200,12800,1,0,2.3856554590319377,-0.4651176790954864,2.115833898821878,0.7349392393055464,0,none,0.25583263,,1.999546632605353,none,,,-1.0326109163344732,0.002358636444385124
franken,48,1,5,80,3200,12800,1,0,1.4617762400630632,-0.47646540141775007,1.2138908522623688,0.7243507892184448,0,none,0.137343752,,1.5402772566301473,none,,4,-1.735208214795244,1.757519321113993
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,-0.9636975689710049,0
observed,48,1,6,,,,,0,1.3190102312786252,-13877787807814457e-33,1.3190102312786252,0,0,none,,,,none,,,2.1194162075094063,27
ideal,48,1,6,80,3200,12800,1,0,0.004493566217335179,0.003057620301930436,0.001065257441398211,0.00037068847400653247,0,none,,,1.3895653244305843,none,,,-0.6116487456539044,3.1664862025845855
particle,48,1,6,80,3200,12800,1,0,1.6653131946094755,-0.31013291226610973,1.4784381590840128,0.49700794779157204,0,none,0.280449523,,1.3875946021995977,none,,,-0.6692465477963879,1.2886206843688175
franken,48,1,6,80,3200,12800,1,0,1.2053838671865873,-0.47656992953386756,0.9519838525982652,0.72996994412219,0,none,0.140354071,,1.1781787678761078,none,,4,-0.16254737362515032,1.7560346038969485
truth,48,1,7,,,,,0,,,,,0,none,,,,none,,,-1.5015434620836106,0
observed,48,1,7,,,,,0,0.6438111390059573,0,0.6438111390059573,0,0,none,,,,none,,,0.27224093560541607,27
ideal,48,1,7,80,3200,12800,1,0,0.004199522703864556,0.01721790832649861,0.0010148623028917233,-0.014033247925525778,0,none,,,1.379635634298171,none,,,-0.6451746282488015,3.1671182555670145
particle,48,1,7,80,3200,12800,1,0,1.2952705842294725,-0.41311303708424774,1.0593294181077624,0.6490542032059581,0,none,0.285923097,,1.6361688348582175,none,,,-1.0105414509648138,0.3690163795372505
franken,48,1,7,80,3200,12800,1,0,1.1189794021234665,-0.4711870016799173,0.8766714756746995,0.7134949281286841,0,none,0.166854764,,1.2735505512005194,none,,4,-0.5152698768458852,1.7509877915678873
truth,48,1,8,,,,,0,,,,,0,none,,,,none,,,-0.9936121709776575,0
observed,48,1,8,,,,,0,0.8811564371172259,-13877787807814457e-33,0.8811564371172259,0,0,none,,,,none,,,-0.21676092630691957,27
ideal,48,1,8,80,3200,12800,1,0,0.004274008615019178,0.02153086695964683,0.001162858199377992,-0.01841971654400565,0,none,,,1.4701628416432577,none,,,-0.7436323793970142,3.1672795478165936
particle,48,1,8,80,3200,12800,1,0,1.2213122793011053,-0.40171951720028753,0.9916938313721798,0.6313379651292128,0,none,0.335960852,,1.4673093681859641,none,,,-0.2225804259346974,2.842987864925873
franken,48,1,8,80,3200,12800,1,0,1.0962296455717726,-0.4716188421964901,0.8491992945422187,0.7186491932260443,0,none,0.14005043,,1.2231943350867451,none,,4,-0.5876187115235133,1.6844429701068655
truth,48,1,9,,,,,0,,,,,0,none,,,,none,,,-4.049648536184035,0
observed,48,1,9,,,,,0,0.8616799203217109,-13877787807814457e-33,0.8616799203217109,0,0,none,,,,none,,,-1.991473567241289,27
ideal,48,1,9,80,3200,12800,1,0,0.003133289138898792,-0.008479831752120345,0.0005984783795349577,0.01101464251148418,0,none,,,1.6005134028664736,none,,,-1.4038392454148556,3.167320782421089
particle,48,1,9,80,3200,12800,1,0,1.19370365748429,-0.48956862091245956,0.9348521710106192,0.7484201073861305,0,none,0.304981119,,1.376064254973079,none,,,-0.32756590931543056,0.054428544947265005
franken,48,1,9,80,3200,12800,1,0,1.0611129779740276,-0.4672623282260959,0.8162026762588059,0.7121726299413174,0,none,0.146246884,,1.250639975343419,none,,4,-1.0919833702343325,1.7571200306012362
truth,48,1,10,,,,,0,,,,,0,none,,,,none,,,-2.4534547705345684,0
observed,48,1,10,,,,,0,0.752904943769926,0,0.752904943769926,0,0,none,,,,none,,,-1.9847104335353942,27
ideal,48,1,10,80,3200,12800,1,0,0.0037897358771865276,0.015496732882114533,0.0008668303979975758,-0.012573827402925581,0,none,,,1.7125167374928465,none,,,-2.2511666812778905,3.1673313397384546
particle,48,1,10,80,3200,12800,1,0,1.4576032821253606,-0.33202065950524096,1.2656706741693815,0.52395326746122,0,none,0.278749857,,1.603413945713193,none,,,-1.0372076287842735,1.3747426250387604
franken,48,1,10,80,3200,12800,1,0,1.2673629832059403,-0.4677693620569445,1.0210270193593374,0.7141053259035477,0,none,0.146462902,,1.3073144741869414,none,,4,-1.8274379985636904,1.8298748551311113
truth,48,1,11,,,,,0,,,,,0,none,,,,none,,,-1.9926491228372785,0
observed,48,1,11,,,,,0,1.049022099523021,0,1.049022099523021,0,0,none,,,,none,,,-2.8526403403311877,27
ideal,48,1,11,80,3200,12800,1,0,0.003806427509649236,-0.010470887116021135,0.0012794421988575131,0.012997872426812858,0,none,,,1.4322365485371737,none,,,-2.5679279667115607,3.16733404612231
particle,48,1,11,80,3200,12800,1,0,1.2389031022131964,-0.46902595083581916,0.9876388142326368,0.7202902388163787,0,none,0.264569006,,1.3646710527824244,none,,,-2.252373038079462,1.2045348220198073
franken,48,1,11,80,3200,12800,1,0,1.0735657082811036,-0.4724116412277781,0.8217796076787933,0.7241977418300884,0,none,0.148070127,,1.2612641730685255,none,,4,-1.9550333081981377,1.8272335458398339
truth,48,1,12,,,,,0,,,,,0,none,,,,none,,,-1.9610205196317185,0
observed,48,1,12,,,,,0,1.2395971402714994,0,1.2395971402714994,0,0,none,,,,none,,,-1.7315197675546012,27
