model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,2.7323106283597434,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,0.6286880070548866,0
ideal,48,1,1,150,11250,45000,0,0,,,,,0,none,,,1.8075297344004748,none,,,0,3
particle,48,1,1,150,11250,45000,0,0,0.00010998178334719626,-0.0017569377166163497,3382842939527862e-20,0.0018330910705682672,0,none,,,1.8261277936442712,none,,,0.009291689565973373,2.9898593839513574
franken,48,1,1,150,11250,45000,0,0,0.00043623227601241837,0.0023812776118462,0.00015876767735152836,-0.0021038130131853096,0,none,,,1.8225426310443609,none,,4,0.011680345420249778,2.9407662458596953
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,1.3246824621648012,0
observed,48,1,2,,,,,0,3.7122102397656285,0,3.7122102397656285,0,0,none,,,,none,,,0.2894834742409098,27
ideal,48,1,2,150,11250,45000,0,0,0.004082497637258899,0.010211010421684041,0.0009075421338698625,-0.007036054918295004,0,none,,,1.8132908013861768,none,,,0.024868600204410188,2.9415108036066497
particle,48,1,2,150,11250,45000,0,0,1.5595120687975235,-0.592837451737397,1.2611459032023635,0.891203617332557,0,none,2.024480659,,1.6567205974263912,none,,,-0.9345369231199877,0.0842072285412043
franken,48,1,2,150,11250,45000,0,0,1.5476096985010352,-0.5928348431481875,1.252061536123684,0.8883830055255386,0,none,1.683883685,,1.533019312448425,none,,4,0.1615720287362175,1.8123334066533023
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,-1.0456531462486478,0
observed,48,1,3,,,,,0,5.084034696202332,0,5.084034696202332,0,0,none,,,,none,,,-2.715050628886257,27
ideal,48,1,3,150,11250,45000,1,0,0.004684250052437502,-0.0035880280939195736,0.0011418176208801833,0.007130460525476892,0,none,,,1.3238417768289907,none,,,-1.4946185754800898,2.849242761497168
particle,48,1,3,150,11250,45000,1,0,1.107441959208038,-0.3548971504844254,0.9559302681555373,0.506408841536926,0,none,2.270069051,,1.4143783588658017,none,,,-0.8398326373564227,1.1834801082648998
franken,48,1,3,150,11250,45000,1,0,1.2868666402396887,-0.5420442669590114,1.0545658335378507,0.7743450736608489,0,none,1.562484478,,1.0973626980529938,none,,4,-1.3555570848566498,1.7106900372052614
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,3.530541525390637,0
observed,48,1,4,,,,,0,2.746114754404549,0,2.7461147544045486,0,0,none,,,,none,,,1.2687790962572707,27
ideal,48,1,4,150,11250,45000,1,0,0.004087057196307378,0.004964570133745336,0.000776109418558211,-0.0016536223559961672,0,none,,,1.6268483536247114,none,,,0.9936571279341729,2.8356069968065976
particle,48,1,4,150,11250,45000,1,0,1.6606887236662782,-0.4658395803842111,1.4583859780770398,0.6681423259734495,0,none,1.449152157,,1.7584467124063257,none,,,2.2034248353524215,0.5831922964779231
franken,48,1,4,150,11250,45000,1,0,1.4391136019460176,-0.541024335265922,1.2056367635988725,0.7745011736130671,0,none,1.50159173,,1.3814853112738532,none,,4,0.9575626290227286,1.7132942296686158
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,0.9303089619914178,0
observed,48,1,5,,,,,0,3.361892170775108,0,3.361892170775108,0,0,none,,,,none,,,-1.1123835443670307,27
ideal,48,1,5,150,11250,45000,1,0,0.0036716917426153363,0.012336846297779952,0.0010754229859212432,-0.009740577541085859,0,none,,,1.4959044397375965,none,,,-0.7093384465254495,2.8349388091086443
