model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,dimension,rep,startTime,step,checksum,putime,samptime,kl,covdiv,meandiv,entropydiv,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,v11,v22,v33,v44,v55,v66,v77,v88,v99,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v2121,v2222,v2323,v2424,v2525,v2626,v2727,v2828,v2929,v3030,v12,v23,v34,v45,v56,v67,v78,v89,v910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v2021,v2122,v2223,v2324,v2425,v2526,v2627,v2728,v2829,v2930,v13,v24,v35,v46,v57,v68,v79,v810,v911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,v1921,v2022,v2123,v2224,v2325,v2426,v2527,v2628,v2729,v2830
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,1,0.9989908632365132,0.7545402,7.622893625,0.34182096543025925,-0.5057450431858225,0.19741251492204162,0.6501534936940402,0.0019291110478268075,-0.039285865500324424,0.17456687186198394,-0.08220996543140657,0.8454377360241261,-0.2244383194499182,0.4520739033905296,-0.40797910943013616,-0.18588327170508379,0.42657351881775196,-0.028663656613074906,0.5068133086565632,-0.08110513463644153,0.6762180782268574,-0.3164852323331566,-0.11517373582298962,0.5938285052000175,-0.5338717175983534,-0.029926550858052625,-0.34489960308277234,0.05410383901101423,0.19819647960495712,0.0568455186165826,-0.27461497378292254,0.07548120081894522,-0.03284953572379752,0.20237811552765186,-0.4816156494366603,0.36761853731549343,0.11498683862233894,0.1551767737747197,0.8341489463721329,0.815768883974707,0.842092011599398,0.8211335129975025,0.15979412607180862,0.8403823342956027,0.8263289229706254,0.8472820179038513,0.7615428440777449,0.16744968691351367,0.85513880712114,0.8288093113661811,0.8095916237912947,0.7917674451558804,0.15425513006502403,0.8867476805297718,0.8469843551286556,0.8432439548673388,0.8558994483532816,0.14752560297648878,0.8220434440787152,0.8357028794774842,0.8464980336483057,0.848562798614998,0.15259933654705723,0.851478199975491,0.8113757542607992,0.82545704924207,0.8220186200939249,0.006883915616172291,0.005030992051827822,-0.00027489422467672994,-0.012058587507330222,-1265824462817311e-20,0.0006974644543312938,-0.009424905482285455,0.01628078735376995,-0.0022931692483380032,-0.013419534357035457,-0.0009711739820837915,0.0025246547650115956,0.022842136069563316,0.017542354900094405,-7571177590325551e-21,0.003890435721059032,-0.015510531852439757,-0.0055015517895652495,0.00196153140388896,-0.00958611193832189,0.004184827601234324,0.009154484472123085,-0.005299700170954907,0.00456477128801739,-0.002767187537309326,-0.003118229600453151,-0.0003147692444014902,0.012301024506248462,0.008233301902638735,0.002755069162793922,0.003457895080911539,0.0064330956873011325,-0.0004235002848595056,0.005792535098232023,-16447429556811515e-21,-0.0016810817191036513,0.002327627855457352,-0.002293722410365064,-0.032554951972305575,0.0024625379071095276,-0.0003830301688682396,-0.004613068014814761,0.001492410853455442,0.0004810746350961257,-0.0017493702978519652,-0.0028358393817816134,0.007805229064884433,0.007355124880641613,0.004793689757513704,-0.0011873519215443093,-0.0011034054400114565,0.00030904042497086596,0.00035800693206504327,0.01162324739160407,-0.00024401155251016848,0.0009770412960538647,0.010759771979640441
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,2,0.6227296731420382,0.307075576,7.927703689,0.5950813401486102,-0.12721300754327647,0.28560496776629873,0.43668937992558804,0.03407753468024079,0.7627156323952271,0.7323706067854964,0.2605169140707664,0.9392377981250404,-0.8391352325158663,0.36666874201513333,-0.8517580001080298,0.2175043624549955,0.7864939275966084,0.5531296336312403,0.8985265230300041,0.37977142551817655,0.26849223153814306,-0.8471401639482765,-0.26465004755942534,0.6556143457043047,-0.8326629866097193,-0.29550804378217177,0.05677719047041485,0.8754020959896545,0.7354557782853421,0.08740963366262755,-1.0268559691387966,0.28698211669489493,0.09367307025132865,0.2559433167466729,-0.22677490720708232,0.9512151813975335,-0.13873870513620462,0.0802760904631871,0.47198802881369534,0.47152289038192086,0.27686230634490716,0.558355003516068,0.05278432225200315,0.4584567812554935,0.4297050320977144,0.43846632717715833,0.4182178535242813,0.07894080371011472,0.42859871700926294,0.4436885570544526,0.46959330546648936,0.4462925495107034,0.07658006162795021,0.47357643543079286,0.4703442674143041,0.4552424326425647,0.47836805982420694,0.09258273717795641,0.4347217778885994,0.4589159880509087,0.45244745042261586,0.45581889109200513,0.07634703465904054,0.47557687290704265,0.45074675869084996,0.44608120367583526,0.47045941430170496,0.0018089875118448093,-0.01160535688568837,0.00037927080128672146,-0.08598606972581879,-0.0230541765004828,1818213964773784e-20,0.0019810995448307305,-0.012116241115658448,-0.00030946049034027344,-0.0034482074338590763,-0.005020997653066866,-0.003380975949478989,-0.0009960587326351582,0.002503520780970459,0.0008141264529550658,0.009338323765662388,-0.008588667259454593,848827367494466e-20,0.047411730677155206,0.01674425658183635,0.0007819535034798745,0.006086857203502104,-0.00420906233554326,-0.002554135791481569,0.000860585406556589,0.003814729057847851,0.0016301835123224814,0.004866122869759372,0.010991072403931726,-0.002144300982632098,-0.001495507896777658,-3573175407170424e-20,0.02374152672690196,0.003037969021939732,-0.0004961514501000977,-0.013283966940905797,-0.004276622655756928,-0.0011676745527493897,0.014656085171550488,0.0013574389047887863,-0.0016457330500513425,0.01512925537337297,0.0008849109500762176,-15878063710430905e-21,-9074671151430185e-20,-0.004398645056683087,0.0017649565691120269,0.005223318846733597,-0.004363625111252117,0.0016520033149011939,0.006765467040907719,-0.0013947098948862652,0.000650828737995311,0.004432873899012569,0.0005123864168006252,-0.004665997443610011,0.006744331864055234
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,3,0.21575880963633653,0.344147311,7.572159924,1.0565074033391262,0.960635192612206,0.25491430481688065,-0.15904209408996042,-0.19574292622098857,0.7880707697766017,0.590218381893206,0.7279029540950476,0.5180171490354644,-0.5110916925738879,-0.7013858956819237,-0.8232359730354673,-0.21349791431377607,0.7360499152736348,-0.471239718494858,1.1111369607347477,0.7283910689633681,0.16673184665735308,-1.5129053625320759,-0.7494750125856067,0.26016733725645325,-0.6132664413213436,-0.005464166218101418,0.28988007139320005,1.3101150794171035,1.1638903138782148,-0.4988089626904031,-1.1610914251512936,0.3712008442230137,0.19468073883071513,-0.09244485113929535,-0.01226701841982869,0.4836201736032275,0.3750198663659954,0.05544056510507507,0.3170839339725944,0.3658482594009098,0.2628776134701921,0.2966932827794583,0.03462134582693593,0.3060767806067054,0.3039405810938046,0.3055139176681705,0.33660077338225713,0.05093145925975343,0.2785577260903852,0.2937954204209497,0.30727703329556055,0.3085519616723292,0.058417657842052904,0.313154143979657,0.3537876370666558,0.26553103266742817,0.14069614227850927,0.020298335319602855,0.3118361848921695,0.33238935546780574,0.2991864983878868,0.3132990637340314,0.05670603425730466,0.3276101384782807,0.3148985169899812,0.31747412496883665,0.33875622554923374,0.0022551911586454637,-0.003473443764822277,-0.0036876689703549577,-0.060742172192061426,0.006221866606748312,0.0004791639969186651,0.0012538507852594514,-0.005608445514995361,-0.00036737798719758334,-0.011311626727446513,-0.016290307202031964,-0.0007253534132170874,0.0002963751228786373,0.010299414369599372,0.0008186681474231746,-0.0007016017400707784,0.011190696782788737,0.0030218501990652426,0.08766479085100792,0.007874485014341482,-0.0004609451750974852,-0.002443318176350264,-0.0018659198383970948,-0.0009517713947496361,-0.001038489515867594,0.004938790092041682,0.0020674398723326804,0.007567003717469227,0.007219230712602469,-0.0040350726575946695,0.0011304006041403215,0.0036066774771832287,0.025781369216041104,-0.0010397993992493754,-0.0003916303030440051,-0.009671598087691798,-4440039556239908e-20,0.0010050643974644387,-0.01193635775021901,-0.0002421287134680434,-0.0005995529363525345,-0.020529535246783606,-0.00022789641821016593,-0.0014499144107642655,0.009004600614505458,0.0012689980692365268,0.002453044579641689,-0.03781569680467828,-0.0012601632272076163,-0.00021069468643834273,-0.002572113455140387,-0.0001398861419002268,0.0009882153035641198,-0.0012805046348586316,0.0013868668780998334,0.0016413641278365354,0.006668091676958788
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,4,-0.10296765857181467,0.487895548,7.539225981,2.995653143830027,3.7290711707722837,0.20055504544138741,-0.9339730723836441,-0.7442960021841198,0.6232197802287929,-0.034969544758548965,0.8479820843638446,1.220129560897318,-0.7751582133755008,-0.03351263939511129,-1.1179251148103422,-0.41494350967884674,0.3806603643675918,1.648914348486191,0.7762536735074852,0.44398855723330555,0.16861328244168072,-0.8448413847831627,-1.0346599178468756,1.352633772925535,-0.7543404828496949,-0.9808836407832623,0.21695013426491094,0.25000852644930377,1.4273207315404286,-0.22880375506613704,-1.369910221325157,-0.0469909101594852,0.1996046058398555,-0.643749972112311,-0.15424217433709153,-0.47946165379189964,0.09277069978289701,0.03438083301902935,0.2456010200631421,0.2633977739968873,0.23978901436908928,0.17981554496312016,0.020229517537561886,0.23111852136285715,0.24641437049094544,0.2339534655500278,0.17174704793153797,0.03951786106895226,0.24163838924296896,0.2373560759861809,0.30075238380278685,0.24935595711200936,0.03821740563163886,0.1662707043662754,0.24709845708826786,0.06197647131201861,0.06032914557270145,0.007652869859700813,0.22367212674843598,0.2541003297103804,0.22496757585620292,0.2575706205600078,0.04349701911997514,0.23994539660501304,0.23521674233751008,0.23219421517551764,0.2149406846949123,-0.0006184547733619891,0.005763297285123541,-0.0009658614353161538,-0.04855308401194272,0.02282648967925467,-0.00020165636488120916,0.0010309840597977585,0.002609735698825319,-0.0003070561941383381,-0.015573511479519074,-0.014285121535680123,-0.0003655492902131967,-0.016583178618496397,-0.011432696239389358,-0.0006656718466579764,0.028433720095241526,0.023926655064454037,0.000679498165493289,0.04045765467072277,0.0148504219538944,1863320366568396e-20,-0.007737722629251141,-0.017458286724614726,-0.00027288589304307043,0.0023156802803895146,0.0018644762584959095,-0.0010732098656413727,-0.0028152669589329806,-0.002975923080595586,-0.0010601578344834166,0.0021166995492599766,-0.0009433601793574926,0.033429561925667504,-19871234008033145e-21,-3470035297921175e-20,-0.003978187527421714,-0.001681513911071904,-4571660266947683e-20,0.005211967466227453,-0.0009455974864017447,0.0004990582987366617,-0.013817064712214104,-0.00045892897080109093,-0.0027161818922306884,-0.03232559002420041,0.0005836990899354659,-0.0006421419871216101,0.008896857932523797,-0.00010445694760704946,918057613747702e-19,0.0016948063211286602,0.0003360956217122429,-0.0007734070823018896,0.002462718552693619,0.0016275423891439333,0.002453209068341276,-0.0007736462081432605
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,5,0.7383852866669633,0.280983572,7.480532495,4.137907290794781,5.440103162420196,0.1616651481593619,-1.4638610197847777,0.9430923682533555,0.1614832482674508,1.123562905327106,0.7375177409813007,1.1394200104981942,-0.670123080423102,-0.7364363294479283,-0.958353796155554,-0.41349615273280294,0.2859344864289518,0.7217160878173272,1.4446480995601418,0.0980798847834723,0.08282790164038545,-0.3582704070088066,-0.8086455975805918,1.31982471206161,-0.4318565518113706,-1.1008245892400421,-0.07157214925365481,0.026734556566387416,1.032753167438412,0.02267003138830148,-1.3535303441532336,-0.46439388228192724,-0.11164621367860472,-0.8679273989794432,-0.5079293022756619,0.054513146957993364,-0.3767501180694714,0.03312339477253291,0.1649258610567669,0.2066792242711138,0.21932753492650892,0.11928716823022636,0.01622159284100749,0.1849211509895445,0.1974128713638982,0.18767920537501542,0.1250204454943862,0.028581506539769146,0.2231822508267398,0.2034438183486782,0.20132968060052986,0.20595364476375222,0.02121802735473169,0.17205061468864816,0.1467999304519428,0.07435257451895108,0.07075917160131254,0.006645226738073934,0.154268638772981,0.17803916116774843,0.1393984383091505,0.2083396995821775,0.03347398128792907,0.2016338359519958,0.1967116904992397,0.19086007720820974,0.20196468602081563,-0.0008362629786696771,-0.01797834244071714,0.0013145484449382813,-0.03347937509799889,0.021062331461532083,-0.00020391129894551397,-0.005940637002359809,0.0058973504794523944,-0.0017261351125961507,-0.020525754609362918,-0.021571700305815344,-0.0015863022135103604,-0.01866713308530154,-0.0014399261528001853,0.00011439420279543564,0.028008042318504088,0.07650929651259591,0.0005622442601303508,0.05815792966224106,0.01749185095357014,29679732824519073e-21,-0.015086576436680984,-0.04872718214039671,-0.0009265124590893289,-0.0027422110310984927,0.007910420444183875,-0.0015299293901056613,-0.006441200154541788,-0.0031698519869452157,0.0021195254253458004,0.0013584788242709614,-0.0001425599957259365,0.034605676060570204,-29136532856478458e-21,0.00015155158748397478,-0.0030723053458210853,-0.0014418945771845942,0.00018302955206049698,-0.004319413846935279,0.00026844074081390056,0.0007885276438499588,-0.0025729031394180414,-0.000175805166837249,0.00025016867424309386,-0.012008554720405684,-0.00021471730837102756,-8965411358761894e-20,0.015956675100781532,0.00039312998801369135,4441694415762475e-20,0.02752203251905867,-0.0006740661382785046,6885442300296543e-22,0.007542609219630619,0.00029915677374444077,-0.0006504905048481537,0.0038680413513864113
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,6,0.5722107288385876,0.290766352,7.452425071,35.17389851654182,37.24753786352885,0.23772920289458724,-2.3113685498816063,1.0946005609910348,0.6608002679449836,0.6278152664526258,1.1668974554594476,2.282709090037701,-0.510054133561964,0.05636712768055219,-1.0196712696798873,-0.7403126673092331,0.14325562096291222,0.7649029467838737,1.3782047069466228,0.06497253793660063,-0.10721977325032206,0.024651497586393255,-0.9393667909543513,0.7887048458843462,-0.4808961774919783,-0.6925584619592657,-0.2623074954625787,1.393600025553409,0.9190133958819999,1.7790277112230393,-0.9240483043914682,-0.5627750014371902,-0.5120559260512171,0.2526912068016466,-0.6027904078981215,0.6246034811638147,-0.2513985658004515,0.02724914003379681,0.08369392970130798,0.13121107949458244,0.1636411954723048,0.28439174284249724,0.011596110118509351,0.14580317983377128,0.15494996880191234,0.14803861479373168,0.09782939549000041,0.019946444645993745,0.2474588441359308,0.15763072272270007,0.13416256525398793,0.15384519496963714,0.004172352035121351,0.049535443361854094,0.06748356423775184,0.05472508658688268,0.04774660605035264,0.003671944971447728,0.12081331430174543,0.14736029995783181,0.1732279532988202,0.17074658821044508,0.027634792053100717,0.19524643810323014,0.1609085293321505,0.16565429297951498,0.16928132581402158,-0.0004542935483886339,-0.014392491566673936,0.00016255749081417332,-0.0487617980846298,0.033337130085150435,0.0004293151392362461,-0.001902179811327413,0.0038040091460117735,0.0005209145994499418,0.003412695359936513,-0.02952550932865521,0.0009956067897220519,-0.004834788250517842,0.009237471172148515,0.000136617236648617,0.00667418109639392,0.03430761174978628,-0.00015129743967538572,0.050428315185009016,0.012745201966629722,-0.00013351538504332888,-0.0031001705806260964,-0.01438903085125746,-0.0005351640402469414,-0.0036219330122819232,-0.0017903493728073584,-0.0003174735720020272,-0.006035270187795643,-0.0024094827911237517,0.007333390450220338,-0.0006312210992470219,0.0006326746504450781,0.021807346951486218,0.001838384368600989,-6693828703371498e-20,-0.00014177079653637147,0.0008584334829372951,-0.0002634982075669303,-0.03182729163810701,9978664788795958e-23,-0.0009285323801411774,0.005052705240046329,-7100058936573234e-20,-0.0006892380456183679,-0.0013205826490807033,0.00022742520133770512,-0.00016124839391520743,0.013947295522954152,-0.0003748862318348951,0.00010478733524833032,0.027296147609884865,0.00013928742154937365,0.000314434172271897,-0.0031840952210329876,-0.0001342755217629547,0.000779209228114496,0.0035560434152264986
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,7,0.31534109547839956,0.347186479,7.439914237,24.12003002142394,26.85742664342331,0.21620975397663394,-2.9536063759760034,0.9949438213106078,0.8769376363838973,0.5631377671611227,1.103990066261205,1.393646616755544,-0.115347491415444,-0.5067834924353357,-0.7402903702983885,-1.3095649677591792,0.09479283246814457,1.199414740859491,1.293453694691924,0.9495903618975619,-0.049543334516118254,-0.6034548417723016,-0.9599448874617442,0.3922990222547401,-0.5961787723653145,-2.295214997013486,0.008469069391872808,1.3180689446054985,1.3524287074973635,1.7302697828618716,-0.19348331801615792,-1.2066946880353053,-0.5830500145874065,0.07578103458884128,-0.29238158514102297,-0.40510614219704033,-0.11311569329073434,0.005690039349969411,0.03543542539705212,0.04551209664049802,0.10916326168270869,0.27989361991847717,0.007983374123380673,0.1281934526512858,0.12721779220475724,0.1350445429917437,0.051338107433483535,0.012190649666271664,0.4295488306279494,0.16226192160250058,0.13237340700575057,0.15593745542533172,0.0009613716647357998,0.015000528059927605,0.046033143390460954,0.06154218450619376,0.04997072618113714,0.003834941997516796,0.1300069636469563,0.13833413085114665,0.1421573437339128,0.15337584318629732,0.023327161116483405,0.1780564705570751,0.14516251503637304,0.13469335431030258,0.14382818812794587,0.002852879027431475,0.008009423909747432,0.0003950875320696685,-0.03923008562710553,0.030725723334628956,-0.0004894407531055904,-0.00873904236608049,-0.00132272093727555,0.00013570817388324969,0.014638681598842346,-0.05821321423471665,0.0015329415669485548,0.0037135801637537083,0.01432063540504607,4215501891510705e-20,0.001490928834067681,0.0165243551083729,-0.0005936115741646058,0.052584151480146495,0.013369441197167332,-14049599529082777e-21,-0.00611600472246945,0.009404185110293768,9380190079876588e-20,-0.00134017930555195,-0.0013427694258048674,-0.0011164237038293185,-0.004459027875456054,-0.004163467290562604,0.0006757550692431361,-6964541108093474e-20,-0.0003388536485335168,0.01216306587056826,-0.0030288819074667096,-50650303974179206e-21,-0.0020002352111087676,-0.0003505578570312195,-7212007371859032e-20,-0.08913453838574799,-0.00027783531877263636,-0.0003433716876223372,-0.0276271061604938,22975772782130282e-21,-0.0002610998668434325,0.00015162391305291917,-0.00021432331045861096,-0.0005356942217207209,0.015206379407654218,-0.00031879354174171913,5687054733210127e-20,0.017393453378753285,-0.0003001258392603684,-0.0003397263921325688,0.005173367158183967,-0.00012084266328867293,0.0005964115221240746,0.0039740924081681835
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,8,0.8593211287058794,0.262633864,7.73698232,454.4275896679508,458.6601149512565,0.16440204157621421,-4.396927324881888,-0.5329459199021032,0.935585141460361,1.0180758994637025,1.2422821609247894,1.630705581473922,-0.055040487402978414,-0.7685773603896451,-0.8663776631348473,-1.2696792809307216,-0.3232043945242865,3.08205805229397,1.9135656123789735,0.49856813339790773,0.33708162415380316,-0.6345932691200704,-1.1344263062555133,-1.2904909050214042,-1.0301699148663337,-1.5053805954238912,-0.7863173618696182,2.0731172775949456,1.4059264787098222,1.00340790012424,-0.05534283387374017,-1.50634020919099,-0.7319109807723906,-0.537070811462786,-0.40016530679078005,-0.48872661569676845,-0.5116828645829741,0.01118951232294535,0.03707209682218833,0.03045420202067477,0.019190864944049646,0.06819870274276862,0.001159171083132454,0.12445264012384594,0.09550514770227726,0.12793104326387214,0.020550912931046758,0.004383627331657107,0.19217122915457965,0.14834860515626236,0.12160106387353029,0.1397147728776692,0.0004063676633997974,0.0014013244386925593,0.0203211422899912,0.05753276156720011,0.05006330852434107,0.0037090923726674618,0.1246952713747754,0.1204513844664862,0.11639990542061668,0.11316111740774036,0.018520596269603912,0.20153972142969936,0.13211692888348353,0.11614846187554737,0.1255251260297424,0.00490724967546379,-0.002363727918048123,-10563299932155816e-21,-0.011423406996674428,0.005577610366900473,4951192713111568e-20,-0.013389676358232029,-0.0003174711585610805,0.00011908613052414885,0.008204066832714945,-0.028040173710054607,-0.0008711157148205511,0.015179238237928851,0.007820227306077654,-29081452851016138e-21,0.00045410214812546676,0.004049960345258761,0.00017380023052731967,0.05346949223548737,0.013599259426968829,-8422899346696576e-20,-0.00766159681208832,0.0033500826530700523,0.0010246353502708359,0.0024147778274174903,0.0125574981242106,-0.0006531081831432256,-0.004494597709681482,-0.0038748754121150602,-0.002752727763017832,0.00024628384012337915,5644537912703981e-20,0.0011042264576935378,-6599058776327723e-20,-40947427688597726e-21,0.0025739184582539544,-0.0003951078404447002,-3080675957916309e-20,-0.04539911871329363,7178011320932593e-20,-0.00015487178726672368,-0.0288224190187822,14098236707788759e-21,-67079633040073445e-22,0.00015393471870877616,2709315866808008e-20,0.0001774325847566696,0.014598642118948,-0.00029653236782920374,-6217815920435819e-20,0.01215641672285803,0.00025623061222993833,-0.0001182845538051369,0.04419016799720395,-0.00035786389199304354,0.001053934474653014,0.002565187943730885
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,9,1.0037488591958545,0.359996817,7.641700564,7237.713734007537,7242.939408673982,0.16432463321174565,-5.3899992996572115,-0.3543615552585759,0.4607082455031475,0.8288968008390553,1.44030999281352,1.3215544553748964,-0.3584350196633304,0.08390550057473856,-0.889208529247605,-0.1764594750022771,-0.15816732590115035,1.877442884060611,2.6017351450228436,0.8634568074781299,0.5310098596056583,0.08287465604157068,-0.727031513146013,-1.1847854871640262,-1.342415893113733,-0.45475022118613895,-0.48454244243196837,-0.0493058109041445,1.5561278403811922,1.3252919398554337,-0.320508701106292,-1.0673779348470012,-1.4620466214852457,-0.6186922415448901,-0.7302267734583207,0.5277092373661246,-0.577062553358195,0.015969991995178196,0.04146382790568591,0.03923024948228306,0.005978599428382165,0.024714243834517625,0.0003642149612481625,0.11038600441972307,0.07388749446106666,0.1138885645117406,0.02062544361994367,0.005708297098605589,0.24600068862965657,0.13514899126945382,0.08370470164925249,0.14569164242483829,0.00031435415786993444,0.001126681023172864,0.017113753170343297,0.06327356222357508,0.05531093496782021,0.00409046774298079,0.12104080230095973,0.08860158541233602,0.08134971781187325,0.11311642519168665,0.005628894120671631,0.12929331862046767,0.1163770976237485,0.10411561026334959,0.11002878959081519,0.00764298640480777,-0.010255037817323183,-360577253607983e-19,-0.004749735581764669,0.002009055369678823,-8018722846518998e-21,-0.021196976693745945,0.0010289073174383054,0.00024953612369503156,0.010509464568725242,-0.037257554304464056,-0.00031728232754419495,-0.008092955793838157,0.022823657264955693,-3784846047401815e-20,0.00036565993114238835,0.0034513060193184196,-0.00015215723824459014,0.05911564930397958,0.015033345404793702,0.00010227096335686734,-0.0333875835450438,0.006031984467613535,0.0014989142856289355,-0.018326530496116242,-0.008982780677128753,0.0008883571430128487,-0.0027799246447392676,-0.002326376629910893,-0.009659242257599513,-15081296417945135e-21,19791722851280224e-21,0.00022346740027499984,0.00021403095677016186,25587788689630908e-21,-0.006403669240176328,0.00016238145331817913,9072358416334899e-20,-0.06674010933692442,15777725517824937e-21,-0.0002656919228997625,-0.04199617325668371,25507290495212613e-21,-0.00013214750527876769,0.00019191450021233537,-9344985713728582e-20,-0.00014450222799883007,0.01608533326132183,0.00041311474907844984,526375546422148e-21,0.01142758768609384,0.00044634708401288805,-0.00027809355924234897,0.06467475414722072,-0.00014143181371735825,0.000553991073490377,-0.0002728804196461906
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:08:56.475,10,0.7084419007269529,0.330367222,7.6414262,2845707355161856.5,2845707355161864,0.059543479835967375,-7.821553440974915,-1.0388557910319585,0.4458160299392035,0.8241161766249073,1.7176142961103316,0.16744329927429114,-0.07288181570190153,-0.9500646861769548,-0.6158517131718353,0.08067067014080653,0.3915439940016845,0.5100876109916379,1.5134478971867948,1.3937100086542038,0.5695210707421194,0.17612944247491039,-0.7354159485063441,-1.0446469980004365,-1.4719716787126136,-0.004870827871451766,0.02816272550641348,-1.3455377323293287,0.8688036205422002,0.6884456751573701,-0.3364118802225295,-1.3756449551695615,-1.8176986182690436,-0.0027770179595743016,-0.8914587176662258,0.3356859068774589,-0.2562866883428169,0.025835335803179805,0.05549232481219536,0.11920738812895221,0.010897907193497416,0.12231717852365308,0.0011494402001159321,0.1065696310565568,0.05627162138853746,0.11005480061164659,0.004053723326878968,0.0011980433237614265,0.051164894336093204,0.11916743169675009,0.06487164437682243,0.14140385720823967,0.0002075089699190949,0.0007521945148825912,0.010681369144393037,0.06946144977863009,0.06081081935617504,0.0044969064013058516,0.10454710894208136,0.07956579682360482,0.07226065300413413,0.08262386078142546,0.00433333701527603,0.11102988634680973,0.1036753209895949,0.09562834906961558,0.09708853491070266,-0.004085354115476606,-0.040376073428728274,1245458022402484e-22,-0.03335630552377561,0.009487219079550439,-19899187854983018e-21,-0.019523408659754316,-0.0030888480659301333,7122777810156693e-20,0.0022028013657891797,-0.00782872009028817,0.0001386338616472283,-0.018187955992691726,0.017315211849447145,-4479305130046034e-21,0.0002552571165627066,0.0022065754494633013,12518752885452368e-21,0.0649624640943815,0.016509896036367485,8746878151854858e-21,-0.03204147993189539,0.014577431593368039,0.00043686063253988924,-0.016119384024855275,-0.014347319983577111,-0.00033029070003430007,-0.0015956936358048639,-0.003384224903863622,-0.016910084159578172,0.00015004087690909687,-0.00014165110536965966,-0.0023632024040503683,-0.0005395972438368591,-5642847780940731e-20,-0.003488531992005652,-0.00015210716546215208,3844620205157766e-20,-0.014389295228567717,-22300894754162512e-21,0.00021249298850530723,-0.04595850323678899,-971470458389095e-20,-47649992274232776e-21,0.0001488047796826399,-16617922820063387e-21,8907901436854013e-21,0.017667527758459763,618282919148906e-19,-20752534734752883e-21,0.019023502269225587,-0.0007049012568443532,-1508587464894251e-20,0.04548699635696952,35432225840833714e-21,0.0005330152054694572,-0.0015711128339529464
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T13:15:18.838,1,0.9989908632365132,0.604232477,7.569573664,0.3612086135186131,-0.49785160155675345,0.21677530124960875,0.6422849138257577,-0.021610494350716537,-0.050593650236636534,0.2063348274384884,-0.0316823451586723,0.9152047577198057,-0.23653621239202316,0.4504867685620593,-0.4010830927583384,-0.2190655011943462,0.5303225797716575,-0.05342898135680407,0.6327153293770289,-0.09859831350376336,0.6637267157508329,-0.2840149689758187,-0.11911556237484033,0.5931954932086456,-0.5197193331251295,-35116028718418235e-21,-0.3104838677381484,0.05058447182625048,0.1881189491402675,0.06730777853576542,-0.26528155807943743,0.05608749302786936,-0.019599175884286876,0.17282702679703432,-0.48438177382342845,0.35635381837893276,0.10786769055813838,0.14949202770634626,0.8100637358853116,0.8257166872735917,0.8406618911268406,0.8297826623812748,0.1594840645721756,0.8390948738021108,0.809516583815732,0.8299268169260229,0.8420632058156112,0.15222088710862156,0.8987268952207879,0.7978623503387517,0.8155422267215631,0.8167231201759106,0.153134358877871,0.8303180353145234,0.8033500994679443,0.8404220916643544,0.8351812065716723,0.16490226389723145,0.8331962628639771,0.8339754389299762,0.8384525662415646,0.834493956130726,0.15088750300135093,0.8396434659912432,0.8179249410744548,0.8355127214600325,0.8128106000582079,-0.004665839041356228,0.013314216307945199,-0.003887229822399614,-0.00024248573415165214,0.0022505830563178267,-0.000716498942264864,0.0005370758777290777,-0.005571386105297378,-0.0025122804646340066,-0.002448924476816552,-0.014132990838694107,-0.003962357763183501,-0.012120638970027795,0.0025847870505976735,0.0005049616847376259,0.0021775067488437037,-0.009627421467014076,0.001476962802899517,0.005510974131837934,-0.00033951077874150835,0.0010664119887254435,-0.009753166576815304,-0.004676286607705798,0.004356255011153292,0.002611624494328165,0.008012743327069598,0.005600465551052394,0.002476602015492765,0.0028997556308417625,-0.006276903765060115,0.0026533700395793974,-0.0009400124746873669,0.022355791615624118,-0.006351532656820713,-0.0015216264912289723,0.0009391124839793006,0.006127723601409367,-0.0019891201388945972,0.023957116395987754,-0.0010931921386621978,-51589215646526186e-21,0.035447836605111506,-0.001630912055194194,0.0002524715642862715,0.003567413552366904,0.00032616051424038837,0.003675504272298597,-0.004801490545958336,-0.0013739535337788755,-0.0028236718081922968,-0.0034134976103807804,-0.0004602829552457265,0.00042522923706041037,0.0056482798927600195,0.0036091320926231003,0.01246777128159638,0.025266499957275486
