model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
finkel,36,1,3,500,112,450,60,308564,0.06440785956334878,-0.0747350164711054,0.03991122515788762,0.09923165087656656,6,bkf.SampleLog,29.16588319,,1.6457159000474866,bkf.MhCompromise,1.0,,-1.114801255852649,2.508026896561597
finkel,36,1,4,500,112,450,60,306697,0.05650927297853742,-0.018587420169374907,0.03589742996959974,0.03919926317831259,6,bkf.SampleLog,29.355695965,,1.3589442068792128,bkf.MhCompromise,1.0,,-0.4249903769802078,2.518471707929575
finkel,36,1,5,500,112,450,60,325395,0.13913746365417975,0.07586725275546578,0.08577637018814914,-0.02250615928943517,6,bkf.SampleLog,29.600887294,,1.4411763894574472,bkf.MhCompromise,1.0,,0.33009530724919706,1.9249450694843333
finkel,36,1,6,500,112,450,60,311045,0.08927581280817425,-0.025982884440768256,0.06008303062836817,0.055175666620574326,6,bkf.SampleLog,29.616920619,,1.621995151547169,bkf.MhCompromise,1.0,,1.5487061580292119,2.329968183966
finkel,36,1,7,500,112,450,60,312967,0.056474918874105606,-0.07051962288980805,0.033613860996008965,0.09338068076790468,6,bkf.SampleLog,30.027381073,,1.5222635912016889,bkf.MhCompromise,1.0,,1.3932991224736644,2.5034332115406293
finkel,36,1,8,500,112,450,60,332578,0.0906115420628273,0.016898242033144883,0.0701164440583769,0.0035968559713055203,6,bkf.SampleLog,30.557727078,,2.2308462248809384,bkf.MhCompromise,1.0,,0.4763751510539524,2.21739295198553
finkel,36,1,9,500,112,450,60,306191,0.07628384573272952,-0.008020716324050233,0.05204450206673295,0.032260059990046795,6,bkf.SampleLog,29.570984067,,1.7238261373784578,bkf.MhCompromise,1.0,,0.13834817014472053,2.1456324462835146
finkel,36,1,10,500,112,450,60,304975,0.05508198110158271,-0.04662264306215016,0.03140800511586383,0.07029661904786905,6,bkf.SampleLog,29.775941999,,1.5083314018840184,bkf.MhCompromise,1.0,,1.4695348397091677,2.548718419432414
finkel,36,1,11,500,112,450,60,326075,0.07359294083122352,-0.05002644398546835,0.0483928122298797,0.07522657258681217,6,bkf.SampleLog,31.481336145,,1.774957795991714,bkf.MhCompromise,1.0,,-0.7454192060811432,2.530076843655229
finkel,36,1,12,500,112,450,60,320430,0.08477972915141764,-0.03418438215576993,0.060016192136473245,0.05894791917071434,6,bkf.SampleLog,29.937108181,,1.8286062605068247,bkf.MhCompromise,1.0,,3.8736736297704435,2.5412894803489228
finkel,36,1,13,500,112,450,60,319740,0.07012108317607828,-0.006167467705948245,0.04963701793824843,0.0266515329437781,6,bkf.SampleLog,30.135086801,,1.8504078925697627,bkf.MhCompromise,1.0,,3.1252067228245117,2.623945186582863
finkel,36,1,14,500,112,450,60,321491,0.12605439278135322,-0.0328696214417473,0.09215988305673144,0.0667641311663691,6,bkf.SampleLog,30.50283298,,1.617514436771692,bkf.MhCompromise,1.0,,4.980033777858078,2.8572307925705127
finkel,36,1,15,500,112,450,60,311210,0.05354246426288487,-0.021305572244034843,0.03155478135220762,0.043293255154712086,6,bkf.SampleLog,31.549775466,,1.449112907411804,bkf.MhCompromise,1.0,,2.282855145460286,2.552733099210476
finkel,36,1,2,500,112,450,15,26437,0.04839865009451244,-0.03938865039510242,0.03299838755546785,0.054788912934147,6,bkf.SampleLog,22.975800962,,1.4272032498062763,bkf.MhCompromise,1.0,,-0.1366846313446057,2.4237327860664237
finkel,36,1,3,500,112,450,15,25686,0.0743670945130555,-0.022073180700367085,0.050914436560373054,0.04552583865304954,6,bkf.SampleLog,22.10908808,,1.5957254267450007,bkf.MhCompromise,1.0,,-1.0169334245859607,2.6555551509751383
finkel,36,1,4,500,112,450,15,24429,0.055326755798503054,0.010485683220947136,0.035422664317067226,0.009418408260488698,6,bkf.SampleLog,22.5110641,,1.374405747083123,bkf.MhCompromise,1.0,,-0.16658644025576705,2.2217855615633706
finkel,36,1,5,500,112,450,15,28344,0.10573205440848156,-0.0718855704635263,0.0844547214773733,0.09316290339463461,6,bkf.SampleLog,22.600620182,,1.5281096379900936,bkf.MhCompromise,1.0,,1.1891298772284769,2.526655608558334
finkel,36,1,6,500,112,450,15,25952,0.07577753050347799,-0.010141260000895325,0.051728888725542106,0.034189901778831217,6,bkf.SampleLog,22.864802623,,1.585781194518799,bkf.MhCompromise,1.0,,2.0905467710306613,2.5047104636815702
finkel,36,1,7,500,112,450,15,25217,0.05126104813868849,-0.043027521399430446,0.033495364944793826,0.06079320459332512,6,bkf.SampleLog,23.23360922,,1.4929181285377333,bkf.MhCompromise,1.0,,1.3748854029402968,2.4068330008301797
finkel,36,1,8,500,112,450,15,27279,0.09953911798598296,0.003375670559485733,0.07697808520450804,0.019185362221989192,6,bkf.SampleLog,23.08034636,,2.206589079051353,bkf.MhCompromise,1.0,,0.6241207994790555,2.433908495060252
finkel,36,1,9,500,112,450,15,24863,0.08183430470674025,-0.052586455554202126,0.057581131105595325,0.07683962915534705,6,bkf.SampleLog,23.02184205,,1.6551101882757104,bkf.MhCompromise,1.0,,0.15167139809032862,2.427380812488652
finkel,36,1,10,500,112,450,15,25207,0.046228534459245074,-0.0032853235074566576,0.02929841871689669,0.020215439249805046,6,bkf.SampleLog,23.086619448,,1.4252176934536818,bkf.MhCompromise,1.0,,1.637416962615175,2.127533790589639
finkel,36,1,11,500,112,450,15,27763,0.07717770462064112,-0.018874334695096084,0.055002155907752,0.04104988340798519,6,bkf.SampleLog,23.767802924,,1.7812147861254162,bkf.MhCompromise,1.0,,-0.46392319542898197,2.277807012285271
finkel,36,1,12,500,112,450,15,27338,0.10128730138316526,-0.028550901401551032,0.07938417679115754,0.050454025993558714,6,bkf.SampleLog,25.335448389,,1.8185574276954493,bkf.MhCompromise,1.0,,3.964359926042083,2.458481930466764
finkel,36,1,13,500,112,450,15,26971,0.06206357950728897,-0.05847023832636089,0.04320428336263749,0.07732953447101236,6,bkf.SampleLog,24.197244571,,1.836631230101137,bkf.MhCompromise,1.0,,3.2294021736328116,2.5491812776076253
finkel,36,1,14,500,112,450,15,27583,0.11886236195870781,0.02981058994137714,0.09413336316386495,-0.0050815911465342456,6,bkf.SampleLog,24.104205061,,1.5840232646123318,bkf.MhCompromise,1.0,,4.424812157838601,2.2200314498340212
finkel,36,1,15,500,112,450,15,27444,0.057173995019721445,-0.022013120963154127,0.038250272300652234,0.04093684368222334,6,bkf.SampleLog,23.68515336,,1.4939637751571733,bkf.MhCompromise,1.0,,2.2622626952782223,2.824627948558814
finkel,36,1,2,500,112,450,1,232,0.05257309970503179,0.011714022961551626,0.03557477411981672,0.005284302623663431,6,bkf.SampleLog,20.978645168,,1.3830222844921003,bkf.MhCompromise,1.0,,-0.17291601760385858,2.839472970051145
finkel,36,1,3,500,112,450,1,252,0.08694031650601287,-0.018154787969210107,0.0662943536152101,0.038800750860012875,6,bkf.SampleLog,20.842117118,,1.5804829487768637,bkf.MhCompromise,1.0,,-1.0164491113503367,2.5220037533743263
finkel,36,1,4,500,112,450,1,235,0.06495690625046904,0.013287536879246479,0.03667350957301841,0.014995859798204144,6,bkf.SampleLog,22.062092769,,1.3618944931561179,bkf.MhCompromise,1.0,,-0.15785224854817365,2.2222915464159643
finkel,36,1,5,500,112,450,1,269,0.09978905395845118,-0.03292202620676852,0.07384845207710454,0.05886262808811516,6,bkf.SampleLog,21.059795438,,1.4920565221795734,bkf.MhCompromise,1.0,,1.3012543964215628,2.5181758289511356
finkel,36,1,6,500,112,450,1,239,0.0706888215431174,0.02124348466801516,0.04844349711125632,0.0010018397638459104,6,bkf.SampleLog,20.555700182,,1.5860912945800614,bkf.MhCompromise,1.0,,2.1521508651402224,2.2063840671790618
finkel,36,1,7,500,112,450,1,233,0.06445151866653188,-0.0066328849869943625,0.04404149846301137,0.02704290519051487,6,bkf.SampleLog,21.340424642,,1.4847052046070184,bkf.MhCompromise,1.0,,1.5011159094019313,2.5942977920919947
finkel,36,1,8,500,112,450,1,244,0.10218258133069125,-0.02802792786661623,0.07865515620496986,0.05155535299233759,6,bkf.SampleLog,20.763318526,,2.2495785839677627,bkf.MhCompromise,1.0,,0.6242541573346978,2.773853676138935
finkel,36,1,9,500,112,450,1,206,0.08908975197400221,-0.047825935414291254,0.0625535008125356,0.07436218657575787,6,bkf.SampleLog,20.588204492,,1.6381815220942604,bkf.MhCompromise,1.0,,0.1566229545038948,2.832456406896466
finkel,36,1,10,500,112,450,1,222,0.05808139417796687,-0.02496100658910309,0.035021497643454365,0.04802090312361559,6,bkf.SampleLog,20.517277522,,1.4684108584497755,bkf.MhCompromise,1.0,,1.3768625282740476,2.136749404424133
finkel,36,1,11,500,112,450,1,210,0.08778581025815903,-0.004473890379683376,0.06289011318410108,0.029369587453741335,6,bkf.SampleLog,20.51839595,,1.8070373508644564,bkf.MhCompromise,1.0,,-0.7318239434681357,2.116525258166548
finkel,36,1,12,500,112,450,1,230,0.11047862250560064,-0.011606636871264009,0.08980549568436275,0.03227976369250191,6,bkf.SampleLog,20.826112078,,1.8336821957071479,bkf.MhCompromise,1.0,,3.6522788613934556,2.463519634008653
finkel,36,1,13,500,112,450,1,246,0.09601864680744215,-0.010441932279449248,0.07199312755671206,0.03446745153017936,6,bkf.SampleLog,20.794651098,,1.8842872212761166,bkf.MhCompromise,1.0,,2.9685350921851597,2.8189953133219214
finkel,36,1,14,500,112,450,1,243,0.11686331937544336,-0.0262865706668573,0.08863247434775039,0.05451741569455032,6,bkf.SampleLog,21.156914681,,1.5542916095166253,bkf.MhCompromise,1.0,,4.702151015754598,2.671506705120133
finkel,36,1,15,500,112,450,1,252,0.05842345346992064,-0.007608965891674331,0.03581347338183889,0.030218945979756075,6,bkf.SampleLog,21.032228668,,1.4699602671230636,bkf.MhCompromise,1.0,,2.139991421143091,2.6132045111146844
truth,36,2,1,,,,,0,,,,,0,none,,,,none,,,4.107507452881598,0
observed,36,2,1,,,,,0,,,,,0,none,,,,none,,,1.1235620849758443,0
ideal,36,2,1,500,112,450,1,0,,,,,0,none,,,1.4699602671230636,none,,,2.139991421143091,2.6132045111146844
particle,36,2,1,500,112,450,1,0,1.180713396491611,-0.3194951097594036,1.0270657975696962,0.4731427086813181,0,none,,,1.395457907769557,none,,,2.9499635412858636,0.7969327297961247
franken,36,2,1,500,112,450,1,0,1.2958959612777339,-0.46696705916821674,1.0462327537596596,0.7166302666862912,0,none,,,1.2789897249735167,none,,4,1.0774855589556167,2.022673439101677
truth,36,2,2,,,,,0,,,,,0,none,,,,none,,,1.539769900062888,0
observed,36,2,2,,,,,0,6.135476896159112,0,6.135476896159112,0,0,none,,,,none,,,3.18824475680779,27
ideal,36,2,2,500,112,450,1,0,0.003900031140079028,0.00034655855061656765,0.0009893486162279809,0.002564123973234479,0,none,,,1.6544762487010698,none,,,0.47394589174039686,2.8346337518627447
particle,36,2,2,500,112,450,1,0,0.9906189265963451,-0.47022576535500016,0.7878069459264009,0.6730377460249445,0,none,0.005161783,,1.6308595552881107,none,,,1.3100721303316543,0.8300384867111915
franken,36,2,2,500,112,450,1,0,0.9953075037316613,-0.5308260988040661,0.7425213594766783,0.7836122430590492,0,none,0.002591969,,1.9842219486340917,none,,4,0.3962135623124936,1.9871756843360884
truth,36,2,3,,,,,0,,,,,0,none,,,,none,,,-0.6278484469912964,0
observed,36,2,3,,,,,0,5.109692281458405,5921189464667501e-31,5.109692281458405,0,0,none,,,,none,,,-2.739833256442291,27
ideal,36,2,3,500,112,450,1,0,0.004320104883131753,0.02542201720732205,0.0010429648596770957,-0.02214487718386739,0,none,,,1.5659360018116848,none,,,-0.8005320607319176,2.834633751862744
particle,36,2,3,500,112,450,1,0,1.2393597198833728,-0.4711728988835948,1.0241165174024396,0.6864161013645279,0,none,0.004949666,,2.4813519048534443,none,,,-0.676236609080393,1.209817222129208
franken,36,2,3,500,112,450,1,0,1.1230038790514845,-0.5032366711268456,0.895503897029657,0.7307366531486732,0,none,0.003925144,,2.33242243337397,none,,4,-0.5556321618132978,1.904262504490224
truth,36,2,4,,,,,0,,,,,0,none,,,,none,,,-2.9529467800945124,0
observed,36,2,4,,,,,0,4.1217108496767905,29605947323337506e-32,4.1217108496767905,0,0,none,,,,none,,,-1.607523898719147,27
ideal,36,2,4,500,112,450,1,0,0.0035036756476545007,0.0014143222297059814,0.0007508758889715822,0.0013384775289769374,0,none,,,1.311386778057285,none,,,-0.16469292266756902,2.8346337518627442
