model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v2121,v2222,v2323,v2424,v2525,v2626,v2727,v2828,v2929,v3030,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v2021,v2122,v2223,v2324,v2425,v2526,v2627,v2728,v2829,v2930,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,v1921,v2022,v2123,v2224,v2325,v2426,v2527,v2628,v2729,v2830
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,1,0.9989908632365132,0.615088183,7.543485467,,0.35365512149281125,-0.4925139046778062,0.21057368451820788,0.6355953416524095,-0.014836999753614556,-0.02939516275991716,0.1901628963742361,-0.08365321734662201,0.9264843654508259,-0.2217537388477444,0.4650376572804514,-0.3973690584806817,-0.19565205360832016,0.5692577400333774,0.019720334808221107,0.46592940709364505,-0.08792404340777704,0.6607864798240399,-0.2935143927746071,-0.12105119810168885,0.5816420206169512,-0.5204916915828741,-0.014368911588230171,-0.3078743971813389,0.048961109595384134,0.19728106265199408,0.05056103053828431,-0.26374160095216426,0.06671903493540937,-0.027831196496683572,0.1585060013318568,-0.5225922895094519,0.35083973520184353,0.09465739622460245,0.147208875770494,0.8309984174904356,0.8020132105510861,0.746373194384315,0.8701125257867806,0.1501791566710548,0.8391964435609355,0.8172011473790775,0.8279577440852455,0.881146369585315,0.14584380330479774,0.7714405824160631,0.7883698104028292,0.8211171156908754,0.8347093724468162,0.1642214456577571,0.8666518455823085,0.8363635559401198,0.8592227429700544,0.8494157163148303,0.1615933541691556,0.8350303379040657,0.8252374255991974,0.8346866470250164,0.8407144476941725,0.15600914506951497,0.8306376073138222,0.8222399753422892,0.8348876392742876,0.8296071270272509,0.001453244997601124,0.015443245715411925,0.0024743068317341983,-0.010277436168688954,0.021317829806953816,-0.001306882759140092,-0.00856531207260099,-0.008618249234406641,0.007277944678214039,-0.024379407472944946,-0.02572257907986017,-0.009011135638500565,0.013246095275696401,-0.005154892541623908,0.0005777963004335267,0.002399746837233893,0.012881420648049601,-0.005201349893204427,0.015215561448128575,0.002200870279323621,-0.006338142583556575,-0.00363669483578153,-0.003713021636008045,0.001038110302548612,-0.0017381841633990656,0.0010081642701970195,-0.0015606083111743183,0.0026665594958759026,-0.0004086682933085386,0.011760164739930695,-0.002370054974658622,-0.0006868922816540698,-0.015870629470037038,-0.0015426077743719519,-0.0019713951164539363,-0.0032620366310468197,0.004330895753224157,0.0010176438928328668,0.005163779352859357,0.0017679818864658136,-0.004880330840472865,-0.004555263370776098,0.0008763291054037196,-0.0029649397438758856,0.0069241506040403624,0.0009609190318291867,-0.004779232870821891,0.00021363811454457875,0.0038312009613354825,0.0011806701851748774,-0.00693726924246004,0.0033110511141228433,0.000981181568696221,0.013274625469626725,-0.0019994844404200717,-0.0005040535307203705,-0.007571336023244374
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,2,0.6227296731420382,0.356434838,7.734387909,,0.6012627128651963,-0.10908440988318222,0.268846308423616,0.44150081432476246,0.02789517534323896,0.7640009634434692,0.6877084337902225,0.12248213512842088,0.7905484082719176,-0.7769669874759702,0.35286530297371455,-0.805406973733469,0.20651693488432632,0.7542959260153016,0.5076836067862998,0.7850526541462095,0.4023124861049121,0.27274133405355294,-0.8009621044785338,-0.2536822292155929,0.6963429859206397,-0.8415056505347149,-0.3286771778637487,-0.020691550455698815,0.8638726886904282,0.7743444983083558,0.07692757981210807,-1.0539996763580115,0.3015076454500294,0.0978998121897251,0.2819782921072733,-0.2414647036021656,0.9232220019870169,-0.12543796519633243,0.0749982698214259,0.4518538264101873,0.4935270881080684,0.3679405309834981,0.4649219101031235,0.07717394549886947,0.47454439988133307,0.45409216202801816,0.4676488191751865,0.4359722835844584,0.08288612389373844,0.4552854308589007,0.45192593479452986,0.4371062470191174,0.46902267858210667,0.07904449693166346,0.45831356820753155,0.43312220712323063,0.44522464910777687,0.41655129015511977,0.08261453256415013,0.42845779623347513,0.4216482248221661,0.4661607232535887,0.4498977151202622,0.07346797039009419,0.4326206555935758,0.4747380804136692,0.44906500731314375,0.42972852497849384,0.002129820055840607,-0.008510164204841155,7292545724411323e-20,0.05316345616978034,-0.07139207379757577,0.000165583536196771,0.004556167258537593,-0.0021533991277948254,0.0003769705890819623,-0.0037313153282770815,-0.0010499428159480798,0.0008433920204182905,-0.0004363074485914837,0.0034740136666082506,-0.00012922297750797958,0.006607371603650434,-0.0026891861919337173,0.0014363596562062648,0.004286929505906887,0.015024148665438457,-0.00013529318202303614,0.003119659512950134,0.011412842412944161,0.002440484223199022,-0.006623057572886975,-0.006289632484226596,0.002946422039379137,-0.001091958893581353,-0.0036409709589609847,0.0007301893194036494,-0.0008798748392507932,-0.0013539953150102284,0.011940085848460763,-0.006680050325794252,0.00024405589667122403,0.011574564421020572,0.0012042229914499699,-0.0005579164439334964,-0.021315493054209877,-0.0014439879346986111,-0.0006665952681130356,-0.003908770958326998,-0.00025351983075743947,-0.004901210513234047,0.0004702094944276699,-0.0021879743652371453,-0.0006406619376046923,0.008593989210074152,0.0028942480735221314,-7968512742793117e-20,-0.010420184263016536,0.00599304420823835,-0.00011150238469313881,0.013260346835813723,0.0015329314035454138,0.003108643611469224,-0.014200397984842999
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,3,0.21575880963633653,0.310614345,7.568240557,,1.1955790163801117,0.900058267385688,0.27180844665463827,0.02371230233978547,-0.20919105235363045,0.8110418063991797,0.5600591520263417,0.6699162376175648,0.21501549390029684,-0.48128644288264305,-0.6919596998843189,-0.774983489555213,-0.1944444617170913,0.7001397014190766,-0.4426938110320018,1.1090535708412113,0.724761255629373,0.19074608027295525,-1.4825092302251979,-0.759623527353821,0.19474177841960993,-0.7042603480394434,-0.7484340657160802,0.3469697373146182,1.43051668726564,1.1484390026419167,-0.52877695072056,-1.1485564566900845,0.39301066138400875,0.20647266033666445,-0.06277490791139906,-0.0218127970322487,0.4480067065154946,0.37356376879093,0.05194703078971281,0.3121573289483808,0.31911709336919997,0.3130911305548159,0.5732304509786935,0.05176560916195779,0.3250363967050369,0.30440119062538035,0.3110336533909003,0.30290417873334796,0.054122033261896345,0.3842312095517495,0.3138042063791089,0.3039081552782659,0.3025574322002026,0.056742175174136156,0.28575342126929687,0.3130272224645055,0.42440722204144304,0.42998775247337784,0.016161971811629584,0.31991053950862836,0.33483085492200637,0.32408675483546634,0.331058826159969,0.05484699428972236,0.29439841273386225,0.3180471497123175,0.3063946744980486,0.2962555548327713,-0.0028767484241785913,-0.011212711414726677,940504173273836e-19,-0.07018329703939774,-0.0758358959327941,-0.000970054176859993,-0.015153132249619308,-0.014203284974563527,0.003564685202454613,0.008333902892065528,0.013286049218232066,0.0031722042257191782,0.00360803036261188,0.007482971881438238,0.0011824146547725401,-0.010596243474962465,-0.011114186107575119,-0.00201969193734885,-0.07654451931426824,0.043730525015571856,4521520286425615e-20,-0.018561825441365108,-0.0006348186081066705,-0.0005471162172051096,0.0016452038095921757,-0.0034002897638176883,-0.0003031278178420333,-0.005877346196577109,0.0016757678542853901,0.0008162679048635168,0.0008510221810342476,0.003081269764001535,0.03991836220318691,0.00033438846376479,-0.00035723505647666174,-0.0003086800582226478,0.002833105553834973,-0.0006980840563899354,-0.02209010308844221,-0.0005109421678979881,-0.0030539959766211584,0.007833630778429041,0.00011351427019442549,-0.002215793281405481,8186225416046855e-20,0.0032251408302985014,0.0027863675582473118,0.0023962548347797644,-0.00283740478840656,0.0004879661462064662,0.001285534364920772,0.00039162455813713815,0.0002837213449735001,0.00797797975715732,-0.0007072863948444629,0.0017755124693594766,-0.014439649715178362
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,4,-0.10296765857181467,0.285507972,7.386678685,,1.8436404974004323,2.176671359892411,0.23741461314993403,-0.5704454756419125,-0.7381225144493124,0.6103333708319754,-0.06330575868705068,0.8721443741086983,0.5004470165988442,-0.6898709227994867,-0.04117194534381596,-1.0981150698164184,-0.4158191562581748,0.2602434951084534,1.6408504162817708,0.6370431894479405,0.443676359217376,0.17259663698940664,-0.8245884951785157,-0.9719613609982695,1.3287936017997495,-0.6614302179919649,-1.3825456631296984,0.3324225609376934,0.41884934614033137,1.4067139591527726,-0.24684302337946185,-1.3348115804546008,-0.02917577412581318,0.20816551203808276,-0.6634017210590567,-0.1356389619022791,-0.5320418581545556,0.12130399441110876,0.039204093516727,0.2288428739297582,0.23783256922238913,0.40598377162831906,0.3667793439589341,0.028012278283332824,0.24490726625146295,0.22156104684771874,0.2403424958550126,0.3021611271921492,0.04153933411914427,0.3541298341844976,0.2805975894210648,0.22486065062093405,0.22333718313672413,0.040548626057010505,0.10087004025990373,0.1624802777429845,0.25697484120256,0.2963307109558687,0.011605254098782311,0.253401083472694,0.24998290106242965,0.22157777217697597,0.25901313504230705,0.04173294602822311,0.21967399299016593,0.23166926327125376,0.22802094804810893,0.22520065032984804,-0.002226423933059348,-0.008567113856711286,-0.0003682453673108974,-0.06207661541888933,-0.030881496668011453,-0.00025430215510329114,0.0031691039721454812,-0.01256438714658162,0.0006487513550251738,0.00101199527222831,0.003936530474246036,0.00014140433835740197,0.011530992119070523,0.005952658503193441,0.00023358244381546338,0.011372612627214408,0.012310450966888839,-0.0003978198528448296,-0.1533760329659696,0.0427142001379988,0.00027961225580815807,-0.025034679572192003,-0.0022515907466365013,0.0011749679231261422,0.004202156038357006,0.005288606310537293,0.0006774972294748996,-0.00026923525135393056,0.008423480308568737,0.0028935201435508415,-0.003586199582002137,0.0005099420184262872,0.07406947758588457,-0.00039824755734665744,-0.00027075167977091226,0.0015413632446934764,0.0014650375046635902,-2494876639550529e-20,0.0012884104830164411,0.0005969058771319813,-0.00029152325462956864,0.0350082920028534,-0.0004158667236849212,-0.0005804996810514779,0.009170431837890607,-0.000126556928139154,-0.0003642768946636985,-0.022435401863019292,0.001087623714532662,-0.00010276678316859321,-0.009676060768559258,0.0010065481629168936,0.000266324822185767,0.009303184135304053,8763410283302197e-20,-0.0016791290361742274,-0.0074741293004167274
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,5,0.7383852866669633,0.299160778,7.814307747,,2.742971507818163,3.6765970139533906,0.1567218751718771,-1.0903473813071047,0.9404629282732612,0.15918539593741238,1.1275443630110324,0.9278125696953088,0.295368257105602,-0.5654779818044794,-0.7378472586295465,-0.9624317463534738,-0.4210517097517521,0.1574691424006276,0.6967900818766186,1.0754023243517383,0.11568315429299303,0.04936629765753309,-0.31274090865752013,-0.7893157812788203,1.2521277375763527,-0.22710926722154512,-1.4723199609344604,-0.022833276763395097,0.17423987066225757,0.7221789141990753,0.330761772077395,-1.196892663257168,-0.4469048407517364,-0.09740670189264478,-0.9569074583567845,-0.48960684097881635,0.05049376608353384,-0.36804677750452636,0.02947757177083792,0.1948125915805023,0.20723481263868898,0.3115525396718974,0.28598969518704315,0.021076601341727765,0.18325130687626684,0.18182551971453975,0.19716255247431919,0.19923901058503962,0.02652666962212041,0.25820476908014134,0.2289907976186203,0.17840055925873619,0.19074967506789628,0.016348210318130975,0.09665868072100416,0.27262739270532854,0.11202466143705662,0.27559661199283986,0.011451077741740038,0.23727036714493913,0.31269823525439056,0.13078357071621147,0.23202277515511766,0.031312614644471735,0.16164687857560903,0.19839962237247985,0.19395181473205175,0.17915259072973924,0.0021712377684519066,0.012142519153178098,-0.003030407783631039,-0.05582405681711188,-0.016312315516775,-0.00020979242620807915,-0.0031165540445063943,-0.008599319743214323,0.0016920936022106433,0.011337728753684993,0.02194212925594401,-0.0010101366935269087,-0.008106660953640744,0.0010333354753419082,0.00040234362300551257,0.014385997476687876,0.09768009890781612,-0.0009018975774077909,-0.10509831454861139,0.04601774265863449,-2743754375743819e-20,-0.14868422306390758,0.04487875349887368,0.0005368663903378807,-0.003354629774395633,0.005874754607009692,-0.00046824406740378,0.008737760123599156,0.010860906536590375,0.0005729733880739356,-0.002669993713442723,0.0006518901779433378,0.06726569067973187,0.0015352600602848198,0.00035528167049711767,0.0021605100059780714,0.0016430829998600007,-0.00034200282361379603,0.0010520890056057433,-0.0001400430879450414,-0.0006055075635240202,0.03601528042401232,-0.0002182348430164466,0.00025339657294525577,0.016132135123861243,-0.00025504965384521216,25681914497376697e-21,-0.014073321151817066,-0.002294845315330696,-0.00023964416153942345,-0.048408854102245706,0.0009039050414801846,0.0002227869708018582,0.0036490912032183056,-0.00017947688669778697,-0.0028881927436628075,-0.0064213459182781134
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,6,0.5722107288385876,0.273323459,7.458798096,,13.175494576734552,15.147766356702567,0.15742215160795298,-2.129693931575967,1.1398250816140705,0.5099564044834124,0.6293927580178397,1.2100881928455978,1.480831366220312,-0.36677613496218336,0.07004597910716359,-1.065313567545179,-0.7695606013795766,0.05331017166569679,0.8025126077348481,0.9735299631850407,0.06886595410900731,-0.1156080665955811,0.07735528451997783,-0.9170247225633601,0.675093905526703,-0.0009964752514654007,-0.6794977944619736,-0.6449222788896936,1.4717912685809602,0.7884476674796767,1.753341183459115,-0.9691388182627287,-0.5456189097991664,-0.5135129628744209,0.19775906008692828,-0.593891503724208,0.628632092236882,-0.257396834831113,0.021895670096531768,0.1529348163212074,0.19368667786064978,0.36246023277375194,0.05238238308923469,0.009311141655709614,0.14930463964113566,0.15849723750786288,0.17014489852479858,0.1755996192581792,0.01189225380958044,0.24392970671740072,0.1733704387208333,0.16572836266831967,0.16297497415086615,0.002411201724170618,0.021598699784343638,0.0884497230164282,0.039123828675423744,0.17187448425634969,0.005619473910336099,0.18252822846996963,0.15608712504868041,0.11683750746128067,0.18375533761858476,0.02631820512978225,0.14546348709489146,0.16409063881398717,0.16945482152557428,0.15159290132014797,-0.006306438951868964,0.009235393969498374,-0.00021791286156308865,-0.040712348623145295,-0.0013065796455300122,9107585727265612e-20,0.010185441760782262,-0.00819897062793949,0.00022483038172935508,0.007827548131591427,0.003996005903137988,-0.0007545057456120422,-0.00316220366602098,-0.009016973376862724,-9782430269168695e-20,0.0034037369467898016,0.03315357267933135,0.00011192838989221854,-0.06999951074708524,0.03018877444082778,5470086999650366e-20,0.004287329879751454,0.005827362081408917,0.00014240858388249727,-24798768133324303e-21,0.0032497233771927618,-0.0007739573777613713,0.008638311246085365,0.006768009593969197,-0.012841534893243195,0.00019082308937177995,-0.0001638429477883372,0.051762115214436494,-0.00014080266729441486,0.00021120141610475208,0.007340210354522163,0.0005929525944013332,19854710330987085e-21,0.10771603022554742,-15739919607143527e-21,-0.00011093567373406282,0.021636662786100026,-19926750616326936e-21,-0.0005705469419309084,0.008141827099529911,0.0001290268164532606,0.00016179433189101068,-0.011958792245153926,0.00013852351138350275,6692802040191966e-20,-0.011245678042894792,-0.0011873384251620941,5715023853524242e-20,-0.0005456001778670954,7844384641060891e-20,5442850580351058e-21,-0.0036278532326124314
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,7,0.31534109547839956,0.283587124,7.550447378,,72.61107518005348,76.00042421712907,0.1318462117158301,-3.5211952487914266,1.0566399469218557,0.7907206900736925,0.7041217014844108,1.2096522405922283,0.8116909001482998,0.07221224730303846,-0.46342308640869445,-0.7923951108640586,-1.2745456502372094,-0.1804086522254898,1.2315740859163327,0.8458790393513805,0.9579715738436954,-0.04110797413472156,-0.6234522920722794,-0.9440047855925848,0.2550774157742043,-0.07826012781045583,-2.2111257772684407,-0.5764267543427999,1.359538216543001,1.259653113317074,1.75040059724141,-0.11999266323954738,-1.1770632244431134,-0.5790435788705559,0.047652023698233625,-0.25424968921207025,-0.4090909978591315,-0.08088730394083435,0.014346014456871458,0.11980953869378153,0.14256017301904567,0.24018764884805818,0.03156529503184001,0.005388117385581181,0.12157002319081446,0.1543608904430119,0.15747219758348527,0.09430482833375205,0.002735137671737088,0.14472386406996482,0.15982110875708333,0.1470777865600146,0.14234915411971977,0.0004830692689786028,0.006904609161918064,0.03742487173790877,0.006585447668315977,0.002057468836968099,0.00033390887905947804,0.1433229257213782,0.09443692884858132,0.11128002385406992,0.14850887050699377,0.023667903273287067,0.13114619290947588,0.14368622982549586,0.13879721962287733,0.1342526465613481,-0.017129554420357098,0.004124326426458625,-0.0008670696578957527,-0.04024616617451001,-0.003447444649568221,-0.0002521632664213295,0.009429963655654862,-0.002266282528774367,-0.00037171716796554954,0.005384916805611452,-0.0014679359387653192,0.0001269996849617811,0.0011718282575339301,-0.0022711723768430374,-6594013054219051e-20,0.0006576451950421636,0.012893454423082913,0.0001032258423561952,0.0006878976270475796,0.0005922564332967158,-538623420766691e-20,-0.014735583122321098,-0.0018007475451417242,9980505788180537e-20,-0.002544786755618576,0.003523913898040333,-0.0004251502826868127,0.0058991243910447135,0.009159327067330246,-0.027706596564246417,0.0001316082634448691,-5195585676967744e-20,0.031667340147231805,-0.00030687984045096487,-0.000189926161526119,0.006440474626106844,-0.0004481156147653438,0.00012729830076045365,0.055920045380364145,6619194362211694e-20,0.00021608495410615453,0.009597335621545378,-3002911700347555e-20,-0.00014733403146272261,0.0023272594205486154,4022977625407861e-20,-12455491046100866e-21,0.0012139741393798976,-32162269087446574e-21,-4038603184995468e-20,-0.007542909975808923,0.0007210670776849293,-6637581428239019e-20,0.009499851153015763,-0.00034457901742265205,0.0005915015625024086,-0.003033419710600114
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,8,0.8593211287058794,0.304570472,7.498412672,,423.421941907915,428.09781204509636,0.14170399416533547,-4.817574131346689,-0.39916096365672454,0.7816103095069717,0.8536451002731044,1.1590656655904148,1.4337171528880186,0.15428307874632471,-0.7211135690639658,-0.8484727689315167,-1.2125238873910604,-0.551923375690524,3.1685611459962124,1.0632904656946223,0.5283063945850666,0.3493739918801969,-0.680944092896187,-1.1227733828159934,-1.448224163767736,-0.5574326380496873,-1.4233274827002735,-1.3744835314836554,2.113928462428032,1.3440484205479042,1.0750371397540255,0.060674115848311116,-1.4737491647802523,-0.7386731024923104,-0.6678186234661816,-0.3578956649452897,-0.47008300211039367,-0.47814140087749923,0.009712748337886485,0.1033158394850478,0.16048780193144974,0.4093582653761158,0.029588592321745957,0.005855024819775285,0.09803143396705463,0.1609310567013342,0.12110805937894717,0.05140760561776681,0.0006157101762611814,0.10660611713928746,0.1434104498042338,0.12934332692892872,0.14268235330941814,52685647147589864e-21,0.0006453074744621158,0.001554359267043509,0.0011297488489523976,0.0008439486816528016,6928293234449634e-20,0.12321737195506557,0.07601752876642719,0.10616630343971771,0.1457952677253573,0.01871535765807674,0.10824588131341771,0.12162460563045975,0.11327503892042588,0.11008434020522376,-0.009300563659427385,-0.023751155172714148,-0.001198294110965967,-0.10428313359410504,-0.012527878726247442,0.00019648010296075281,0.0067215895484893555,0.004633564920405222,-0.0004975929202999165,-0.0006272722283664898,-0.0049823652503158825,0.00042779471107105637,-0.003398433363507897,-0.0025814335830869556,13553213936920637e-21,-3935269699464599e-20,-0.00032243208810812425,17541036229468493e-22,-7236425876562105e-20,0.00018546188547808278,28987838363600542e-21,-0.014560325756140158,-0.0053183832276940905,0.000309468208528261,-0.006811592349963035,0.0014679943852003046,-0.0005611523926628844,0.0032149292924828093,0.007630154998114001,-0.020925959147819844,0.0002448499578770237,0.0004872538253042442,0.0474171765576703,-0.0004359760205420062,0.00012139031801224526,-0.005714791724696412,-0.0003004541385261981,-24189235684855802e-21,0.05024943424456028,-3549181810898184e-20,-0.0001852474588274281,0.007932004722472555,-11255855075329171e-21,-36241150442204986e-21,0.00023189601474447324,-5130849532623914e-22,2320787615466895e-21,0.00016312574833163908,8831407254109772e-20,-13153476339754578e-21,-0.00020005792643880478,0.00038360189323594454,15668960072690093e-21,0.01834640958118953,-22552074942448786e-21,-0.0003403587158825986,-0.004774030173661146
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,9,1.0037488591958545,0.283967039,7.483745486,,712.6821038625843,718.0402773108182,0.10850290498429872,-5.466676353218275,-0.21948369300463635,0.3341624798204967,0.5287087675358582,1.1900015618949298,1.2116229032993324,-0.16365165842873317,0.1969800498994122,-0.8299424350802862,-0.10307336401097561,-0.4447070038213158,1.9579464445251522,1.7240923599805356,0.8629703559921693,0.5072446842079492,0.01968175014534701,-0.717039380365337,-1.3448004916954792,-0.8801425027334642,-0.40365819091891786,-1.1001966167050037,-0.016080063259236513,1.5108792107539015,1.4634221380112749,-0.18731541450898959,-1.246311840782731,-1.3928695429938491,-1.0478053742239113,-0.7062205302438564,0.5543413722477973,-0.5629061308791735,0.005092634962225073,0.08157802107193708,0.11064593758401255,0.5039967209714329,0.03466108712111531,0.006854112200824261,0.09619731516833241,0.1309842005007805,0.12115181969694462,0.01074877602945298,0.00011034525981313046,0.01512141080547422,0.14419938385429074,0.12021100300313374,0.09852483133672703,4125593273406749e-20,0.0016540351529334208,0.0017741984322513353,0.0009372052320478453,0.0019894576193184065,9050737379461496e-20,0.09743807694322856,0.060578749117648864,0.0914101932463627,0.10160620645095543,0.0184797258698045,0.07717301348994834,0.1039512466171975,0.10757022868717932,0.09617593611122979,-0.004482580396693825,-0.031135299713774024,0.0004665718554790131,-0.1311589259354974,-0.015294124095253561,-842359629920166e-19,0.014509508971418525,0.0107704643610882,-0.00017387220833226669,0.0004998482592395551,-0.0006293549698155332,0.00012019357053721417,0.019195956296767964,0.00850948318137974,3334826861802818e-21,-0.0001292955868604396,-0.0013612761356899857,17041388132980818e-21,-0.0005603360878636382,0.0003750893870405255,-25382792011167386e-21,-0.01993521790306204,-0.0036311098132994868,0.0005594645372411324,-0.024687150566515364,0.003196849194315425,7072871174232876e-20,0.0036494456878727252,0.008176780688815426,-0.008492249246431511,-0.0002996221689579135,-0.00010324442480541989,0.058497707161970926,0.00015567244228138319,0.00023230303697101176,-0.00805596091158842,-0.00031686424030116014,7395699756155928e-21,0.002434521510145398,-2002919763398295e-21,-84993577802795e-19,0.006822785079575448,7251077691724593e-21,-2529770503749079e-20,0.00023002210823445333,-6176736606920556e-21,-4169062721454058e-20,1854412195926907e-20,-9204574835788821e-20,11688763379440363e-21,0.016319972419419366,0.00022127210276651294,-0.00018146542356368539,-0.03345423417719196,-0.00022536513317268517,0.00070015770533341,-0.004978337403557475
Block PF,block,32000,400,3,,,,,,30,1,2018-08-29T14:11:51.831,10,0.7084419007269529,0.318943194,7.620233306,,5952.629811748934,5959.567051335844,0.035372631927729506,-6.972612218837346,-1.0995908341156106,0.2556812595932508,0.6806713407833127,0.5772385268449167,0.1951341416467296,0.00773151386100239,-0.8241675025599948,-0.44541480795732585,0.1624999241905346,-0.20135423044044465,0.4221583774293971,1.7285101032069448,1.421660711483605,0.510892451165094,0.038648536520206306,-0.7272729664892152,-1.2085999112545387,-1.0284560126198827,-0.06490974524129767,-0.6815823663828937,-1.3385407991622176,0.8101586821453148,0.8230488221546636,-0.1889547190699823,-1.5318346293063074,-1.664900057627233,-0.41658929998702343,-0.8751614564512291,0.3664058474077341,-0.24412202002047567,0.004468022318891079,0.08784144938028539,0.06587267669047264,0.015084140455514197,0.0010574388422460775,0.00023120612615459564,0.07588642432612706,0.09867582351650582,0.10874305562354877,0.002992713408022435,5524999201864812e-20,0.0006896565462090404,0.08067495025420945,0.12791297957150374,0.07055851149562067,27759190253703254e-21,0.0030414365336006574,0.0018827700325993115,0.002980797349495339,0.010406494787381728,0.0003914749353514865,0.08474728750920865,0.06503279003355605,0.07390409475110396,0.027542757625449027,0.0032555887690882265,0.04010649963982525,0.09231530339697662,0.09695941329195605,0.08642813920259307,-0.004977108166297437,-0.045928713503967086,0.0001697674490031702,-0.003945699141869811,-0.0004852960974203316,-8591908471849526e-21,0.010665591817983556,0.00672313475402496,0.0001726936887328441,0.000394425623064176,-89327359489732e-19,4970252964903911e-21,0.01641801328362787,0.007673415068896139,6806410274735125e-21,-0.00019762444960108952,-0.0022048091460222657,-2441991104673955e-20,-0.0033768579547872922,0.001890983770940423,-6907292576055992e-21,-0.02797319390769726,-0.0032986368604871084,0.00010257632452259367,-0.0029063854454477317,-0.0017077832743368753,0.00044250623811867225,0.0023462311138501583,0.00793261913137032,0.006086886556358937,-0.00023329170395159648,-322255796031853e-19,0.001755450435104096,23235926147257464e-21,3960037184267054e-21,-0.0035796701708627897,47411407009735245e-21,2158170159396249e-20,-0.00022519035473809128,23498452251567648e-21,33909388872129305e-21,-0.013954306346331121,-4876713878350747e-21,-9374672094869719e-20,0.00020155642862218948,3300869463362064e-20,301968608893358e-19,-0.0003132511989362273,0.00010803551383161149,-3060341135217808e-20,0.013332636925902844,0.0004015864941174135,3636366358107991e-20,-0.026609724763033558,-0.00018010387486937462,0.0002422154490927818,-0.003449324550970319
