ideal,50,1,3,500,50000,250000,5,49310,0.07108820688896697,0.04990494551738871,0.03726522183702074,-0.016081960465442493
finkel,50,1,3,500,50000,250000,5,49310,2.04677984934754,0.7743843316891135,1.50181110049904,-0.2294155828406131
particle,50,1,3,500,50000,250000,5,49310,11.916763466137043,-0.30038361837833577,11.365921387769694,0.8512256967456828
franken,50,1,3,500,50000,250000,5,49310,7.3350645755925505,-0.39508341307881667,6.887618223625912,0.842529765045454
ideal,50,2,3,500,50000,250000,5,50109,0.07551345912577746,0.06433853446860673,0.04665510901215347,-0.03548018435498275
finkel,50,2,3,500,50000,250000,5,50109,1.921673822444909,0.5516090735206898,1.4528878927228128,-0.08282314379859412
particle,50,2,3,500,50000,250000,5,50109,10.774877820649893,-0.2846614569292149,10.2351376507169,0.8244016268622054
franken,50,2,3,500,50000,250000,5,50109,4.99647782687733,-0.39401033586489453,4.547569371131468,0.8429187916107563
ideal,50,1,3,500,50000,250000,400,69176,0.06689913701886722,0.09931092762380184,0.03543465021918959,-0.0678464408241242
finkel,50,1,3,500,50000,250000,400,69176,1.5872398485133887,0.05807445470633826,1.1750197293334899,0.3541456644735606
particle,50,1,3,500,50000,250000,400,69176,7.782357610237091,-0.2393724436521653,7.328969356566272,0.6927606973229838
franken,50,1,3,500,50000,250000,400,69176,4.426181771778074,-0.39712203354486425,3.9784106773729793,0.8448931279499603
ideal,50,2,3,500,50000,250000,400,65363,0.06598181437647122,0.09471902314510644,0.029651079938755508,-0.058388288707390726
finkel,50,2,3,500,50000,250000,400,65363,2.326416081925006,0.21584881680210827,1.9052843474790655,0.205282917643832
particle,50,2,3,500,50000,250000,400,65363,8.632843008480425,-0.298633814654472,8.156573319411757,0.7749035037231399
franken,50,2,3,500,50000,250000,400,65363,9.253880560665907,-0.39516538102830395,8.8065330991692,0.8425128425250092
