model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,-2.2033386542689226,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,1.8037185430341585,0
ideal,48,1,1,100,5000,20000,0,0,,,,,0,none,,,2.2082013335904165,none,,,0,3
particle,48,1,1,100,5000,20000,0,0,0.0002654994644930452,0.003753477056595414,9300373333508372e-20,-0.0035809813254374526,0,none,,,2.170835747240403,none,,,-0.016284057096444468,2.963660566659021
franken,48,1,1,100,5000,20000,0,0,0.0006663079592318899,0.002197207269290971,0.00021278624137344775,-0.001743685551432528,0,none,,,2.180808145449014,none,,4,0.052847830365179996,3.0327100428484126
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,-3.9641363724629843,0
observed,48,1,2,,,,,0,0.7086567556916431,4163336342344337e-32,0.708656755691643,0,0,none,,,,none,,,-2.397895340618109,27
ideal,48,1,2,100,5000,20000,0,0,0.005539967699741243,0.010539677468463626,0.0021571193376301147,-0.007156829106352498,0,none,,,1.525649278521658,none,,,-1.6133691093993137,2.9415108036066497
particle,48,1,2,100,5000,20000,0,0,1.744044224746397,-0.5948024767003356,1.4473580636615067,0.8914886377852258,0,none,0.988534619,,1.6776962137120133,none,,,-0.18068962227962418,0.580486845636525
franken,48,1,2,100,5000,20000,0,0,1.7541735707069959,-0.5963645705384838,1.454129137393073,0.8964090038524065,0,none,0.578915162,,1.2836997519883588,none,,4,-1.367906679129877,1.8328033701824369
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,-0.8157740623913302,0
observed,48,1,3,,,,,0,0.9442163331968904,0,0.9442163331968904,0,0,none,,,,none,,,-4.654917833559326,27
ideal,48,1,3,100,5000,20000,1,0,0.004199605701012252,-0.002217163452951268,0.0014119093309998608,0.005004859822963659,0,none,,,1.4535529345331912,none,,,-4.005198043101941,2.849242761497168
particle,48,1,3,100,5000,20000,1,0,2.483205799861148,-0.47222812311228446,2.261888098243869,0.6935458247295635,0,none,0.429291303,,2.1408666052929544,none,,,-0.5204495896251183,0.8609741476638068
franken,48,1,3,100,5000,20000,1,0,2.273574024707067,-0.5466141403975321,2.0351533686041536,0.7850347965004458,0,none,0.325257761,,1.2300118674030864,none,,4,-2.824803191817732,1.7506697235258628
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-0.36018896254025745,0
observed,48,1,4,,,,,0,1.0750098215054908,0,1.0750098215054908,0,0,none,,,,none,,,-1.7955597445354288,27
ideal,48,1,4,100,5000,20000,1,0,0.003968220618854507,-0.0051717031480781606,0.0012031622131285506,0.00793676155380412,0,none,,,1.4045154916450182,none,,,-2.906846361079225,2.8356069968065976
particle,48,1,4,100,5000,20000,1,0,2.5202619118947305,-0.46947350453773384,2.313713816665302,0.6760215997671626,0,none,0.391442195,,1.5679250270015563,none,,,-2.234728393786462,0.6989067884609013
franken,48,1,4,100,5000,20000,1,0,1.470841058424447,-0.5373405262335781,1.2385697147250971,0.7696118699329282,0,none,0.306704126,,1.261627785451345,none,,4,-1.8194190004731632,1.5590292849087382
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-0.9667506972188481,0
observed,48,1,5,,,,,0,0.8724591609465018,-13877787807814457e-33,0.8724591609465018,0,0,none,,,,none,,,-1.7319836626370395,27
ideal,48,1,5,100,5000,20000,1,0,0.004756271415768523,0.00934386247051569,0.0011236918351515772,-0.005711282889898745,0,none,,,1.4895319577955761,none,,,-1.6207182734361865,2.8349388091086443
particle,48,1,5,100,5000,20000,1,0,1.4767793347577556,-0.48979478813055294,1.2579230154786978,0.7086511074096106,0,none,0.638560664,,1.4698593076755395,none,,,-1.5227504045700333,0.7645468615938262
franken,48,1,5,100,5000,20000,1,0,1.1662995024136091,-0.5382817470381831,0.9354861988449255,0.7690950506068666,0,none,0.315034134,,1.318367241756701,none,,4,-1.377661983882633,1.636285151046872
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,0.7131702570110776,0
observed,48,1,6,,,,,0,1.2042454331670653,13877787807814457e-33,1.2042454331670653,0,0,none,,,,none,,,3.0975991639335474,27
ideal,48,1,6,100,5000,20000,1,0,0.0038105015219284115,-0.0024434396592612623,0.0007522130310321784,0.005501728150157495,0,none,,,1.6043195253691378,none,,,1.9272183678381276,2.834868872434135
particle,48,1,6,100,5000,20000,1,0,1.1400311828539216,-0.5030136864425659,0.9098306628374516,0.7332142064590357,0,none,0.611092841,,1.624299420416684,none,,,2.2554254857109948,4.486439652173242
franken,48,1,6,100,5000,20000,1,0,0.759105837428454,-0.5453209187894243,0.5230063360742923,0.7814204201435861,0,none,0.312672386,,1.4151058805720893,none,,4,2.1038533937430324,1.7407841681318184
truth,48,1,7,,,,,0,,,,,0,none,,,,none,,,-1.9429410424926452,0
observed,48,1,7,,,,,0,1.2272715173557969,-27755575615628914e-33,1.2272715173557969,0,0,none,,,,none,,,-2.409423344145623,27
ideal,48,1,7,100,5000,20000,1,0,0.0032451352553001544,-0.004779459751850013,0.0009186743888829151,0.007105920618267252,0,none,,,1.6514396767510264,none,,,-1.426765958025093,2.8348644732445534
particle,48,1,7,100,5000,20000,1,0,1.3604704393467357,-0.5089306434562064,1.1248042604209763,0.7445968223819658,0,none,0.509774755,,1.4955202986344243,none,,,-0.4006793176484338,4.881162793699092
franken,48,1,7,100,5000,20000,1,0,1.3784753670674583,-0.5380502932264455,1.1465420431351225,0.7699836171587813,0,none,0.304589014,,1.6085104602205416,none,,4,-1.565495524516197,1.608955010347899
truth,48,1,8,,,,,0,,,,,0,none,,,,none,,,-0.738228426251091,0
observed,48,1,8,,,,,0,1.2432080466564746,13877787807814457e-33,1.2432080466564746,0,0,none,,,,none,,,0.8753203346469088,27
ideal,48,1,8,100,5000,20000,1,0,0.004261378194131659,0.0035909193628378133,0.0008587446786776681,-0.00018828584738382354,0,none,,,1.7035873675528406,none,,,-0.47202595776675915,2.8348642298253015
