model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,-2.113755542618139,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,-0.6621815025462061,0
ideal,48,1,1,80,3200,12800,0,0,,,,,0,none,,,1.9333815883389354,none,,,0,3
particle,48,1,1,80,3200,12800,0,0,0.00036057148556994706,-0.0007393888418485012,0.00011982933578373164,0.0009801309916347165,0,none,,,1.9419150128128828,none,,,-0.010517341661682071,3.0430915350066927
franken,48,1,1,80,3200,12800,0,0,0.0012720831224672362,-0.005023699705115736,0.0004866351701281459,0.005809147657454826,0,none,,,1.9462732299238688,none,,4,0.016146049800833236,3.0205348827585623
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,0.5934737943682045,0
observed,48,1,2,,,,,0,0.7103586552022848,0,0.7103586552022848,0,0,none,,,,none,,,-2.882994213866948,27
ideal,48,1,2,80,3200,12800,0,0,0.004123288323479931,-0.003103835515526912,0.0007748044844995411,0.0064523193545073,0,none,,,1.660685108069315,none,,,-1.9142429574922848,2.989318466860442
particle,48,1,2,80,3200,12800,0,0,2.2476035006607407,-0.5844831590321748,1.966282556681954,0.8658041030109613,0,none,0.494338817,,1.7728640726246423,none,,,-1.6332155145072966,0.8313727253788282
franken,48,1,2,80,3200,12800,0,0,2.2794484351686393,-0.5886531110406297,1.9966409061393984,0.8714606400698706,0,none,0.440772055,,1.3787448452438982,none,,4,-1.535296533453341,1.7565209780743947
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,-0.02048150247394609,0
observed,48,1,3,,,,,0,1.075246244737887,0,1.075246244737887,0,0,none,,,,none,,,1.2814674758854785,27
ideal,48,1,3,80,3200,12800,1,0,0.004611580488526868,-0.007626050565986253,0.0015520484770083446,0.010685582577504776,0,none,,,1.4486259259631495,none,,,-0.1181367635855266,3.1166868507782306
particle,48,1,3,80,3200,12800,1,0,2.000474899782945,-0.45179520836411463,1.7359417495031362,0.7163283586439233,0,none,0.394821091,,1.8516805681990338,none,,,-1.0554398314508555,1.2427459631945
franken,48,1,3,80,3200,12800,1,0,1.5664674971854735,-0.48683485377874447,1.320486839026342,0.7328155119378759,0,none,0.178005006,,1.1978305033642835,none,,4,-0.07101139748957416,1.8242406837984377
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-0.481956700718833,0
observed,48,1,4,,,,,0,0.9415527894651883,0,0.9415527894651883,0,0,none,,,,none,,,-2.0303412074482075,27
ideal,48,1,4,80,3200,12800,1,0,0.004132877642045992,-0.0076849199691687575,0.0017219425918594434,0.010095855019355306,0,none,,,1.9351949944970588,none,,,-1.643249589299475,3.154264455727636
particle,48,1,4,80,3200,12800,1,0,1.6632367071122902,-0.4401994197343492,1.4098145826494641,0.6936215441971749,0,none,0.310490421,,1.7126699138138817,none,,,-0.1487426214104241,2.1284454796799985
franken,48,1,4,80,3200,12800,1,0,1.2011623513454333,-0.4766840634634633,0.9516416153893553,0.7262047994195412,0,none,0.138276169,,1.5853547621574677,none,,4,-1.2262519889097387,1.7250345588344098
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-1.557781605674472,0
observed,48,1,5,,,,,0,1.1896226362004838,-4163336342344337e-32,1.189622636200484,0,0,none,,,,none,,,-1.5589591534346758,27
ideal,48,1,5,80,3200,12800,1,0,0.004437686546086346,0.008631898368608587,0.001664760274659784,-0.005858972097182022,0,none,,,1.6672090154747186,none,,,-2.451972723528172,3.164004606363714
particle,48,1,5,80,3200,12800,1,0,1.3859312250723292,-0.4064833036941206,1.148644233619068,0.6437702951473819,0,none,0.324452173,,1.8622062069220415,none,,,-0.8609293519228832,0.10150560172682757
franken,48,1,5,80,3200,12800,1,0,1.2190819652352645,-0.4715767030033541,0.9682589549386214,0.722399713299997,0,none,0.130985433,,1.4921328733577939,none,,4,-1.9017272916344712,1.7393827813011273
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,1.8882610408729374,0
observed,48,1,6,,,,,0,1.11347216942876,-13877787807814457e-33,1.11347216942876,0,0,none,,,,none,,,1.5228536124229177,27
ideal,48,1,6,80,3200,12800,1,0,0.004888691496981648,0.009927769976747422,0.0013101494950471027,-0.006349227974812878,0,none,,,1.8103667956373861,none,,,-0.0354821610824092,3.1664862025845855
particle,48,1,6,80,3200,12800,1,0,1.8759834993359743,-0.36520590428820915,1.6696209968161917,0.5715684068079918,0,none,0.173085371,,2.23027464180198,none,,,0.4082635704949691,0.8296521330408384
franken,48,1,6,80,3200,12800,1,0,1.9416784079825258,-0.481721847292365,1.6873361105994344,0.7360641446754563,0,none,0.131183276,,1.6720800580948418,none,,4,0.07979849287073144,1.7111258292409666
truth,48,1,7,,,,,0,,,,,0,none,,,,none,,,1.2656630563693039,0
observed,48,1,7,,,,,0,0.7438405401441806,0,0.7438405401441806,0,0,none,,,,none,,,0.08855510890190993,27
ideal,48,1,7,80,3200,12800,1,0,0.004280765275513141,0.0052565054889155,0.0015694878338449465,-0.002545228047247306,0,none,,,1.5494348028166496,none,,,0.8556554846827967,3.1671182555670145
particle,48,1,7,80,3200,12800,1,0,1.6255981225483387,-0.34693508459215383,1.4252572909354075,0.547275916205085,0,none,0.260540326,,2.0061314697662445,none,,,-0.2281047448116663,0.7996525145463251
franken,48,1,7,80,3200,12800,1,0,1.6609775120755264,-0.46934634415426396,1.4092833599381696,0.7210404962916207,0,none,0.126798011,,1.4315946977235974,none,,4,0.7741157021823957,1.8126044049855137
