model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v2121,v2222,v2323,v2424,v2525,v2626,v2727,v2828,v2929,v3030,v3131,v3232,v3333,v3434,v3535,v3636,v3737,v3838,v3939,v4040,v4141,v4242,v4343,v4444,v4545,v4646,v4747,v4848,v4949,v5050,v5151,v5252,v5353,v5454,v5555,v5656,v5757,v5858,v5959,v6060,v6161,v6262,v6363,v6464,v6565,v6666,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v2021,v2122,v2223,v2324,v2425,v2526,v2627,v2728,v2829,v2930,v3031,v3132,v3233,v3334,v3435,v3536,v3637,v3738,v3839,v3940,v4041,v4142,v4243,v4344,v4445,v4546,v4647,v4748,v4849,v4950,v5051,v5152,v5253,v5354,v5455,v5556,v5657,v5758,v5859,v5960,v6061,v6162,v6263,v6364,v6465,v6566,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,v1921,v2022,v2123,v2224,v2325,v2426,v2527,v2628,v2729,v2830,v2931,v3032,v3133,v3234,v3335,v3436,v3537,v3638,v3739,v3840,v3941,v4042,v4143,v4244,v4345,v4446,v4547,v4648,v4749,v4850,v4951,v5052,v5153,v5254,v5355,v5456,v5557,v5658,v5759,v5860,v5961,v6062,v6163,v6264,v6365,v6466
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,1,0.37604808938895556,17.665518554,0,,0.05345995235667926,-0.06942878649385066,0.03250203811183926,0.09038670073869068,-0.007707728073270359,0.06939230741817592,-0.420151856405484,0.07420214553495263,0.009589930597708685,0.011797302857626146,0.05012286876288474,-0.00785703788612846,-0.026907734336348188,-0.20607533541805623,-0.005501616677489829,0.3216504031574867,-0.2544365155038999,-0.03553729932505356,0.29450726421309714,-0.06945654018978664,0.05367821792189975,0.18735730380304205,0.1281536174722826,-0.018833636911328888,-0.004048619354844019,-0.13850495401432072,0.007167284389947071,0.1486390718098829,-0.014356972551387681,-0.022823847701998558,0.0700336412608129,0.43980774588564886,-0.011877907896272466,-0.3729554433464283,0.00923789822762977,0.03549249620326583,-0.1846773447959783,0.14295301348357792,0.040076954634066686,-0.05104524191134163,0.26521758708952425,0.00045903499563892947,-0.35998185836809815,-0.03691801854344723,0.025661468178469926,-0.006015144652010862,-0.044270437018380515,0.01564147000675642,0.026853755745850666,-0.024658429296271822,0.08209940033790653,-0.37466609443162313,-0.03610108873327178,-0.04853230111608013,0.019097720616053193,-0.005733745885619479,0.07290773911667459,-0.36121834384452023,0.3540513463444277,-0.0015713265381292474,-0.06635419288707356,-0.10082469826552674,0.022655075769414612,0.06029946044423151,0.025625797350318558,-0.0478076835651331,0.10728624380083562,-0.2519128577755202,0.03832923859314041,-0.0012475632560784433,0.14360066999661686,0.4999413172947701,0.6758133019418413,0.62965741554022,0.6079454374328476,0.13824574821153673,0.6874645942142883,0.5382956020085239,0.7050328142071474,0.5586825552370268,0.14710873507092145,0.5392778738206663,0.6912539602590055,0.5382198582545614,0.6884642956502489,0.1405053697914147,0.6294944675353492,0.5622584581782791,0.6763276928461147,0.5245152985748591,0.1486534907274129,0.5606348882773758,0.6606155232989914,0.559732173526871,0.6469384670531315,0.13134395660326265,0.6186992598755653,0.5635202517613264,0.6665537918352116,0.5752326512802538,0.1524452129236855,0.5113200572681529,0.691888268414658,0.5790540756205088,0.6617624447888686,0.14638287549950538,0.6908056907987785,0.5352194339648463,0.6896993171296921,0.5263850746624639,0.1444578846757891,0.5579495500928652,0.674515464864945,0.5232071995392344,0.6775047747209884,0.14026495796040492,0.6330442392503575,0.5690359369468342,0.6487590672236554,0.5054702674838615,0.1486918175108086,0.5790908272868833,0.68412226474897,0.5871974023124982,0.6636112647177445,0.13741141738635576,0.662909140177842,0.5617271883566075,0.6546660791377966,0.5709690433149923,0.146703952089116,0.5207877497760248,0.697596482288191,0.5649845443107545,0.6347671245243203,0.13985664403103318,0.03365152413045493,0.10495861863363967,0,0.13311489976552127,0.024520605225032143,0,0.09646442821372007,0.11774351581124677,0,0.02243290691345488,0.02575371934103445,0,0.1142709218278211,0.0925947405177561,0,0.03307740586352111,0.11880462450648137,0,0.11472046726620733,0.02889553898045999,0,0.104492364190557,0.11838401131633765,0,0.03833115676216514,0.05217537069863159,0,0.11228483170570094,0.10831309961393491,0,0.019252206230459343,0.11211152709662439,0,0.11107226813089682,0.027806874370274483,0,0.10988954887019034,0.11301554240933316,0,0.0338568287602115,0.021772336894817276,0,0.0964062816852371,0.10946424455662042,0,0.026281251888489433,0.1125508385488073,0,0.11704320851045147,0.030541826837422726,0,0.10856369667011857,0.09500377174004003,0,0.029565167844713074,0.028129665266417216,0,0.11497313158256738,0.08897635102806044,0,0.023967455658152836,0.12406793630743813,0,0.10756864646353467,0.026803122993714987,-0.008462519936666725,0,0,-0.0007625750494837486,0,0,-0.01417885859193938,0,0,-0.02807642275019721,0,0,-0.027167813708163416,0,0,0.00780544144048606,0,0,-0.006471864138911279,0,0,-0.02095807156913746,0,0,0.0038083420659477387,0,0,-0.020721012519057797,0,0,0.00016183433744083474,0,0,-0.009536280484569724,0,0,-0.008311930616765797,0,0,-0.03582460307237834,0,0,-0.01814135826474366,0,0,-0.00480661167487697,0,0,-0.005804332326107171,0,0,-0.02704806606209327,0,0,-0.039375576861234454,0,0,-0.008764659544400215,0,0,-0.0027803141911632977,0,0,-0.0032402730029297703
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,2,0.31656352446482483,17.26185862,0,,0.01098880146337954,-0.008557363317050717,0.0023914313232177398,0.017154733457212516,0.005684058721881824,0.024662013715717412,-0.010812945943263097,-0.1815299218507117,0.019861421074056196,0.01405248787573632,0.036157958256482714,0.016965210537920994,-0.0224000825526538,-0.09996911963154242,-0.007821773443539737,0.035984362688335436,0.11718245914734665,-0.06687982780618085,-0.006320278841263516,0.008604290594928898,-0.007722649386423752,0.1326541779356929,0.013095518087530955,0.021374980640222696,-0.0017210554202422013,-0.05790767846065559,-0.0240681063326722,-0.04453233063875095,-0.061461353065005886,-0.03550431078406996,-0.06529625163688202,0.1452308227337431,0.05276086897211596,-0.10915800423873034,-0.008690059805097627,-0.0337811120351067,-0.16961912875421675,-0.07090723013727285,0.02478483844579804,0.010404038041951613,0.029343143175272535,0.06395991634024115,-0.03172103253388153,-0.06640089877486388,0.004131812080796132,0.032855745125320024,-0.08597672399611755,-0.015137523047581203,0.054873699904452566,-0.022869145238979066,-0.0005396303670501812,-0.09560480645474811,-0.09041458986728301,-0.03372841665862214,0.002130057543979741,-0.0008089634918378996,0.00921928341440581,-0.13151672485040575,0.012994949331130434,0.06693546277864093,-0.04941210011870134,-0.12019814886618352,-0.011545930655947778,0.06393355618929153,-0.005354726492942108,0.0013322720661338439,0.02356238615731321,0.011697208707511286,-0.03555153825829327,0.008394132146542554,0.1341504685919968,0.1469273729757292,0.5475478079532954,0.19761228712365678,0.542303309133161,0.0801275232340227,0.5213368375424977,0.20281653407075712,0.5408708497409326,0.19072524009871494,0.13867748213068598,0.1504300172611561,0.5468356613663635,0.20374930780731743,0.5474224141504909,0.08209107490458126,0.520529320189263,0.2032039802772564,0.5383062272826666,0.199576613598655,0.14071924963801694,0.14526727335281775,0.5429198973614042,0.21229520743440808,0.531458803696368,0.08266114193282324,0.539618982274126,0.19036790722101707,0.5498843474546014,0.20568289914197418,0.1368338951940932,0.14224335074297606,0.5386449260439307,0.2042150028862539,0.5289859812731194,0.08104466041100004,0.5254973525792569,0.20346562459329404,0.5442878187945401,0.18420824825863263,0.13735880452813515,0.1525452455964585,0.5381311519276781,0.19590097824655772,0.5456247657369223,0.08128325350667837,0.5354404175037253,0.2037581544874313,0.5442186888718779,0.1979497761608615,0.1401007004178145,0.1471545141590895,0.5481180770338863,0.21183887761947792,0.5354594082226067,0.08239184823395707,0.5345746960938669,0.19061117496662489,0.5482152983325823,0.20071931928866338,0.13824743583442864,0.14598147344123072,0.5398031476878131,0.19205968766646836,0.5321565793092137,0.08103984644872148,0.005070512756588583,0.038197835403375874,0,0.04089369594215127,0.02393859913000904,0,0.04422552790644757,0.04024436455281865,0,0.007440688672384132,0.004065774414368899,0,0.04562314491410103,0.04175264956357196,0,0.007102956990469282,0.04191893040225408,0,0.04442156210340664,0.008822930410555537,0,0.040476464652013454,0.04874211609810014,0,0.020755262994186525,0.011100684235389022,0,0.04525277677642148,0.051801116055197376,0,0.0038182096454395576,0.04237044907484355,0,0.040521546796356375,0.02656588125080621,0,0.047636597740632475,0.0431336677311362,0,0.009942403580462835,0.004537584182295414,0,0.04262731675712547,0.04040343937467952,0,0.006322474912120094,0.04618142071826066,0,0.03942973020322688,0.01110278336386944,0,0.04170129486561773,0.054237876707759036,0,0.02443916931885025,0.009615716825387926,0,0.045250494668629807,0.05075585647253044,0,0.00194144163712883,0.03703843036567837,0,0.03851575842905808,0.024594842366875213,-0.0003958281920175137,0,0,0.011246721721952043,0,0,0.0017842485923813592,0,0,-0.0011541603013021763,0,0,-0.00040242482174596085,0,0,0.006781908127876136,0,0,0.0006473701725931625,0,0,0.012462052724371444,0,0,-0.006952557257990248,0,0,0.013779152560456608,0,0,-54073105877990513e-21,0,0,0.0062820360863212995,0,0,0.0012716711685364802,0,0,0.002274822197404435,0,0,9047053960823984e-20,0,0,0.004886222578227576,0,0,0.00046338173729017885,0,0,0.014373020829814495,0,0,0.000577369069803836,0,0,0.013717663347800042,0,0,-0.003400943937645914,0,0,0.008197677534809475
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,3,0.37282333641781423,17.423969942,0,,0.008468639212252393,0.006854193590913993,0.000956056844888883,0.0006583887764495171,0.0006141688176291016,0.02903361474965893,0.0582262756901355,0.019992690813496528,-0.021316318436504722,-0.0026953668682676846,0.025582281961238684,0.02845152442597379,0.031806527412600705,-0.06399200697665164,-0.005584121947481955,0.054080529177024106,0.039908991858998766,0.02920805289724221,0.022198070106767442,0.037295179615639884,0.011789472921969857,0.09428848415518964,0.017891346138225295,0.017062042532754118,-0.0009348987518938978,-0.037041008070126,-0.014638330190362092,-0.08945446369721322,-0.04996411165643133,-0.034680569824247165,-0.05847844850128858,-0.020793475400140093,0.018535861591464642,-0.07663366765531085,-0.02479665132049691,-0.016392291427784533,0.004760495953164745,-0.07892209515197102,-0.0063921032446459525,0.00891617981853094,0.03749355791951614,0.034593474865787344,-0.033040201746251524,-0.02240893513730588,-0.004430882092125277,0.028378367800934112,0.006254187483695217,0.022251946941752032,0.12344075603981364,-0.03712726823406422,0.004835884203478802,-0.050897668563787635,-0.005972992114989362,-0.019962703346123267,-0.005115891642883501,0.009460592399388373,-0.0004938582538667191,-0.061831488249487476,-0.045914920775498747,0.0046375907644720105,-0.017613674862900774,-0.12406386620775423,-0.017010075890321996,0.07035909874930657,0.0048091729387507165,-0.008428473865791153,-0.04697993103405451,0.02844142692948795,-0.013849796450945528,-0.005734731469889065,0.13693428387725967,0.09511906284923914,0.5217356275751717,0.1400845168864432,0.5313784577368614,0.07496747398287047,0.5306675496624559,0.14706792734222454,0.5300144641647268,0.13748873832196915,0.13882234810355176,0.0977206877251058,0.5200823247373794,0.14392326518481408,0.5236330099890723,0.0747316598599235,0.5184460370115462,0.14953000584177817,0.533579942849259,0.14803680079465353,0.13806402522463437,0.0917304229508859,0.5181891724065798,0.15376000541511148,0.5144912182239416,0.07570712542236845,0.5113493082827382,0.13934328456680548,0.529798485040713,0.14813105958435346,0.1369405867335225,0.09460906566689993,0.5339770476113321,0.13805097002698236,0.5251976260192707,0.0751416861468733,0.5214819923522416,0.14606655079034794,0.5298120735255886,0.13814251376279432,0.1375106063744844,0.0953485136145501,0.5178338487278022,0.14160951950382736,0.5381730181931226,0.07668485147828319,0.5208042715757889,0.14632524399558236,0.531465419708575,0.143950542765807,0.13895554767625962,0.09694024534254002,0.5176455282114378,0.14935308570397848,0.5209853208868344,0.07756465767362981,0.534064829512747,0.13944664662229608,0.5279311639816927,0.1453615863185332,0.13842972475948087,0.09416008618749992,0.5280891689398808,0.1372031340232059,0.5239763047787404,0.07685938787677346,0.0032954011826427407,0.017283036278955072,0,0.016580338926536046,0.018579347790336626,0,0.03309265868391217,0.020582397478187072,0,0.00306364361896115,0.003881029431940937,0,0.032102231599418996,0.021020732672136506,0,0.006816646712523,0.03265680574105645,0,0.03419006680584564,0.0035956586674035845,0,0.014781370977036804,0.03730968623006522,0,0.018911820577346042,0.0033200103451680703,0,0.017111099636014426,0.03936288655007949,0,0.004490649880903238,0.023737141936905345,0,0.02641559348053232,0.02324984141155935,0,0.03745250477355959,0.021192230022461473,0,0.003033196163665943,0.0016023403664746046,0,0.034587747012830634,0.018417448678731397,0,0.005153169653740342,0.034444359618996084,0,0.03522934144567816,0.0032666866577479715,0,0.015131897353626043,0.039580094612546926,0,0.0213774985425199,0.005025725892824654,0,0.01730189036963813,0.03623954091283226,0,0.004300756930095958,0.017428774216699677,0,0.013639946785097279,0.022781874761478957,0.0016432699521744445,0,0,0.0065291024671789875,0,0,0.0038028152059920613,0,0,0.002775570101509226,0,0,0.004803435263480136,0,0,0.005651920442487854,0,0,-0.006374722706878541,0,0,0.013231447220160985,0,0,-0.0024090577776968883,0,0,0.011583670205970531,0,0,0.0034450407783570263,0,0,0.006946866756907384,0,0,0.0030506209071883062,0,0,0.002064633623954863,0,0,0.0012225553083884805,0,0,0.0050269882535114215,0,0,0.0007925745331945635,0,0,0.013556299854441891,0,0,-0.001703299430557669,0,0,0.012714886167041334,0,0,0.0010321035684157996,0,0,0.006606163037307219
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,4,0.5277129708812386,17.030310485,0,,0.0075768295013845565,0.007581385963648116,0.0008329737819953091,-0.0008375302442588679,0.0012773879163304747,0.0015525481044639244,-0.020684350938470764,-0.009639749684247564,-0.004002745587231349,0.014673920307727129,0.0022766440962201095,0.006720962444164633,0.011446311055342329,0.04618975776674206,-0.0013985682260841403,0.07522701709489082,0.020918628272621476,0.06381376303447894,0.14742686749326794,0.06712514211055776,0.019421861701687748,0.061489166396535566,0.0007957263966482664,-0.003345110010722463,-0.0020902276588291857,-0.005771557646273406,-0.0020162842264573877,-0.020152326953113225,0.0008814164875828867,-0.017758922988051262,-0.08052260128431576,-0.005356139987746256,-0.006310039473327089,-0.056502769686374216,-0.0015598755509982354,-0.023650196977601956,-0.04483064502634493,-0.07664307164896045,-0.024078250734945406,-0.0116994825667463,-0.013163369660358804,0.011575878749334884,0.024826514759638256,-0.018273542794164623,-0.006359633451247015,0.007093832395158456,0.01172945075316889,0.01786132345623495,0.025874381585388906,0.0013851186328463494,-0.011068423512925474,-0.03028845539925995,-0.005813725300886308,-0.0033333380208663277,-0.004051511747714176,-0.0013037600673185823,-0.002623907551097454,-0.06472892357485238,-0.06160431220479201,-0.022060132852442793,-0.01591759473594334,-0.04080932316560926,-0.03425568676128288,-0.005521126960723932,0.008676494890143771,-0.0046633702180274295,0.0013361438756643862,-0.10592942569792724,0.000776295145856587,-0.0009325669102722145,0.13871159440875744,0.08875813891321448,0.5265432735295308,0.132020138729944,0.5174467040910088,0.0758022788936571,0.5275180959246071,0.1433833565193384,0.5273134575334096,0.12901912091683473,0.13998142729105273,0.08991965946040145,0.5237642126999421,0.1325815628556992,0.4922525049005657,0.07364399320876121,0.5217710048005403,0.13817034606281953,0.5302953060112557,0.13721097291188641,0.13857732976158924,0.08750306535593387,0.5281766135504072,0.13721480539133488,0.5202215667524556,0.07517336657321884,0.5231061453680566,0.13350297225154964,0.5181261626644473,0.13880715232438734,0.13637827029959287,0.08909400867136658,0.5253507023847523,0.13442174110855884,0.5175273356952523,0.07388474350921867,0.5136177298395593,0.1387784190893178,0.51533772096574,0.12822866827976767,0.14118337606277256,0.08961696271389069,0.5199922547889999,0.13460759265644942,0.53065138568186,0.07497317662583095,0.5153707999187707,0.1347468325729031,0.5204488216716319,0.13614765382121058,0.13915504623244437,0.08934666300753753,0.523550863351971,0.13556219503311645,0.5306815949145914,0.07390767187251732,0.5248417938142218,0.13081605110775954,0.5288283913462284,0.13352826409466909,0.13826783126691267,0.08495241060856934,0.5117786687674413,0.13187733044008737,0.5229832423531631,0.07531051480323518,0.00201331431437544,0.011221294556228206,0,0.010997805275758157,0.018504198702617585,0,0.03535706189390088,0.016173513721400242,0,0.0014655919211491388,0.0029559619751897367,0,0.03083049561426273,0.009580961461276348,0,0.002791330029936876,0.03512082923944068,0,0.03525319982946264,0.003360209845974499,0,0.010129751436419268,0.037218744465453514,0,0.018806943888589348,0.006634975668063851,0,0.010061374495180827,0.037631767711902096,0,0.004710441061084447,0.007923000180946181,0,0.009259931737642972,0.017162467180547574,0,0.03738604334942804,0.01703180936521096,0,0.005261945036649382,0.0035790677943503993,0,0.03330510192292926,0.01478749644515724,0,0.005014064853322651,0.03428751434626707,0,0.03442575893368489,0.002623676178418604,0,0.009639688073765381,0.03271778302231996,0,0.01776177836762405,0.00578151458987739,0,0.017059800510905755,0.03615116922962431,0,0.0023233471053405895,0.0051281393061973065,0,0.013074462715385711,0.021091349407012475,0.002189510157915684,0,0,0.0041027150186540825,0,0,-0.0015909338384032465,0,0,0.0028756694417020755,0,0,-0.0019103907917830346,0,0,0.002023812251836772,0,0,-0.0009421394788281845,0,0,0.009401730816654793,0,0,0.0005884202680808367,0,0,0.008880107105809672,0,0,0.0011075290241942684,0,0,0.0048479532212999344,0,0,0.00639235541632468,0,0,0.0032377908342519227,0,0,-0.0020939404928925027,0,0,0.004783600620008803,0,0,-0.0008745438868285764,0,0,0.011361983065557985,0,0,9855110447883601e-20,0,0,0.009421846725343165,0,0,0.008230088811782466,0,0,0.004643547267534782
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,5,0.8568528570999585,17.145802655,0,,0.0070677739879657815,0.00871765534580908,0.0006625384711141978,-0.0023124198289574977,0.0025162536892073817,-0.00691162028561737,-0.0376338987934457,0.05753360787756172,-0.0011677656637228417,-0.013496625242169186,0.0009754840227753636,-0.0037152022765003234,0.0371411216278974,-0.07020890494121562,0.001396626606575302,0.03822850531911244,0.028328080756905738,0.035391101888291976,0.015733635847178906,0.08015495235872061,0.004649225044496164,-0.009907333721794753,0.07155646790280984,-0.0018182641889501472,-0.0025836144665123406,0.018841738404119155,0.002370404486951805,-0.009527272640185935,0.002424103320219473,-0.008722319348814844,-0.03496954291648291,-0.08226266275244301,-0.013534380854880013,-0.03695500051800432,0.0021765545247172113,-0.025482737550321266,-0.06875091647126874,-0.056312365956048493,-0.028299008850471985,0.00899387193958423,-0.022028077124481127,-0.007336903100450931,0.02738543130570359,0.027574345008438028,0.0020689190840186833,0.0019574597245713976,0.016213005241601214,0.03445852154713075,0.0867978356238881,0.030603329642299087,0.004676569465368208,-0.004688948122239078,0.02946401682382338,0.014568211886030857,0.0029381356990816343,-0.02438707725835107,-0.0019297284509445234,-0.04053880979939006,-0.029887544735600513,-0.013979296012287756,0.0569841556522217,-0.032549814093261326,-0.004399448706497111,-0.016163869485315008,0.004549722459045058,0.010308917070297019,0.041004061401165526,0.013713350694685208,0.04868784354629563,0.003161732897458802,0.13706150499613276,0.0862450010868447,0.5251992285171302,0.12919761836788704,0.5120691634998968,0.07446034125255863,0.525185950156618,0.13737570018620937,0.5318231411885366,0.1295453174550502,0.1401258837704956,0.0881843272026084,0.5194586284510475,0.13293725552651406,0.5170878765887812,0.07246522266638435,0.5198714592583422,0.1349240350081014,0.5291440758324831,0.13250153763437414,0.13300396075714863,0.08732691868590393,0.5207985650508948,0.13535276394227114,0.5128473715066441,0.07451215304404733,0.5137588478243391,0.13000651621585196,0.5181118564472227,0.13462561269171208,0.1375748171470624,0.08804591899326525,0.5232742568588672,0.13278874943099594,0.5120596913950592,0.07411844230111948,0.522720662952818,0.13639621555517323,0.5192688827584742,0.12655385686379625,0.13741463480696056,0.08711665619183881,0.5228632891659839,0.13424860842190955,0.5304189049406993,0.07548401747654314,0.5285068474478043,0.13298604821794807,0.5207526731511699,0.13415186792891953,0.13982011391933824,0.08620071575307228,0.5166369047386731,0.13430443471414302,0.519839895007757,0.07495386768762748,0.5227550318509162,0.13135618764559387,0.5267303953272905,0.13418362537919673,0.13706924123382808,0.08705591993765048,0.5183301331884993,0.13973644410979771,0.5969746454450204,0.06988961584229218,0.0019921058122021784,0.011317140396700022,0,0.010763484492284696,0.018761275629151978,0,0.03151350714466286,0.01231424527295655,0,0.0024509686616156763,0.002923988828568305,0,0.03155009462379836,0.013075719214060779,0,0.0033883916812320553,0.03407980554665735,0,0.021556438980191852,0.0027531181442174294,0,0.008836627862288286,0.03476674464142241,0,0.02110028157708332,0.0052971747155171065,0,0.013156771339574836,0.035809009591482116,0,0.003758105339023881,0.013916579848232835,0,0.012293791888414571,0.019702285315526032,0,0.030431921296237046,0.015595513608030605,0,0.0027851416200854228,0.003499168333608752,0,0.032877639703141094,0.01654285415465761,0,0.005017820691604705,0.03487320380006429,0,0.026875125795615944,0.0040621589712660595,0,0.009005721930954887,0.03274266985441776,0,0.020161149111332786,0.007004112584237639,0,0.011432699483757624,0.03354760389638589,0,0.00229613649375799,0.012018325278753668,0,-0.007692771041136771,0.03201806149355032,0.0016523531982052598,0,0,0.0038447326200341213,0,0,-0.00040577000887063015,0,0,0.0016155890993724185,0,0,0.006913708198598024,0,0,0.004270714877671861,0,0,-0.0034378067080007577,0,0,0.00872552442867833,0,0,-0.00410076349999645,0,0,0.008376974794554353,0,0,0.0027059259105064975,0,0,0.005504021206610735,0,0,0.008812079609334118,0,0,0.0024099225676835834,0,0,0.0027232374441892365,0,0,0.00460903733455025,0,0,-0.00036935473380329836,0,0,0.009057738856890657,0,0,0.0009327211812432384,0,0,0.010589596176327133,0,0,-0.0029349734144054514,0,0,0.0031085477505884062
Block PF,block,32000,400,3,,,,,,66,1,2018-08-29T22:08:15.936,6,1.3104860324239038,16.985153514,0,,0.007252068400604409,0.015118497647072918,0.0007292470186598386,-0.008595676265128348,0.0006525150218461562,-0.015330245401437487,-0.08107117503643596,-0.0785848972102684,-0.0020903670820663356,-0.008354826832534384,0.02044798648638113,0.03502917296803354,0.07837974933328384,-0.022244730647419608,-0.001841363081966474,0.005614000822623866,-0.011404517126986171,0.012039824969569235,0.0566505394877681,0.028844799660561415,0.02186421372649261,-0.027442960422963236,0.015240405746119456,0.021831666221796775,0.0031546361252539623,-0.008389498193913436,-0.0033369014631585703,0.03635243802025212,0.018607171880515194,0.005887165092691438,0.05643266093954791,0.0806458186645225,-0.001264593019344229,-0.006581764355248376,0.0063288049716301725,0.003879792054195752,0.02713112710221033,-0.10603611049296802,-0.008231608708146487,-0.002166148223218478,-0.0015310423371588389,-0.018662750860345807,-0.039716316564106346,-0.016489405820188707,-0.0051829188840242235,-0.0029480108350052048,0.002619142816344122,0.04272719997420421,0.0866960364736108,0.05577816314812456,0.014589613036380955,0.011506416623474403,-0.017501300180754187,0.004003547414775266,-0.0016518157802396516,-0.01997207581602245,-0.0040073814568064026,-0.033177289752944705,-0.015770110951972338,-0.008334219072270721,0.03844804051882576,0.06297458248189691,0.006665798172512005,0.01502792617193055,-0.001341480583773036,0.017091403238963965,0.03734063122704573,0.01631153676911823,0.003629120187055579,0.01959575442590622,0.1430503048632913,0.08401304855773194,0.5076788209214355,0.1296715983578456,0.5162277540812742,0.07508051578179677,0.5183085483329284,0.13486126367783885,0.5262610702176982,0.13026074639308324,0.1356883571169027,0.0845567597096723,0.519085302036174,0.1338834902381977,0.5272852442555606,0.07408884662465713,0.5152026442165634,0.13554455914967597,0.5211956928339916,0.13182469105783098,0.13961318644972764,0.08536798398330134,0.525041197888912,0.13303770417178745,0.5008292837979587,0.07605795208092635,0.5426595898814325,0.12568091651271304,0.5273144573562841,0.13127783335685184,0.13873701722998125,0.08823409395952869,0.5276101449585509,0.12900604805926028,0.5187182652058759,0.07477851330723954,0.5188154667887706,0.13504584364208325,0.5263242357050956,0.12576723544922577,0.13954134255571377,0.0868533083300905,0.5202437179319904,0.1317839789080822,0.5313282569324934,0.07318577590435707,0.521336416772851,0.13427662116627048,0.5237668878308265,0.1337246532623957,0.13904508769621388,0.08468160266937529,0.5201820842439133,0.13210269565499996,0.5133594426699611,0.07458367846310056,0.5268345749896932,0.12723202112527607,0.5128409154635872,0.1367739683182214,0.13952891467088527,0.0877517767912069,0.5247642198977983,0.1290732395406754,0.5237309295392562,0.08013801928268816,0.0031209858387708372,0.01291563594369121,0,0.007148597700143019,0.02095581106534276,0,0.03421932860293956,0.012903096717995177,0,0.0012985035939462935,0.0028696831497563528,0,0.032884817093571245,0.015357580382025093,0,0.0046529193567877505,0.033920116403353885,0,0.042996701442792655,0.003004189399037773,0,0.010659139482847404,0.03674912809984294,0,0.019578789024312367,0.004241340187111669,0,0.011632440900321964,0.03434529797135079,0,0.003799644546602919,0.009372871923187217,0,0.013071365848067932,0.02074144651425343,0,0.03419532078353702,0.01578908405009785,0,-0.0005917548681975865,0.0020370171963259693,0,0.03278565467840531,0.0131597597363285,0,0.00727939333980133,0.04035931686768852,0,0.03490573222104587,0.004449616942063407,0,0.00826427409161889,0.033750632584691444,0,0.018491363490837912,0.007349865637396649,0,0.01377657153927544,0.032266648923072246,0,0.001876771255625353,0.009871672026619888,0,0.011383155600234294,0.021386604403848198,0.0066798921772395084,0,0,0.0029869269534811313,0,0,-0.002466059747951657,0,0,-0.0004050977376221411,0,0,0.0028351232138070417,0,0,0.004706459366544114,0,0,0.0029453962117326586,0,0,0.009001954763655912,0,0,-0.009021551686205678,0,0,0.007455722575014777,0,0,-0.002015703732903727,0,0,0.004595948178453539,0,0,0.0055899149658593435,0,0,0.0039785882373593135,0,0,0.002186366799410086,0,0,0.0023859367068576683,0,0,0.0034020885920870167,0,0,0.008819409510812637,0,0,-0.004844178774840173,0,0,0.007026494485149167,0,0,-0.0013122985990113357,0,0,0.0027394012813609626
