model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,1,80,20,10,0,0,0.06741083799605685,0.15667015987768435,0.01380111922731966,-0.10306044110894713,0,none,,,1.8670465591581566,none
particle,25,1,1,80,20,10,0,0,1.5749171462049845,1.9829934725748077,0.19446483556050168,-0.6025411619303248,0,none,,,2.0075969969013445,none
franken,25,1,1,80,20,10,0,0,0.36566800077047606,0.33448692438115757,0.07740529767955298,-0.046224221290234506,0,none,,,2.083550080591357,none
ideal,25,1,2,80,20,10,0,0,0.033689260311112565,0.062381962507834926,0.008418414998023276,-0.037111117194745635,0,none,,,1.607887319374704,none
particle,25,1,2,80,20,10,0,0,2.1414393464805204,-0.06954825501289102,1.7076751606415888,0.5033124408518233,0,none,0.087830938,,3.017687206917851,none
franken,25,1,2,80,20,10,0,0,1.9963697250911767,-0.2860755613845001,1.6371688186572253,0.6452764678184516,0,none,0.221014809,,2.942874277052172,none
ideal,25,1,3,80,20,10,0,0,0.04366748238661496,0.026042339004471893,0.008722642466892739,0.008902500915250328,0,none,,,1.7980662490397537,none
particle,25,1,3,80,20,10,0,0,3.157285519915599,0.6876041118729206,2.4040865103625557,0.06559489768012268,0,none,381072e-9,,1.9710322063801713,none
franken,25,1,3,80,20,10,0,0,1.3311815735678372,-0.14176308104173604,0.9550777814067317,0.5178668732028413,0,none,6755e-7,,2.321578272984462,none
ideal,25,1,4,80,20,10,0,0,0.04121522291755878,0.14092288857289337,0.008562263073887147,-0.10826992872922174,0,none,,,1.3849167950965775,none
particle,25,1,4,80,20,10,0,0,4.199354332083674,1.4318357597667428,2.8376456740282685,-0.07012710171133713,0,none,374626e-9,,2.501115045561694,none
franken,25,1,4,80,20,10,0,0,2.8262078690781944,-0.2619416411293925,2.531780928936606,0.5563685812709813,0,none,607111e-9,,2.3317965569073147,none
ideal,25,1,5,80,20,10,0,0,0.03560939900692333,0.05678550202494734,0.012615295007290698,-0.03379139802531471,0,none,,,2.4110513873301005,none
particle,25,1,5,80,20,10,0,0,3.404687686194251,1.20111143727436,2.2557664750565745,-0.052190226136683136,0,none,348986e-9,,3.305670284517781,none
franken,25,1,5,80,20,10,0,0,1.4747146452972135,-0.04479459460549963,0.9790186022887498,0.5404906376139634,0,none,509582e-9,,2.535611821720168,none
ideal,25,1,6,80,20,10,0,0,0.05195461411497153,0.09378217665256097,0.013341657327050706,-0.05516921986464014,0,none,,,1.7978748837242458,none
