model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward
ideal,25,1,1,80,32,160,0,0,0.0045611230150651855,0.014833884859093788,0.000790924983969607,-0.01106368682799821,0,none,,,1.59782364726539,none
particle,25,1,1,80,32,160,0,0,0.0286790068701333,-0.040361302682309586,0.013398102895933517,0.055642206656509374,0,none,,,1.6409129411732901,none
franken,25,1,1,80,32,160,0,0,0.17345852917203772,0.2798670596550867,0.05135343781956275,-0.15776196830261172,0,none,,,1.6853120120128244,none
ideal,25,1,2,80,32,160,0,0,0.005968382602936474,-0.01197741188788623,0.00170511794478115,0.016240676546041555,0,none,,,2.43479646316627,none
particle,25,1,2,80,32,160,0,0,3.311252383452587,-0.6705569602882971,2.913760237907779,1.0680491058331054,0,none,0.099680136,,3.4741806692761634,none
franken,25,1,2,80,32,160,0,0,2.5228397952023207,-0.48523607818346526,2.1534701139612,0.8546057594245857,0,none,0.22645387,,3.544434576778361,none
ideal,25,1,3,80,32,160,1,0,0.0052269711558849494,0.00564779500336568,0.002631522074744382,-0.003052345922225113,0,none,,,1.7163928270889732,none
particle,25,1,3,80,32,160,1,0,2.940745495059037,-0.4189215139387409,2.5233410950923285,0.8363259139054496,0,none,0.004382721,,3.1269202820094817,none
franken,25,1,3,80,32,160,1,0,1.6685038636543936,-0.15715124428166444,1.3741830816614706,0.4514720262745874,0,none,0.005272979,,2.5884091858740272,none
ideal,25,1,4,80,32,160,1,0,0.005002273588170595,0.008884366557971812,0.0017193046635653303,-0.005601397633366549,0,none,,,2.09229844110051,none
particle,25,1,4,80,32,160,1,0,6.663941852380919,-0.3592999718178751,6.291530270490021,0.7317115537087735,0,none,0.009299937,,3.5177007794466646,none
franken,25,1,4,80,32,160,1,0,3.590613828447575,-0.2550339271315303,3.3116843520631005,0.5339634035160047,0,none,0.013517406,,3.573208326571032,none
ideal,25,1,5,80,32,160,1,0,0.005314896031392885,0.00670880965812809,0.0024505517362603557,-0.0038444653629955616,0,none,,,1.9951451536495843,none
particle,25,1,5,80,32,160,1,0,4.398604831881817,-0.17721497686303297,4.080352237263874,0.49546757148097686,0,none,0.003950639,,3.564747560302025,none
franken,25,1,5,80,32,160,1,0,2.2067187357474976,-0.05196905333837626,1.8301011524540747,0.42858663663179936,0,none,893501e-9,,2.9199016045721953,none
ideal,25,1,6,80,32,160,1,0,0.004271691297888492,0.015131637463821124,0.0010629927909485573,-0.01192293895688119,0,none,,,2.2268117934942144,none
particle,25,1,6,80,32,160,1,0,4.350931530502477,0.010684815989358193,4.101344964433993,0.2389017500791243,0,none,0.003172943,,4.40834566604518,none
franken,25,1,6,80,32,160,1,0,3.9856982588269063,-0.08596194712054253,3.5606139213677546,0.5110462845796937,0,none,789061e-9,,3.9178546566339305,none
ideal,25,1,7,80,32,160,1,0,0.003933254579850677,-0.017316080516686566,0.001424905142153807,0.019824429954383438,0,none,,,1.9874500459594033,none
particle,25,1,7,80,32,160,1,0,3.3791220668669584,0.06051947635378821,3.111161929737231,0.20744066077593992,0,none,0.009235839,,2.9038729092222564,none
franken,25,1,7,80,32,160,1,0,1.960530004988498,0.08866608763386623,1.521989148826854,0.3498747685277779,0,none,732655e-9,,2.333659882906579,none
ideal,25,1,8,80,32,160,1,0,0.0048489138322129685,-0.008123660184655185,0.003290890032098005,0.009681683984770147,0,none,,,2.219393037320457,none
particle,25,1,8,80,32,160,1,0,4.974674977895698,-0.17054643851893075,4.717092620835303,0.4281287955793263,0,none,0.001995796,,3.628095851935421,none
franken,25,1,8,80,32,160,1,0,4.896480823557426,-0.24976105757940584,4.511754936920103,0.6344869442167285,0,none,0.001552003,,3.9779796498693445,none
ideal,25,1,9,80,32,160,1,0,0.009412020416643439,-0.0024893996154609077,0.0050984948120615225,0.006802925220042824,0,none,,,1.9740134890476504,none
particle,25,1,9,80,32,160,1,0,3.023405998398118,0.09973245137559172,2.730532143484352,0.19314140353817316,0,none,0.001719338,,2.8249787445629257,none
franken,25,1,9,80,32,160,1,0,3.357033339586869,-0.05089375475114333,2.9126076166059605,0.4953194777320513,0,none,0.002572533,,2.718062472796743,none
ideal,25,1,10,80,32,160,1,0,0.004131485678852855,-0.011663779120113016,0.0011328011016674213,0.01466246369729845,0,none,,,1.7585762684553055,none
particle,25,1,10,80,32,160,1,0,5.969058954729822,-0.19300660527766703,5.644998976224086,0.5170665837834025,0,none,0.001951002,,4.092864622608442,none
franken,25,1,10,80,32,160,1,0,5.917025809536602,0.04499143344446005,5.423939013738136,0.44809536235400627,0,none,0.002432715,,3.3396469600121215,none
finkel,25,1,2,80,32,160,40,40537,0.29385324268821766,-0.1148562890927026,0.179762947099742,0.2289465846811783,3,bkf.SampleUniform,3.530819188,,2.880265977746337,bkf.MhSampled,true
finkel,25,1,3,80,32,160,40,40242,0.2968327809730945,-0.23280755460641547,0.16122317969871325,0.36841715588079677,3,bkf.SampleUniform,2.373262917,,2.2436195290196332,bkf.MhSampled,true
finkel,25,1,4,80,32,160,40,35891,0.48911429786769023,-0.29244647479535557,0.33522148390821627,0.44633928875482964,3,bkf.SampleUniform,1.776625891,,2.876399639489866,bkf.MhSampled,true
finkel,25,1,5,80,32,160,40,36849,0.5603656732378594,-0.19572456682219444,0.43166997783709016,0.3244202622229637,3,bkf.SampleUniform,1.884924998,,2.5832239462743187,bkf.MhSampled,true
