model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,28,1,1,,,,,0,,,,,0,none,,,,none,,,0.14662320685842004, 0.0
observed,28,1,1,,,,,0,,,,,0,none,,,,none,,,-1.226329464323604, 0.0
ideal,28,1,0,80,1280,6400,0,0,,,,,0,none,,,1.7342972757178179,none,,,0,3
particle,28,1,1,80,1280,6400,0,0,0.0005516141399136307,-0.003671556831254271,0.00022757071706280927,0.003995600254105091,0,none,,,1.7306207722268274,none,,,0.004569727641805534,2.938902183727608
franken,28,1,1,80,1280,6400,0,0,0.003317427878161197,-0.004715466806841157,0.0007220114685848715,0.0073108832164174836,0,none,,,1.7441083050208637,none,,4,0.0003641164720026731,3.0240255795419753
truth,28,1,3,,,,,0,,,,,0,none,,,,none,,,-1.839508339747893, 0.0
observed,28,1,3,,,,,0,,,,,0,none,,,,none,,,-0.9701176922747952, 0.0
ideal,28,1,2,80,1280,6400,0,0,0.004528108415986312,-0.004108418109435075,0.0010480938165238303,0.007588432708897556,0,none,,,1.1316926164817016,none,,,-0.8951143815375029,2.8735502205799275
particle,28,1,2,80,1280,6400,0,0,1.1614614366719676,-0.5735507266904942,0.8952398747559953,0.8397722886064662,0,none,0.239173892,,2.103505815776262,none,,,-1.6563079628712662,1.3377318460276277
franken,28,1,2,80,1280,6400,0,0,1.1566465942726458,-0.5598067723213868,0.8856715870057109,0.8307817795883216,0,none,0.231369782,,2.1043322818633774,none,,4,-0.7332530248122375,1.9048496865990532
truth,28,1,4,,,,,0,,,,,0,none,,,,none,,,-2.68771755833166, 0.0
observed,28,1,4,,,,,0,,,,,0,none,,,,none,,,-3.9573920970059926, 0.0
ideal,28,1,3,80,1280,6400,1,0,0.004137005445835264,-0.01014910053207596,0.0011594138549044994,0.013126692123006727,0,none,,,1.3732281118978498,none,,,-3.2616764484656855,2.9517957897428113
particle,28,1,3,80,1280,6400,1,0,1.3154772631524534,-0.4448547765668274,1.102664212632461,0.6576678270868198,0,none,0.104441781,,1.8740052224443362,none,,,-5.097255513340261,4.825708501285811
