model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar
truth,28,1,1,,,,,0,,,,,0,none,,,,none,,,3.788599847858768, 0.0
observed,28,1,1,,,,,0,,,,,0,none,,,,none,,,2.1960076442310874, 0.0
ideal,28,1,0,80,1280,6400,0,0,,,,,0,none,,,1.9057753135019304,none,,,0,3
particle,28,1,1,80,1280,6400,0,0,0.0005112033789656175,0.0008266245849491119,0.00016883618531702497,-0.0004842573913005206,0,none,,,1.9314180267331786,none,,,0.006486096147798817,2.984474714361807
franken,28,1,1,80,1280,6400,0,0,0.00411364208805829,0.017779236038646347,0.0012969668113895225,-0.014962560761977575,0,none,,,1.921962647282561,none,,4,-0.02997017475995662,3.0689016069926707
truth,28,1,3,,,,,0,,,,,0,none,,,,none,,,7.049510194575465, 0.0
observed,28,1,3,,,,,0,,,,,0,none,,,,none,,,4.648365510098336, 0.0
ideal,28,1,2,80,1280,6400,0,0,0.005452715734282029,0.005956341266123803,0.0023236162652225064,-0.002827241797064279,0,none,,,2.1647288820364974,none,,,3.331381640504925,3.47249275656665
particle,28,1,2,80,1280,6400,0,0,2.6628858714215387,-0.6324154921413135,2.3058570190986405,0.9894443444642123,0,none,0.195318257,,3.6747379379654648,none,,,2.0542983842878546,3.2775612494445223
franken,28,1,2,80,1280,6400,0,0,2.751681013153973,-0.6359610809560862,2.3874201689894576,1.0002219251206013,0,none,0.219197638,,3.699290758080565,none,,4,2.697417602104568,1.9764398261790848
truth,28,1,4,,,,,0,,,,,0,none,,,,none,,,7.2775889619446, 0.0
observed,28,1,4,,,,,0,,,,,0,none,,,,none,,,5.392935109936623, 0.0
ideal,28,1,3,80,1280,6400,1,0,0.004865746011703402,0.04987596838257821,0.0015622452862359664,-0.04657246765711078,0,none,,,1.8215878135200114,none,,,6.262384822502225,3.9194642683849317
particle,28,1,3,80,1280,6400,1,0,3.53568717157437,-0.45602372449053363,3.2008228946909676,0.7908880013739352,0,none,0.131839301,,3.631702147307241,none,,,2.719570318598286,0.05530238878462312
franken,28,1,3,80,1280,6400,1,0,2.630985940322356,-0.4419446652815712,2.3267829306014454,0.7461476750024809,0,none,0.01919216,,3.234021733260918,none,,4,4.6770786394408015,2.0172357616008467
truth,28,1,5,,,,,0,,,,,0,none,,,,none,,,10.3876932393766, 0.0
observed,28,1,5,,,,,0,,,,,0,none,,,,none,,,2.7135554094986403, 0.0
ideal,28,1,4,80,1280,6400,1,0,0.003115917460194478,-0.005180253650206505,0.0009565445792340276,0.007339626531166955,0,none,,,2.266456516431167,none,,,6.882510544357272,4.125672795826412
particle,28,1,4,80,1280,6400,1,0,4.393264923474889,-0.0446352750212554,4.1528700678449795,0.2850301306511639,0,none,0.13766191,,4.964245243959296,none,,,4.311925666693133,1.6358221375372346
franken,28,1,4,80,1280,6400,1,0,3.9396352647342496,-0.3977917717219209,3.624766115661031,0.7126609207951398,0,none,0.027053837,,4.170458709098648,none,,4,5.128174674321565,2.2033696715219557
truth,28,1,6,,,,,0,,,,,0,none,,,,none,,,10.681275002389997, 0.0
observed,28,1,6,,,,,0,,,,,0,none,,,,none,,,4.220320150518973, 0.0
ideal,28,1,5,80,1280,6400,1,0,0.004720120033017817,0.007919154757631287,0.0017355400672427945,-0.004934574791856265,0,none,,,2.089165371266447,none,,,7.741749674942701,4.213027126475382
particle,28,1,5,80,1280,6400,1,0,5.806552274572242,-0.2890905923052352,5.538224590808353,0.5574182760691248,0,none,0.150951473,,4.910989180167499,none,,,4.4196473821,6.7088651930069485
franken,28,1,5,80,1280,6400,1,0,2.9593096754804185,-0.3842600455272367,2.6477380223711067,0.6958316986365479,0,none,0.017903075,,3.850269474408998,none,,4,5.8780667399880215,1.9020758157308042
truth,28,1,7,,,,,0,,,,,0,none,,,,none,,,13.98837515914533, 0.0
observed,28,1,7,,,,,0,,,,,0,none,,,,none,,,10.99994595214283, 0.0
ideal,28,1,6,80,1280,6400,1,0,0.0038871476790523904,-0.012043764378875875,0.001291560510899307,0.01463935154702896,0,none,,,1.756819485342995,none,,,12.102528228556004,4.24956868309018
particle,28,1,6,80,1280,6400,1,0,9.431199792390965,-0.434907276269186,9.068878457815057,0.7972286108450942,0,none,0.11074263,,4.7903135559276,none,,,9.102456057916159,4.856134870159528
franken,28,1,6,80,1280,6400,1,0,4.099233004330267,-0.36402771622139984,3.7874862379883205,0.6757744825633449,0,none,0.027674525,,3.9553368218081966,none,,4,8.58288459989788,1.743510547329877
truth,28,1,8,,,,,0,,,,,0,none,,,,none,,,15.683760697271856, 0.0
observed,28,1,8,,,,,0,,,,,0,none,,,,none,,,10.5055695423241, 0.0
ideal,28,1,7,80,1280,6400,1,0,0.0033772777551981372,-0.020476927044132533,0.0008450137648611131,0.023009191034469557,0,none,,,2.2428823156718516,none,,,14.919744136389092,4.264857439798806
particle,28,1,7,80,1280,6400,1,0,9.777268393363936,-0.3991991087366509,9.407136759318355,0.7693307427822305,0,none,0.338117976,,4.4956171952784105,none,,,11.918257156715637,1.1808222276449911
franken,28,1,7,80,1280,6400,1,0,6.557624063103628,-0.3857444015080688,6.2378337134059985,0.705534751205699,0,none,0.022710403,,4.330120351041603,none,,4,10.251307696180557,2.1790442880097496
truth,28,1,9,,,,,0,,,,,0,none,,,,none,,,17.435738129732123, 0.0
observed,28,1,9,,,,,0,,,,,0,none,,,,none,,,10.953036620189893, 0.0
ideal,28,1,8,80,1280,6400,1,0,0.005673447027892443,0.020510934319618715,0.002855387865231582,-0.01769287515695785,0,none,,,1.5647747132358238,none,,,15.979396119002441,4.2712663287078385
particle,28,1,8,80,1280,6400,1,0,12.17614080537376,-0.26623490066348066,11.873754453066867,0.5686212529703726,0,none,0.52073813,,5.893530346591732,none,,,11.47310611210761,2.8675780872069203
franken,28,1,8,80,1280,6400,1,0,7.542715914795023,-0.40132713671933223,7.219919613714977,0.7241234377993782,0,none,0.030850858,,4.844358182381365,none,,4,10.671648042751404,2.4233584564562696
truth,28,1,10,,,,,0,,,,,0,none,,,,none,,,18.872920304648186, 0.0
observed,28,1,10,,,,,0,,,,,0,none,,,,none,,,12.65045079329921, 0.0
ideal,28,1,9,80,1280,6400,1,0,0.00515736085419088,-0.0038757316294764583,0.0020953900674768474,0.00693770241619049,0,none,,,1.9173297155465363,none,,,18.5193465249394,4.2739575290147105
particle,28,1,9,80,1280,6400,1,0,10.62357583346656,-0.2614734960972561,10.316831385508419,0.5682179440553974,0,none,0.109444662,,6.048416127798064,none,,,12.336775376500018,0.010165764967922663
franken,28,1,9,80,1280,6400,1,0,6.58907390753073,-0.37820301503962006,6.265467097357925,0.7018098252124246,0,none,0.029839883,,4.55994375329597,none,,4,12.650953996383024,2.0027336549041506
truth,28,1,11,,,,,0,,,,,0,none,,,,none,,,22.3155626786022, 0.0
observed,28,1,11,,,,,0,,,,,0,none,,,,none,,,13.865198911368434, 0.0
ideal,28,1,10,80,1280,6400,1,0,0.004580223289216539,-0.00946110819981616,0.001363441173697051,0.012677890315335649,0,none,,,2.2141256815417028,none,,,21.11021614567713,4.275089231333202
particle,28,1,10,80,1280,6400,1,0,6.9751604993787595,0.016806772768365594,6.708784309639175,0.24956941697121848,0,none,0.119600963,,7.174517387181436,none,,,13.238866769074221,3.3246186231680257
franken,28,1,10,80,1280,6400,1,0,6.305280371289618,-0.35774009331660783,5.992012508873069,0.6710079557331583,0,none,0.024696653,,5.768594782578637,none,,4,14.332466048684712,1.6631981782385281
truth,28,1,12,,,,,0,,,,,0,none,,,,none,,,24.306412744978857, 0.0
observed,28,1,12,,,,,0,,,,,0,none,,,,none,,,17.573970798116402, 0.0
ideal,28,1,11,80,1280,6400,1,0,0.0051425585017040205,0.02067325787687819,0.0017855273920617332,-0.017316226767235897,0,none,,,2.7326061009592872,none,,,25.92526879951917,4.275565735780426
particle,28,1,11,80,1280,6400,1,0,13.176681374553157,-0.3309916034634889,12.863194388290522,0.6444785897261229,0,none,0.128559549,,7.212685498147001,none,,,16.647932813720214,3.1029552254674946
franken,28,1,11,80,1280,6400,1,0,11.721777861001092,-0.36548072642951035,11.400560348551044,0.6866982388795599,0,none,0.029931122,,6.4693470420247365,none,,4,17.131499967860634,1.8922002904231405
truth,28,1,13,,,,,0,,,,,0,none,,,,none,,,29.78640518693578, 0.0
observed,28,1,13,,,,,0,,,,,0,none,,,,none,,,22.205991407749313, 0.0
ideal,28,1,12,80,1280,6400,1,0,0.004333224903877216,0.023346213493000527,0.0017681832169574685,-0.020781171806080783,0,none,,,2.660944513212393,none,,,31.770816179724527,4.275766611111067
particle,28,1,12,80,1280,6400,1,0,18.872927195014153,-0.362542519501513,18.51223570738454,0.7232340071311216,0,none,0.086406323,,7.979263147381082,none,,,19.45661155598589,0.010684949882049868
franken,28,1,12,80,1280,6400,1,0,15.448487560455472,-0.3245121000533345,15.127897042170279,0.6451026183385258,0,none,0.028659532,,6.76983297710342,none,,4,20.97007780673399,0.9117224628748127
truth,28,1,14,,,,,0,,,,,0,none,,,,none,,,33.4189842794197, 0.0
observed,28,1,14,,,,,0,,,,,0,none,,,,none,,,22.855350587302993, 0.0
ideal,28,1,13,80,1280,6400,1,0,0.0035421234979040117,-0.006530404374512294,0.001706172341137401,0.008366355531278905,0,none,,,2.4828134786649128,none,,,33.00417797939612,4.275851396441121
particle,28,1,13,80,1280,6400,1,0,8.879730309620387,0.0038667774459537124,8.619293306698175,0.25657022547625924,0,none,0.136088744,,6.428345817635414,none,,,24.505988815637966,0.08954015015880074
franken,28,1,13,80,1280,6400,1,0,11.833232181055024,-0.28392904180721185,11.519504148365622,0.5976570744966156,0,none,0.021922256,,5.996258775756802,none,,4,22.19158059276609,1.0916241468729755
truth,28,1,15,,,,,0,,,,,0,none,,,,none,,,36.69837187614717, 0.0
observed,28,1,15,,,,,0,,,,,0,none,,,,none,,,24.873710161690447, 0.0
ideal,28,1,14,80,1280,6400,1,0,0.004674323050527589,0.025773342106497375,0.001966265158914618,-0.0230652842148844,0,none,,,2.3394027221806186,none,,,36.08022342650987,4.275887229134069
particle,28,1,14,80,1280,6400,1,0,7.208134656347036,0.0007458349206235474,6.951663584109193,0.2557252373172194,0,none,0.116055133,,5.623039440554321,none,,,25.825467265523994,0.08065712583937977
franken,28,1,14,80,1280,6400,1,0,15.653571863458366,-0.33064050136299417,15.337705567586259,0.6465067972350983,0,none,0.028731447,,8.154646282821428,none,,4,24.72554900030219,1.7924207092682252
truth,28,1,16,,,,,0,,,,,0,none,,,,none,,,38.43884438690732, 0.0
observed,28,1,16,,,,,0,,,,,0,none,,,,none,,,26.24197429527852, 0.0
ideal,28,1,15,80,1280,6400,1,0,0.005244488307843562,0.00543824176885198,0.001704633589505769,-0.0018983870505141869,0,none,,,1.8753555770623211,none,,,40.23834708493396,4.275902394263073
particle,28,1,15,80,1280,6400,1,0,14.615785746810424,-0.027955544662370466,14.359756776907963,0.2839845145648353,0,none,0.086352505,,9.22547255733743,none,,,26.622092826288863,0.03589316886149348
franken,28,1,15,80,1280,6400,1,0,21.587259584092344,-0.30753290396396527,21.259105641019055,0.6356868470372535,0,none,0.018677105,,10.303426278670086,none,,4,27.360954835165206,1.225137142355704
truth,28,1,17,,,,,0,,,,,0,none,,,,none,,,42.75668422067429, 0.0
observed,28,1,17,,,,,0,,,,,0,none,,,,none,,,30.018280441460462, 0.0
ideal,28,1,16,80,1280,6400,1,0,0.004194043005942474,0.006950173664678699,0.0011537827999571581,-0.003909913458693383,0,none,,,2.0463159085133897,none,,,45.60091843270693,4.275908822221991
particle,28,1,16,80,1280,6400,1,0,29.746742574891602,-0.14620554858535423,29.45858231490768,0.4343658085692738,0,none,0.098830306,,12.738158334222572,none,,,30.009418808312688,0.5787948622238251
franken,28,1,16,80,1280,6400,1,0,25.462047731701695,-0.2865539895762153,25.147855417319832,0.6007463039580859,0,none,0.021509224,,12.503963449290946,none,,4,29.74760781019512,0.7535143423235977
truth,28,1,18,,,,,0,,,,,0,none,,,,none,,,48.26894148084105, 0.0
observed,28,1,18,,,,,0,,,,,0,none,,,,none,,,30.532242773502205, 0.0
ideal,28,1,17,80,1280,6400,1,0,0.004547855754078225,-8580083178522102e-20,0.002013721716599721,0.0026199348692637248,0,none,,,2.39266091394261,none,,,47.206774385719314,4.275911551323639
particle,28,1,17,80,1280,6400,1,0,33.919984052030195,-0.1381814258119015,33.58382904020938,0.4743364376327135,0,none,0.075678405,,16.121238742949917,none,,,33.23932214638197,0.956696590411491
franken,28,1,17,80,1280,6400,1,0,30.915104730738644,-0.2841447599616836,30.600920064387665,0.5983294263126608,0,none,0.018149876,,15.581062419233623,none,,4,32.81830928249881,0.3074100310741208
truth,28,1,19,,,,,0,,,,,0,none,,,,none,,,49.49832407406143, 0.0
observed,28,1,19,,,,,0,,,,,0,none,,,,none,,,33.81768166415348, 0.0
ideal,28,1,18,80,1280,6400,1,0,0.004898453574579783,0.018731912545712062,0.0019308836815277567,-0.015764342652660038,0,none,,,1.7141690521822177,none,,,50.60970030681182,4.275912712106511
particle,28,1,18,80,1280,6400,1,0,34.37171702717587,-0.12356719167338455,34.07097550414476,0.42430871470449666,0,none,0.107500447,,15.545261855740526,none,,,37.153150233640496,0.03620022420007809
franken,28,1,18,80,1280,6400,1,0,28.89031360071231,-0.2868828101539673,28.57128663373069,0.6059097771355929,0,none,0.018144802,,13.443162515811457,none,,4,36.18296559328138,1.1943085831767721
truth,28,1,20,,,,,0,,,,,0,none,,,,none,,,60.24270108633954, 0.0
observed,28,1,20,,,,,0,,,,,0,none,,,,none,,,41.326978187004784, 0.0
ideal,28,1,19,80,1280,6400,1,0,0.004985730727009708,0.004567563623319633,0.0024299703968947766,-0.0020118032932047013,0,none,,,2.3132077649871623,none,,,59.96550419399087,4.275913206800793
particle,28,1,19,80,1280,6400,1,0,33.03339370852192,-0.004936675133266899,32.763294804425726,0.27503557922946986,0,none,0.10294926,,20.728584990742842,none,,,42.32232297902098,0.8691052006531643
franken,28,1,19,80,1280,6400,1,0,40.752956982705165,-0.3335783362715393,40.402102304940044,0.6844330140366552,0,none,0.028798534,,19.68905927330486,none,,4,39.66666085856703,0.37385090537753796
truth,28,1,21,,,,,0,,,,,0,none,,,,none,,,65.96457092498261, 0.0
observed,28,1,21,,,,,0,,,,,0,none,,,,none,,,46.73441440567947, 0.0
ideal,28,1,20,80,1280,6400,1,0,0.006086457009334847,0.007267873380425301,0.0021897454179156967,-0.0033711617890061496,0,none,,,2.2442002409584085,none,,,67.99267062090412,4.275913418077524
particle,28,1,20,80,1280,6400,1,0,58.62403013746756,-0.1444535826515674,58.316953631231804,0.45153008888731555,0,none,0.100378826,,27.70637562876092,none,,,46.87760470351195,1.7099820133169654
franken,28,1,20,80,1280,6400,1,0,46.98165102715139,-0.2178669507402,46.66772954092165,0.5317884369699516,0,none,0.020111298,,24.22610819856718,none,,4,45.14499137832657,2.6892657812565792
truth,28,1,22,,,,,0,,,,,0,none,,,,none,,,74.48103256968011, 0.0
observed,28,1,22,,,,,0,,,,,0,none,,,,none,,,53.68121508520047, 0.0
ideal,28,1,21,80,1280,6400,1,0,0.006069169809010451,-0.005179801620712521,0.0024269013756480027,0.008822070054074971,0,none,,,2.334061633056913,none,,,77.13350243755093,4.275913508520164
particle,28,1,21,80,1280,6400,1,0,80.83432933055497,-0.281212697601372,80.51385439077862,0.6016876373777182,0,none,0.103129824,,31.184408924881858,none,,,51.307160861028514,0.00020998341651098332
franken,28,1,21,80,1280,6400,1,0,67.70226715575207,-0.31192408464364657,67.40810047468021,0.6060907657155232,0,none,0.021393456,,26.629100598357052,none,,4,53.30123358421931,0.17169329443344256
truth,28,1,23,,,,,0,,,,,0,none,,,,none,,,83.01633857068641, 0.0
observed,28,1,23,,,,,0,,,,,0,none,,,,none,,,58.75639796002141, 0.0
ideal,28,1,22,80,1280,6400,1,0,0.0053215817398058925,0.0035205634303454086,0.0026231432119736297,-0.000822124902513145,0,none,,,2.052125695941983,none,,,86.1903529553121,4.275913547333619
particle,28,1,22,80,1280,6400,1,0,60.58663121748699,0.0296929527743059,60.324846436025695,0.23209182868700517,0,none,0.113044276,,30.890962137090295,none,,,58.80347546382557,24276158889402153e-21
franken,28,1,22,80,1280,6400,1,0,57.15217096786981,-0.2049377130081919,56.834696541237946,0.5224121396400512,0,none,0.025869492,,26.359310926700157,none,,4,58.40760841610253,0.5472256014261644
truth,28,1,24,,,,,0,,,,,0,none,,,,none,,,95.44268114950131, 0.0
observed,28,1,24,,,,,0,,,,,0,none,,,,none,,,59.39038335850282, 0.0
ideal,28,1,23,80,1280,6400,1,0,0.005426577002424421,-0.0025312601786411123,0.0016771528688356869,0.006280684312229847,0,none,,,2.754541283659171,none,,,91.53542224316143,4.275913564035354
particle,28,1,23,80,1280,6400,1,0,61.672648426721835,0.01605041224822427,61.414652963646404,0.24194505082718953,0,none,0.092823681,,38.83324968248018,none,,,62.88168674295159,0.08501642416602151
franken,28,1,23,80,1280,6400,1,0,55.90154199207162,-0.18822542461540154,55.61012399657434,0.47964342011267713,0,none,0.024117037,,35.747636737074835,none,,4,63.92510375430466,0.23568596645493006
truth,28,1,25,,,,,0,,,,,0,none,,,,none,,,106.15119894766204, 0.0
observed,28,1,25,,,,,0,,,,,0,none,,,,none,,,67.61187295557633, 0.0
ideal,28,1,24,80,1280,6400,1,0,0.005293271046402527,0.026472830750599054,0.002063126793948009,-0.023242686498144538,0,none,,,2.5260949078547754,none,,,100.26722690549829,4.2759135712430165
particle,28,1,24,80,1280,6400,1,0,86.7164856101788,-0.14762868930294815,86.36741032603237,0.49670397344937645,0,none,0.096839935,,46.586740384263756,none,,,70.005537183585,Inf
franken,28,1,24,80,1280,6400,1,0,83.11844193723691,-0.17397700656299558,82.8099677055811,0.4824512382187938,0,none,0.02383688,,45.15147682281264,none,,4,71.54671600522214,0.14196078183008137
truth,28,1,26,,,,,0,,,,,0,none,,,,none,,,116.30157472128391, 0.0
observed,28,1,26,,,,,0,,,,,0,none,,,,none,,,76.09933583758057, 0.0
ideal,28,1,25,80,1280,6400,1,0,0.007283653559503472,-0.013810485690200257,0.004698852342521386,0.01639528690718234,0,none,,,1.9705232674771627,none,,,112.67850424005896,4.275913574363082
particle,28,1,25,80,1280,6400,1,0,86.82707100347912,0.025893225500234603,86.56962753585265,0.2315502421262296,0,none,0.111800778,,49.15787287226573,none,,,NaN,NaN
