model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
ideal,25,1,1,400,32000,160000,0,0,0.004877417323697596,0.02142897359212914,0.0016010509168113128,-0.018152607185242857,0,none,,,2.1557411482415856,none
particle,25,1,1,400,32000,160000,0,0,29457916356042752e-21,-0.0012287466644420875,767954041839358e-20,0.0012505250403797366,0,none,,,2.164800169130928,none
franken,25,1,1,400,32000,160000,0,0,0.0001645353962670501,0.005433817409628949,7275187327923306e-20,-0.0053420338866411315,0,none,,,2.1628451820026964,none
ideal,25,1,2,400,32000,160000,0,0,0.004251019795801524,0.0002304318472587108,0.0012415476758293523,0.002779040272713463,0,none,,,2.174053643888051,none
particle,25,1,2,400,32000,160000,0,0,6.9549765911670285,-0.679063736235773,6.5348198606300105,1.0992204667727905,0,none,27.243671079,,4.835601988093219,none
franken,25,1,2,400,32000,160000,0,0,6.960969449543052,-0.6759457068035599,6.5450382778441405,1.0918768785024724,0,none,4.227637681,,4.8172837064174505,none
ideal,25,1,3,400,32000,160000,0,0,0.005205152829991031,0.02300887952548422,0.0023528019112015177,-0.02015652860669471,0,none,,,2.246732175679345,none
particle,25,1,3,400,32000,160000,0,0,3.271399992664852,-0.11280696039049193,2.963064258863433,0.42114269419191025,0,none,30.219392253,,3.6833913446640283,none
franken,25,1,3,400,32000,160000,0,0,2.6374782959117677,-0.4189039532731882,2.2629952913121283,0.7933869578728271,0,none,3.92821482,,3.5986834866811246,none
ideal,25,1,4,400,32000,160000,0,0,0.004781611973538936,-0.00943998007571345,0.0027797639417666297,0.011441828107485758,0,none,,,2.448924785213075,none
particle,25,1,4,400,32000,160000,0,0,6.127345053797844,-0.2599037871420674,5.735552858120154,0.6516959828197572,0,none,19.714356405,,3.404318633353556,none
franken,25,1,4,400,32000,160000,0,0,5.06428254948982,-0.3217186873283343,4.680188018438031,0.7058132183801245,0,none,4.290570797,,3.5472337000319953,none
ideal,25,1,5,400,32000,160000,0,0,0.00688213035238024,-0.01574476268155489,0.0041416529130377374,0.018485240120897393,0,none,,,2.5587801169324838,none
particle,25,1,5,400,32000,160000,0,0,4.399449093198005,-0.14422934152640843,4.0199142797591065,0.5237641549653064,0,none,17.543556005,,4.577803205438773,none
franken,25,1,5,400,32000,160000,0,0,3.7076245225061295,-0.27709927642401966,3.310929094432248,0.6737947044979012,0,none,4.357526832,,4.3298911515935155,none
ideal,25,1,6,400,32000,160000,0,0,0.007585891055170474,0.007033295780307147,0.005138491598685087,-0.004585896323821762,0,none,,,2.588426145724508,none
particle,25,1,6,400,32000,160000,0,0,5.846981609144517,-0.023708546476568726,5.42877063949216,0.4419195161289249,0,none,6.499119738,,6.424160482996163,none
franken,25,1,6,400,32000,160000,0,0,6.443611477177218,-0.2527840038520719,6.0351174259670515,0.6612780550622389,0,none,4.267213281,,6.315214709323945,none
ideal,25,1,7,400,32000,160000,0,0,0.00846117649453527,0.005385767025838262,0.006241073563982748,-0.0031656640952857397,0,none,,,2.1965875465226294,none
particle,25,1,7,400,32000,160000,0,0,17.22573713866395,-0.18401284505535698,16.772894034968974,0.6368559487503344,0,none,21.279509479,,8.626806870661815,none
franken,25,1,7,400,32000,160000,0,0,16.954727225628588,-0.2423031077779874,16.544792532991842,0.6522378004147337,0,none,4.183488079,,8.508058914995729,none
ideal,25,1,8,400,32000,160000,0,0,0.009038003758776747,-0.004371741055030215,0.006882724265289637,0.006527020548517325,0,none,,,3.196711961427387,none
particle,25,1,8,400,32000,160000,0,0,29.386928655567875,-0.25205177607840773,28.93531731364698,0.7036631179993018,0,none,23.686278465,,11.356273915445827,none
franken,25,1,8,400,32000,160000,0,0,18.548647402773526,-0.24238854233144924,18.125532392709527,0.6655035523954503,0,none,4.491899096,,10.531089848908026,none
ideal,25,1,9,400,32000,160000,0,0,0.00631620769264348,0.010010930814802144,0.0028426882910850726,-0.006537411413243736,0,none,,,3.0442050026041487,none
particle,25,1,9,400,32000,160000,0,0,22.333601720999482,0.32287438334921725,21.918436582550555,0.09229075509970672,0,none,36.68696793,,15.253351908972661,none
franken,25,1,9,400,32000,160000,0,0,31.720442787140087,-0.22827149548812556,31.307217157361197,0.6414971252670181,0,none,4.255840072,,16.28464869584348,none
ideal,25,1,10,400,32000,160000,0,0,0.008386383128990794,-0.0046385120736820995,0.005843681485907104,0.0071812137167657905,0,none,,,3.682080940919323,none
