ideal,25,1,1,5,5,25,0,0,0.053462232570079954,0.07298604093110678,0.021484966139304923,-0.04100877450033175
particle,25,1,1,5,5,25,0,0,0.17108430174374756,0.03142337881304852,0.07744189243230387,0.06221903049839515
franken,25,1,1,5,5,25,0,0,4.970126944858947,5.54604699413051,0.32172949012763546,-0.8976495393991988
ideal,25,1,2,5,5,25,0,0,0.06843117072517342,0.10033938833042072,0.026737933990538906,-0.05864615159578621
particle,25,1,2,5,5,25,0,0,7.410160697468823,-0.5053807314858003,6.988026760888044,0.9275146680665798
franken,25,1,2,5,5,25,0,0,12.2000641446716,2.4008715901473443,9.403180057300595,0.39601249722366294
ideal,25,1,3,5,5,25,0,0,0.052740015976185904,0.01657535501336596,0.02377798086174047,0.012386680101079479
particle,25,1,3,5,5,25,0,0,5.1394738600459355,0.9976995261556973,4.359383433998922,-0.2176091001086832
franken,25,1,3,5,5,25,0,0,29.91314932274476,22.643269407790754,8.61671432932297,-1.3468344143689701
ideal,25,1,4,5,5,25,0,0,0.09487189075395439,0.05425006861642695,0.06276206284590313,-0.0221402407083757
particle,25,1,4,5,5,25,0,0,10.113375045476545,1.5929536397292792,8.766219324772559,-0.2457979190252946
franken,25,1,4,5,5,25,0,0,15.238065954455754,5.6659205951695295,10.613018364655465,-1.0408730053692403
ideal,25,1,5,5,5,25,0,0,0.09321405046945136,0.029404541212188967,0.048131929353561496,0.015677579903700896
particle,25,1,5,5,5,25,0,0,25.075132183184472,1.197025344550326,24.096421767706566,-0.2183149290724207
franken,25,1,5,5,5,25,0,0,36.75062117632232,9.278477718023273,28.66112876215748,-1.1889853038584308
ideal,25,1,6,5,5,25,0,0,0.11764605420230917,0.0860618443887268,0.09419181680259266,-0.06260760698901031
particle,25,1,6,5,5,25,0,0,67.82507914900067,1.2772352315211686,66.6137884613921,-0.06594454391262031
franken,25,1,6,5,5,25,0,0,41.742704092604356,7.380928563343009,35.51445964514112,-1.1526841158797678
ideal,25,1,7,5,5,25,0,0,0.09948593501732114,0.09592008563002954,0.06419527848826752,-0.06062942910097592
particle,25,1,7,5,5,25,0,0,292.933869413354,0.7816473416216418,291.91420625682525,0.23801581490709345
franken,25,1,7,5,5,25,0,0,174.6601475545758,93.37991570371902,82.87139571087648,-1.5911638600196956
ideal,25,1,8,5,5,25,0,0,0.11177816687485764,-0.004758118107561937,0.08268293817349433,0.03385334680892524
particle,25,1,8,5,5,25,0,0,171.45653412082652,1.312578259409216,170.49717218785102,-0.3532163264336866
franken,25,1,8,5,5,25,0,0,220.9949645446846,15.429857588194803,206.83101577896798,-1.2659088224782316
ideal,25,1,9,5,5,25,0,0,0.22148408407561512,0.02890013823969309,0.19114013653824422,0.0014438092976778172
particle,25,1,9,5,5,25,0,0,382.4038014744781,1.6585207281581362,381.236904677676,-0.49162393135609495
franken,25,1,9,5,5,25,0,0,423.8582652856978,13.21017548209509,412.04069058275235,-1.392600779149645
ideal,25,1,10,5,5,25,0,0,0.10145867480245901,0.015551078677127933,0.0761617876861374,0.009745808439193676
particle,25,1,10,5,5,25,0,0,1012.8037212431454,1.23523290006169,1011.8260986592788,-0.257610316194991
franken,25,1,10,5,5,25,0,0,906.4933904289818,59.07427471728474,849.1014366420043,-1.6823209303073428
finkel,25,1,3,5,5,25,1,59,4240119988686992.5,4240119988686073,923.7096044127372,-4.894225392773918
finkel,25,1,4,5,5,25,10,247,6946808026617075e14,6946808026617075e14,780.0495978649658,-6.376412818938326
finkel,25,1,3,5,5,25,50,501,24969.39495027884,24580.302294080942,393.19591133823167,-4.103255140334071
finkel,25,1,4,5,5,25,200,342,2257.7578171044165,1742.66127174697,518.606049699666,-3.5095043422194694
finkel,25,1,4,5,5,25,800,503,1245.336352200465,316.95004268688723,931.5460029426654,-3.1596934290876684
finkel,25,1,5,5,5,25,800,332,4342434556508328e13,4342434556508328e13,1357.0289733880643,-6.087513971197237
finkel,25,1,6,5,5,25,800,349,928875930485862e15,928875930485862e15,612.6861562068079,-6.930549121185373
finkel,25,1,9,5,5,25,800,18331,3194658777155528e14,3194658777155528e14,46.98327647800479,-19.897213108596354
ideal,25,2,1,5,5,25,0,0,0.043269575803705766,-0.0047196011494218815,0.011608463205514612,0.036380713747613036
particle,25,2,1,5,5,25,0,0,0.28101749363455136,0.45329108868459544,0.033478946133544484,-0.20575254118358854
franken,25,2,1,5,5,25,0,0,2.7683458811977903,2.993356775851973,0.42773973246692126,-0.6527506271211034
ideal,25,2,2,5,5,25,0,0,0.05675094543918681,0.09961857455355572,0.02902237825055357,-0.07189000736492247
particle,25,2,2,5,5,25,0,0,3.2547539139210104,-0.4795471049081945,2.7958172475253167,0.9384837713038886
franken,25,2,2,5,5,25,0,0,18.828482445368873,15.974916160731329,2.9652997040853046,-0.11173341944775841
ideal,25,2,3,5,5,25,0,0,0.04833460099326025,0.07092358696277398,0.022822919303300267,-0.045411905272813996
particle,25,2,3,5,5,25,0,0,11.199679267242672,1.1798113640217796,10.223097156163089,-0.20322925294219488
franken,25,2,3,5,5,25,0,0,17.57564325124722,7.507772106310325,10.79242083646269,-0.7245496915257926
ideal,25,2,4,5,5,25,0,0,0.08442689309624771,0.0943870710065291,0.04742251125151214,-0.057382689161793544
particle,25,2,4,5,5,25,0,0,25.43993979890353,1.0782823627323586,24.73130445586522,-0.36964701969405095
franken,25,2,4,5,5,25,0,0,37.59329080305579,8.88706185017404,29.296113355953473,-0.5898844030717192
ideal,25,2,5,5,5,25,0,0,0.0855973836108561,0.09499453180427614,0.052456666664249155,-0.06185381485766918
particle,25,2,5,5,5,25,0,0,104.56079521525754,0.2896736542613281,103.88597126414523,0.3851502968509876
franken,25,2,5,5,5,25,0,0,35.8659496365559,17.551973033794674,19.835303412881373,-1.5213268101201531
ideal,25,2,6,5,5,25,0,0,0.1277198797300534,0.12837874661872498,0.0962641807676017,-0.09692304765627328
particle,25,2,6,5,5,25,0,0,98.02154611264876,1.4590505526355766,96.88184328776319,-0.3193477277500013
franken,25,2,6,5,5,25,0,0,131.665347604134,9.282064240105273,122.71545980366557,-0.33217643963681265
ideal,25,2,7,5,5,25,0,0,0.10126921733998426,0.0777337133207823,0.0655407893621383,-0.04200528534293635
particle,25,2,7,5,5,25,0,0,303.80580063269474,0.9061637078878484,302.6541376457154,0.245499279091414
franken,25,2,7,5,5,25,0,0,160.63713298036845,30.803200873961067,131.11337994959356,-1.2794478431861518
ideal,25,2,8,5,5,25,0,0,0.08195167920178831,0.02418104067282706,0.06267802002179998,-0.0049073814928387235
particle,25,2,8,5,5,25,0,0,411.2744181840416,1.2392196045723598,410.33108232870734,-0.29588374923809413
franken,25,2,8,5,5,25,0,0,177.20958518467475,17.43483289584126,161.19174732110966,-1.4169950322761804
ideal,25,2,9,5,5,25,0,0,0.0939695818261273,0.014963583525486712,0.06496753784255017,0.014038460458090443
particle,25,2,9,5,5,25,0,0,905.401445747283,1.3781562280979327,904.3496273416168,-0.3263378224318982
franken,25,2,9,5,5,25,0,0,468.9405650978283,7.6176226201284765,462.29161159731905,-0.9686691196192774
ideal,25,2,10,5,5,25,0,0,0.13981967414143412,0.04079385077575973,0.10195181140442404,-0.00292598803874964
particle,25,2,10,5,5,25,0,0,1695.3527357532894,1.1722542981767496,1694.4729197341167,-0.2924382790039993
franken,25,2,10,5,5,25,0,0,987.8752238830828,22.311292619111327,966.9638897735197,-1.399958509548471
finkel,25,2,3,5,5,25,200,466,1652273399186655.5,1652273399185477.8,1183.5298897187427,-6.0358965952106
ideal,25,3,1,5,5,25,0,0,0.059724820199750325,0.13051562292198898,0.016847910165942778,-0.08763871288818144
particle,25,3,1,5,5,25,0,0,0.2927821768806546,0.41470740151920676,0.12434926777730794,-0.24627449241586014
franken,25,3,1,5,5,25,0,0,22.26579065091811,23.47168473399258,0.157355484504908,-1.3632495675793792
ideal,25,3,2,5,5,25,0,0,0.050569371268302576,0.04419495902315612,0.018775729357513603,-0.01240131711236714
particle,25,3,2,5,5,25,0,0,4.530025322497993,-0.47653945246545026,4.036072865224603,0.9704919097388405
franken,25,3,2,5,5,25,0,0,5.965931094893207,2.7410062803066353,3.2428793863590855,-0.017954571772513805
ideal,25,3,3,5,5,25,0,0,0.08030882031344759,0.05903375930200519,0.05055895903521346,-0.029283898023771047
particle,25,3,3,5,5,25,0,0,8.017512716886117,0.8088743786068546,7.432710203118156,-0.22407186483889394
franken,25,3,3,5,5,25,0,0,11.684148052133832,4.219658465334511,7.989632762327156,-0.5251431755278372
ideal,25,3,4,5,5,25,0,0,0.17508848049954268,0.044486515574450824,0.13024635589235783,0.0003556090327340791
particle,25,3,4,5,5,25,0,0,14.419302552024865,1.4938219206957117,13.240003480882951,-0.31452284955379384
franken,25,3,4,5,5,25,0,0,103.79515478227103,91.73927952150535,13.43401087309,-1.378135612324308
ideal,25,3,5,5,5,25,0,0,0.07194016991545613,0.10330450583672324,0.033753631703497045,-0.06511796762476416
particle,25,3,5,5,5,25,0,0,28.43360114203502,1.0650850946261474,27.61758802429581,-0.2490719768869341
franken,25,3,5,5,5,25,0,0,21.945556288956503,12.18127253663534,10.844782656984282,-1.0804989046631235
ideal,25,3,6,5,5,25,0,0,0.16054894317140617,0.02449015739769228,0.13560620872255927,0.0004525770511546387
particle,25,3,6,5,5,25,0,0,45.27492182052684,1.2806672730382576,44.31200130600735,-0.31774675851875545
franken,25,3,6,5,5,25,0,0,34.017382718398245,10.454533237395623,24.655844812703762,-1.092995331701143
ideal,25,3,7,5,5,25,0,0,0.12064485066799412,0.0724544702518791,0.08979841691560414,-0.04160803649948911
particle,25,3,7,5,5,25,0,0,142.70867960190262,0.8154941986105962,141.7959441593796,0.09724124391244313
franken,25,3,7,5,5,25,0,0,90.20128807404777,15.800235600303207,75.27305264837528,-0.8720001746307401
ideal,25,3,8,5,5,25,0,0,0.10315846345060689,0.13083200738444917,0.056824370215131814,-0.08449791414897409
particle,25,3,8,5,5,25,0,0,198.80266326018727,1.2951727660666674,197.8046160834774,-0.2971255893568187
franken,25,3,8,5,5,25,0,0,54.864246468570194,25.192316075307044,31.2960079789496,-1.6240775856864496
ideal,25,3,9,5,5,25,0,0,0.12526494592033602,0.05390806849666119,0.094091848791353,-0.02273497136767816
particle,25,3,9,5,5,25,0,0,429.9842182918002,1.2942879658132442,428.9879108493108,-0.2979805233240284
franken,25,3,9,5,5,25,0,0,151.77748676166505,5.449925810821549,147.0776234608764,-0.7500625100329106
ideal,25,3,10,5,5,25,0,0,0.09981709458229329,0.0699968655733271,0.05671404717655493,-0.026893818167588738
particle,25,3,10,5,5,25,0,0,1147.0587809094955,1.5678332774175852,1145.8062336959413,-0.31528606386350283
franken,25,3,10,5,5,25,0,0,254.78677263797033,66.95108437699078,189.6817484042087,-1.8460601432291548
finkel,25,3,3,5,5,25,1,63,294.39903582398927,71.91976256396559,225.89520066534166,-3.415927405317985
finkel,25,3,6,5,5,25,1,60,7380983528710918e14,7380983528710918e14,333.9765770207483,-12.10503844438914
finkel,25,3,3,5,5,25,10,260,11666011550148465e15,11666011550148465e15,287.13181760598434,-7.708025139704769
finkel,25,3,4,5,5,25,10,297,387.9828064841527,26.72891412813736,363.66430930252517,-2.410416946509797
finkel,25,3,3,5,5,25,50,300,15974767252114136e14,15974767252114136e14,163.43751265370406,-15.85429819997952
finkel,25,3,5,5,5,25,200,366,533.5480253499544,130.56359218180793,405.9505607186864,-2.9661275505400075
finkel,25,3,2,5,5,25,800,653,4529.803988455056,3407.709837456361,1124.7318844382544,-2.6377334395597423
finkel,25,3,3,5,5,25,800,670,6946808026617086e14,6946808026617086e14,398.4330874176371,-6.912804374802668
finkel,25,3,6,5,5,25,800,330,331.1948707850519,156.89531632758224,177.58408851582658,-3.284534058356985
finkel,25,3,7,5,5,25,800,273,14862034655483448e15,14862034655483448e15,262.219123773856,-10.48989780456984
ideal,25,4,1,5,5,25,0,0,0.04936936603870282,0.07813043556578356,0.018932742778577392,-0.04769381230565813
particle,25,4,1,5,5,25,0,0,0.21551296083504246,0.2707453980944067,0.0970403465714139,-0.15227278383077808
franken,25,4,1,5,5,25,0,0,23.91968292914578,24.710804914575917,0.17754515940122687,-0.9686671448313658
ideal,25,4,2,5,5,25,0,0,0.0648789435251504,0.08691903159231881,0.03133407792128835,-0.05337416598845676
particle,25,4,2,5,5,25,0,0,4.477506683899976,-0.47413390255952426,4.071788777136328,0.8798518093231711
franken,25,4,2,5,5,25,0,0,9.374447165686593,2.863886471007977,6.403351510306835,0.1072091843717834
ideal,25,4,3,5,5,25,0,0,0.06908509498694274,0.014428227862085308,0.04883212124309101,0.005824745881766416
particle,25,4,3,5,5,25,0,0,7.498276283582309,0.7687151301651,6.819075638166037,-0.08951448474882928
franken,25,4,3,5,5,25,0,0,52.35420673961687,48.742136401323314,4.997085626191804,-1.3850152878982485
ideal,25,4,4,5,5,25,0,0,0.15539035807058416,0.13176440863752137,0.11730358642008877,-0.09367763698702597
particle,25,4,4,5,5,25,0,0,15.70268600910918,1.0451111415187366,14.877825822184631,-0.2202509545941848
franken,25,4,4,5,5,25,0,0,28.849231208855624,11.458882439875206,18.30603654539068,-0.915687776410266
ideal,25,4,5,5,5,25,0,0,0.060090291139927164,0.03041453471953509,0.03451444763789107,-0.004838691217498997
particle,25,4,5,5,5,25,0,0,25.58254686909625,1.2750185860128007,24.594469922734522,-0.2869416396510698
franken,25,4,5,5,5,25,0,0,94.9234589056877,87.64414972862829,8.907612500270574,-1.6283033232111606
ideal,25,4,6,5,5,25,0,0,0.16743426613629567,0.06550381394245053,0.1357818511520409,-0.033851398958195694
particle,25,4,6,5,5,25,0,0,38.86712955308264,1.6837502518794847,37.53233306482574,-0.34895376362258185
franken,25,4,6,5,5,25,0,0,30.29529110207649,4.441912692293315,26.574817965032004,-0.72143955524883
ideal,25,4,7,5,5,25,0,0,0.07230871097815032,0.13288726761462963,0.038016397410684355,-0.09859495404716366
particle,25,4,7,5,5,25,0,0,77.9105143394384,1.6060863558446017,76.64382023021807,-0.33939224662427286
franken,25,4,7,5,5,25,0,0,70.04006746599876,6.6127062532631005,64.5264766088706,-1.0991153961349365
ideal,25,4,8,5,5,25,0,0,0.10145659008294688,0.034342368102143694,0.07242342568596066,-0.005309203705157484
particle,25,4,8,5,5,25,0,0,149.5485496824729,1.2664571618707239,148.60806424818492,-0.3259717275827628
franken,25,4,8,5,5,25,0,0,192.21549887892667,31.283101467371075,161.69749806442476,-0.765100652869182
ideal,25,4,9,5,5,25,0,0,0.11975421450653312,0.03142878326256879,0.09167101150091916,-0.0033455802569548228
particle,25,4,9,5,5,25,0,0,386.7550231420415,1.6337445691465593,385.563184048607,-0.44190547571204836
franken,25,4,9,5,5,25,0,0,261.6072041152044,24.20671529201341,238.4514835250186,-1.0509947018275811
ideal,25,4,10,5,5,25,0,0,0.10170110083621607,0.0743878732099987,0.062066486687734554,-0.034753259061517196
particle,25,4,10,5,5,25,0,0,954.8750771221648,1.4332449867820098,953.8447979462613,-0.40296581087861033
franken,25,4,10,5,5,25,0,0,512.0476220115605,7.217483770640421,505.47260648343854,-0.6424682425185502
finkel,25,4,4,5,5,25,1,48,18228143047106977e13,18228143047106977e13,703.1528904540355,-7.681702256771196
finkel,25,4,2,5,5,25,10,369,17367020251791206e13,17367020251791206e13,1293.1828772328927,-6.76182104901114
finkel,25,4,4,5,5,25,50,292,4557035761776744e13,4557035761776744e13,994.583417359197,-6.853831305757545
finkel,25,4,2,5,5,25,800,4331,3473404033554493e14,3473404033554493e14,1351.1988202086259,-10.301898522821595
finkel,25,4,5,5,5,25,800,326,46449999879061555e14,46449999879061555e14,394.0054153019478,-12.15712177541739
ideal,25,5,1,5,5,25,0,0,0.044785131345531706,0.0722048638042167,0.010368915312169975,-0.03778864777085497
particle,25,5,1,5,5,25,0,0,0.17712127985215764,0.10054578555612684,0.056364725718846494,0.02021076857718431
franken,25,5,1,5,5,25,0,0,9.677140629457188,10.575989524617519,0.33950410995495756,-1.238353005115287
ideal,25,5,2,5,5,25,0,0,0.08093809907154258,0.14603822419941767,0.029583303230731155,-0.09468342835860624
particle,25,5,2,5,5,25,0,0,5.2309863719571466,-0.6231172580333925,4.658279843978132,1.195823786012407
franken,25,5,2,5,5,25,0,0,18.500931040556395,9.412457266769422,9.146544169493977,-0.058070395707001385
ideal,25,5,3,5,5,25,0,0,0.0792169235488263,0.08886705767688441,0.03499741406326553,-0.04464754819132363
particle,25,5,3,5,5,25,0,0,4.621349600188107,1.1999525892557905,3.7414153507830012,-0.32001833985068595
franken,25,5,3,5,5,25,0,0,11.498403843600812,7.27604051353594,4.858205744428288,-0.6358424143634175
ideal,25,5,4,5,5,25,0,0,0.10804263597639824,0.07537193244128401,0.08078749349578399,-0.04811678996066974
particle,25,5,4,5,5,25,0,0,7.057826497718612,0.9774903453219029,6.240625903382815,-0.1602897509861084
franken,25,5,4,5,5,25,0,0,32.42049621004449,6.600852912913511,26.00641355180355,-0.18677025467257952
ideal,25,5,5,5,5,25,0,0,0.1019665291599065,0.03787977978729329,0.06768902837420815,-0.003602279001594936
