model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
ideal,25,1,8,100,200,1000,0,0,0.06029406056789001,0.04064209775261943,0.042955037911212884,-0.023303075095942302,NA,NA,NA
particle,25,1,8,100,200,1000,0,0,129.49928811275925,0.6475957866875887,128.84641185119983,0.005280474871832443,NA,NA,0.011808849
franken,25,1,8,100,200,1000,0,0,121.49093179134506,0.354946741342384,120.82570979442627,0.31027525557640867,NA,NA,0.002645617
ideal,25,1,9,100,200,1000,0,0,0.06373306627332698,0.06143728660304987,0.027087745697663992,-0.024791966027386887,NA,NA,NA
particle,25,1,9,100,200,1000,0,0,216.56006290439586,1.0739535364913466,215.7220072580579,-0.23589789015337098,NA,NA,0.014567746
franken,25,1,9,100,200,1000,0,0,202.15726005672983,0.44383825790724224,201.5309175828424,0.1825042159801977,NA,NA,0.003403396
ideal,25,1,10,100,200,1000,0,0,0.10142296208781762,0.17392188155244886,0.061577191774773804,-0.13407611123940508,NA,NA,NA
particle,25,1,10,100,200,1000,0,0,546.3004818477742,1.0386904116240638,545.4853773847116,-0.2235859485614674,NA,NA,0.038981002
franken,25,1,10,100,200,1000,0,0,840.1473453326392,0.6767570038379951,839.3800274413949,0.09056088740632565,NA,NA,0.00343635
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
ideal,25,1,1,100,200,1000,0,0,0.051683805124730406,0.09331362959117678,0.017714902594030368,-0.05934472706047673
particle,25,1,1,100,200,1000,0,0,0.004175189343965118,0.0052925813513932385,0.0013436441831039723,-0.002461036190532093
franken,25,1,1,100,200,1000,0,0,0.023852009751481863,-0.020686643388522358,0.00612079355609104,0.03841785958391318
ideal,25,1,2,100,200,1000,0,0,0.05258859622819819,0.017331298317938226,0.03465921161580706,0.0005980862944529181,NA,NA,NA
particle,25,1,2,100,200,1000,0,0,5.149952107049645,-0.7076920845317308,4.665688528730247,1.191955662851128,NA,NA,0.093493412
franken,25,1,2,100,200,1000,0,0,5.400973267125089,-0.7077254822386314,4.899136252146713,1.2095624972170076,NA,NA,0.189773775
ideal,25,1,3,100,200,1000,0,0,0.08627817413347419,-0.019801427107882547,0.06476621236019282,0.04131338888116392,NA,NA,NA
particle,25,1,3,100,200,1000,0,0,6.614360481251353,0.4381731193001087,6.181772730778323,-0.005585368827078594,NA,NA,0.008397415
franken,25,1,3,100,200,1000,0,0,7.949023617917114,-0.3261774513730617,7.523054960129811,0.7521461091603641,NA,NA,0.001739993
ideal,25,1,4,100,200,1000,0,0,0.08939130236905263,0.1014872632290422,0.059653964829197985,-0.07174992568918759,NA,NA,NA
particle,25,1,4,100,200,1000,0,0,15.134871688942477,0.7023933713718743,14.531757558575054,-0.09927924100445118,NA,NA,0.00935648
franken,25,1,4,100,200,1000,0,0,12.29134507347795,-0.10383656916868614,11.792303812236806,0.6028778304098288,NA,NA,0.001748492
ideal,25,1,5,100,200,1000,0,0,0.05254747568430379,0.02473424985833353,0.03382383580733613,-0.006010609981365888,NA,NA,NA
particle,25,1,5,100,200,1000,0,0,34.94709857455519,0.7667175632760479,34.24740242881943,-0.0670214175402804,NA,NA,0.011377431
franken,25,1,5,100,200,1000,0,0,27.300157059789548,-0.1370055129519633,26.784946678091515,0.6522158946500005,NA,NA,0.002235164
ideal,25,1,6,100,200,1000,0,0,0.14115731572739587,0.07186177582710249,0.10501009953480074,-0.03571455963450737,NA,NA,NA
particle,25,1,6,100,200,1000,0,0,51.49949869529884,0.7819910688017828,50.78967694593576,-0.07216931943870337,NA,NA,0.009943464
franken,25,1,6,100,200,1000,0,0,62.799941848667196,0.06731410026164847,62.18754017504627,0.545087573359282,NA,NA,0.020473084
ideal,25,1,7,100,200,1000,0,0,0.11125257830988981,0.07657533138205025,0.08410465204998116,-0.04942740512214158,NA,NA,NA
particle,25,1,7,100,200,1000,0,0,116.67232449874194,1.00058216064819,115.89212148319794,-0.2203791451041805,NA,NA,0.008242898
franken,25,1,7,100,200,1000,0,0,120.10965055299829,0.1333095221177845,119.53568766649644,0.4406533643840598,NA,NA,0.002962126
ideal,25,1,8,100,200,1000,0,0,0.102942546044154,0.04151417371541438,0.079249289313694,-0.017820916984954402,NA,NA,NA
particle,25,1,8,100,200,1000,0,0,250.72469715708382,1.0119532257145578,249.9342095749637,-0.22146564359442383,NA,NA,0.007132215
franken,25,1,8,100,200,1000,0,0,177.84558203272005,0.4995293097080428,177.20889873447987,0.1371539885320977,NA,NA,0.003007446
ideal,25,1,9,100,200,1000,0,0,0.08060197541332774,0.03782710659531399,0.057353106601202034,-0.01457823778318829,NA,NA,NA
particle,25,1,9,100,200,1000,0,0,575.5000633967895,1.0472874465424518,574.6830118325979,-0.23023588235092868,NA,NA,0.011658337
franken,25,1,9,100,200,1000,0,0,340.76049826498786,0.6022384919504724,340.070736018922,0.08752375411544777,NA,NA,0.004342644
ideal,25,1,10,100,200,1000,0,0,0.07539782333376645,0.12088231925900392,0.04503301573428932,-0.09051751165952679,NA,NA,NA
particle,25,1,10,100,200,1000,0,0,1231.2100108547224,1.0065535446295708,1230.4219958008446,-0.21853849075152537,NA,NA,0.008060793
franken,25,1,10,100,200,1000,0,0,791.7525107195152,0.4590521545848221,790.9260127808112,0.3674457841191435,NA,NA,0.002180178
finkel,25,1,2,100,200,1000,1,318,0.4722635518610224,0.8007658366054111,0.07822219378355298,-0.40672447852794175,3,log7.5_20,0.772011751
finkel,25,1,3,100,200,1000,1,390,1.3833955251324108,1.38535214608779,0.6027941144735081,-0.6047507354288875,3,log7.5_20,0.376703541
finkel,25,1,4,100,200,1000,1,443,4.341195375062837,2.4716653649674827,2.807695533987812,-0.9381655238924574,3,log7.5_20,0.204542576
finkel,25,1,5,100,200,1000,1,610,9.24370184016087,2.794430584595007,7.467192711886742,-1.0179214563208765,3,log7.5_20,0.223139471
finkel,25,1,6,100,200,1000,1,712,15.544660787443297,3.0191895791671133,13.649258234110377,-1.123787025834197,3,log7.5_20,0.226783655
finkel,25,1,7,100,200,1000,1,768,50.03970778166766,33.104069132691286,19.04173756197004,-2.1060989129936645,3,log7.5_20,0.211667616
finkel,25,1,8,100,200,1000,1,1052,17887024532669933e12,17887024532669933e12,12.62618591597954,-14.48392790494397,3,log7.5_20,0.267331303
489
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
ideal,25,1,1,100,200,1000,0,0,0.06072221736092525,0.049368233747008605,0.014292394991352615,-0.0029384113774359663
particle,25,1,1,100,200,1000,0,0,0.0039741594633541395,-0.002869211956475798,0.0013526177497005432,0.005490753670129394
franken,25,1,1,100,200,1000,0,0,0.02890982654507652,-0.012845307708271497,0.009971697982053595,0.031783436271294416
ideal,25,1,2,100,200,1000,0,0,0.070206938902383,0.17640764512103863,0.027522463732820707,-0.13372316995147632,NA,NA,NA
particle,25,1,2,100,200,1000,0,0,3.096982681270808,-0.7152046346603946,2.614482567938891,1.1977047479923124,NA,NA,0.090599185
franken,25,1,2,100,200,1000,0,0,3.422928688488458,-0.7084502702076146,2.919645109059835,1.211733849636237,NA,NA,0.219982956
ideal,25,1,3,100,200,1000,0,0,0.06475488758083643,0.04832231188492642,0.033017236327982036,-0.016584660632072028,NA,NA,NA
particle,25,1,3,100,200,1000,0,0,2.6288927985163464,-0.11773460543537154,2.186955666030463,0.5596717379212547,NA,NA,0.01108818
franken,25,1,3,100,200,1000,0,0,2.1501928888142863,-0.3073462370153482,1.711506117740528,0.746033008089107,NA,NA,0.007989529
ideal,25,1,4,100,200,1000,0,0,0.04847973388463698,0.04400259968101777,0.01837115916703776,-0.013894024963418551,NA,NA,NA
particle,25,1,4,100,200,1000,0,0,4.844058269588331,0.22122049873698654,4.342913261729076,0.2799245091222681,NA,NA,0.017966322
franken,25,1,4,100,200,1000,0,0,4.078569029923242,-0.1369488693504014,3.5613974851097936,0.6541204141638506,NA,NA,0.008621715
ideal,25,1,5,100,200,1000,0,0,0.1241825499850354,0.1512104301542382,0.0792077629336393,-0.10623564310284213,NA,NA,NA
particle,25,1,5,100,200,1000,0,0,7.316798115310332,0.1894685309764548,6.7431727832206265,0.3841568011132499,NA,NA,0.039970072
franken,25,1,5,100,200,1000,0,0,7.288835397669063,0.005606176080044767,6.722095083138095,0.5611341384509235,NA,NA,0.002952259
ideal,25,1,6,100,200,1000,0,0,0.12099908612807125,0.1358751106864186,0.06951185366762244,-0.08438787822596983,NA,NA,NA
particle,25,1,6,100,200,1000,0,0,34.004449480107866,-0.2156591441812342,33.35312076624711,0.8669878580419866,NA,NA,0.006285525
franken,25,1,6,100,200,1000,0,0,9.548140830321435,0.08574439346491361,8.880108153933804,0.5822882829227163,NA,NA,0.001323205
ideal,25,1,7,100,200,1000,0,0,0.09596286197787424,0.030576353522190597,0.07128791725841042,-0.005901408802726778,NA,NA,NA
particle,25,1,7,100,200,1000,0,0,41.18647180110515,0.1981479732533729,40.49515993246771,0.49316389538407085,NA,NA,0.012188947
franken,25,1,7,100,200,1000,0,0,12.341221295082228,-0.06408876114466172,11.808877114369446,0.5964329418574441,NA,NA,0.001209442
ideal,25,1,8,100,200,1000,0,0,0.08108125913565391,0.11001512630432522,0.05242408993233985,-0.08135795710101114,NA,NA,NA
particle,25,1,8,100,200,1000,0,0,41.977732072765,0.8026021031170634,41.14538357565879,0.029746393989146434,NA,NA,0.010217288
franken,25,1,8,100,200,1000,0,0,37.08778440886493,0.05073864697257344,36.49183275124911,0.5452130106432316,NA,NA,0.00244786
ideal,25,1,9,100,200,1000,0,0,0.1020462307747044,0.05769335907689194,0.06623129349486628,-0.021878421797053838,NA,NA,NA
particle,25,1,9,100,200,1000,0,0,84.9561428064248,0.6431499713410778,84.26198140473781,0.051011430345901713,NA,NA,0.01086283
franken,25,1,9,100,200,1000,0,0,61.49993308261441,0.48088338566722705,60.78692113149982,0.2321285654473624,NA,NA,0.004760882
ideal,25,1,10,100,200,1000,0,0,0.08963951441932348,0.02628551939179699,0.06479809251355352,-0.0014440974860270269,NA,NA,NA
particle,25,1,10,100,200,1000,0,0,186.26941731896957,0.4633012823197302,185.51935336769665,0.28676266895315894,NA,NA,0.021195495
franken,25,1,10,100,200,1000,0,0,142.62680269728662,0.27459639473791914,141.9234044368704,0.4288018656782796,NA,NA,0.003616332
finkel,25,1,2,100,200,1000,1,312,0.6354634854291706,0.9593528660316039,0.12065763198414503,-0.4445470125865783,3,log7.5_20,0.799026781
finkel,25,1,3,100,200,1000,1,308,1.1979781137779253,1.5657502673788126,0.29146739655243653,-0.6592395501533239,3,log7.5_20,0.378916466
finkel,25,1,4,100,200,1000,1,345,1.5257847252472627,1.8456094479907645,0.41308540953069334,-0.7329101322741953,3,log7.5_20,0.224508101
finkel,25,1,5,100,200,1000,1,430,2.367008987307852,2.2809835968944308,0.9803391412070943,-0.8943137507936731,3,log7.5_20,0.19905813
finkel,25,1,6,100,200,1000,1,570,3.3834070651114794,2.180009736519041,1.99798524784862,-0.794587919256181,3,log7.5_20,0.204801225
finkel,25,1,7,100,200,1000,1,636,6.025405152151981,2.4612465872424356,4.50809947650961,-0.9439409116000634,3,log7.5_20,0.435273001
finkel,25,1,8,100,200,1000,1,747,13.41869035091447,3.3228520531527757,11.245645696809744,-1.1498073990480497,3,log7.5_20,0.260653009
finkel,25,1,9,100,200,1000,1,883,16.879788032798157,8.370692198150676,10.037637745427622,-1.528541910780138,3,log7.5_20,0.195219447
finkel,25,1,10,100,200,1000,1,932,3294532891793455e13,3294532891793455e13,4.518214521684432,-13.709363428341945,3,log7.5_20,0.18764964
finkel,25,1,2,100,200,1000,1,294,0.5780461443592961,0.8426804009246226,0.14725201704561025,-0.41188627361093677,5,log7.5_20,0.217684138
finkel,25,1,3,100,200,1000,1,343,1.1810863574792303,1.4238352061445092,0.275624455227504,-0.518373303892783,5,log7.5_20,0.194474097
finkel,25,1,4,100,200,1000,1,391,1.5131917713060283,1.8463445013942972,0.39960385665117115,-0.7327565867394399,5,log7.5_20,0.201343291
finkel,25,1,5,100,200,1000,1,456,2.427589499801415,2.0478335846938562,1.1950464820951172,-0.8152905669875576,5,log7.5_20,0.209975092
finkel,25,1,6,100,200,1000,1,493,3.264966876329885,2.5243975529158416,1.673870936013086,-0.9333016125990419,5,log7.5_20,0.222236964
finkel,25,1,7,100,200,1000,1,582,6.08954619928817,2.7526153839529406,4.271051143383987,-0.9341203280487577,5,log7.5_20,0.372232119
finkel,25,1,8,100,200,1000,1,753,15.959523621970968,3.8371633033458625,13.308036095484418,-1.1856757768593107,5,log7.5_20,0.211099165
finkel,25,1,9,100,200,1000,1,894,28.51714091934714,3.7607864723686415,25.97751463972447,-1.2211601927459772,5,log7.5_20,0.195817119
finkel,25,1,10,100,200,1000,1,1012,34.50109311722136,28.088688277903252,8.714299797400214,-2.3018949580821078,5,log7.5_20,0.190715368
finkel,25,1,2,100,200,1000,1,337,0.6450228219075798,0.8623450205028648,0.14601051002656457,-0.3633327086218497,8,log7.5_20,0.189243844
finkel,25,1,3,100,200,1000,1,343,1.1568632995066734,1.4999792871851243,0.25491946151964634,-0.5980354491980973,8,log7.5_20,0.230545815
finkel,25,1,4,100,200,1000,1,383,1.5599204476118171,1.9491818517975543,0.3692471717456314,-0.7585085759313687,8,log7.5_20,0.187927795
finkel,25,1,5,100,200,1000,1,432,2.4013983361625404,2.1150955829168585,1.0934741342798189,-0.8071713810341377,8,log7.5_20,0.217607155
finkel,25,1,6,100,200,1000,1,587,3.4198557908994482,2.329159874017408,1.9543982434274427,-0.8637023265454034,8,log7.5_20,0.399805332
finkel,25,1,7,100,200,1000,1,640,6.4534844019187725,2.7757685015823474,4.693847931455017,-1.016132031118592,8,log7.5_20,0.18459767
finkel,25,1,8,100,200,1000,1,702,13.082548543867016,3.4673797737125747,10.78134676415351,-1.166177993999065,8,log7.5_20,0.181776151
finkel,25,1,9,100,200,1000,1,843,17.68059044210623,5.286938806041402,13.770960903889565,-1.377309267824735,8,log7.5_20,0.213863532
finkel,25,1,10,100,200,1000,1,1083,24476266298605557e9,24476266298605557e9,6.449181584868372,-5.891847715341931,8,log7.5_20,0.183897482
finkel,25,1,2,100,200,1000,1,312,0.5987801587912671,0.9317574491433362,0.12405092689647489,-0.45702821724854414,13,log7.5_20,0.182617883
finkel,25,1,3,100,200,1000,1,343,1.158032230004058,1.5284276980875666,0.2435310189102493,-0.6139264869937578,13,log7.5_20,0.229741151
finkel,25,1,4,100,200,1000,1,360,1.5110436234803892,1.9163260769583756,0.3599103231797401,-0.7651927766577264,13,log7.5_20,0.212541127
finkel,25,1,5,100,200,1000,1,423,2.2869669216793937,2.4100864551042838,0.7895375454134841,-0.9126570788383739,13,log7.5_20,0.211117125
finkel,25,1,6,100,200,1000,1,545,3.53820064954082,2.4658266375484166,1.9905778827754432,-0.9182038707830397,13,log7.5_20,0.218264015
finkel,25,1,7,100,200,1000,1,624,6.006176677656686,2.4075177870892195,4.466219683682672,-0.8675607931152048,13,log7.5_20,0.370016815
finkel,25,1,8,100,200,1000,1,761,15.626327947790028,2.8486135019944037,13.867871239062561,-1.0901567932669378,13,log7.5_20,0.191462966
finkel,25,1,9,100,200,1000,1,907,25.99317818654015,4.187860167618293,23.094434994172214,-1.289116975250355,13,log7.5_20,0.195285083
finkel,25,1,10,100,200,1000,1,1062,72.750897758972,66.37108713755512,8.664540410703141,-2.2847297892862777,13,log7.5_20,0.199744559
finkel,25,1,2,100,200,1000,10,5020,0.42759256469974205,0.3428165050152407,0.16174825102465,-0.07697219134014854,3,log7.5_20,0.302177288
finkel,25,1,3,100,200,1000,10,4816,0.8840836973742294,0.7824586280040626,0.36043874010488736,-0.2588136707347206,3,log7.5_20,0.289685636
finkel,25,1,4,100,200,1000,10,5033,1.5693030532144359,1.5488774454914205,0.550331595008804,-0.5299059872857889,3,log7.5_20,0.331429853
finkel,25,1,5,100,200,1000,10,4991,2.150324886026886,1.7422563279770682,1.0368397786558405,-0.6287712206060224,3,log7.5_20,0.520976496
finkel,25,1,6,100,200,1000,10,5264,3.1082456853812026,2.1550830330063624,1.7118182602880687,-0.7586556079132285,3,log7.5_20,0.338026181
finkel,25,1,7,100,200,1000,10,5135,6.687897319044293,2.1454138320342793,5.264465946541722,-0.7219824595317085,3,log7.5_20,0.327882497
finkel,25,1,8,100,200,1000,10,4948,13.589905305429944,3.4008220494179913,11.25721835659224,-1.068135100580288,3,log7.5_20,0.342804535
finkel,25,1,9,100,200,1000,10,6115,15.79427056431599,6.950131261462315,10.105515372590423,-1.2613760697367489,3,log7.5_20,0.377992179
finkel,25,1,10,100,200,1000,10,11103,61.417305044687566,54.98214808858715,8.564287874871317,-2.129130918770912,3,log7.5_20,0.270244808
finkel,25,1,2,100,200,1000,10,5002,0.49924493671081976,0.37634710670763505,0.2205307914443356,-0.09763296144115088,5,log7.5_20,0.323421427
finkel,25,1,3,100,200,1000,10,4992,0.8673527593212882,0.909411188163237,0.23612419561209763,-0.27818262445404646,5,log7.5_20,0.316903598
finkel,25,1,4,100,200,1000,10,4873,1.5765181015273293,1.5816035647577937,0.5072053656208818,-0.5122908288513464,5,log7.5_20,0.377837129
finkel,25,1,5,100,200,1000,10,4990,2.5420698810327425,1.5234301672149408,1.554245726445968,-0.5356060126281663,5,log7.5_20,0.508167405
finkel,25,1,6,100,200,1000,10,5307,3.9310497305012317,2.0407060379561255,2.626016867656435,-0.7356731751113279,5,log7.5_20,0.316725836
finkel,25,1,7,100,200,1000,10,5093,6.3488208029263555,2.105250982817061,4.97484854573224,-0.731278725622944,5,log7.5_20,0.340457004
finkel,25,1,8,100,200,1000,10,5151,16.351843272996565,2.7816732613546886,14.491553632782146,-0.9213836211402705,5,log7.5_20,0.319876602
finkel,25,1,9,100,200,1000,10,5963,16.913227866573926,4.441128672275617,13.539415737382363,-1.0673165430840577,5,log7.5_20,0.311520502
finkel,25,1,10,100,200,1000,10,10786,5507159917186251e10,5507159917186251e10,8.8904046498166,-5.629264266109057,5,log7.5_20,0.272520951
finkel,25,1,2,100,200,1000,10,5061,0.48128424792706315,0.23386562472998318,0.21957748301529173,0.027841140181788283,8,log7.5_20,0.300688297
finkel,25,1,3,100,200,1000,10,4896,0.897276154695032,0.8323759017016199,0.2544625073299525,-0.18956225433654053,8,log7.5_20,0.313202633
finkel,25,1,4,100,200,1000,10,5063,1.5979172832544712,1.4091875638288196,0.6345577685163896,-0.4458280490907381,8,log7.5_20,0.498552239
finkel,25,1,5,100,200,1000,10,4935,2.381636222954654,2.0517848478038045,1.030384005271988,-0.7005326301211385,8,log7.5_20,0.307494059
finkel,25,1,6,100,200,1000,10,5203,3.1683331558255876,1.8696758686156705,1.9946289625442828,-0.6959716753343659,8,log7.5_20,0.325984305
finkel,25,1,7,100,200,1000,10,5249,6.2903227030974636,1.9350144475974873,5.024169765964887,-0.6688615104649107,8,log7.5_20,0.308513167
finkel,25,1,8,100,200,1000,10,4905,15.857851164976076,2.2839889667561173,14.378669963456217,-0.8048077652362553,8,log7.5_20,0.316394033
finkel,25,1,9,100,200,1000,10,6201,22.137735245973126,3.726870432346432,19.361878145024267,-0.9510133313975734,8,log7.5_20,0.303368341
finkel,25,1,10,100,200,1000,10,11411,2745198860987022e11,2745198860987022e11,12.33825180949231,-5.864060843535107,8,log7.5_20,0.30267736
finkel,25,1,2,100,200,1000,10,5154,0.5615653168579459,0.36687028485840445,0.22633703660765633,-0.0316420046081149,13,log7.5_20,0.302354407
finkel,25,1,3,100,200,1000,10,4966,1.0705261416563423,1.0094859919465047,0.39512681648406134,-0.33408666677422366,13,log7.5_20,0.371472861
finkel,25,1,4,100,200,1000,10,5014,1.4640348445752887,1.5772301624568972,0.4409832296454434,-0.5541785475270515,13,log7.5_20,0.453703124
finkel,25,1,5,100,200,1000,10,4986,2.3776691128960534,1.5658612486670065,1.3230842204044406,-0.5112763561753932,13,log7.5_20,0.309195797
finkel,25,1,6,100,200,1000,10,5283,3.0526158276778537,1.9044528706713795,1.7814089439757317,-0.6332459869692575,13,log7.5_20,0.330134672
finkel,25,1,7,100,200,1000,10,5098,5.988464556336918,2.435280997042415,4.320838271376163,-0.7676547120816595,13,log7.5_20,0.316208105
finkel,25,1,8,100,200,1000,10,5164,12.201859052775676,2.87222552446439,10.215199789099083,-0.8855662607877961,13,log7.5_20,0.320288936
finkel,25,1,9,100,200,1000,10,6248,21.471864035625938,3.730530773742373,18.723459373466348,-0.9821261115827875,13,log7.5_20,0.297383485
finkel,25,1,10,100,200,1000,10,10613,43.76231382228683,31.075943480530754,14.54738659343113,-1.8610162516750568,13,log7.5_20,0.270367034
finkel,25,1,2,100,200,1000,50,8432,0.5556356456842925,0.294462195387794,0.22747229876375935,0.033701151532739206,3,log7.5_20,0.883935209
finkel,25,1,3,100,200,1000,50,7254,0.7739963854375498,0.5606446958880971,0.25243834359107614,-0.03908665404162352,3,log7.5_20,0.707873905
finkel,25,1,4,100,200,1000,50,7026,1.3968115064237863,1.0404492237816723,0.6484973561074624,-0.29213507346534817,3,log7.5_20,0.681952508
finkel,25,1,5,100,200,1000,50,6472,2.353899207874815,1.6050832064195912,1.2527553632479036,-0.5039393617926794,3,log7.5_20,0.644251241
finkel,25,1,6,100,200,1000,50,6699,3.8380352657446575,1.7555069120841509,2.5412874126738174,-0.4587590590133112,3,log7.5_20,0.698521847
finkel,25,1,7,100,200,1000,50,5874,6.331409451618103,2.1291384807076312,4.831293283402339,-0.6290223124918674,3,log7.5_20,0.660392915
finkel,25,1,8,100,200,1000,50,5744,15.599080889164537,2.7501267361685313,13.58208517295156,-0.7331310199555537,3,log7.5_20,0.647080799
finkel,25,1,9,100,200,1000,50,7188,18.119848482543883,4.453333473287859,14.652877695922017,-0.9863626866659944,3,log7.5_20,0.640333943
finkel,25,1,10,100,200,1000,50,31466,22.02980787607882,14.520812765694417,9.134537957518726,-1.6255428471343232,3,log7.5_20,0.839228589
finkel,25,1,2,100,200,1000,50,8656,0.4911311566260432,0.07213159873200473,0.23748737214786683,0.1815121857461715,5,log7.5_20,0.678383684
finkel,25,1,3,100,200,1000,50,7315,0.8993563456543626,0.6187338636102997,0.3774915947197309,-0.09686911267566789,5,log7.5_20,0.674887857
finkel,25,1,4,100,200,1000,50,7424,1.4097402036489683,0.8013009002771598,0.7447958844897944,-0.13635658111798607,5,log7.5_20,0.649066195
finkel,25,1,5,100,200,1000,50,6514,2.1619021962784277,1.3217457302929305,1.2564634920014204,-0.41630702601592323,5,log7.5_20,0.65761942
finkel,25,1,6,100,200,1000,50,6442,3.167893914710151,1.5720519403603483,2.1159021576242507,-0.520060183274448,5,log7.5_20,0.673008784
finkel,25,1,7,100,200,1000,50,5889,5.504165653142204,2.207977840344054,3.936725866340963,-0.6405380535428136,5,log7.5_20,0.672871368
finkel,25,1,8,100,200,1000,50,5760,11.124572157834226,2.3959156199195415,9.36340190839997,-0.634745370485285,5,log7.5_20,0.632409471
finkel,25,1,9,100,200,1000,50,7513,14.839779780372748,5.2693098652093395,10.651538897371662,-1.0810689822082553,5,log7.5_20,0.842824147
finkel,25,1,10,100,200,1000,50,33901,35245823469992007e11,35245823469992007e11,5.024308569502289,-6.027212684504633,5,log7.5_20,0.641283589
finkel,25,1,2,100,200,1000,50,8743,0.5268119767529408,0.12625838477962015,0.2406057957927539,0.15994779618056665,8,log7.5_20,0.69568703
finkel,25,1,3,100,200,1000,50,6922,0.9640758217834805,0.8137648133395461,0.351518443169125,-0.20120743472519068,8,log7.5_20,0.654879188
finkel,25,1,4,100,200,1000,50,7428,1.3427661742907875,0.8913579183266354,0.6351399028398691,-0.18373164687571697,8,log7.5_20,0.639871153
finkel,25,1,5,100,200,1000,50,6487,2.5202974309780943,1.1228269256936707,1.6646249522314687,-0.2671544469470456,8,log7.5_20,0.675733583
finkel,25,1,6,100,200,1000,50,6577,3.551007839235573,1.4368113353371692,2.5733379884972725,-0.4591414845988694,8,log7.5_20,0.663660934
finkel,25,1,7,100,200,1000,50,5776,6.813696617492611,1.7805687872161637,5.610172480662952,-0.5770446503865031,8,log7.5_20,0.68832889
finkel,25,1,8,100,200,1000,50,5580,15.790907131260795,2.1078735881659374,14.377713464492963,-0.6946799213981034,8,log7.5_20,1.080422269
finkel,25,1,9,100,200,1000,50,7170,13.503964690348257,5.465460846477574,9.134542678772332,-1.096038834901648,8,log7.5_20,0.710704953
finkel,25,1,10,100,200,1000,50,30533,112.02704953430217,102.85673078291603,11.042379620938304,-1.8720608695521712,8,log7.5_20,0.678781583
finkel,25,1,2,100,200,1000,50,8628,0.4478922167139007,0.23368042630999672,0.14135400633742468,0.07285778406647926,13,log7.5_20,0.663183621
finkel,25,1,3,100,200,1000,50,7996,1.054011387714462,0.746896723645067,0.3940979579745474,-0.08698329390515255,13,log7.5_20,0.656358818
