model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
particle,25,7,9,100,2000,10000,0,0,125.94905116801634,1.023222982540665,125.14369397832718,-0.2178657928515199,NA,NA,0.308268055
franken,25,7,9,100,2000,10000,0,0,222.36945013079531,0.13873310436271252,221.77849685314575,0.452220173286853,NA,NA,0.029531847
ideal,25,7,10,100,2000,10000,0,0,0.08547401702665655,-0.001451522052214188,0.05593294331373774,0.030992595765132996,NA,NA,NA
particle,25,7,10,100,2000,10000,0,0,303.3071000769677,1.0457227379674159,302.4885001826897,-0.22712284368938235,NA,NA,0.088204965
franken,25,7,10,100,2000,10000,0,0,387.1613130569332,0.4145074839467867,386.53661555250414,0.21019002048234595,NA,NA,0.031757286
ideal,25,8,1,100,2000,10000,0,0,0.04496468160434906,0.03381232337882978,0.01785618915796093,-0.006703830932441657
particle,25,8,1,100,2000,10000,0,0,0.0004342139364578622,0.0004099300521460403,0.00015813229484997648,-0.00013384841053815447
franken,25,8,1,100,2000,10000,0,0,0.002693412297108896,0.009243934423956657,0.0012300218267416304,-0.007780543953589392
ideal,25,8,2,100,2000,10000,0,0,0.054869719332142144,0.023234715088505498,0.024901476688709855,0.0067335275549267985,NA,NA,NA
particle,25,8,2,100,2000,10000,0,0,5.57767709069714,-0.7223627218239567,5.080822460962713,1.2192173515583835,NA,NA,0.146986654
franken,25,8,2,100,2000,10000,0,0,5.371219377056335,-0.7111855119676073,4.888694632404793,1.1937102566191489,NA,NA,0.024356345
ideal,25,8,3,100,2000,10000,0,0,0.0808506004329456,0.07218399747659837,0.05284275846081033,-0.04417615550446309,NA,NA,NA
particle,25,8,3,100,2000,10000,0,0,19.10541867716063,-0.3256869332455261,18.59551580717538,0.8355898032307714,NA,NA,0.096030965
franken,25,8,3,100,2000,10000,0,0,12.762252000911404,-0.3914252815064554,12.293648150160022,0.8600291322578356,NA,NA,0.023680824
ideal,25,8,4,100,2000,10000,0,0,0.08620240106355824,0.06264620260572379,0.04009098692149978,-0.016534788463665306,NA,NA,NA
particle,25,8,4,100,2000,10000,0,0,12.344836442328518,0.712676407826187,11.749570183535752,-0.11741014903342037,NA,NA,0.120644016
franken,25,8,4,100,2000,10000,0,0,18.650389027149508,-0.23642855870553586,18.182989214916432,0.7038283709386103,NA,NA,0.023436657
ideal,25,8,5,100,2000,10000,0,0,0.08587324202673287,0.04970875907175143,0.06460303217310498,-0.02843854921812354,NA,NA,NA
particle,25,8,5,100,2000,10000,0,0,61.13599999999094,0.20152375044605894,60.54547000540633,0.389006244138555,NA,NA,0.11566092
franken,25,8,5,100,2000,10000,0,0,27.44632382612712,-0.1045802113437804,26.938103329552277,0.6128007079186188,NA,NA,0.024317822
ideal,25,8,6,100,2000,10000,0,0,0.11023359840589646,-0.018910346080293933,0.07697827085865669,0.052165673627533715,NA,NA,NA
particle,25,8,6,100,2000,10000,0,0,124.21574776288095,-0.22696233986042083,123.75690009285078,0.6858100098905905,NA,NA,0.165803283
franken,25,8,6,100,2000,10000,0,0,43.72451466984496,0.07920147118628523,43.174713357759444,0.4705998408992262,NA,NA,0.184605293
ideal,25,8,7,100,2000,10000,0,0,0.22688042584212792,0.12505458315339454,0.16864409553583387,-0.06681825284710054,NA,NA,NA
particle,25,8,7,100,2000,10000,0,0,101.95500653941266,0.8878012327541378,101.22103303101682,-0.15382772435831513,NA,NA,0.187246775
franken,25,8,7,100,2000,10000,0,0,93.4083053048504,0.09290875344314409,92.83547969651843,0.47991685488883595,NA,NA,0.023801192
ideal,25,8,8,100,2000,10000,0,0,0.15780353665862173,0.07113103750395469,0.1121872719788703,-0.025514772824203218,NA,NA,NA
particle,25,8,8,100,2000,10000,0,0,219.57611685275273,0.9710959445372476,218.8007888954968,-0.1957679872812878,NA,NA,0.092265654
franken,25,8,8,100,2000,10000,0,0,227.53844771914675,0.2658438260386813,226.87051152196364,0.4020923711443799,NA,NA,0.02381556
ideal,25,8,9,100,2000,10000,0,0,0.10591958031524595,-0.01709089576275366,0.08000363542351883,0.04300684065448077,NA,NA,NA
particle,25,8,9,100,2000,10000,0,0,480.436693548197,1.0349367552375655,479.62569949357726,-0.22394270061779617,NA,NA,0.076214486
franken,25,8,9,100,2000,10000,0,0,413.2722831601867,0.3916615794537172,412.5297340452065,0.35088753552646273,NA,NA,0.023943624
ideal,25,8,10,100,2000,10000,0,0,0.11373114070706275,0.14249108519544332,0.0767664697205783,-0.10552641420895886,NA,NA,NA
particle,25,8,10,100,2000,10000,0,0,1164.0735755872788,1.0466931526500676,1163.2601141118107,-0.23323167718185303,NA,NA,0.073274314
franken,25,8,10,100,2000,10000,0,0,691.4766708588181,0.6496697330849803,690.7242985193898,0.10270260634329892,NA,NA,0.018195037
ideal,25,9,1,100,2000,10000,0,0,0.06012130391270305,0.13069468596106837,0.015549337715177192,-0.08612271976354251
particle,25,9,1,100,2000,10000,0,0,0.0004125545773857603,-0.00011982715734007443,0.00016308921987162478,0.00036929251485420984
franken,25,9,1,100,2000,10000,0,0,0.0015333471852419557,0.002125425139837961,0.0003947122790546959,-0.0009867902336507016
ideal,25,9,2,100,2000,10000,0,0,0.0622312328398757,0.09882195870273217,0.02590460890264433,-0.06249533476550079,NA,NA,NA
particle,25,9,2,100,2000,10000,0,0,5.840311783968107,-0.7147975647029744,5.351396872947368,1.203712475723713,NA,NA,0.14489033
franken,25,9,2,100,2000,10000,0,0,5.777026922549792,-0.7026874535000494,5.2932667484648155,1.186447627585026,NA,NA,0.0226563
ideal,25,9,3,100,2000,10000,0,0,0.09677584675750807,0.18837134134995942,0.05419918037248656,-0.14579467496493792,NA,NA,NA
particle,25,9,3,100,2000,10000,0,0,7.172255671574115,-0.1545796551464424,6.675177405520299,0.65165792120026,NA,NA,0.1424776
franken,25,9,3,100,2000,10000,0,0,3.9940053052884017,-0.3692381227238563,3.527096169418166,0.8361472585940919,NA,NA,0.02363093
ideal,25,9,4,100,2000,10000,0,0,0.10821167488063413,0.036475704035755396,0.07648530263366499,-0.004749331788786254,NA,NA,NA
particle,25,9,4,100,2000,10000,0,0,14.228307692839373,-0.19739107769095257,13.748738177864425,0.6769605926658983,NA,NA,0.16543543
franken,25,9,4,100,2000,10000,0,0,6.389723217718069,-0.2520321942915249,5.905652055719513,0.7361033562900816,NA,NA,0.166451301
ideal,25,9,5,100,2000,10000,0,0,0.1045649459820028,0.18743953474507763,0.06088668819538944,-0.14376127695846427,NA,NA,NA
particle,25,9,5,100,2000,10000,0,0,30.612987374784144,-0.20121785339341958,30.035543393698592,0.778661834478969,NA,NA,0.134685228
franken,25,9,5,100,2000,10000,0,0,15.699829264917332,-0.13873790751121204,15.168393315541959,0.6701738568865846,NA,NA,0.023142083
ideal,25,9,6,100,2000,10000,0,0,0.11139795368439717,0.10255955460919913,0.08165035815789896,-0.07281195908270092,NA,NA,NA
particle,25,9,6,100,2000,10000,0,0,29.861180355063365,0.2625048838356876,29.17400643833899,0.4246690328886813,NA,NA,0.14080393
franken,25,9,6,100,2000,10000,0,0,27.974906994136255,0.011408929203768542,27.38173579371035,0.5817622712221341,NA,NA,0.023702871
ideal,25,9,7,100,2000,10000,0,0,0.13028529502129588,0.0971899158056933,0.08396332461402903,-0.05086794539842647,NA,NA,NA
particle,25,9,7,100,2000,10000,0,0,48.106592395638344,0.2852680652856658,47.32681683715801,0.49450749319466925,NA,NA,0.105761768
franken,25,9,7,100,2000,10000,0,0,30.585595018151437,0.03333827759341787,30.014799165349878,0.537457575208146,NA,NA,0.026516952
ideal,25,9,8,100,2000,10000,0,0,0.14486604602579523,0.00528726232908544,0.11145531956148796,0.02812346413522184,NA,NA,NA
particle,25,9,8,100,2000,10000,0,0,144.67774966649685,0.026417118973007858,143.9550953334834,0.6962372140404594,NA,NA,0.137217635
franken,25,9,8,100,2000,10000,0,0,79.66800631942736,0.14559455957571557,79.08371082947953,0.4387009303721042,NA,NA,0.021934264
ideal,25,9,9,100,2000,10000,0,0,0.1496445066169784,0.0019530526555857353,0.11946586992761657,0.02822558403377605,NA,NA,NA
particle,25,9,9,100,2000,10000,0,0,149.70182686314476,1.0292471687109748,148.89390670015604,-0.22132700572224423,NA,NA,0.083303035
franken,25,9,9,100,2000,10000,0,0,248.41410036530158,0.044667595518069286,247.84516407108873,0.5242686986947439,NA,NA,0.016121348
ideal,25,9,10,100,2000,10000,0,0,0.08419977994438806,-0.03235619549599625,0.0627699178685905,0.05378605757179381,NA,NA,NA
particle,25,9,10,100,2000,10000,0,0,320.9822883524008,1.04513804306172,320.16353173082524,-0.22638142148615104,NA,NA,0.072641295
franken,25,9,10,100,2000,10000,0,0,543.384230114682,0.3660010491977473,542.6118649071226,0.4063641583617619,NA,NA,0.022292085
ideal,25,10,1,100,2000,10000,0,0,0.05083882894163036,0.04838338214433208,0.01004106985971467,-0.0075856230624163894
particle,25,10,1,100,2000,10000,0,0,0.00045209653017852915,0.0011165043999221413,0.00011496924254802122,-0.000779377112291633
franken,25,10,1,100,2000,10000,0,0,0.0017959591885282297,-0.012773401503119924,0.00039119975935036975,0.014178160932297786
ideal,25,10,2,100,2000,10000,0,0,0.05744563061658019,0.08770896297933745,0.016535911716564912,-0.04679924407932219,NA,NA,NA
particle,25,10,2,100,2000,10000,0,0,9.345635264039577,-0.7156117272430931,8.85254570564717,1.2087012856355002,NA,NA,0.135264644
franken,25,10,2,100,2000,10000,0,0,9.231651267036936,-0.7196613846525692,8.7449750030138,1.2063376486757054,NA,NA,0.02352432
ideal,25,10,3,100,2000,10000,0,0,0.055266557632113404,0.11392980146696222,0.023730616300382083,-0.0823938601352309,NA,NA,NA
particle,25,10,3,100,2000,10000,0,0,3.678814093039326,-0.2081575703252126,3.261423156819192,0.6255485065453464,NA,NA,0.208671953
franken,25,10,3,100,2000,10000,0,0,4.51594395652252,-0.38144677142822425,4.069310079987025,0.8280806479637194,NA,NA,0.022400453
ideal,25,10,4,100,2000,10000,0,0,0.13570646463044211,0.12129656507527839,0.08942484387886046,-0.07501494432369676,NA,NA,NA
particle,25,10,4,100,2000,10000,0,0,21.1794413572707,-0.1409048127222904,20.69577179316307,0.624574376829921,NA,NA,0.112791902
franken,25,10,4,100,2000,10000,0,0,18.304877847389594,-0.20407519678684702,17.80602530275904,0.7029277414173993,NA,NA,0.022765043
ideal,25,10,5,100,2000,10000,0,0,0.141213112957275,0.04380117745871673,0.11189977917457422,-0.014487843676015952,NA,NA,NA
particle,25,10,5,100,2000,10000,0,0,29.893892848226475,0.6169385849579822,29.227444376197358,0.0495098870711347,NA,NA,0.172448051
franken,25,10,5,100,2000,10000,0,0,29.709095386157333,-0.05200775687964662,29.178153114836253,0.5829500282007234,NA,NA,0.021906467
ideal,25,10,6,100,2000,10000,0,0,0.08140402129192817,0.011067067248802687,0.05836911896614468,0.01196783507698081,NA,NA,NA
particle,25,10,6,100,2000,10000,0,0,86.49876049423501,0.12247033458384113,85.84477572981767,0.5315144298335084,NA,NA,0.187153717
franken,25,10,6,100,2000,10000,0,0,29.151236034627388,0.010259255138498707,28.570086262840537,0.5708905166483511,NA,NA,0.025643515
ideal,25,10,7,100,2000,10000,0,0,0.20597817271539656,0.1326272091725202,0.176477255627279,-0.10312629208440267,NA,NA,NA
particle,25,10,7,100,2000,10000,0,0,79.11273966894217,1.0000566276145706,78.32978248766531,-0.21709944633771078,NA,NA,0.200645335
franken,25,10,7,100,2000,10000,0,0,81.74042799970239,0.3627597523830603,81.07942176701899,0.2982464803003247,NA,NA,0.02633012
ideal,25,10,8,100,2000,10000,0,0,0.13355144642196692,0.12002193958169113,0.09483569960054414,-0.08130619276026836,NA,NA,NA
particle,25,10,8,100,2000,10000,0,0,179.1108575955825,1.0082458646225325,178.3171789461194,-0.21456721515942442,NA,NA,0.143766813
franken,25,10,8,100,2000,10000,0,0,162.20751316895542,0.4713830375136757,161.49540922686828,0.24072090457345205,NA,NA,0.026066307
ideal,25,10,9,100,2000,10000,0,0,0.1088485476209426,0.03942969367880572,0.07562850699803042,-0.00620965305589353,NA,NA,NA
particle,25,10,9,100,2000,10000,0,0,516.4195346886223,1.0326231638869328,515.6123124343035,-0.22540090956803815,NA,NA,0.071335492
franken,25,10,9,100,2000,10000,0,0,464.2458644231133,0.7585269650243855,463.45224236914044,0.035095088948362885,NA,NA,0.030084471
ideal,25,10,10,100,2000,10000,0,0,0.1006581463681436,0.04983019541831116,0.06058877568305477,-0.009760824733222337,NA,NA,NA
particle,25,10,10,100,2000,10000,0,0,1206.538210569658,1.0351403210382646,1205.7307856656898,-0.22771541706988896,NA,NA,0.07491714
franken,25,10,10,100,2000,10000,0,0,883.5184425365718,0.9266483775117067,882.7515300532184,-0.15973589415836278,NA,NA,0.021306255
ideal,25,1,1,200,8000,40000,0,0,0.056051792666690824,0.09206760354396507,0.023801258035384677,-0.05981706891265892
particle,25,1,1,200,8000,40000,0,0,0.0001092925567436544,0.0018976715929091836,31638419176213553e-21,-0.0018200174553417432
franken,25,1,1,200,8000,40000,0,0,0.0005892584208961153,-0.0015237212212698692,0.00019417926401917834,0.0019188003781468062
ideal,25,1,2,200,8000,40000,0,0,0.08295608504088237,0.04594992638612533,0.054691168586105815,-0.017685009931348767,NA,NA,NA
particle,25,1,2,200,8000,40000,0,0,2.244112097845027,-0.716551684472368,1.7548756364371152,1.2057881458802802,NA,NA,1.467318918
franken,25,1,2,200,8000,40000,0,0,2.194402581139485,-0.7149618684437882,1.7056559276439263,1.2037085219393473,NA,NA,0.273597179
ideal,25,1,3,200,8000,40000,0,0,0.06792357129470127,0.07889917033935676,0.030844179443737522,-0.041819778488393015,NA,NA,NA
particle,25,1,3,200,8000,40000,0,0,2.652137391515104,-0.38668916684678556,2.161643881228736,0.8771826771331535,NA,NA,1.163574085
franken,25,1,3,200,8000,40000,0,0,2.735116526945754,-0.3924220978664801,2.2809289997861883,0.8466096250260454,NA,NA,0.274670879
ideal,25,1,4,200,8000,40000,0,0,0.11101417312233357,-0.06964625248677025,0.08227712688479304,0.09838329872431079,NA,NA,NA
particle,25,1,4,200,8000,40000,0,0,4.772335187441028,0.02385554282330324,4.264538366286833,0.48394127833089307,NA,NA,1.245411708
franken,25,1,4,200,8000,40000,0,0,4.840140294107477,-0.224482852321757,4.341193767578303,0.7234293788509312,NA,NA,0.264177335
ideal,25,1,5,200,8000,40000,0,0,0.062086169833981734,0.06006714913841654,0.02897666444981101,-0.026957643754245815,NA,NA,NA
particle,25,1,5,200,8000,40000,0,0,7.427831188794133,-0.05510743758147732,6.915317324553077,0.5676213018225331,NA,NA,2.08345157
franken,25,1,5,200,8000,40000,0,0,6.811028150626034,-0.12266944793159432,6.28689536125579,0.6468022373018393,NA,NA,0.26344125
ideal,25,1,6,200,8000,40000,0,0,0.11603074198597792,0.06260950450754149,0.06603757109252192,-0.012616333614085498,NA,NA,NA
particle,25,1,6,200,8000,40000,0,0,15.892876508571417,0.25299749197932103,15.268278683203224,0.371600333388872,NA,NA,1.506766922
franken,25,1,6,200,8000,40000,0,0,17.62872375137328,-0.0745556975972341,17.082002711455004,0.6212767375155086,NA,NA,0.298443779
ideal,25,1,7,200,8000,40000,0,0,0.14723553138924167,0.0749497115319489,0.1097149153435629,-0.03742909548627012,NA,NA,NA
particle,25,1,7,200,8000,40000,0,0,22.8466671330054,0.3687157603611778,22.16895639062066,0.3089949820235649,NA,NA,2.147672102
franken,25,1,7,200,8000,40000,0,0,23.951552629740604,-0.029656770813673572,23.395570620853995,0.5856387797002809,NA,NA,0.289632591
ideal,25,1,8,200,8000,40000,0,0,0.09950030627280826,-0.009871216218027168,0.0780417695420186,0.031329752948816826,NA,NA,NA
particle,25,1,8,200,8000,40000,0,0,68.67364934309862,0.11362696761199692,68.04486239022702,0.5151599852596139,NA,NA,1.382583002
franken,25,1,8,200,8000,40000,0,0,54.31037729093789,-0.07208543640100523,53.761740988349395,0.620721738989512,NA,NA,0.269211292
ideal,25,1,9,200,8000,40000,0,0,0.11754790612909419,0.12894425238031187,0.08057159061032952,-0.09196793686154722,NA,NA,NA
particle,25,1,9,200,8000,40000,0,0,96.24961152026266,0.7012165012478663,95.52655353404754,0.02184148496727038,NA,NA,2.731807431
franken,25,1,9,200,8000,40000,0,0,75.14922122280906,0.13798069474284413,74.58315006100104,0.4280904670651682,NA,NA,0.265650966
ideal,25,1,10,200,8000,40000,0,0,0.11662503684046753,0.11126944751950857,0.07674811811811923,-0.07139252879716028,NA,NA,NA
particle,25,1,10,200,8000,40000,0,0,143.26686452592614,1.021401248604151,142.46135277439785,-0.21588949707588534,NA,NA,0.443360558
franken,25,1,10,200,8000,40000,0,0,176.635057238337,0.06503656611163797,176.05809044585553,0.5119302263698294,NA,NA,0.304172728
ideal,25,2,1,200,8000,40000,0,0,0.039890567033886305,0.032763400302782214,0.012691953757366184,-0.005564787026262088
particle,25,2,1,200,8000,40000,0,0,0.00011909111598630258,-0.003967337153458678,2862856895747405e-20,0.0040577997004875065
franken,25,2,1,200,8000,40000,0,0,0.0006322557576415074,-0.0029046249496793852,0.00015865152111060136,0.003378229186210291
ideal,25,2,2,200,8000,40000,0,0,0.06034046587194434,-0.04633593313097445,0.03369004604072666,0.07298635296219214,NA,NA,NA
particle,25,2,2,200,8000,40000,0,0,6.308491033330046,-0.7190554574776801,5.817323565784846,1.2102229250228806,NA,NA,1.414848049
franken,25,2,2,200,8000,40000,0,0,6.0892315439673155,-0.7178830113485246,5.599779232699485,1.2073353226163552,NA,NA,0.264463863
ideal,25,2,3,200,8000,40000,0,0,0.07233982017380411,0.04391071470876087,0.04176641944016338,-0.01333731397512014,NA,NA,NA
particle,25,2,3,200,8000,40000,0,0,15.733299520177004,-0.45758248831093135,15.204308185070781,0.9865738234171548,NA,NA,1.397574713
franken,25,2,3,200,8000,40000,0,0,11.720051600893708,-0.37699007751590835,11.271508037277844,0.8255336411317737,NA,NA,0.276378334
ideal,25,2,4,200,8000,40000,0,0,0.08505750815696445,0.0652754196206761,0.042451658199314395,-0.022669569663026065,NA,NA,NA
particle,25,2,4,200,8000,40000,0,0,17.479819615078405,-0.06019733665699442,16.882497486377503,0.6575194653578988,NA,NA,1.821467635
franken,25,2,4,200,8000,40000,0,0,13.551150572960399,-0.24804153916859176,13.067181432001401,0.7320106801275894,NA,NA,0.273283663
ideal,25,2,5,200,8000,40000,0,0,0.14055588716514844,0.00361831862391343,0.11326941999612002,0.02366814854511496,NA,NA,NA
particle,25,2,5,200,8000,40000,0,0,32.92742149281843,0.3226743131414764,32.3281661471811,0.2765810324958623,NA,NA,1.214576301
franken,25,2,5,200,8000,40000,0,0,28.870645520302247,-0.09167178088669359,28.344252918463,0.6180643827259414,NA,NA,0.266534694
ideal,25,2,6,200,8000,40000,0,0,0.12185254958062583,0.06506885956374261,0.08490078782668325,-0.028117097809800044,NA,NA,NA
particle,25,2,6,200,8000,40000,0,0,40.53456260707605,0.6732674338667238,39.85545346819061,0.005841705018719201,NA,NA,1.32019491
franken,25,2,6,200,8000,40000,0,0,63.10680750976789,-0.013769673522247144,62.583019688659796,0.5375574946303381,NA,NA,0.309124653
ideal,25,2,7,200,8000,40000,0,0,0.06751215927247567,0.11992240528512152,0.030430684166119094,-0.08284093017876493,NA,NA,NA
particle,25,2,7,200,8000,40000,0,0,48.68986965382611,0.9631285807043688,47.9186518097692,-0.19191073664745462,NA,NA,2.345106687
franken,25,2,7,200,8000,40000,0,0,105.54406644195828,0.027988888550698032,104.95017557483075,0.5659019785768115,NA,NA,0.254220152
ideal,25,2,8,200,8000,40000,0,0,0.08204528023608648,0.029861613052536845,0.05523776699048741,-0.003054099806937773,NA,NA,NA
particle,25,2,8,200,8000,40000,0,0,105.16771472910365,1.0051749522867097,104.37267314283521,-0.21013336601825588,NA,NA,2.348344608
franken,25,2,8,200,8000,40000,0,0,185.96924934459497,0.3762770194085942,185.32247441564485,0.2704979095415537,NA,NA,0.193214487
ideal,25,2,9,200,8000,40000,0,0,0.0864494132461612,0.04375152902445656,0.0647899377748153,-0.022092053553110634,NA,NA,NA
particle,25,2,9,200,8000,40000,0,0,241.0927151872013,1.0300922762536033,240.2867353861169,-0.22411247516924243,NA,NA,0.429066221
franken,25,2,9,200,8000,40000,0,0,468.75744775088174,0.3791753965523991,468.0867975404491,0.29147481388022334,NA,NA,0.36899721
ideal,25,2,10,200,8000,40000,0,0,0.17763191153527058,0.06404906427259327,0.136465306997096,-0.022882459734418714,NA,NA,NA
particle,25,2,10,200,8000,40000,0,0,626.0341827387017,1.0374544398198235,625.222093219055,-0.2253649201731156,NA,NA,0.398828703
franken,25,2,10,200,8000,40000,0,0,1328.3872758255384,0.5717957982316837,1327.519129669696,0.2963503576104123,NA,NA,0.430808946
ideal,25,3,1,200,8000,40000,0,0,0.04524899717126433,0.07209431677107467,0.013088287702367108,-0.039933607302177446
particle,25,3,1,200,8000,40000,0,0,0.00010593272903862552,0.002860155679774462,2839634758380502e-20,-0.002782619298319642
franken,25,3,1,200,8000,40000,0,0,0.0006280255148902904,0.00043871520974611555,0.0001839369913734096,5373313770765803e-21
ideal,25,3,2,200,8000,40000,0,0,0.05143908358980208,0.03860474882484269,0.026142057948976945,-0.01330772318401756,NA,NA,NA
particle,25,3,2,200,8000,40000,0,0,5.5534258828753655,-0.7170871123157343,5.061611765226257,1.2089012299648436,NA,NA,1.425661425
franken,25,3,2,200,8000,40000,0,0,5.56558973486724,-0.7223502667978982,5.077413529455495,1.2105264722096432,NA,NA,0.274156514
ideal,25,3,3,200,8000,40000,0,0,0.04960545117187656,0.019702475456241736,0.025486443900360638,0.00441653181527419,NA,NA,NA
particle,25,3,3,200,8000,40000,0,0,6.377548627058891,-0.09946333283092507,5.927304559437191,0.5497074004526237,NA,NA,0.931723392
franken,25,3,3,200,8000,40000,0,0,7.867206063121513,-0.38302944583393195,7.42025715732048,0.8299783516349665,NA,NA,0.284072706
ideal,25,3,4,200,8000,40000,0,0,0.07767123065921896,0.09838273786203725,0.04894246405525867,-0.06965397125807694,NA,NA,NA
particle,25,3,4,200,8000,40000,0,0,7.429179469804957,-0.12895382212127823,6.904954359146361,0.6531789327798752,NA,NA,1.314097697
franken,25,3,4,200,8000,40000,0,0,7.676099860049943,-0.21897083079612772,7.186541053889885,0.7085296369561878,NA,NA,0.270619563
ideal,25,3,5,200,8000,40000,0,0,0.1506015577577519,0.03534320846757805,0.11398330934875879,0.0012750399414150713,NA,NA,NA
particle,25,3,5,200,8000,40000,0,0,17.13482039138284,0.33305969975866023,16.543505220789115,0.2582554708350605,NA,NA,2.190136168
franken,25,3,5,200,8000,40000,0,0,19.270463906388027,-0.11092552281454088,18.749387655462822,0.6320017737397488,NA,NA,0.270025248
ideal,25,3,6,200,8000,40000,0,0,0.16567393445662457,0.05147927742792219,0.12284566271025332,-0.00865100568155096,NA,NA,NA
particle,25,3,6,200,8000,40000,0,0,33.59771417006701,0.3518088206941018,33.007035171391884,0.23887017798102037,NA,NA,1.46473517
franken,25,3,6,200,8000,40000,0,0,35.7421936728487,-0.07849595851337543,35.23748644155239,0.5832031898096854,NA,NA,0.275330563
ideal,25,3,7,200,8000,40000,0,0,0.14900882520957637,0.14809327992688132,0.10626737043971757,-0.10535182515702252,NA,NA,NA
particle,25,3,7,200,8000,40000,0,0,41.444924119763726,0.5825962712792091,40.77278161230946,0.08954623617506019,NA,NA,1.936575642
franken,25,3,7,200,8000,40000,0,0,62.67506178223431,-0.03910629793685899,62.10712563041636,0.6070424497547998,NA,NA,0.276341375
ideal,25,3,8,200,8000,40000,0,0,0.11676299391762708,0.07072364077425647,0.09092399301554907,-0.044884639872178465,NA,NA,NA
particle,25,3,8,200,8000,40000,0,0,82.06821902597979,0.7852302073606956,81.36328237448078,-0.08029355586170392,NA,NA,2.576813536
franken,25,3,8,200,8000,40000,0,0,103.35218082249247,0.2757035350310118,102.68694482409548,0.38953246336599034,NA,NA,0.216047
ideal,25,3,9,200,8000,40000,0,0,0.2813001366439155,0.024778987218121745,0.24454755106517928,0.011973598360614431,NA,NA,NA
particle,25,3,9,200,8000,40000,0,0,211.76476936008976,1.0317737759671815,210.95750419257422,-0.22450860845165596,NA,NA,1.472235942
franken,25,3,9,200,8000,40000,0,0,246.5210267370221,0.5144684146960531,245.78882608085493,0.21773224147111814,NA,NA,0.272176255
ideal,25,3,10,200,8000,40000,0,0,0.19316825932906478,-0.030508302401529436,0.17346104518719255,0.05021551654340162,NA,NA,NA
particle,25,3,10,200,8000,40000,0,0,505.9009658205122,1.0443414020545734,505.08507024711184,-0.22844582865411,NA,NA,0.295001962
franken,25,3,10,200,8000,40000,0,0,754.9942367126818,0.5956564036802533,754.117568557614,0.2810117513875363,NA,NA,0.266030464
ideal,25,4,1,200,8000,40000,0,0,0.03990967530016731,0.046203435225465356,0.015239808990766454,-0.02153356891606449
particle,25,4,1,200,8000,40000,0,0,0.00012904920910060104,-0.0017333045377729284,46179441941556436e-21,0.001816174304931973
franken,25,4,1,200,8000,40000,0,0,0.00045672487599656406,0.007351773044182802,0.00016481379430631078,-0.00705986196249255
ideal,25,4,2,200,8000,40000,0,0,0.058764993599246175,0.07948940215047418,0.030729919715181832,-0.05145432826640983,NA,NA,NA
particle,25,4,2,200,8000,40000,0,0,4.754822938244864,-0.7216640551738838,4.260355640337901,1.216131353080847,NA,NA,1.484450765
franken,25,4,2,200,8000,40000,0,0,4.746705375271915,-0.7165523084916583,4.256078957073415,1.207178726690159,NA,NA,0.279291414
ideal,25,4,3,200,8000,40000,0,0,0.07027070109042038,0.034212520104536015,0.04611481863298172,-0.010056637647097348,NA,NA,NA
particle,25,4,3,200,8000,40000,0,0,7.725282279800545,-0.2002107627505078,7.247100131517205,0.6783929110338478,NA,NA,1.400229428
franken,25,4,3,200,8000,40000,0,0,6.645526940550836,-0.37509128906216105,6.201731903085052,0.818886326527947,NA,NA,0.292195165
ideal,25,4,4,200,8000,40000,0,0,0.05364520414506547,0.032122128014197476,0.029361776027446315,-0.007838699896578335,NA,NA,NA
particle,25,4,4,200,8000,40000,0,0,5.8361489763020264,-0.2116255166729758,5.266945983813515,0.7808285091614886,NA,NA,1.400464255
franken,25,4,4,200,8000,40000,0,0,4.058303361177277,-0.23424461582222117,3.565322756690511,0.7272252203089872,NA,NA,0.276049139
ideal,25,4,5,200,8000,40000,0,0,0.13330727505822224,0.11345889104918519,0.1052361733637684,-0.08538778935473136,NA,NA,NA
particle,25,4,5,200,8000,40000,0,0,7.660317776424421,0.07727857441420805,7.095544876492163,0.48749432551805005,NA,NA,0.91933885
franken,25,4,5,200,8000,40000,0,0,5.902622726487486,-0.1328080924125904,5.380715616468512,0.6547152024315651,NA,NA,0.277983482
ideal,25,4,6,200,8000,40000,0,0,0.0996675159046374,0.16429217321633793,0.0591409739909901,-0.12376563130269064,NA,NA,NA
particle,25,4,6,200,8000,40000,0,0,12.85707124050413,-0.12257380519486294,12.258398564133188,0.7212464815658058,NA,NA,1.28842968
franken,25,4,6,200,8000,40000,0,0,7.788727757916721,-0.09693933293395932,7.243396642261298,0.6422704485893824,NA,NA,0.280662766
ideal,25,4,7,200,8000,40000,0,0,0.054348222374124774,0.043345628880068626,0.02434852240423713,-0.013345928910180991,NA,NA,NA
particle,25,4,7,200,8000,40000,0,0,32.95101848933274,-0.15611176351410608,32.42391088730187,0.6832193655449619,NA,NA,1.516246344
franken,25,4,7,200,8000,40000,0,0,17.54888287453278,-0.04253737738344171,16.975801350721547,0.6156189011946773,NA,NA,0.280571818
ideal,25,4,8,200,8000,40000,0,0,0.18567136409689702,0.09297900035236717,0.1544082536989966,-0.061715889954466786,NA,NA,NA
particle,25,4,8,200,8000,40000,0,0,36.827077866889,0.8690496173157236,36.07806322179618,-0.12003497222290715,NA,NA,2.210607416
