model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,version,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15
Block PF,block,33800,260,5,,,,,,,,,1.2,15,4,2019-01-24T20:22:25.357,9,0.31030175072598926,8.141267655,0,,9.089843956335724e10,9.089843959068199e10,0.39302005413132907,-27.717766818257,1.0268612736143696,-0.35976335329059683,-1.241159172131836,-2.128139890208405,-0.7659720914849082,0.33416857344782097,0.14934999799223814,0.5800138530952001,-0.2523818276932719,1.0845189290035675,-3.596902058353403,5.712120519466366,6.260798363995218,1.12605140227438,1.105399671197063,7.1648239009530925e-9,7.737123987818227e-9,1.5240455187364876e-9,6.980447191926974e-10,1.9830123902615385e-11,0.37133964548866033,0.08400634642277716,0.31669286327438184,0.07873242197762546,3.218316504657064,2.342603862382423e-9,1.7307684805332346e-11,4.049592646928814e-9,8.6380091470356e-10,2.887154428648165e-9,-7.427173695574335e-9,3.429933546112065e-9,-1.016196801532839e-9,8.88873296662786e-11,0.0,-0.14397606145873992,-0.15475355763112764,-0.1104784823354348,-0.25486989508594754,0.0,-5.633564577108289e-11,-5.6851592341480246e-11,1.2554612052909645e-9,1.3279850529915156e-9,-3.2994074116565993e-9,-2.300636226710386e-9,-1.3512913939361178e-10,0.0,0.0,0.3066591852940009,0.06977673094069038,0.9693650572318179,0.0,0.0,2.797012321820324e-9,4.356260962877404e-11,3.290305320803887e-9,3.7396022908618063,7.407772342183232,-2.4658215939353214,5.178151196377439,0.30318930506092917,-0.7219156893816328,6.618068853674927,-1.2362254912176718,-3.323017138068186,-2.2942404106388508,6.732299771724229,3.3131486956676013,-4.90485506896025,-0.2692521625389278,-0.2153366837227011,5.2386050175929775,7.771137231472384,-1.3765361445403004,4.789025369843104,0.6975714655353629,0.4318250664739578,6.260117982342047,-1.3825004238440186,-2.750062349259526,-0.20027570053321542,5.770338636069817,2.940941748743602,-4.00091653685603,-0.10718692570330501,0.3059442077526625
Block PF,block,33800,260,5,,,,,,,,,1.2,15,4,2019-01-24T20:22:25.357,10,6.718564926923911,8.129344818,0,,173793.35993066776,173803.93749877493,0.11071947500478975,-10.688287582167069,-1.4497576170416613,-0.5182442133701004,-1.48521307676394,-1.4515065403375402,4.7615553458801,-0.7073920126845183,-2.7301940866762258,-0.5205652157055554,0.23224692349436538,-2.625278206673694,1.113652769439212,0.03516856772056398,-1.4806957234038531,1.271425586841118,2.818131226041327,0.01147097890389056,0.0032203067809568205,0.0004492540477073851,0.001407327189968994,0.007110736142908906,0.006802057409743065,0.01680204471288172,0.013232615428392092,0.0035080908426756018,0.03697513287867287,0.025022800000018542,0.2730741070967533,0.04568800583875144,0.17932218673775738,0.0010908979130419632,0.005984135388364398,0.000876147447462906,-0.0005082502887596762,0.00044633064194861687,0.0,0.0004861208538948209,-0.008854470688833136,0.0031479190159129835,0.000755862159169661,0.0,0.0824839949740073,-0.1099819721262887,-0.08895087786732306,0.01074253943315633,0.0017369333934074674,6.1006099271844995e-5,-0.0007272578660348615,0.0,0.0,0.004236911565372137,-0.0034121876549267805,-0.014396275192009835,0.0,0.0,-0.03348718383584242,0.22115629659896635,-0.006147292358758536,8.554973951482035,-2.40213545619476,2.566110765126567,7.298263584302317,4.1522366106445086,2.7745429828864054,5.630239022383558,1.4760204221381896,2.6168116500561376,3.5097474850539276,4.66165666509729,-2.3059787735281607,-0.6024093750744467,-0.6759190081812172,6.367801616130315,8.819602139533485,-2.1226834266724968,2.266711165867999,8.050192730457857,3.1524030474867617,3.922336661752937,5.753412939596761,1.479785234289875,2.1233367504359526,2.7717935551518575,4.598990713826363,-1.166254249191092,-0.28408446089684064,-0.4975481617869142,6.715276785574009
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,1,7.833989691403445,10.228684815,0,,0.7420412271961431,2.0901248972268216,0.05170592417128428,-1.3997895942019627,-0.593667942935924,0.28891717273517603,0.15982556428511252,-0.05080206051626135,-0.11077946762088686,0.5837586190938531,-0.4759946607408816,-0.30544003487447746,-0.18700230889826663,0.35836924174883933,0.5861735802315362,-0.2775973330706343,0.17176749843838657,0.1037562446734146,-0.12176162477807217,0.1912641879674561,0.22162970707827032,0.21222220592349741,0.24287445404605915,0.25421126025347235,0.21888618071048274,0.2740500018426489,0.22262581665443107,0.24469648668982955,0.29501800519223703,0.201454755001962,0.23442545951811555,0.23970348929945734,0.2542832655842653,0.2300925410749861,-0.00860419086441705,0.030412494022486237,-0.006030636473872724,0.015054106253087233,-0.0265691938972978,0.009923351813551673,-0.014691627228592706,-0.028553870747456384,-0.012165047428117037,0.015172708238233738,-0.013859354308559871,0.0315839850228852,-0.01826503170399497,-0.019420659103160907,-0.00265826924789638,0.0009735177581941223,-0.003030534167604289,0.007641583417792503,0.005565318535525629,0.024114860006384777,0.005222824982320258,-0.007945235529388077,0.013229341605445418,-0.02415884491428688,0.00038660783843884436,-0.01713128027692702,0.024204184181485733,8.112875252570259,7.887625929330944,8.164930015043005,8.451160592253553,7.761142287957583,7.229742752205544,8.00595586855637,8.782561728173746,8.143477153705566,7.38331359687803,7.842473308860685,8.41199075035262,8.060882205870444,7.709718082515523,8.008282049593063,6.89102058137962,8.272172896869193,8.782680154367862,8.77190843722179,7.252095662591176,7.610463709614784,7.118556374890007,8.989985657806521,8.002665006596244,7.391763434325997,8.761194790676868,8.350858658012577,8.60026041192761,7.547205495351735,7.824951352379855
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,2,3.250591159805233,9.759741512,0,,0.16538472753411038,0.1964269130926369,0.0895754815386011,-0.12061766709712766,-0.22911088291168724,0.15754213372533785,-1.4812653370220783,-0.12472087027012968,1.2995388793111173,0.4792690616406312,0.4053509008155154,-0.8200200812105516,-0.6430220908087261,-0.3058945758427827,0.3149524462969264,-1.0732154308737463,-0.0034974344392055823,-0.39570093120672567,1.0115641240149316,0.4687082047392732,0.48666117177460033,0.4827606627932603,0.4936004480477862,0.2523565932094032,0.3629979942728946,0.4893986602829904,0.6308481564904983,0.4705772943609144,0.4480761267526895,0.36629725461371615,0.4444253822221145,0.44226396753804637,0.4496819468993481,0.27523460780754005,0.0010685380380419936,-0.038750397852663376,-0.018781540751658228,0.004941574077589484,-0.040091144461135604,0.0357503877298661,-0.016125671968571006,0.0017331738531050234,0.02192770809301677,-0.040735668328531996,-0.013943549076777908,-0.07818948231609936,-0.05485160942078412,-0.018271137035434013,0.001987242352009083,0.002878666996786754,0.010930326073002613,0.019877044026716528,0.013032803916166734,0.017934227381233157,-0.03128224792923897,-0.05279113636590039,0.025737369396554226,-0.01907916416448699,0.022182998560104465,-0.018968295718558945,0.028914676396257763,-8.786315603718629,0.1784190749739377,13.716820556551959,11.544181064844736,-6.320796594271733,1.4696738832806353,2.4171416275668687,4.533529040956503,10.27316549807519,7.437924940534768,-9.281288721698793,0.6261574810333062,-0.8903191489920635,13.388784322282616,2.719221730154885,-8.95858257065293,0.34590691047252314,12.150069454902766,11.353090771237841,-4.819638459861059,1.8676398295484176,3.125847730646246,3.86963488351037,9.466604081160312,7.183605115176774,-9.090100258405204,-0.6389693231170672,-1.0138596620949363,13.096826538331158,3.7438625310723377
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,3,11.73449453222498,9.996416661,0,,0.09226823858263589,0.24322529504901072,0.030881008732025744,-0.18183806519840054,0.4404225414929108,0.5854575254900141,-0.45849801306376836,0.10613540462513689,-0.29554020029898753,0.5973446445464532,0.8213980803240046,0.8128772497362854,-0.7488794029533579,-0.8166779607716936,-0.5408592496478462,0.47048732544559213,-0.49300680474936565,-0.2735412531756056,0.4657950849496526,0.4412894122883318,0.5550094204897403,0.41337490924022907,0.5443218820612811,0.35877030232730583,0.42362775149732146,0.5270873274930232,0.3560117721175932,0.5235740629019329,0.4293019314473942,0.31789225175912733,0.3256722731297306,0.31973612288189035,0.42835843796564904,0.4419426023524359,0.02912354778024619,-0.04798006160090806,-0.055600848135985606,-0.03654956146719813,-0.03268624715834853,0.021943165528142797,-0.007973456901832852,0.031228725740313684,-0.005672801375274902,0.012798848089113763,-0.0069434448932831965,-0.004763584136054036,-0.00937138139427259,0.0012788121720170983,0.003870203812628629,-0.0008407649989608109,0.021875846445499638,0.0006126703717922498,0.04674214364964877,-0.019561200524558713,0.00922187998677186,-0.0428511733803886,0.020063125905168722,0.004207139083805505,-0.01608813132948592,0.0048862804527299705,-0.00023757083867186166,3.0097949903728893,-5.887485361013882,5.9938644956112235,0.029141530146098535,2.908748273233532,-8.4564368922525,-5.292948125217942,0.38202930046155636,-0.7426750824177626,7.595430841796742,1.9004590147731164,-1.7991979931807611,-3.3030484201662285,-5.173899388873886,11.354509478613984,3.542076132654011,-5.620010753571957,5.534380016087715,0.248286840491434,2.5982640178789085,-7.882288145677367,-4.452850391232621,0.7444492621979651,-1.2515906324539894,6.882222241501595,1.4944121326360063,-1.4321345692332155,-3.711839676681196,-5.6222630222117065,11.786885228382587
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,4,4.526494444812145,9.764366356,0,,0.423815621247645,0.9983134857771504,0.08048361045233152,-0.6549814749818369,-0.4918289537100893,-0.22909695258548624,-0.08111333349028804,-0.07601740168815962,0.7614891872125753,1.2162249523299566,-0.07368264687235726,0.8132139413369854,0.6240040301818672,-0.27302445815463017,-0.1678109515895132,0.11778975302067429,0.9271961147581456,0.2570049897583031,-0.5316561027923852,0.3181405241895981,0.2356089076656284,0.47321519807950024,0.49166956776985554,0.23278806065605956,0.5816433071318462,0.3440236185142203,0.4471758810923455,0.3044138165779248,0.20439511718265088,0.5168280843742685,0.1823996059565866,0.3092845730444716,0.35609342595710725,0.3256439361728944,0.011623933157809841,-0.008887138908952248,-0.04181544436445546,0.046062303443405374,-0.006717596878986751,0.011411357184426879,0.008427847821149059,-0.007782304333481944,0.007824625025432198,-0.029279206012773566,0.02195431092403748,-0.016085736560442637,-0.06302809698483816,-0.024555253734113266,0.02090695556282832,0.04522979794161239,-0.059766213811599224,-0.019705343626904605,-0.028503451567675774,-0.030305180023554038,0.009846730887091268,-0.0071031861417008785,0.01855860699044449,0.0032310851972773324,-0.04269009142007773,-0.006288525254366845,0.02199844134112834,0.08648054473135487,-1.785424628455985,5.5512018482389305,1.1527141187197487,-5.4962562400022135,4.07635902167164,6.565205099670958,-2.156678882979428,0.20919260705966253,7.129381392819601,1.5159833041396102,-0.8378549425722396,3.949671230143726,4.842303168520187,5.2673525524614995,-0.47097446555684114,-2.0177753743154154,5.5570021094468895,1.2528198957385004,-4.772102735796681,5.213278416299591,6.725608607231715,-1.6396969452515566,0.09338046997454567,7.002712609418235,1.7867411201364223,-1.5849989493488703,5.514852083075265,5.53331565289864,4.735060880197117
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,5,-3.3409443633833913,9.904960817,0,,0.623096747519445,1.5958923971839198,0.06112048556235486,-1.03391613522683,0.02071216450238733,0.4118487550501708,-0.12970909015326626,-0.5908923526124892,0.2055279752489647,0.03810902881386261,0.13359705442532643,-0.3821815598561775,0.09139657600611395,-0.23096508248443381,0.025075881717585735,0.4220152742947678,0.39843894832887106,-0.9688882692345605,0.507140040309872,0.40985618303095395,0.2796854751837486,0.2607665738481032,0.1613637569573096,0.2954022126803187,0.3849442167588203,0.45640301228368385,0.35265786543751804,0.18235096189739322,0.3362402840466224,0.27601835131716784,0.14639336038395323,0.14032489372980608,0.5239472009085612,0.10848087406941205,0.02480783584703742,0.007491460401488509,-0.005070188089143173,-0.03528649244885557,-0.0025387764236604778,-0.048181503560983586,-0.031131400676608464,-0.02885039498326787,-0.006135041410403486,0.012274091319020632,-0.007126504674531178,0.018643228085715672,-0.021134055784946173,0.00273209216334434,0.02097684371493926,-0.020338282506004952,-0.031113968511371475,0.013713439332346505,-0.032296858347772406,0.021462805592986526,0.049261861424343724,0.00037359769337739216,-0.004990365722944781,-0.006658108577462252,-0.010154117550799122,-0.007114951816080807,0.004418253760615722,3.3770030176198116,6.188478393978307,3.9022226839068157,-1.7392673871001518,1.2120488851377784,0.020055952908617523,6.38270912972575,7.918222619468487,3.1671939287115802,5.010796762411995,-0.28753289038668534,1.8785254535635763,6.212536590050505,1.5369354147158216,-3.3232877073047704,4.0523833141849,6.877278139661531,3.9701238879670204,-2.8949815869543345,1.843161013583067,-0.2621609013040735,6.127474754180629,7.848547427282726,3.6732762786543587,4.679731879797691,-0.3556363060835741,2.374397763333568,6.41968122678607,0.8685189931435277,-3.3540821859970182
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,6,0.810396496770555,9.901528886,0,,0.7578169948142129,1.8541214865433113,0.06740383698581119,-1.1637083287149095,0.33664721414458487,-0.9355628640369682,-0.48348238958805245,0.00018985181844932697,0.961938302718683,0.09368370583969021,-0.022773727507530594,-1.1678493127088379,0.19120504393547333,0.578490096780917,-0.31730789405678017,-0.27973172657488576,-1.2417288188786206,0.06829041517336076,-0.42558473676174724,0.2043754078654272,0.32270002121475555,0.16071757366098235,0.14402366570239464,0.3673416655515438,0.3211243678942199,0.40339488276577035,0.3452452353185461,0.21800548609360546,0.36143403431800286,0.15613351408299125,0.3291219789740409,0.24494748530035598,0.06950199167674642,0.2227802718571734,-0.030077133303527674,-0.009856131342851827,0.0059570243487871545,-0.014852669453190435,0.007710578644852301,0.03907765664433639,0.03511463844811181,-0.009757118759256157,-0.019488241584107977,0.0026558722393780145,0.004995996634721248,0.0051790512135655,0.0026711978499757492,-0.002265274852846947,0.020407881893369978,0.013202026481620985,-0.012629740132813006,-0.00891919512403069,0.015317942438202375,0.003625775884786455,-0.018748077994504,-0.02209753792466243,-0.0073671728796083115,-0.006542339931504387,0.010785575752684667,-0.0009419619915989568,-0.005819521780450494,5.878113956642128,4.914853973637262,-2.856186180373199,2.467529138359945,6.602278511002773,7.002071299485378,-5.198656296594571,-4.057651249990227,-1.6445399940042238,3.267948068958468,7.9179466214071805,1.5039576820538474,-0.9548074529173417,-1.6421184923112593,1.1832415456368888,5.993157569327814,4.485681189280369,-2.7278853653779738,3.369436975398079,7.555286719948543,7.676951313832221,-4.9989777639298785,-5.846811089899832,-1.3391147829587626,4.038467016720984,7.261473082483246,1.250497785978415,-3.454709274104935,-1.965404047065038,0.8286073316995417
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,7,4.684586277110229,9.992782504,0,,0.43474460316573954,0.9156326838831045,0.16302501617482343,-0.6439130968921883,0.45727169764127984,-0.00800448952002819,-0.17598215990596167,-0.5331670539063729,0.120529283322238,0.5808475723020625,0.1207872018473779,-0.14221403242930197,0.7531201742646227,-0.4809040140046754,0.33947753747776677,-0.10703481460107556,-0.363337644186716,0.004381206746108646,-0.0038938929491099117,0.3353828528066528,0.1694341457404492,0.2407713860573308,0.4196462462162133,0.2695374289542185,0.4229682569628454,0.437069385596581,0.37894062959946506,0.33692901369218065,0.45530458090459464,0.5142619807379454,0.2618189273443386,0.6231366986642681,0.45724381626141525,0.19793834744102937,0.011821718179313344,-0.010835381496806682,0.012563872333339087,0.008154421269857779,-0.003199563029484564,0.004051007558676864,-0.016785743895164542,0.01899802776909735,-0.020512178858368254,0.06292072370011244,0.006160731240891177,0.031045207615139837,-0.043071471857151086,0.005214989530160602,-0.008588865163805958,-0.015033716741817816,-0.011959335326780013,-0.01960576364005946,0.0034776197603078587,-0.017600905769741382,0.0007299127007214998,-0.031225994321342432,-0.014183917537188432,-0.018672432152958923,0.007847040519276859,0.02000251929622123,-0.018023260312935586,3.3577836138194597,-2.6851803477598692,2.6673945510475057,2.5753589315710337,8.56754554567151,2.3819336576563654,3.5187367201750828,3.2702609404184173,2.6916460004894365,5.395087424351863,6.412319064548153,-0.5639973742409021,3.5531078618931096,4.642698759962808,4.463539433847042,3.5386443884005314,-4.6236783883412835,2.1111821095546546,2.0481511129721293,8.401690961157724,2.8595223769548737,3.9131714765799974,3.795911544066569,4.358139409882217,5.100833701959688,6.563191441876708,-1.650774402973102,3.2599137363647195,4.952860406740994,4.749072997413449
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,8,-2.2877536495530997,10.064462305,0,,0.4097407666077824,1.1723182893815391,0.05982096626934722,-0.822398489043104,0.05792392607565322,-1.3758789563324045,0.3267918330638109,-0.02475998520816436,-0.04548010885255671,-0.20686835249372443,0.7775456696319971,-0.13154688671772696,0.29199164332779304,-0.7066286801258164,0.31318587749865556,-0.45463886090202354,-0.6963132024807006,-0.6028737019988317,0.5026732757795163,0.22078396964902952,0.4190516496696274,0.3147281703522468,0.37817869757008843,0.31464802249623747,0.4676723528497266,0.4774435925673427,0.27938979125587177,0.30617348784555853,0.2108852641349034,0.1727532392888874,0.31302447804768024,0.446299865177449,0.5731291569456671,0.3176178573276195,-0.01548757123081546,0.00606922490077963,-0.005473347697820552,-0.0016305214414482749,-0.009285509520626761,-0.014220764224661429,0.0012670086580600136,0.007676673472575423,0.008422153612827875,-0.003651255209646521,0.008123512641485038,0.020747142904496568,0.029605084081921147,0.002137715769789949,0.007591761601721243,-0.024807654103397952,0.01869877086919628,-0.041611804409832816,0.011175836460978207,-0.005329095752491384,-0.03945702616617668,0.001714218721299941,0.00782379459823045,0.028065201308306816,0.015865363892136247,-0.006666920143137133,-0.035050967384269036,4.195548300423925,4.3502743713886804,4.6099128467402295,7.331071143276103,-4.535612101864792,0.5693059883156598,0.05168099943475182,10.168664359160546,0.641225264051947,-3.7414927797669586,1.4053361587797826,2.5029668162508414,5.882356020873692,4.278369859287997,-2.999271443919379,4.763496837331136,2.9809619112602395,5.209908306330375,7.049288050227733,-4.5200615882443635,0.31636073806823367,1.0781975191820203,10.338535845954572,0.7963442767403103,-4.251904638776333,1.5961126740606608,2.028426650166306,5.064310972382241,3.56772285964842,-2.2915863761549184
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,9,0.31030175072598926,9.869658905,0,,0.20274552086300748,0.526898326894882,0.05871731325902562,-0.38287011929090015,1.3162791765683473,-0.19688933845794487,0.44978728872387297,-0.13502445157231602,0.25859449320845923,0.5492345875831502,-0.33366722382196556,-0.1749429428032998,0.5367933090325723,1.7252436427458158,-0.9669087662568208,-0.1780749929915002,0.9549040737948684,0.15164804202319201,0.46774613991681985,0.30036418939460735,0.30805339699688644,0.42380979107827643,0.3369736734832217,0.2417909883670529,0.28333955796939125,0.39092451221907903,0.35069989975320404,0.581964221041664,0.5462532626963634,0.5270314914382014,0.5160124341210193,0.27232448708247475,0.2618773264857662,0.17784538827236177,0.0010772736419072,-0.034742164441427005,0.023702153120146636,-0.02922576026356235,0.013008295592500283,0.004685236421519054,0.03595147994720491,0.019346160131113944,-0.055365834612380184,0.015622099931783,-0.005169090323163906,0.02015087894559246,0.012932410929927689,-0.023710191675996136,-0.012558452353022593,-0.002490909260983249,-0.006853157573451557,-0.004370425451776313,-0.0008808175927618503,0.020525777249938187,-0.015863595227513388,0.014836863341503127,0.01863812073523191,-0.02228551738579694,-0.0029301152746360184,-0.005974760258797623,-0.005556118748480159,3.7396022908618063,7.407772342183232,-2.4658215939353214,5.178151196377439,0.30318930506092917,-0.7219156893816328,6.618068853674927,-1.2362254912176718,-3.323017138068186,-2.2942404106388508,6.732299771724229,3.3131486956676013,-4.90485506896025,-0.2692521625389278,-0.2153366837227011,5.2386050175929775,7.771137231472384,-1.3765361445403004,4.789025369843104,0.6975714655353629,0.4318250664739578,6.260117982342047,-1.3825004238440186,-2.750062349259526,-0.20027570053321542,5.770338636069817,2.940941748743602,-4.00091653685603,-0.10718692570330501,0.3059442077526625
Finkelstein PF,finkel,260,260,1,bkf.SampleUniform,bkf.MhSampled,30,60,1.0,16.187136152504028,bkf.FuzzFinkelParticles,0.03088872517592643,1.2,15,4,2019-01-24T20:22:25.357,10,6.718564926923911,9.851854966,0,,0.4205364707503194,1.0808270903943373,0.11317577648448061,-0.7734663961284985,-0.061202309502702334,-0.08673280636672187,-0.809361405403856,0.6647006887625695,-0.3898460889786053,0.4002696886267696,-0.3469032270070276,0.3726475891999115,-0.08213121079891872,0.10940427486380644,-0.4617096842172179,0.5207213849173973,0.6476228619438795,0.7567478944941861,0.40902827680700504,0.5669940930529667,0.4055123995503062,0.19063053661969218,0.21858237921136753,0.3717894696724474,0.38590272467540226,0.25585686118572687,0.2563706325785549,0.2870868975950678,0.3746648817009237,0.3610967361518836,0.2925227683200384,0.32327994872048393,0.2867997973560703,0.2421640410651291,-0.023146380478407492,-0.012776245679983884,0.01036183783788347,0.014625386053364588,0.02213778462131722,0.010658372810675654,-0.0019299129324104134,-0.004734055691536158,0.009088577888945707,-0.027882477402533558,-0.016502315832241547,0.022778877105236458,-0.025110988755602005,-0.010171173644906488,-0.0005412273343086446,-0.002626635614831293,-0.007153880168106682,-0.01810235941186828,0.005085875089672158,-0.027480246687439792,-0.003630803012501065,-0.019432772521548455,0.017259691962683225,-0.007520891437089458,0.008247803943459853,-0.017914769080471356,-0.034124051312689134,8.554973951482035,-2.40213545619476,2.566110765126567,7.298263584302317,4.1522366106445086,2.7745429828864054,5.630239022383558,1.4760204221381896,2.6168116500561376,3.5097474850539276,4.66165666509729,-2.3059787735281607,-0.6024093750744467,-0.6759190081812172,6.367801616130315,8.819602139533485,-2.1226834266724968,2.266711165867999,8.050192730457857,3.1524030474867617,3.922336661752937,5.753412939596761,1.479785234289875,2.1233367504359526,2.7717935551518575,4.598990713826363,-1.166254249191092,-0.28408446089684064,-0.4975481617869142,6.715276785574009
Block PF,block,33800,260,5,,,,,,,,,1.2,15,5,2019-01-24T20:22:25.357,1,7.833989691403445,8.28748228,0,,13.470813260033296,16.3632956855232,0.03129026438118105,-2.9237726898710883,-0.8289578871441297,0.10988256239182093,0.5494137357674873,-0.06631145288903362,-0.2714710298140792,0.29348856744647556,-0.12472965260475544,-0.3574998933565947,0.14821511147229494,0.3001868348157819,0.3496771960029559,-0.07126980788804538,-0.03533485077770315,-0.03312790793414955,-0.26067058581311375,0.16719539585705384,0.15081422424273797,0.13605519685207362,0.1631933582370914,0.17105614483673323,0.16525618341816292,0.1510359118388946,0.14438761632633917,0.15906754530501993,0.17415347290851108,0.151782922154966,0.15463585892678014,0.14789111450715525,0.15607158582228872,0.16125201444551218,0.05048884786114303,0.041050440156480045,0.033205043893726326,0.03734720416911092,0.0,0.041210428075764305,0.0474393720668712,0.0381559527932895,0.03680614656009992,0.0,0.033494358366336116,0.043055831107026356,0.04262432036996565,0.04546468115562459,-0.10351932489085629,-0.1154843470610942,-0.11425603885214734,0.0,0.0,-0.10781687537971707,-0.10778313086071435,-0.11832242993197017,0.0,0.0,-0.10947647977297797,-0.10735609554868472,-0.1077946464451019,8.112875252570259,7.887625929330944,8.164930015043005,8.451160592253553,7.761142287957583,7.229742752205544,8.00595586855637,8.782561728173746,8.143477153705566,7.38331359687803,7.842473308860685,8.41199075035262,8.060882205870444,7.709718082515523,8.008282049593063,6.89102058137962,8.272172896869193,8.782680154367862,8.77190843722179,7.252095662591176,7.610463709614784,7.118556374890007,8.989985657806521,8.002665006596244,7.391763434325997,8.761194790676868,8.350858658012577,8.60026041192761,7.547205495351735,7.824951352379855
Block PF,block,33800,260,5,,,,,,,,,1.2,15,5,2019-01-24T20:22:25.357,2,3.250591159805233,8.209489208,0,,0.7030245976656816,0.8911219697986345,0.15402879715357956,-0.34212616928653244,-0.3895767640112062,0.3734334028829359,-1.6225664878598707,-0.026946698755436316,1.262991305322731,0.7240584484998756,0.04409240104562118,-0.215849327224773,-0.4027066206010268,-0.05880514736028175,0.5901919493850531,-0.6369984167615937,0.023938802127405623,-0.454201140346175,1.1306421992823599,0.6346861947870612,0.41408722241163504,1.317865053221711,0.4173562865900498,0.46376232720519345,0.5499071971835746,0.2691523907465061,0.20845424847546729,0.3570769669399582,0.4400329505947335,0.38213096500074223,0.315678386387881,0.3787327171352277,0.548851315262704,0.5813482762283838,0.04291338937342372,-0.1748953684493713,0.06064032646481736,0.10285600426226829,0.0,0.1352323357214178,0.06884106319251487,0.043060116783319766,-0.1603231932512698,0.0,-0.185422717261704,0.034766688449876564,-0.04860754848087637,-0.1826808324509791,0.33982505855498757,-0.07215523517194113,0.05147838378748751,0.0,0.0,-0.05541382608155053,0.10020684387157013,0.012645067294038248,0.0,0.0,-0.05177454275069459,0.01456960945223262,0.09731408636544446,-8.786315603718629,0.1784190749739377,13.716820556551959,11.544181064844736,-6.320796594271733,1.4696738832806353,2.4171416275668687,4.533529040956503,10.27316549807519,7.437924940534768,-9.281288721698793,0.6261574810333062,-0.8903191489920635,13.388784322282616,2.719221730154885,-8.95858257065293,0.34590691047252314,12.150069454902766,11.353090771237841,-4.819638459861059,1.8676398295484176,3.125847730646246,3.86963488351037,9.466604081160312,7.183605115176774,-9.090100258405204,-0.6389693231170672,-1.0138596620949363,13.096826538331158,3.7438625310723377
