ideal,48,1,3,80,3200,12800,1,0,0.005260584237548109,-0.007917091059645859,0.001371812558285778,0.011805862738908192,0,none,,,1.3811627505415152,none,,,-3.1756534829620993,3.1166868507782306
particle,48,1,3,80,3200,12800,1,0,1.772030992331393,-0.4178548624577215,1.5474761518892335,0.6424097028998809,0,none,0.297756813,,1.5759847595159093,none,,,-4.232560048408521,1.1196650843105613
franken,48,1,3,80,3200,12800,1,0,1.9170700136372216,-0.48143922633921904,1.6683959422494048,0.730113297727036,0,none,0.147019686,,1.1699966552961627,none,,4,-2.39269171374635,1.6485431377064574
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-3.609015346762888,0
observed,48,1,4,,,,,0,1.4172763219125089,0,1.4172763219125089,0,0,none,,,,none,,,-3.339178399204228,27
ideal,48,1,4,80,3200,12800,1,0,0.006177540970382793,0.004680159020031716,0.0018606322624434815,-0.00036325031209240516,0,none,,,1.5142449334321537,none,,,-3.4468105641293887,3.154264455727636
particle,48,1,4,80,3200,12800,1,0,2.0681651856965577,-0.40982113904886297,1.844210968291742,0.6337753564536788,0,none,0.235344818,,1.6064801858168118,none,,,-1.7659013263340737,2.500863723078658
franken,48,1,4,80,3200,12800,1,0,1.4794642259772977,-0.4776722775334031,1.2306937861245744,0.7264427173861264,0,none,0.139378657,,1.3759047180243422,none,,4,-2.5136280732174145,1.7333663574953941
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-3.594906419217933,0
observed,48,1,5,,,,,0,1.1332753763061334,-4163336342344337e-32,1.1332753763061334,0,0,none,,,,none,,,-3.265031099783369,27
ideal,48,1,5,80,3200,12800,1,0,0.005223803395636276,0.017801577803656793,0.0019774632020091334,-0.014555237610029649,0,none,,,1.586988819255118,none,,,-4.126755927309871,3.164004606363714
particle,48,1,5,80,3200,12800,1,0,2.114904189224415,-0.4379757340030226,1.8761841543522022,0.6766957688752353,0,none,0.180473577,,1.9075405991190504,none,,,-2.487705702755128,3.16762084015142
franken,48,1,5,80,3200,12800,1,0,1.7276747931738423,-0.47595172647572986,1.4757759736646396,0.7278505459849326,0,none,0.131143562,,1.402321571978759,none,,4,-3.3347310458767505,1.9046766929097139
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,-2.72019213025406,0
observed,48,1,6,,,,,0,1.24414580278642,-13877787807814457e-33,1.24414580278642,0,0,none,,,,none,,,-1.7646796976826415,27
ideal,48,1,6,80,3200,12800,1,0,0.003982424310934822,0.008708177497717795,0.001041449989407249,-0.005767203176190221,0,none,,,1.3647197226336125,none,,,-2.6864991884505547,3.1664862025845855
particle,48,1,6,80,3200,12800,1,0,2.096914112721542,-0.5122991141098858,1.818118801905648,0.7910944249257793,0,none,0.256205846,,1.3769898664667957,none,,,-2.9207334098789857,0.7076533633842959
franken,48,1,6,80,3200,12800,1,0,1.6993401134419301,-0.47122411381393026,1.4537389305639397,0.7168252966919209,0,none,0.12302336,,1.1071679658218636,none,,4,-2.2041325638845355,1.688455051314154
truth,48,1,7,,,,,0,,,,,0,none,,,,none,,,-1.0485219539412658,0
observed,48,1,7,,,,,0,0.9161808303346523,0,0.9161808303346523,0,0,none,,,,none,,,1.9270431248341489,27
ideal,48,1,7,80,3200,12800,1,0,0.003874961535587989,0.014056699998263839,0.0006230239574632876,-0.010804762420139138,0,none,,,1.3761223089227028,none,,,-0.8104097332677268,3.1671182555670145
particle,48,1,7,80,3200,12800,1,0,1.1057394129335167,-0.4173235282548246,0.846809859315194,0.6762530818731474,0,none,0.167458143,,1.3569831906491656,none,,,-1.1517091846111038,1.2365893176652016
franken,48,1,7,80,3200,12800,1,0,0.5647809211133918,-0.471143780739945,0.31815483449242515,0.7177698673609118,0,none,0.124773654,,1.307459464835651,none,,4,-0.5039995512480737,1.7450473283780612
truth,48,1,8,,,,,0,,,,,0,none,,,,none,,,0.855610315990933,0
observed,48,1,8,,,,,0,0.6164013680850547,-13877787807814457e-33,0.6164013680850547,0,0,none,,,,none,,,1.6649474474078563,27
ideal,48,1,8,80,3200,12800,1,0,0.004253666048925038,0.008487982881431197,0.0009499228631533639,-0.0051842396956595215,0,none,,,1.504084459108389,none,,,1.7321002768140763,3.1672795478165936
particle,48,1,8,80,3200,12800,1,0,1.4211523150064806,-0.48513686057105865,1.163968705343815,0.7423204702337243,0,none,0.216908861,,1.5693982777646622,none,,,1.4712417128251998,2.5555568672342655
franken,48,1,8,80,3200,12800,1,0,1.4970286991518111,-0.47021760399203083,1.2508606295216536,0.7163856736221885,0,none,0.123943542,,1.3014364513198238,none,,4,1.38364632980045,1.6749600316696267
truth,48,1,9,,,,,0,,,,,0,none,,,,none,,,1.0301622625152742,0
observed,48,1,9,,,,,0,0.9458422984642646,-13877787807814457e-33,0.9458422984642647,0,0,none,,,,none,,,1.9078287540869168,27
ideal,48,1,9,80,3200,12800,1,0,0.004041339149813807,0.006177817285734688,0.0014075934728695707,-0.0035440716087904523,0,none,,,1.4113785019493468,none,,,2.470900249097367,3.167320782421089
particle,48,1,9,80,3200,12800,1,0,1.5489163718703745,-0.49216169656435643,1.2808074878751512,0.7602705805595799,0,none,0.218423384,,0.8077609047181536,none,,,2.130933575591945,0.04676594693940468
franken,48,1,9,80,3200,12800,1,0,1.4016365330653802,-0.4647998096584224,1.1541418956539977,0.7122944470698045,0,none,0.127711484,,1.144516015756846,none,,4,1.9738664775978263,1.744468355434814
truth,48,1,10,,,,,0,,,,,0,none,,,,none,,,4.671070492021487,0
observed,48,1,10,,,,,0,1.0586544285209574,0,1.0586544285209574,0,0,none,,,,none,,,2.070958752224568,27
ideal,48,1,10,80,3200,12800,1,0,0.0041053908767287005,0.0239051328645406,0.0010813342043294453,-0.020881076192141343,0,none,,,1.6293230392254974,none,,,1.1742887712063614,3.1673313397384546
particle,48,1,10,80,3200,12800,1,0,1.3992921512221559,-0.32637499616749943,1.2048396884734651,0.5208274589161904,0,none,0.183042949,,1.484320371045003,none,,,2.041474208272569,2.0897254681184823
franken,48,1,10,80,3200,12800,1,0,1.281085881009299,-0.46970138531513295,1.0315674357289184,0.7192198305955136,0,none,0.124642489,,1.2847370889549392,none,,4,0.9721329672196067,1.6844584929728552
truth,48,1,11,,,,,0,,,,,0,none,,,,none,,,1.4946000501580654,0
observed,48,1,11,,,,,0,1.0950921767970434,0,1.0950921767970434,0,0,none,,,,none,,,1.7751032216617986,27
ideal,48,1,11,80,3200,12800,1,0,0.0052151423477313,0.013544173315737831,0.0014515512493534755,-0.009780582217360006,0,none,,,1.37963914855658,none,,,1.7037480811403518,3.16733404612231
particle,48,1,11,80,3200,12800,1,0,1.5724057743089968,-0.4374448793857163,1.315407748242185,0.6944429054525277,0,none,0.251209135,,1.1156000094086682,none,,,1.5757374775397934,2.0230109710770825
franken,48,1,11,80,3200,12800,1,0,1.1139142592451918,-0.472448128801989,0.864340298759233,0.7220220892879479,0,none,0.133562174,,1.1245777947627722,none,,4,1.3449076202679642,1.7974108537408293
truth,48,1,12,,,,,0,,,,,0,none,,,,none,,,0.5214747128271657,0
observed,48,1,12,,,,,0,0.7864182471618023,0,0.7864182471618023,0,0,none,,,,none,,,-1.8519805316799343,27
ideal,48,1,12,80,3200,12800,1,0,0.0040955064750537624,0.013277201565908878,0.000827026690379155,-0.01000872178123427,0,none,,,1.9823187556268318,none,,,-0.5343093413199598,3.1673347406908627
particle,48,1,12,80,3200,12800,1,0,1.4647412038812881,-0.45189249721420977,1.209936427323322,0.7066972737721763,0,none,0.308121816,,2.103689246788517,none,,,-1.6922114660341703,0.31916457836004714
franken,48,1,12,80,3200,12800,1,0,1.231030698262304,-0.46140860582508425,0.9855115206958579,0.7069277833915306,0,none,0.138534333,,1.6631238305958258,none,,4,-0.36008375846534124,1.7720497337288417
truth,48,1,13,,,,,0,,,,,0,none,,,,none,,,1.3490576274675599,0
observed,48,1,13,,,,,0,1.0329800920712997,-971445146547012e-31,1.0329800920712997,0,0,none,,,,none,,,1.0636876468879037,27
ideal,48,1,13,80,3200,12800,1,0,0.0035616379032998224,0.00791021583878404,0.001183111999786613,-0.005531689935270831,0,none,,,1.4063298874518304,none,,,0.398265684961839,3.167334919135964
particle,48,1,13,80,3200,12800,1,0,1.0988328398545069,-0.32653571313093477,0.9078719813600789,0.5174965716253629,0,none,0.360288676,,1.183118737382006,none,,,-0.24476974554464162,0.25699072987409943
franken,48,1,13,80,3200,12800,1,0,0.9617094668213744,-0.46849849653882225,0.7121633885227566,0.71804457483744,0,none,0.135116256,,1.1682932405350308,none,,4,0.426568460728154,1.797495350070618
truth,48,1,14,,,,,0,,,,,0,none,,,,none,,,-2.194079375741729,0
observed,48,1,14,,,,,0,1.0634849353307259,0,1.0634849353307259,0,0,none,,,,none,,,-3.1250181383703572,27
ideal,48,1,14,80,3200,12800,1,0,0.004771361665525402,0.0043117177077300756,0.0015171841155214873,-0.0010575401577261607,0,none,,,1.6076831972149388,none,,,-2.0276940680229663,3.167334965029029
particle,48,1,14,80,3200,12800,1,0,1.162853342784406,-0.3873741601433407,0.939055590273128,0.6111719126546185,0,none,0.305188403,,1.5325840672108864,none,,,-0.8179735172812408,1.1987420211092141
franken,48,1,14,80,3200,12800,1,0,1.3694681544766854,-0.4660241898568016,1.1238144346521224,0.7116779096813644,0,none,0.169011173,,1.4278007428290043,none,,4,-1.350836449282314,1.794342326392917
truth,48,1,15,,,,,0,,,,,0,none,,,,none,,,-1.3846992242445444,0
observed,48,1,15,,,,,0,0.7910586150338661,4163336342344337e-32,0.791058615033866,0,0,none,,,,none,,,1.663356412490541,27
ideal,48,1,15,80,3200,12800,1,0,0.003756682301152861,0.008742535415284108,0.0009724884822564755,-0.005958341596387725,0,none,,,1.6201314526545458,none,,,0.33085985005007384,3.1673349768441796
particle,48,1,15,80,3200,12800,1,0,1.4375651706186554,-0.4383801112721938,1.1924935566640285,0.6834517252268206,0,none,0.241760017,,1.7290919637470872,none,,,0.7690976190063071,3.108143287135204
franken,48,1,15,80,3200,12800,1,0,1.1968421723327984,-0.4699760615465059,0.9476529323258082,0.719165301553496,0,none,0.138796499,,1.2997540139076407,none,,4,0.5624241663140047,1.6989258143874653
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,0.7912645087107604,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,-1.5633398200360704,0
ideal,48,1,1,80,3200,12800,0,0,,,,,0,none,,,2.0408683936400696,none,,,0,3
particle,48,1,1,80,3200,12800,0,0,0.0003190721194723786,0.0013262734568013218,0.00014350317063179733,-0.0011507045079607405,0,none,,,2.04924615928376,none,,,0.02018678754319859,2.95515590497173
franken,48,1,1,80,3200,12800,0,0,0.0011749051455927993,0.009220484766621267,0.0003343532825754102,-0.008379932903603879,0,none,,,2.0453525210843133,none,,4,-0.003966350764938748,2.9458645891609896
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,0.8785363692712803,0
observed,48,1,2,,,,,0,1.0274027988956684,0,1.0274027988956684,0,0,none,,,,none,,,-1.5931193199101954,27
ideal,48,1,2,80,3200,12800,0,0,0.004870331048923598,0.013128568393570572,0.0014597413960298013,-0.009717978740676776,0,none,,,1.3194965738709479,none,,,-1.2105547464987445,2.989318466860442
particle,48,1,2,80,3200,12800,0,0,1.657838669653417,-0.5862318050333201,1.3754137924346943,0.868656682252043,0,none,0.451111542,,1.4857140084140128,none,,,-0.637589835463649,3.33772632574556
franken,48,1,2,80,3200,12800,0,0,1.6353396122340336,-0.5852008894288581,1.354163506197422,0.8663769954654698,0,none,0.329879906,,1.1011633780395897,none,,4,-0.8630366929393842,1.8834356705879556
truth,48,1,3,,,,,0,,,,,0,none,,,,none,,,1.474805364326098,0
observed,48,1,3,,,,,0,0.9335011794699464,0,0.9335011794699464,0,0,none,,,,none,,,0.06769529869646823,27
ideal,48,1,3,80,3200,12800,1,0,0.004733462045366654,0.012985675742831937,0.000806762544061724,-0.009058976241527007,0,none,,,1.3772857519628636,none,,,0.131836513010861,3.1166868507782306
particle,48,1,3,80,3200,12800,1,0,1.6270891859429057,-0.4778742885065919,1.3696109980173488,0.7353524764321487,0,none,0.281380363,,1.6533158596461783,none,,,0.16957468495595765,0.29382325154211036
franken,48,1,3,80,3200,12800,1,0,1.2718423091509223,-0.49354308136458286,1.0220585248068197,0.7433268657086858,0,none,0.132012744,,1.166481653227177,none,,4,0.24662473419564787,1.769431275098997
truth,48,1,4,,,,,0,,,,,0,none,,,,none,,,-0.010004032277366903,0
observed,48,1,4,,,,,0,1.2601378179545943,0,1.2601378179545943,0,0,none,,,,none,,,1.5756277756128325,27
ideal,48,1,4,80,3200,12800,1,0,0.004060179458885991,0.020277865340255607,0.0008316926553972811,-0.0170493785367669,0,none,,,1.5263661840974247,none,,,0.6977236346200705,3.154264455727636
particle,48,1,4,80,3200,12800,1,0,1.279612224253599,-0.3295592054142306,1.085065974160803,0.5241054555070265,0,none,0.212492177,,1.5572454408433416,none,,,1.0645291387927445,1.716776335718965
franken,48,1,4,80,3200,12800,1,0,0.9757422921422665,-0.45931607014786185,0.7274773158714286,0.7075810464186998,0,none,0.128068847,,1.2318983856323893,none,,4,0.6227795733006163,1.7504584807318115
truth,48,1,5,,,,,0,,,,,0,none,,,,none,,,-0.1387428047046657,0
observed,48,1,5,,,,,0,1.0142127844596,-4163336342344337e-32,1.0142127844596003,0,0,none,,,,none,,,0.4608651147747618,27
ideal,48,1,5,80,3200,12800,1,0,0.004043481999182409,-0.005835580841810267,0.0014580365452853497,0.00842102629570733,0,none,,,1.616798588961119,none,,,0.7488971526189185,3.164004606363714
particle,48,1,5,80,3200,12800,1,0,1.6675568707172388,-0.44870974916652673,1.413893835023155,0.7023727848606105,0,none,0.259082268,,1.7333037088900984,none,,,-0.05612975058238967,0.8009308208411016
franken,48,1,5,80,3200,12800,1,0,1.3349572582670826,-0.47187608365302974,1.0864893576625616,0.7203439842575506,0,none,0.127478902,,1.4148831485009765,none,,4,0.7788470354006976,1.72658119339252
truth,48,1,6,,,,,0,,,,,0,none,,,,none,,,0.7588808249152854,0
observed,48,1,6,,,,,0,1.448041589280459,-13877787807814457e-33,1.448041589280459,0,0,none,,,,none,,,-0.46301254544764436,27
ideal,48,1,6,80,3200,12800,1,0,0.0043027218280290505,0.0135751640633682,0.0014663495796995813,-0.010738791815038732,0,none,,,1.3557078163723455,none,,,0.3006792386876476,3.1664862025845855
particle,48,1,6,80,3200,12800,1,0,1.6462961006619563,-0.44019917509413703,1.4135466674966986,0.6729486082593948,0,none,0.189053855,,1.133262603067027,none,,,2.0973909522960583,0.7010029154085314
franken,48,1,6,80,3200,12800,1,0,1.3237423579400602,-0.47509943667399446,1.0769290758144077,0.7219127187996472,0,none,0.126559884,,1.1293569419974756,none,,4,0.3801865871033546,1.7479191198342756
truth,48,1,7,,,,,0,,,,,0,none,,,,none,,,1.5771573527942158,0
observed,48,1,7,,,,,0,1.0160013715497298,0,1.0160013715497298,0,0,none,,,,none,,,-0.20679862023805295,27
ideal,48,1,7,80,3200,12800,1,0,0.003915866985575073,0.01233690739091263,0.0012692339411890057,-0.009690274346526561,0,none,,,1.480905666762167,none,,,-1.1232551120754481,3.1671182555670145
particle,48,1,7,80,3200,12800,1,0,1.4933914590332233,-0.40761874749302895,1.253212306426936,0.6477979000993164,0,none,0.226065786,,1.7547607120663662,none,,,1.1946766209849742,0.6708365356645298
franken,48,1,7,80,3200,12800,1,0,1.2142593584521604,-0.47146807534394913,0.967001692069942,0.7187257417261674,0,none,0.12705766,,1.2698314861603592,none,,4,-0.9390784874779601,1.789914587405336
truth,48,1,8,,,,,0,,,,,0,none,,,,none,,,2.888786512587972,0
observed,48,1,8,,,,,0,1.7270797801433508,-13877787807814457e-33,1.7270797801433508,0,0,none,,,,none,,,-0.815191801369887,27
ideal,48,1,8,80,3200,12800,1,0,0.004677137393013166,0.030733891608132488,0.0012946815553826427,-0.02735143577050196,0,none,,,1.512228105263643,none,,,-0.3678161266666168,3.1672795478165936
particle,48,1,8,80,3200,12800,1,0,1.8045849428859466,-0.40547537838998,1.5824990017799574,0.6275613194959689,0,none,0.25203611,,1.6335446327016887,none,,,-0.6287192728838155,1.4243354267354207
franken,48,1,8,80,3200,12800,1,0,1.6046488433481139,-0.47301083013968914,1.3520264389156684,0.7256332345721349,0,none,0.126568846,,1.1049804821654146,none,,4,-0.2653773384427914,1.7297310374021753
truth,48,1,9,,,,,0,,,,,0,none,,,,none,,,1.500994903281844,0
observed,48,1,9,,,,,0,1.390258626493451,-13877787807814457e-33,1.390258626493451,0,0,none,,,,none,,,1.101361131832899,27
ideal,48,1,9,80,3200,12800,1,0,0.004581894927336468,0.014517510328599645,0.0013870362239843254,-0.011322651625247501,0,none,,,1.317295296767855,none,,,0.7305170415346748,3.167320782421089
particle,48,1,9,80,3200,12800,1,0,2.0751325676124583,-0.3843802579052308,1.8600090540815475,0.5995037714361413,0,none,0.225237468,,1.4770680747395926,none,,,1.4042345996250485,0.6030804790147591
franken,48,1,9,80,3200,12800,1,0,1.3047864233007977,-0.47024535640827947,1.0554236240088817,0.7196081557001954,0,none,0.134886832,,1.0066612404354063,none,,4,0.7259796460103424,1.642048852796803
truth,48,1,10,,,,,0,,,,,0,none,,,,none,,,-4.081828898665068,0
observed,48,1,10,,,,,0,0.9030154371224248,0,0.9030154371224248,0,0,none,,,,none,,,-4.037153620604388,27
ideal,48,1,10,80,3200,12800,1,0,0.003906644235769727,0.0016089398655516618,0.0009872144246231014,0.0013104899455949625,0,none,,,1.6259839946584167,none,,,-2.5814494500688547,3.1673313397384546
particle,48,1,10,80,3200,12800,1,0,1.9129038397855156,-0.4787934874338195,1.6507017222975897,0.7409956049217454,0,none,0.244933549,,1.2562627402403324,none,,,-2.7621410606418135,0.05857445651779278
franken,48,1,10,80,3200,12800,1,0,1.3679864275340148,-0.4621021983601598,1.1226098735526193,0.7074787523415552,0,none,0.128508443,,1.3977605845094476,none,,4,-2.1581218736729015,1.8524066401306312
truth,48,1,11,,,,,0,,,,,0,none,,,,none,,,-4.389255701623629,0
observed,48,1,11,,,,,0,0.6154124420348643,0,0.6154124420348643,0,0,none,,,,none,,,-4.512637127660968,27
ideal,48,1,11,80,3200,12800,1,0,0.003657406647060956,0.011473210693611374,0.0014119578708466313,-0.00922776191739705,0,none,,,2.003510301510173,none,,,-3.6699456134236708,3.16733404612231
particle,48,1,11,80,3200,12800,1,0,1.161185023535172,-0.3611318556689735,0.9585798426633483,0.5637370365407972,0,none,0.29006913,,1.7809711060589566,none,,,-2.893384627834393,0.9885766937601105
franken,48,1,11,80,3200,12800,1,0,1.0461574764608235,-0.46453169328519384,0.8033381045364032,0.7073510652096142,0,none,0.131501727,,1.7843845229973765,none,,4,-2.8654284751759898,1.6358692878760437
truth,48,1,12,,,,,0,,,,,0,none,,,,none,,,-3.0828771811028304,0
observed,48,1,12,,,,,0,0.8118458216539803,0,0.8118458216539803,0,0,none,,,,none,,,0.8985621530023354,27
ideal,48,1,12,80,3200,12800,1,0,0.00542836547022683,0.018683693648343533,0.0013094797571365844,-0.014564807935253287,0,none,,,1.5360159167990577,none,,,-0.9584254495205392,3.1673347406908627
particle,48,1,12,80,3200,12800,1,0,1.8663642578842918,-0.45797384754387327,1.6140494292684902,0.7102886761596747,0,none,0.264414954,,1.9655610319183834,none,,,0.3022132826391659,6.511244128720713
franken,48,1,12,80,3200,12800,1,0,1.8332319697034996,-0.466152633090747,1.5882477995493756,0.7111368032448712,0,none,0.137428019,,1.3655701898301176,none,,4,-0.8177984531156384,1.6816509015340693
truth,48,1,13,,,,,0,,,,,0,none,,,,none,,,-2.8125470189846458,0
observed,48,1,13,,,,,0,0.7282863476720889,-971445146547012e-31,0.7282863476720889,0,0,none,,,,none,,,-2.7588808761216765,27
ideal,48,1,13,80,3200,12800,1,0,0.003943812971617782,0.011090135896555928,0.0011125114261533006,-0.008258834351091445,0,none,,,1.4401740624550305,none,,,-2.161232586338372,3.167334919135964
particle,48,1,13,80,3200,12800,1,0,1.2182527106906567,-0.4041879928194453,0.9973953366353959,0.625045366874706,0,none,0.319260135,,1.5088219437795578,none,,,2.464564574527889,0.5376399254269485
franken,48,1,13,80,3200,12800,1,0,1.1115364066440028,-0.4652777056333486,0.8641389931627215,0.7126751191146298,0,none,0.125850186,,1.3164257827108363,none,,4,-1.626879236173148,1.7798776072292126
truth,48,1,14,,,,,0,,,,,0,none,,,,none,,,-4.764171977072973,0
observed,48,1,14,,,,,0,0.35094693928296045,0,0.35094693928296045,0,0,none,,,,none,,,-4.8280923101093425,27
ideal,48,1,14,80,3200,12800,1,0,0.0047463987766428704,0.0014487431171476967,0.0010644279309834912,0.0022332277285116832,0,none,,,1.4478317024582583,none,,,-4.051450686969025,3.167334965029029
particle,48,1,14,80,3200,12800,1,0,1.6206727420315736,-0.3555523736672146,1.4198512375544983,0.5563738781442897,0,none,0.315242204,,1.783384742130237,none,,,-0.5254410334054648,0.49925746972336094
franken,48,1,14,80,3200,12800,1,0,1.1580426749335073,-0.4649852919963578,0.9115878534224814,0.7114401135073839,0,none,0.131098062,,1.3750372656618515,none,,4,-2.9983271338995885,1.7418787048542121
truth,48,1,15,,,,,0,,,,,0,none,,,,none,,,-4.083824534686416,0
observed,48,1,15,,,,,0,1.1291584069531146,4163336342344337e-32,1.1291584069531144,0,0,none,,,,none,,,-1.6989549112638702,27
ideal,48,1,15,80,3200,12800,1,0,0.004170539463148758,0.01803462041872647,0.000655046836772187,-0.0145191277923499,0,none,,,1.4577235227592147,none,,,-2.428497694757886,3.1673349768441796
particle,48,1,15,80,3200,12800,1,0,1.1646985372411731,-0.4486754356560142,0.919489414873464,0.6938845580237231,0,none,0.294526646,,1.187200365426769,none,,,-2.049821724915615,0.4123603629960128
franken,48,1,15,80,3200,12800,1,0,0.8621543200231576,-0.4644959626889883,0.6185407173269601,0.7081095653851857,0,none,0.128896746,,1.2642229459511753,none,,4,-1.6487116519147171,1.694255339491436
truth,48,1,1,,,,,0,,,,,0,none,,,,none,,,-1.913905089403115,0
observed,48,1,1,,,,,0,,,,,0,none,,,,none,,,-1.368572271425214,0
ideal,48,1,1,80,3200,12800,0,0,,,,,0,none,,,1.9012117927909402,none,,,0,3
particle,48,1,1,80,3200,12800,0,0,0.00033351731689823267,-0.005469853473729289,0.0001085786222167329,0.0056947921684107885,0,none,,,1.9061970411415479,none,,,-0.009506914300634267,3.0048068609894405
franken,48,1,1,80,3200,12800,0,0,0.0012897012484407817,0.011862110268419102,0.0005236879540020447,-0.011096096973980365,0,none,,,1.8887189926334014,none,,4,0.025399909840821404,3.0038429157189057
truth,48,1,2,,,,,0,,,,,0,none,,,,none,,,-3.5371337821809954,0
observed,48,1,2,,,,,0,0.9046014794558735,0,0.9046014794558735,0,0,none,,,,none,,,-5.069676964582197,27
ideal,48,1,2,80,3200,12800,0,0,0.004085556667864848,-0.014893864759561587,0.0008678175315710841,0.01811160389585535,0,none,,,1.4722509771149606,none,,,-2.42767492940336,2.989318466860442
